date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW
2015-10-03,1.1193,134.09,1.9484,27.134,7.4587,0.7393,312.37,,4.2453,4.4105,9.3689,1.0927,9.4317,7.6528,72.4992,3.3834,1.5903,4.4756,1.4824,7.1027,8.6714,16410,4.4016,73.368,1317.97,18.929,4.8332,1.7492,52.206,1.601,40.777,15.5775,1,4.1079,70.58,136.9,10.5482,1.9458,2.1851,85.0092,0.4191,1706.63,1.1117,1.5657,7.5028,1.1077,11.5925,,2.1739,761.737,3393.3,582.32,1.085,110.265,193.36,49.647,118.126,8.737,23.0723,2.3993,4.1692,7991.8999,8.3583,23.823,58.749,1231.87,142.05,130.529,0.7852,114.83,4444.2002,0.3375,0.9089,299.54,8843.4004,1690,153.843,15.1572,1.4975,10.584,22.0893,3560.6001,61.299,1412.65,8.7533,324.63,38.15,16.734,613.514,15.1572,218.89,30.105,116.078,0.4295,1.0897,3.5231,3.1201,116.87,6152.7002,4.0713,119.77,755.83,4.1918,13.615,6.7498,677.3,24500,9.514,15.1932,2.1954,6.9276,35.5485,2357.8101,23.2151,4071.7,31.811,2882.24,7.054,24653,655.957,655.957,119.26,12.8474
2015-10-04,1.1193,134.09,1.9484,27.134,7.4587,0.7393,312.37,,4.2453,4.4105,9.3689,1.0927,9.4317,7.6528,72.4992,3.3834,1.5903,4.4756,1.4824,7.1027,8.6714,16410,4.4016,73.368,1317.97,18.929,4.8332,1.7492,52.206,1.601,40.777,15.5775,1,4.1079,70.58,136.9,10.5482,1.9458,2.1851,85.0092,0.4191,1706.63,1.1117,1.5657,7.5028,1.1077,11.5925,,2.1739,761.737,3393.3,582.32,1.085,110.265,193.36,49.647,118.126,8.737,23.0723,2.3993,4.1692,7991.8999,8.3583,23.823,58.749,1231.87,142.05,130.529,0.7852,114.83,4444.2002,0.3375,0.9089,299.54,8843.4004,1690,153.843,15.1572,1.4975,10.584,22.0893,3560.6001,61.299,1412.65,8.7533,324.63,38.15,16.734,613.514,15.1572,218.89,30.105,116.078,0.4295,1.0897,3.5231,3.1201,116.87,6152.7002,4.0713,119.77,755.83,4.1918,13.615,6.7498,677.3,24500,9.514,15.1932,2.1954,6.9276,35.5485,2357.8101,23.2151,4071.7,31.811,2882.24,7.054,24653,655.957,655.957,119.26,12.8474
2015-10-05,1.1227,134.647,1.9484,27.125,7.4598,0.7388,311.911,,4.2443,4.4154,9.3855,1.0897,9.4038,7.618,73.922,3.3636,1.592,4.4055,1.4774,7.1148,8.6961,16510,4.3875,73.197,1313.4301,18.8223,4.847,1.7385,52.085,1.607,40.795,15.4177,1,4.1148,71.02,137,10.5806,1.9458,2.188,85.1037,0.4202,1724.47,1.1132,1.5759,7.5131,1.1092,11.6519,,2.1769,760.549,3368.8,583.12,1.086,110.265,193.63,50.016,118.274,8.76,23.1081,2.4036,4.105,8002.6001,8.3988,23.845,59.413,1233.5699,141.87,130.808,0.7873,114.92,4450.2998,0.3383,0.9102,300.13,8852.2998,1700,154.055,15.2972,1.4992,10.595,22.1529,3577.73,60.716,1416.8101,8.7103,325.08,38.56,16.778,614.093,15.2972,219.18,30.112,115.222,0.4303,1.0912,3.5299,3.1383,117.16,6109.7002,4.0794,119.783,756.87,4.2002,13.637,6.7534,677.2,24500,9.527,15.3278,2.1975,6.9328,35.7908,2372.21,23.2803,4073.8999,31.91,2889.51,7.054,24690,655.957,655.957,119.26,13.6796
2015-10-06,1.1195,134.85,1.9484,27.108,7.4607,0.7387,312.056,,4.2424,4.4091,9.3175,1.092,9.4024,7.624,72.1788,3.3392,1.5797,4.3764,1.4644,7.1037,8.6754,16200,4.333,72.827,1298.53,18.7767,4.8478,1.7229,51.876,1.59,40.581,15.2483,1,4.1084,71.38,136.9,10.6161,1.9458,2.2045,85.7646,0.4194,1725.3199,1.1215,1.5723,7.5698,1.1174,11.6268,,2.1932,760.167,3343,587.51,1.094,110.265,194.75,50.097,118.298,8.738,23.2842,2.3888,4.1522,8062.1001,8.4867,24.012,59.831,1241.72,141.9,131.838,0.7853,113.39,4485.3999,0.3373,0.9102,302.48,8913.5,1690,155.381,15.052,1.5166,10.585,22.3234,3611.1299,61.307,1426.26,8.7757,327.52,38.32,16.734,620.057,15.052,220.82,30.337,115.276,0.4295,1.0995,3.545,3.1619,116.71,6226,4.0717,119.919,761.98,4.1924,13.611,6.8034,682.4,24500,9.527,15.0831,2.1969,6.9746,35.5517,2395.6201,23.5603,4098.5,32.104,2927.95,7.044,24874,655.957,655.957,119.26,13.6061
2015-10-07,1.1268,135.47,1.9458,27.0699,7.4604,0.74,311.19,,4.2375,4.4181,9.2747,1.09,9.3254,7.61,70.585,3.3314,1.5737,4.3383,1.4698,7.1514,8.7314,15747,4.1449,73.372,1306.96,18.7577,4.8262,1.7219,52.005,1.6007,40.864,15.2448,1,4.136,71.22,136.91,10.6346,1.9458,2.1987,85.5407,0.422,1724.65,1.1185,1.5748,7.5499,1.1146,11.5963,,2.1875,752.579,3271.5,585.94,1.092,110.265,194.58,50.259,118.756,8.797,23.2285,2.391,4.2145,8041.2998,8.4578,23.916,59.702,1237.35,141.75,131.754,0.7903,114.22,4469.7998,0.3397,0.9171,303.21,8894.5996,1649.6,154.583,15.1198,1.5157,10.613,22.1815,3600.6499,61.197,1423.12,8.7757,322.74,38.5,16.865,618.461,15.1198,220.47,30.225,115.756,0.4324,1.0965,3.53,3.1536,115.529,6139.5,4.0987,119.998,759.43,4.2183,13.888,6.7802,679.5,24500,9.599,15.1417,2.2055,6.9563,35.613,2389.3701,23.5722,4087.8999,32.11,2929.26,7.0925,24783,655.957,655.957,119.26,13.6329
2015-10-08,1.124,134.764,1.9483,27.1073,7.4605,0.7337,312.19,,4.2303,4.4131,9.2643,1.0938,9.2263,7.6087,67.3049,3.3062,1.5618,4.3609,1.4682,7.1336,8.7092,15455,4.3267,72.913,1300.8199,18.6973,4.6693,1.7011,51.583,1.586,40.313,15.1288,1,4.1251,71.74,136.97,10.5974,1.9458,2.2065,85.7862,0.4212,1738.92,1.1224,1.565,7.5767,1.1184,11.5086,,2.1952,752.189,3230.2,591.91,1.095,110.265,195.26,50.002,118.461,8.775,23.3142,2.3967,4.2179,8287.0996,8.472,24.068,59.84,1240.6,141.6,131.934,0.7883,113.87,4479.3999,0.3385,0.9178,305.86,8913.2002,1700,154.65,14.8859,1.5197,10.602,22.177,3450.0701,61.027,1426.42,8.7838,321.62,38.47,16.779,631.865,14.8859,221.24,30.286,115.58,0.4313,1.1004,3.5452,3.1648,117.33,6192.6001,4.0886,120.2,775.05,4.2098,13.847,6.8095,682,24500,9.607,14.915,2.2025,6.9829,35.4807,2392.1699,23.6434,4099.8999,32.223,2936.1201,7.0925,24824,655.957,655.957,119.26,13.4213
2015-10-09,1.1287,135.323,1.9486,27.1119,7.4606,0.735,311.425,,4.2187,4.4128,9.3004,1.0904,9.1814,7.609,69.0438,3.2644,1.5529,4.2679,1.4667,7.1605,8.7446,15575,4.3433,73.269,1299.66,18.5697,4.7034,1.6924,51.85,1.5836,40.382,15.007,1,4.1428,71.74,136.91,10.5984,1.9458,2.2143,86.0465,0.423,1752.53,1.1264,1.5707,7.6038,1.1224,11.5735,,2.2031,753.156,3224.3,588.96,1.099,110.265,195.96,50.388,118.812,8.812,23.4009,2.3776,4.2214,8469.4004,8.4999,24.131,59.861,1243.91,141.7,132.559,0.7916,114.36,4486.8999,0.34,0.9212,306.43,8951.4004,1703,155.287,15.0134,1.5186,10.62,22.1515,3631.6799,61.161,1433.73,8.8151,323.09,38.52,16.867,611.496,15.0134,221.74,30.371,115.36,0.433,1.1044,3.5617,3.1761,117.57,6201.1001,4.1062,120.1,789.66,4.2274,13.898,6.8277,684.5,24500,9.642,15.0479,2.2052,7.0202,35.8315,2400.6899,23.7664,4111,32.349,2944.23,7.109,24672,655.957,655.957,119.26,13.378
2015-10-10,1.1287,135.323,1.9486,27.1119,7.4606,0.735,311.425,,4.2187,4.4128,9.3004,1.0904,9.1814,7.609,69.0438,3.2644,1.5529,4.2679,1.4667,7.1605,8.7446,15575,4.3433,73.269,1299.66,18.5697,4.7034,1.6924,51.85,1.5836,40.382,15.007,1,4.1428,71.74,136.91,10.5984,1.9458,2.2143,86.0465,0.423,1752.53,1.1264,1.5707,7.6038,1.1224,11.5735,,2.2031,753.156,3224.3,588.96,1.099,110.265,195.96,50.388,118.812,8.812,23.4009,2.3776,4.2214,8469.4004,8.4999,24.131,59.861,1243.91,141.7,132.559,0.7916,114.36,4486.8999,0.34,0.9212,306.43,8951.4004,1703,155.287,15.0134,1.5186,10.62,22.1515,3631.6799,61.161,1433.73,8.8151,323.09,38.52,16.867,611.496,15.0134,221.74,30.371,115.36,0.433,1.1044,3.5617,3.1761,117.57,6201.1001,4.1062,120.1,789.66,4.2274,13.898,6.8277,684.5,24500,9.642,15.0479,2.2052,7.0202,35.8315,2400.6899,23.7664,4111,32.349,2944.23,7.109,24672,655.957,655.957,119.26,13.378
2015-10-11,1.1287,135.323,1.9486,27.1119,7.4606,0.735,311.425,,4.2187,4.4128,9.3004,1.0904,9.1814,7.609,69.0438,3.2644,1.5529,4.2679,1.4667,7.1605,8.7446,15575,4.3433,73.269,1299.66,18.5697,4.7034,1.6924,51.85,1.5836,40.382,15.007,1,4.1428,71.74,136.91,10.5984,1.9458,2.2143,86.0465,0.423,1752.53,1.1264,1.5707,7.6038,1.1224,11.5735,,2.2031,753.156,3224.3,588.96,1.099,110.265,195.96,50.388,118.812,8.812,23.4009,2.3776,4.2214,8469.4004,8.4999,24.131,59.861,1243.91,141.7,132.559,0.7916,114.36,4486.8999,0.34,0.9212,306.43,8951.4004,1703,155.287,15.0134,1.5186,10.62,22.1515,3631.6799,61.161,1433.73,8.8151,323.09,38.52,16.867,611.496,15.0134,221.74,30.371,115.36,0.433,1.1044,3.5617,3.1761,117.57,6201.1001,4.1062,120.1,789.66,4.2274,13.898,6.8277,684.5,24500,9.642,15.0479,2.2052,7.0202,35.8315,2400.6899,23.7664,4111,32.349,2944.23,7.109,24672,655.957,655.957,119.26,13.378
2015-10-12,1.137,136.62,1.9458,27.0893,7.46,0.7418,310.979,,4.2134,4.411,9.3187,1.0926,9.18,7.6236,70.1979,3.3228,1.5542,4.2734,1.4724,7.1642,8.8099,15018.0996,4.1483,73.497,1302.42,18.6612,4.6126,1.7011,51.748,1.5895,40.327,15.1786,1,4.17,72.43,137.05,10.7256,1.9458,2.2281,86.5472,0.4255,1743.26,1.1332,1.5589,7.6513,1.1292,11.5416,,2.2168,756.133,3213,592.6,1.106,110.265,197.18,50.677,119.472,8.87,23.5539,2.3936,4.2927,8147.7002,8.5427,24.247,60.47,1250.53,141.55,133.434,0.7966,115.18,4548.2002,0.3421,0.9212,309.06,9002.7998,1671.7,155.998,14.84,1.534,10.647,22.1461,3480.25,61.019,1443.16,8.8151,325.26,38.78,16.867,624.781,14.84,223.17,30.547,115.901,0.4359,1.1112,3.5754,3.196,117.005,6270.8999,4.133,119.702,770.7,4.2552,13.984,6.881,688.9,24500,9.642,14.8808,2.2079,7.0679,35.5717,2417.8799,24.4015,4136.2998,32.515,2956.6799,7.109,24853,655.957,655.957,119.26,13.3347
2015-10-13,1.1356,136.29,1.9483,27.073,7.4603,0.7403,309.69,,4.22,4.411,9.289,1.0933,9.1935,7.622,70.0257,3.3249,1.5459,4.27,1.4776,7.1698,8.7984,15009.7998,4.3481,73.495,1297.75,18.7012,4.6272,1.694,51.776,1.5906,40.15,15.1305,1,4.1683,72.11,137.17,10.6648,1.9458,2.2294,86.6205,0.4251,1756.9,1.1338,1.5642,7.6558,1.1299,11.5423,,2.2181,754.641,3207.7,593.08,1.107,110.265,197.3,50.683,119.034,8.866,23.5721,2.3789,4.3122,8426.2998,8.5306,24.25,60.505,1251.26,141.55,133.716,0.7966,114.84,4514.2998,0.3418,0.9268,309.73,8999,1672.7,155.805,14.8823,1.526,10.646,22.0581,3485.6799,61.009,1441.16,8.8694,323.46,38.81,16.985,625.141,14.8823,223.29,30.542,116.005,0.4357,1.1118,3.5718,3.1978,117.13,6268.8999,4.1309,120.103,780.81,4.2522,13.966,6.8849,689.3,24500,9.702,14.9132,2.2111,7.0666,35.7461,2422.7,24.5123,4121.6001,32.511,2976.8301,7.158,25015,655.957,655.957,119.26,13.2969
2015-10-14,1.1385,136.29,1.9485,27.1161,7.4599,0.7461,311.116,,4.2319,4.4125,9.2596,1.0907,9.2719,7.6167,70.9322,3.3706,1.5759,4.4268,1.4817,7.2094,8.8213,15485,4.3975,74.011,1307.62,18.9514,4.6787,1.7115,52.339,1.5944,40.5,15.4046,1,4.1782,72.29,137.28,10.77,1.9458,2.2318,86.7111,0.4262,1744.16,1.135,1.5693,7.6639,1.131,11.6271,,2.2204,755.543,3210.5,593.11,1.108,110.265,197.5,50.583,119.521,8.888,23.6011,2.3995,4.2483,8435.0996,8.5396,24.275,60.568,1252.5699,141.57,133.934,0.7985,115.42,4519,0.3428,0.9283,311.04,9010.7998,1715,156.395,15.0562,1.5275,10.656,22.0909,3485.8899,61.286,1440.95,8.8745,323.03,38.89,17.02,624.278,15.0562,223.75,30.563,116.966,0.4367,1.113,3.5935,3.2012,118.81,6268.7002,4.1405,119.692,773.09,4.2623,14.446,6.892,690.1,24500,9.718,15.0907,2.219,7.073,35.9419,2430.9299,24.4239,4131.6001,32.545,2958.05,7.158,25086,655.957,655.957,119.26,13.174
2015-10-15,1.1476,136.35,1.9483,27.0762,7.4609,0.7413,309.491,,4.225,4.4101,9.3087,1.0894,9.2724,7.6218,71.9358,3.3423,1.5676,4.3685,1.4825,7.2718,8.8916,15.58,4.4018,74.333,1303.67,18.8612,4.6892,1.6856,52.49,1.5816,40.563,15.1545,1,4.2108,72.45,137.47,10.845,1.9458,2.2368,86.9067,0.4295,1762.67,1.1374,1.557,7.6812,1.1336,11.641,,2.2254,765.797,3269.6001,594.43,1.111,110.265,197.95,50.861,120.216,8.957,23.6583,2.4029,4.2892,8441.4004,8.5566,24.615,60.705,1254.27,141.63,134.177,0.8047,116.39,4542.1001,0.345,0.9283,312.57,9026.7002,1724,157.233,15.087,1.5405,10.688,22.1233,3448.6599,61.45,1449.89,8.8841,326.04,38.96,17.171,620.837,15.087,223.91,30.586,116.966,0.4402,1.1154,3.6085,3.2084,119.77,6289.6001,4.1721,119.807,774.84,4.2943,13.97,6.896,691.7,24500,9.718,15.1194,2.2234,7.0954,36.0908,2436.4099,24.222,4146.5,32.607,2987.47,7.214,25143,655.957,655.957,119.26,13.3515
2015-10-16,1.1368,135.33,1.9482,27.068,7.4606,0.7346,308.898,,4.2308,4.4159,9.3606,1.0814,9.2076,7.6193,69.7437,3.274,1.551,4.3115,1.4611,7.2056,8.8085,15280,4.3334,73.575,1275.4,18.625,4.6339,1.6623,51.961,1.569,39.976,14.8282,1,4.1731,72.7,137.42,10.7625,1.9458,2.2426,87.2126,0.4259,1759.91,1.1404,1.5506,7.7013,1.1365,11.5139,,2.2312,765.211,3296.8999,595.94,1.113,110.265,198.64,50.959,118.861,8.991,23.7238,2.3755,4.3259,8475.7002,8.5709,24.679,60.862,1256.39,141.5,134.523,0.7976,115.34,4532.2002,0.3422,0.9303,313,9045.2002,1716,157.613,14.7582,1.5436,10.651,22.0546,3457.5701,60.937,1449.0601,8.9034,324.9,38.5,17.042,619.014,14.7582,224.78,30.631,116.958,0.4363,1.1184,3.6167,3.2311,118.82,6337.3999,4.1334,119.728,776.85,4.257,13.502,6.9194,692.4,24500,9.739,14.7946,2.21,7.1181,35.6536,2448.46,24.5131,4157.2002,33.103,2989.45,7.214,25145,655.957,655.957,119.26,13.2827
2015-10-17,1.1368,135.33,1.9482,27.068,7.4606,0.7346,308.898,,4.2308,4.4159,9.3606,1.0814,9.2076,7.6193,69.7437,3.274,1.551,4.3115,1.4611,7.2056,8.8085,15280,4.3334,73.575,1275.4,18.625,4.6339,1.6623,51.961,1.569,39.976,14.8282,1,4.1731,72.7,137.42,10.7625,1.9458,2.2426,87.2126,0.4259,1759.91,1.1404,1.5506,7.7013,1.1365,11.5139,,2.2312,765.211,3296.8999,595.94,1.113,110.265,198.64,50.959,118.861,8.991,23.7238,2.3755,4.3259,8475.7002,8.5709,24.679,60.862,1256.39,141.5,134.523,0.7976,115.34,4532.2002,0.3422,0.9303,313,9045.2002,1716,157.613,14.7582,1.5436,10.651,22.0546,3457.5701,60.937,1449.0601,8.9034,324.9,38.5,17.042,619.014,14.7582,224.78,30.631,116.958,0.4363,1.1184,3.6167,3.2311,118.82,6337.3999,4.1334,119.728,776.85,4.257,13.502,6.9194,692.4,24500,9.739,14.7946,2.21,7.1181,35.6536,2448.46,24.5131,4157.2002,33.103,2989.45,7.214,25145,655.957,655.957,119.26,13.2827
2015-10-18,1.1368,135.33,1.9482,27.068,7.4606,0.7346,308.898,,4.2308,4.4159,9.3606,1.0814,9.2076,7.6193,69.7437,3.274,1.551,4.3115,1.4611,7.2056,8.8085,15280,4.3334,73.575,1275.4,18.625,4.6339,1.6623,51.961,1.569,39.976,14.8282,1,4.1731,72.7,137.42,10.7625,1.9458,2.2426,87.2126,0.4259,1759.91,1.1404,1.5506,7.7013,1.1365,11.5139,,2.2312,765.211,3296.8999,595.94,1.113,110.265,198.64,50.959,118.861,8.991,23.7238,2.3755,4.3259,8475.7002,8.5709,24.679,60.862,1256.39,141.5,134.523,0.7976,115.34,4532.2002,0.3422,0.9303,313,9045.2002,1716,157.613,14.7582,1.5436,10.651,22.0546,3457.5701,60.937,1449.0601,8.9034,324.9,38.5,17.042,619.014,14.7582,224.78,30.631,116.958,0.4363,1.1184,3.6167,3.2311,118.82,6337.3999,4.1334,119.728,776.85,4.257,13.502,6.9194,692.4,24500,9.739,14.7946,2.21,7.1181,35.6536,2448.46,24.5131,4157.2002,33.103,2989.45,7.214,25145,655.957,655.957,119.26,13.2827
2015-10-19,1.1361,135.49,1.9494,27.0633,7.4592,0.7356,309.385,,4.2319,4.4139,9.3581,1.0825,9.2177,7.6282,68.9683,3.2887,1.5649,4.4493,1.4672,7.1967,8.8022,15285,4.3501,73.368,1282.85,18.6199,4.6557,1.6714,52.077,1.5712,40.003,14.8656,1,4.1642,72.45,137.54,10.7821,1.9458,2.2243,86.5328,0.4251,1760.66,1.1312,1.5432,7.6379,1.1273,11.4499,,2.2129,750.738,3233.8,590.63,1.104,110.265,196.78,50.555,119.358,8.98,23.3075,2.3723,4.3108,8407,8.4972,24.454,60.366,1245.4,141.3,133.691,0.7963,114.28,4488.2002,0.3419,0.9328,310.23,8981.4004,1721,156.038,14.687,1.5306,10.651,22.0002,3429.4399,60.901,1432.73,8.9273,324.32,38.58,17.01,618.153,14.687,222.67,30.37,116.87,0.4354,1.1092,3.5889,3.2046,118.65,6304.7998,4.1283,119.758,782.41,4.2495,13.864,6.8692,686.5,24500,9.765,14.717,2.214,7.0598,35.616,2428.4199,23.9171,4091.8,32.822,2962.9299,7.171,24872,655.957,655.957,119.26,13.2439
2015-10-20,1.1329,135.36,1.9487,27.0564,7.4586,0.7322,309.837,,4.2439,4.4206,9.4142,1.0832,9.2038,7.6285,70.1868,3.2907,1.561,4.4039,1.4749,7.1944,8.7749,15305,4.3582,73.501,1281.1899,18.6738,4.6854,1.6644,52.16,1.5733,40.11,15.0462,1,4.1581,72.02,137.08,10.7425,1.9458,2.2198,86.246,0.4243,1749.34,1.129,1.5419,7.6225,1.1251,11.4094,,2.2085,751.273,3214.8999,589.39,1.102,110.265,196.61,51.28,119.16,9.071,23.4893,2.3801,4.3363,8390.2998,8.4738,24.405,60.245,1242.66,141.27,133.425,0.7943,113.77,4513.7002,0.3409,0.9252,310.41,8963.2998,1713,156.092,14.6113,1.517,10.64,22.0299,3422.6001,60.707,1425.91,8.8367,322.92,38.51,16.939,612.974,14.6113,222.56,30.264,115.627,0.4346,1.107,3.5918,3.1981,118.15,6275.7998,4.1207,119.641,767.82,4.2405,13.414,6.8556,685.1,24500,9.684,14.6402,2.2126,7.007,35.6063,2437.1399,24.1808,4075.7,32.677,2980.1899,7.1325,24856,655.957,655.957,119.26,13.4781
2015-10-21,1.1354,135.99,1.9485,27.0536,7.4585,0.7349,310.191,,4.2579,4.421,9.4287,1.0854,9.2151,7.626,69.994,3.293,1.5623,4.4305,1.4743,7.1973,8.7979,15305,4.37,73.716,1283.0601,18.8005,4.7741,1.6809,52.392,1.5793,40.177,15.081,1,4.1672,72.44,137.33,10.7424,1.9458,2.2321,86.8358,0.425,1758.9399,1.1351,1.5559,7.6648,1.1312,11.5256,,2.2207,759.962,3272.1001,592.65,1.108,110.265,197.7,50.725,119.437,9.092,23.6228,2.3865,4.3798,8161.7998,8.519,24.54,60.576,1249.54,141.6,134.156,0.7963,113.91,4542.1001,0.3416,0.9233,312.79,9015.4004,1711,156.983,14.8202,1.5353,10.659,22.2291,3441.3701,61.35,1432.59,8.8367,324.15,38.8,16.971,620.548,14.8202,223.42,30.43,115.627,0.4356,1.1131,3.6101,3.2159,118.29,6314.3999,4.1291,119.837,770.91,4.2528,13.952,6.8929,689,24500,9.665,14.855,2.215,7.052,35.8554,2473.3501,24.9107,4092.3,32.834,2961.8301,7.146,25021,655.957,655.957,119.26,13.6992
2015-10-22,1.1348,135.98,1.9487,27.052,7.4597,0.7357,311.48,,4.2884,4.4258,9.4343,1.0884,9.2877,7.617,71.3429,3.2855,1.5726,4.4669,1.4902,7.1946,8.7939,15.555,4.3856,73.864,1292.1,18.8951,4.7815,1.6874,52.551,1.5807,40.407,15.3323,1,4.1653,72.34,137.16,10.7784,1.9458,2.2274,86.6332,0.425,1716.75,1.1328,1.5573,7.6489,1.1289,11.5924,,2.2161,769.296,3286.1001,591.42,1.106,110.265,197.12,50.655,119.238,9.087,23.6885,2.3924,4.2941,8715.2998,8.5013,24.489,60.48,1246.83,141.93,133.698,0.7963,113.97,4532.6001,0.3414,0.9284,312.15,8994.2998,170,156.686,15.0069,1.5243,10.627,22.2598,3395.0901,61.181,1429.64,8.8671,324.34,38.67,16.953,620.683,15.0069,222.96,30.345,116.699,0.4354,1.1108,3.6138,3.2187,118.27,6297.2998,4.1278,117.521,819.45,4.2504,13.479,6.8845,687.5,24500,9.718,15.0411,2.2158,7.0583,35.8442,2468.22,25.1435,4055.5,32.823,2994.3701,7.147,24933,655.957,655.957,119.26,13.7054
2015-10-23,1.1081,133.92,1.9483,27.061,7.4592,0.7201,309.9,,4.2531,4.423,9.3711,1.0786,9.1927,7.6302,69.3349,3.1825,1.5362,4.3249,1.4522,7.0359,8.5834,15222.2002,4.2934,72.011,1251.51,18.2908,4.7675,1.6309,51.226,1.5449,39.417,14.8712,1,4.068,72,137.05,10.5307,1.9458,2.2185,86.3086,0.415,1748.3199,1.1283,1.5498,7.618,1.1244,11.601,,2.2072,767.125,3301.2,589.13,1.101,110.265,196.33,50.442,116.482,8.874,23.6567,2.3347,4.28,8112.7998,8.4773,24.391,60.292,1241.7,142.07,133.29,0.7769,111.2,4512.2002,0.3335,0.9265,311.7,8960.2002,1664.5,155.746,15.0898,1.517,10.543,22.266,3380.4399,59.421,1423.38,8.8671,377.68,37.9,16.567,620,15.0898,222.09,30.212,116.738,0.4252,1.1063,3.6021,3.2058,115.56,6273.7998,4.0301,120.165,844,4.151,13.119,6.8573,683.5,24500,9.698,15.1125,2.1973,7.029,35.6792,2416.47,24.7607,4056.3999,32.714,2980.21,7.147,24813,655.957,655.957,119.26,13.6231
2015-10-24,1.1081,133.92,1.9483,27.061,7.4592,0.7201,309.9,,4.2531,4.423,9.3711,1.0786,9.1927,7.6302,69.3349,3.1825,1.5362,4.3249,1.4522,7.0359,8.5834,15222.2002,4.2934,72.011,1251.51,18.2908,4.7675,1.6309,51.226,1.5449,39.417,14.8712,1,4.068,72,137.05,10.5307,1.9458,2.2185,86.3086,0.415,1748.3199,1.1283,1.5498,7.618,1.1244,11.601,,2.2072,767.125,3301.2,589.13,1.101,110.265,196.33,50.442,116.482,8.874,23.6567,2.3347,4.28,8112.7998,8.4773,24.391,60.292,1241.7,142.07,133.29,0.7769,111.2,4512.2002,0.3335,0.9265,311.7,8960.2002,1664.5,155.746,15.0898,1.517,10.543,22.266,3380.4399,59.421,1423.38,8.8671,377.68,37.9,16.567,620,15.0898,222.09,30.212,116.738,0.4252,1.1063,3.6021,3.2058,115.56,6273.7998,4.0301,120.165,844,4.151,13.119,6.8573,683.5,24500,9.698,15.1125,2.1973,7.029,35.6792,2416.47,24.7607,4056.3999,32.714,2980.21,7.147,24813,655.957,655.957,119.26,13.6231
2015-10-25,1.1081,133.92,1.9483,27.061,7.4592,0.7201,309.9,,4.2531,4.423,9.3711,1.0786,9.1927,7.6302,69.3349,3.1825,1.5362,4.3249,1.4522,7.0359,8.5834,15222.2002,4.2934,72.011,1251.51,18.2908,4.7675,1.6309,51.226,1.5449,39.417,14.8712,1,4.068,72,137.05,10.5307,1.9458,2.2185,86.3086,0.415,1748.3199,1.1283,1.5498,7.618,1.1244,11.601,,2.2072,767.125,3301.2,589.13,1.101,110.265,196.33,50.442,116.482,8.874,23.6567,2.3347,4.28,8112.7998,8.4773,24.391,60.292,1241.7,142.07,133.29,0.7769,111.2,4512.2002,0.3335,0.9265,311.7,8960.2002,1664.5,155.746,15.0898,1.517,10.543,22.266,3380.4399,59.421,1423.38,8.8671,377.68,37.9,16.567,620,15.0898,222.09,30.212,116.738,0.4252,1.1063,3.6021,3.2058,115.56,6273.7998,4.0301,120.165,844,4.151,13.119,6.8573,683.5,24500,9.698,15.1125,2.1973,7.029,35.6792,2416.47,24.7607,4056.3999,32.714,2980.21,7.147,24813,655.957,655.957,119.26,13.6231
2015-10-26,1.102,133.659,1.9486,27.0896,7.459,0.7194,311.27,,4.2645,4.4323,9.3692,1.0784,9.2487,7.62,68.5133,3.2071,1.5254,4.2716,1.4514,6.9879,8.5394,14990,4.287,71.415,1250.3101,18.2418,4.6099,1.6326,51.196,1.5387,39.125,15.0027,1,4.0452,70.54,136.9,10.4812,1.9458,2.1738,84.5727,0.4122,1701.45,1.1061,1.5175,7.464,1.1021,11.3753,,2.1627,750.295,3170.8,577.22,1.079,110.265,192.37,49.449,116.062,8.818,23.0266,2.322,4.1675,7951.1001,8.3175,23.901,59.073,1215.54,141.53,130.751,0.7717,110.66,4404.1001,0.3318,0.9228,305.14,8794.9004,1660,152.775,14.6525,1.4856,10.516,21.9157,3310.6299,59.007,1394.9,8.6536,371.21,37.59,16.494,608.878,14.6525,217.99,29.585,116.103,0.4228,1.0841,3.53,3.1457,115.07,6152.1001,4.0062,120.032,811.85,4.1239,13.024,6.7212,669.3,24500,9.659,14.6942,2.196,6.8798,34.9044,2356.79,24.8881,3936.7,32.069,2920.8101,7.0275,24347,655.957,655.957,119.26,13.4036
