date,USD,JPY,BGN,CZK,DKK,EEK,GBP,HUF,LTL,LVL,PLN,RON,SEK,SKK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,INR,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,XCD,MVR
2009-01-24,1.2965,115.06,1.9459,27.895,7.4529,15.6466,0.9418,287.53,3.414,0.6938,4.405,4.2681,10.6113,,1.5007,8.976,7.394,41.6223,2.164,1.9885,3.0112,1.5952,8.7646,10.0551,14237.7998,1785.46,17.8582,4.6539,2.4494,60.601,1.949,43.838,13.2044,1,4.5985,59.42,122.45,2.1886,4.4631,1.9458,2.5084,86.209,0.4724,1530.0699,1.9057,8.78,1.2722,10.24,3399,2.4444,772.07,2828.2,695.28,1.249,108.27,220.64,44.484,90.405,6.9604,13.7872,2.2986,1.6543,32.315,6085.2998,9.8353,23.651,49.848,5.1394,63.542,1460.27,12371.2002,159.866,101.495,0.8953,100.016,5199.1001,0.373,152.6,10616.7998,1888.4,142.829,13.0418,1.5959,10.891,13.2403,2406.0601,61.207,8.0617,10.0172,324.16,40.646,175.861,13.0885,189.9,24.968,99.127,0.4925,1.2542,3.8798,3.3059,99.598,6432.2998,4.5567,94.152,708.96,4.8142,21.452,2.7994,1770.1,18044.9004,10.956,59.042,13.0391,1.7836,7.8258,42.09,1754.48,9.9081,2494.2,28.502,1753.79,2.7524,21957,642.957,642.957,116.86,,
2009-01-25,1.2965,115.06,1.9459,27.895,7.4529,15.6466,0.9418,287.53,3.414,0.6938,4.405,4.2681,10.6113,,1.5007,8.976,7.394,41.6223,2.164,1.9885,3.0112,1.5952,8.7646,10.0551,14237.7998,1785.46,17.8582,4.6539,2.4494,60.601,1.949,43.838,13.2044,1,4.5985,59.42,122.45,2.1886,4.4631,1.9458,2.5084,86.209,0.4724,1530.0699,1.9057,8.78,1.2722,10.24,3399,2.4444,772.07,2828.2,695.28,1.249,108.27,220.64,44.484,90.405,6.9604,13.7872,2.2986,1.6543,32.315,6085.2998,9.8353,23.651,49.848,5.1394,63.542,1460.27,12371.2002,159.866,101.495,0.8953,100.016,5199.1001,0.373,152.6,10616.7998,1888.4,142.829,13.0418,1.5959,10.891,13.2403,2406.0601,61.207,8.0617,10.0172,324.16,40.646,175.861,13.0885,189.9,24.968,99.127,0.4925,1.2542,3.8798,3.3059,99.598,6432.2998,4.5567,94.152,708.96,4.8142,21.452,2.7994,1770.1,18044.9004,10.956,59.042,13.0391,1.7836,7.8258,42.09,1754.48,9.9081,2494.2,28.502,1753.79,2.7524,21957,642.957,642.957,116.86,,
2009-01-26,1.3192,117.724,1.9458,27.785,7.4531,15.6466,0.9436,286.52,3.4157,0.6942,4.3949,4.2268,10.543,,1.5011,8.8676,7.3996,42.0425,2.1439,1.9916,3.0381,1.6128,8.9793,10.2275,14258,1828.4399,17.7586,4.7659,2.4913,61.973,1.9771,44.474,13.2808,1,4.6641,60.3,122.65,2.2198,4.5758,1.9458,2.5441,87.437,0.479,1554.4,1.9208,8.9053,1.2901,10.2664,3453,2.4792,788.23,2868.3999,706.19,1.267,108.53,223.78,45.083,91.179,7.0681,13.9827,2.3334,1.6839,33.165,6171.5,9.9494,23.988,50.558,5.2147,63.96,1481.0601,12486.4004,158.09,102.872,0.9178,101.66,5266.5,0.3787,155.06,10777.5,1915.3,144.734,13.0369,1.6453,10.914,13.3968,2438.3899,62.154,8.1765,10.1598,326.19,41.905,178.37,13.0205,191.23,25.333,100.378,0.5044,1.2721,4.0219,3.3378,100.886,6530.3999,4.6217,94.561,719.05,4.9345,22.03,2.8448,1795.3,18301.5996,11.112,59.886,13.002,1.7953,7.9371,42.691,1785.87,10.3013,2526.3999,28.843,1778.76,2.8196,22269,642.957,642.957,116.86,,
2009-01-27,1.3216,118.03,1.9458,27.632,7.4529,15.6466,0.9313,285.61,3.4142,0.6937,4.3948,4.2097,10.6217,,1.5059,8.8848,7.358,42.8886,2.1389,1.9884,3.0437,1.6187,8.9718,10.2505,14674.7002,1827.8,18.245,4.7643,2.5006,61.43,1.9807,45.227,13.1873,1,4.7453,61.34,122.84,2.2583,4.5755,1.9458,2.588,89.079,0.4873,1581.1801,1.9539,9.0792,1.312,10.35,3517,2.5221,799.95,2927.6001,708.81,1.289,107.37,227.64,46.005,92.245,7.1869,14.2231,2.3582,1.7134,33.409,6277.5,10.23,24.403,51.43,5.2782,64.475,1506.64,12546.2998,156.561,104.709,0.9154,102.992,5354.1001,0.3798,157.59,10964.0996,1948.4,147.3,12.9962,1.6736,10.95,13.688,2446.21,61.099,8.3178,10.3351,331.82,42.628,181.457,13.1185,194.45,25.774,101.63,0.5044,1.294,4.0887,3.381,102.608,6649.7002,4.7039,95.298,731.47,4.9416,22.26,2.8937,1826.4,18617.1992,11.304,60.923,12.9762,1.805,8.074,43.431,1763.84,10.5439,2563.3,29.473,1812.29,2.8188,22652,642.957,642.957,116.86,,
2009-01-28,1.3153,118.967,1.9466,27.411,7.4507,15.6466,0.9242,285.36,3.4136,0.6927,4.3401,4.2,10.5599,,1.5157,8.862,7.3448,43.6485,2.122,1.9761,3.028,1.5956,9.0399,10.2002,14782.9004,1817.38,18.4761,4.7458,2.5161,61.394,1.9719,45.52,12.9735,1,4.7757,61.73,123.39,2.273,4.6145,1.9458,2.6048,89.658,0.4904,1591.4301,1.9641,9.1383,1.3204,10.325,3543,2.5384,798.37,3016.3,719.72,1.297,108.8,229.12,46.455,93.847,7.2403,14.315,2.3735,1.7382,33.958,6318,10.2977,24.561,51.764,5.2415,64.155,1516.42,12852.7998,224,105.388,0.9212,103.727,5385.5,0.3834,158.57,11026.2998,1961.1,148.217,13.0343,1.6845,10.958,13.6842,2462.1001,60.797,8.3718,10.4022,333.98,42.905,182.638,13.04,197.11,25.946,102.222,0.5078,1.3024,4.1159,3.4031,103.198,6669.6001,4.7331,94.399,736.31,4.9163,22.153,2.9125,1844.9,18738,11.377,61.32,13.001,1.807,8.0998,43.713,1722.17,10.2595,2562.7,29.399,1824.05,2.8391,22799,642.957,642.957,116.86,,
2009-01-29,1.2938,116.35,1.946,27.676,7.4508,15.6466,0.9062,290.52,3.4148,0.689,4.385,4.1986,10.6093,,1.4935,8.9101,7.3389,45.0382,2.1177,1.9899,2.9702,1.5841,8.8641,10.0351,14625.5,1783.84,18.1167,4.6707,2.5201,60.27,1.9506,45.031,12.9284,1,4.7224,61.01,123.79,2.2476,4.5257,1.9458,2.5627,88.659,0.485,1573.74,1.948,9.0166,1.3059,10.089,3525,2.5233,789.63,2904,723.78,1.283,108.76,226.57,45.808,91.967,7.1563,14.1563,2.3493,1.7113,33.218,6239.5,10.2244,24.307,51.188,5.2373,63.207,1499.53,12479.2002,192.5,109.403,0.9026,102.31,5335.3999,0.3779,156.32,10906.4004,1939.2,146.644,12.8029,1.6492,10.935,13.6233,2474.05,60.8,8.2785,10.2864,330.26,42.526,180.989,12.8365,189.23,25.666,101.179,0.4981,1.2879,4.072,3.3942,101.948,6572.3999,4.6813,92.909,728.1,4.8357,21.722,2.8801,1824.3,18529.5,11.251,60.635,12.7829,1.8058,7.99,43.225,1682.6801,10.0908,2557.8,29.203,1803.74,2.7836,22546,642.957,642.957,116.86,,
2009-01-30,1.2837,115.42,1.9462,27.938,7.4538,15.6466,0.8812,296.65,3.4134,0.6888,4.4583,4.2606,10.68,,1.4895,8.8478,7.3642,44.819,2.1032,2.0114,2.9587,1.5733,8.7399,9.9347,14356.9004,1767.51,18.1579,4.6145,2.5147,59.329,1.934,44.025,13.05,1,4.6081,59.54,124.53,2.238,4.4613,1.9458,2.5136,86.516,0.4732,1535.8,1.9075,8.7982,1.2748,10.1521,3479,2.4495,773.03,3021.2,698.68,1.252,108.11,221.1,44.838,90.541,6.9851,13.8157,2.3298,1.693,32.415,6089.6001,10.0127,23.7,49.952,5.1803,63.267,1463.3,12173.7998,195,101.385,0.8913,100.031,5209.2002,0.3703,153.29,10645.2998,1892.3,143.023,12.8683,1.603,10.873,13.2166,2430.28,60.813,8.0784,10.038,322.27,41.628,176.226,12.862,184.91,25.044,98.55,0.4911,1.2568,3.9756,3.2825,99.713,6400.7998,4.5683,93.738,710.67,4.8466,21.367,2.8043,1754.5,18082.3008,10.978,59.165,12.8462,1.7954,7.7651,42.165,1629.9301,9.9157,2476.8999,28.433,1760.1899,2.7432,22012,642.957,642.957,116.86,,
2009-01-31,1.2837,115.42,1.9462,27.938,7.4538,15.6466,0.8812,296.65,3.4134,0.6888,4.4583,4.2606,10.68,,1.4895,8.8478,7.3642,44.819,2.1032,2.0114,2.9587,1.5733,8.7399,9.9347,14356.9004,1767.51,18.1579,4.6145,2.5147,59.329,1.934,44.025,13.05,1,4.6081,59.54,124.53,2.238,4.4613,1.9458,2.5136,86.516,0.4732,1535.8,1.9075,8.7982,1.2748,10.1521,3479,2.4495,773.03,3021.2,698.68,1.252,108.11,221.1,44.838,90.541,6.9851,13.8157,2.3298,1.693,32.415,6089.6001,10.0127,23.7,49.952,5.1803,63.267,1463.3,12173.7998,195,101.385,0.8913,100.031,5209.2002,0.3703,153.29,10645.2998,1892.3,143.023,12.8683,1.603,10.873,13.2166,2430.28,60.813,8.0784,10.038,322.27,41.628,176.226,12.862,184.91,25.044,98.55,0.4911,1.2568,3.9756,3.2825,99.713,6400.7998,4.5683,93.738,710.67,4.8466,21.367,2.8043,1754.5,18082.3008,10.978,59.165,12.8462,1.7954,7.7651,42.165,1629.9301,9.9157,2476.8999,28.433,1760.1899,2.7432,22012,642.957,642.957,116.86,,
2009-02-01,1.2837,115.42,1.9462,27.938,7.4538,15.6466,0.8812,296.65,3.4134,0.6888,4.4583,4.2606,10.68,,1.4895,8.8478,7.3642,44.819,2.1032,2.0114,2.9587,1.5733,8.7399,9.9347,14356.9004,1767.51,18.1579,4.6145,2.5147,59.329,1.934,44.025,13.05,1,4.6081,59.54,124.53,2.238,4.4613,1.9458,2.5136,86.516,0.4732,1535.8,1.9075,8.7982,1.2748,10.1521,3479,2.4495,773.03,3021.2,698.68,1.252,108.11,221.1,44.838,90.541,6.9851,13.8157,2.3298,1.693,32.415,6089.6001,10.0127,23.7,49.952,5.1803,63.267,1463.3,12173.7998,195,101.385,0.8913,100.031,5209.2002,0.3703,153.29,10645.2998,1892.3,143.023,12.8683,1.603,10.873,13.2166,2430.28,60.813,8.0784,10.038,322.27,41.628,176.226,12.862,184.91,25.044,98.55,0.4911,1.2568,3.9756,3.2825,99.713,6400.7998,4.5683,93.738,710.67,4.8466,21.367,2.8043,1754.5,18082.3008,10.978,59.165,12.8462,1.7954,7.7651,42.165,1629.9301,9.9157,2476.8999,28.433,1760.1899,2.7432,22012,642.957,642.957,116.86,,
2009-02-02,1.2815,114.461,1.9485,28.227,7.4529,15.6466,0.9017,296.15,3.4135,0.6895,4.478,4.2733,10.7385,,1.4887,9.0326,7.3822,46.1702,2.119,2.0316,2.9772,1.5957,8.753,9.934,15025,1782.22,18.417,4.626,2.5478,59.953,1.9386,44.72,12.9957,1,4.7018,59.38,123.47,2.1896,4.4677,1.9458,2.5095,86.426,0.4803,1533.3,1.9134,8.803,1.2728,10.1357,3513,2.4455,779.64,3028.3999,705.22,1.25,107.97,220.74,44.702,90.122,7.081,13.7933,2.3771,1.6809,32.362,6148.7998,9.9932,23.662,49.87,5.2154,62.686,1460.91,12156.5,195,101.22,0.892,97.03,5198.2002,0.3792,153.3,10631.7002,1925,145.86,12.8383,1.6007,10.959,13.2078,2457.6699,61.036,8.0652,10.0216,321.74,41.09,175.938,12.865,187.53,25.005,98.44,0.4913,1.2548,3.9896,3.3074,101.3,6343.6001,4.6603,94.495,709.5,4.7901,21.415,2.7997,1760.6,18052.8008,10.96,59.068,12.8343,1.8162,7.7397,42.185,1662.47,10.0084,2465.2,28.386,1757.3199,2.753,21976,642.957,642.957,116.86,,
2009-02-03,1.3013,116.3,1.9485,28.489,7.4511,15.6466,0.9013,300.6,3.4127,0.691,4.6408,4.246,10.6894,,1.4892,8.9785,7.3992,46.6779,2.1336,2.0042,3.0095,1.6035,8.8788,10.0871,15180,1814.28,18.826,4.7052,2.5492,61.055,1.9593,45.42,13.05,1,4.7747,59.76,123.4,2.2439,4.5498,1.9458,2.5073,86.621,0.4879,1539.8199,1.9208,8.8214,1.2781,10.0717,3526,2.4688,788.58,3075.6001,707.2,1.255,108.43,221.68,44.95,90.707,7.192,13.8518,2.4316,1.7118,32.468,6174.8999,9.9285,23.763,50.083,5.2625,63.41,1451.72,12215.5,195,108.59,0.9045,98.26,5226.7002,0.3846,155.68,10682.2998,1955,148.08,12.8265,1.6075,10.999,13.2385,2468.8,62.11,8.0996,10.0644,323.12,41.42,177.071,12.915,189.12,25.112,98.679,0.4987,1.2601,4.0651,3.3433,102.96,6379,4.7324,92.992,712.43,4.8662,21.652,2.8117,1768.1,18129.6992,11.007,57.779,12.8065,1.8353,7.8305,42.312,1640.63,10.09,2464.2,28.443,1767.37,2.795,22070,642.957,642.957,116.86,,
2009-02-04,1.2856,114.953,1.9485,28.337,7.4503,15.6466,0.8889,296.72,3.4129,0.6922,4.6532,4.25,10.6538,,1.4882,8.8629,7.3746,46.5084,2.1114,1.9997,2.9394,1.5818,8.7627,9.9659,14940,1770.62,18.457,4.6575,2.5273,60.756,1.9412,44.82,12.853,1,4.7201,59.84,123.82,2.2018,4.48,1.9458,2.5235,86.857,0.4818,1541.84,1.9176,8.833,1.2798,10.134,3537,2.4592,785.2,3112.2,704.46,1.257,108.57,221.97,45.118,90.391,7.104,13.8699,2.365,1.7012,32.51,6182.8999,9.9653,23.794,50.148,5.2097,62.404,1466.49,12061,195,101.783,0.8965,96.96,5243.8999,0.3762,189.45,10685.4004,1927,146.28,12.7949,1.6096,10.961,13.243,2443.0801,61.136,8.1102,10.0775,323.54,41.11,176.922,12.79,190.66,25.157,98.808,0.4929,1.2618,4.0524,3.2955,101.36,6385.5,4.676,92.37,713.67,4.8054,21.494,2.8153,1770.5,18153.5,11.022,57.855,12.7749,1.8257,7.8214,42.322,1642.78,10.1347,2476.3999,28.481,1769.6801,2.757,22099,642.957,642.957,116.86,,
2009-02-05,1.2791,116.554,1.9481,27.853,7.4503,15.6466,0.8741,290.3,3.4124,0.6932,4.6045,4.2,10.5811,,1.4978,8.756,7.3989,46.4706,2.0792,1.9613,2.9447,1.5737,8.7537,9.9146,14834,1775.3101,18.236,4.6362,2.4766,60.608,1.9237,44.81,12.6028,1,4.7117,59.86,123.79,2.2018,4.4704,1.9458,2.5235,86.857,0.4817,1530.9,1.9121,8.8587,1.2798,9.6926,3537,2.4849,785.2,3121.2,706.58,1.257,108.57,221.97,45.021,89.846,7.082,13.8699,2.3871,1.707,32.896,6182.8999,9.9743,23.794,50.148,5.1644,62.315,1466.49,12093.0996,195,101.783,0.8931,96.93,5226.5,0.3773,190.17,10686.7002,1899.8,146.05,12.6457,1.6286,10.961,13.2816,2481.6799,61.316,8.1102,10.0775,323.54,41.42,176.922,12.6725,190.59,25.145,98.679,0.4921,1.2618,4.0871,3.3468,99.699,6451.7002,4.6714,91.914,713.82,4.7816,21.506,2.8153,1770.5,18153.5,11.022,59.399,12.6289,1.8208,7.8085,42.34,1655.64,10.3213,2473.8,28.481,1769.6801,2.7513,22099,642.957,642.957,116.86,,
2009-02-06,1.2927,118.8,1.9475,27.849,7.4511,15.6466,0.8737,288.02,3.4132,0.6935,4.515,4.1991,10.4764,,1.4001,8.746,7.3925,46.4945,2.0896,1.913,2.9089,1.5773,8.7769,10.0288,14863,1766.7,18.108,4.6292,2.4294,60.462,1.9322,45,12.3625,1,4.7252,59.42,125,2.1897,4.4846,1.9458,2.5097,86.382,0.4833,1522.54,1.898,8.7845,1.2729,9.9975,3518,2.4457,774.45,3104.2,703.36,1.25,107.98,220.75,44.775,90.52,7.091,13.8264,2.3746,1.7047,32.332,6149.2998,9.9601,23.664,49.874,5.1988,62.174,1458.47,12027,195,109.547,0.8968,97.27,5195.3999,0.3756,187.45,10628.0996,1889.4,146.63,12.5287,1.6197,10.931,13.196,2488.5801,61.499,8.0658,10.0224,323.2,41.27,175.952,12.54,183.54,25.007,97.975,0.4936,1.2549,4.0648,3.3439,99.751,6362,4.6822,91.507,709.63,4.8277,21.511,2.8,1760.7,18054.1992,10.961,59.073,12.5087,1.8278,7.7531,42.086,1649.8,10.2076,2457.1001,28.325,1760,2.7595,21978,642.957,642.957,116.86,,
2009-02-07,1.2927,118.8,1.9475,27.849,7.4511,15.6466,0.8737,288.02,3.4132,0.6935,4.515,4.1991,10.4764,,1.4001,8.746,7.3925,46.4945,2.0896,1.913,2.9089,1.5773,8.7769,10.0288,14863,1766.7,18.108,4.6292,2.4294,60.462,1.9322,45,12.3625,1,4.7252,59.42,125,2.1897,4.4846,1.9458,2.5097,86.382,0.4833,1522.54,1.898,8.7845,1.2729,9.9975,3518,2.4457,774.45,3104.2,703.36,1.25,107.98,220.75,44.775,90.52,7.091,13.8264,2.3746,1.7047,32.332,6149.2998,9.9601,23.664,49.874,5.1988,62.174,1458.47,12027,195,109.547,0.8968,97.27,5195.3999,0.3756,187.45,10628.0996,1889.4,146.63,12.5287,1.6197,10.931,13.196,2488.5801,61.499,8.0658,10.0224,323.2,41.27,175.952,12.54,183.54,25.007,97.975,0.4936,1.2549,4.0648,3.3439,99.751,6362,4.6822,91.507,709.63,4.8277,21.511,2.8,1760.7,18054.1992,10.961,59.073,12.5087,1.8278,7.7531,42.086,1649.8,10.2076,2457.1001,28.325,1760,2.7595,21978,642.957,642.957,116.86,,
2009-02-08,1.2927,118.8,1.9475,27.849,7.4511,15.6466,0.8737,288.02,3.4132,0.6935,4.515,4.1991,10.4764,,1.4001,8.746,7.3925,46.4945,2.0896,1.913,2.9089,1.5773,8.7769,10.0288,14863,1766.7,18.108,4.6292,2.4294,60.462,1.9322,45,12.3625,1,4.7252,59.42,125,2.1897,4.4846,1.9458,2.5097,86.382,0.4833,1522.54,1.898,8.7845,1.2729,9.9975,3518,2.4457,774.45,3104.2,703.36,1.25,107.98,220.75,44.775,90.52,7.091,13.8264,2.3746,1.7047,32.332,6149.2998,9.9601,23.664,49.874,5.1988,62.174,1458.47,12027,195,109.547,0.8968,97.27,5195.3999,0.3756,187.45,10628.0996,1889.4,146.63,12.5287,1.6197,10.931,13.196,2488.5801,61.499,8.0658,10.0224,323.2,41.27,175.952,12.54,183.54,25.007,97.975,0.4936,1.2549,4.0648,3.3439,99.751,6362,4.6822,91.507,709.63,4.8277,21.511,2.8,1760.7,18054.1992,10.961,59.073,12.5087,1.8278,7.7531,42.086,1649.8,10.2076,2457.1001,28.325,1760,2.7595,21978,642.957,642.957,116.86,,
2009-02-09,1.2959,118.36,1.9483,27.706,7.4515,15.6466,0.8726,286.69,3.4146,0.6937,4.4358,4.1893,10.466,,1.5131,8.6586,7.4317,46.594,2.0871,1.9217,2.9204,1.5812,8.9164,10.0474,15122,1798.37,18.311,4.6972,2.4249,61.091,1.939,45.463,12.4424,1,4.7971,60.19,125.11,2.2183,4.5506,1.9458,2.5423,87.505,0.4903,1542.29,1.9155,8.9249,1.2892,9.9033,3574,2.4775,778.6,3144.3999,712.62,1.266,108.55,223.62,45.226,90.911,7.206,14.0052,2.3764,1.7326,32.753,6196.2998,10.0953,23.971,50.522,5.2358,62.957,1477.42,12180.7002,195,110.965,0.9106,98.58,5262.7998,0.3838,189.39,10765.2998,1960,148.84,12.2401,1.6407,10.997,13.4003,2498.8799,62.389,8.1707,10.1526,327.25,41.67,178.239,12.2885,188.7,25.332,99.212,0.5011,1.2712,4.1176,3.3866,103.35,6529.6001,4.7534,91.938,718.85,4.8514,21.976,2.8363,1783.7,18288.5996,11.104,59.843,12.2201,1.8292,7.8537,42.625,1680.92,10.4236,2495.5,28.693,1782.86,2.7992,22242,642.957,642.957,116.86,,
2009-02-10,1.2914,116.71,1.9481,28.63,7.4513,15.6466,0.8866,292.87,3.4133,0.6934,4.5601,4.192,10.655,,1.4931,8.7234,7.3992,46.2033,2.1175,1.9647,2.9346,1.6029,8.8245,10.0076,15057,1799.55,18.492,4.6491,2.4577,60.367,1.9441,45.09,12.7784,1,4.7575,60.32,125.52,2.2652,4.514,1.9458,2.5441,87.567,0.486,1543.38,1.9177,8.9247,1.2901,9.9653,3577,2.5052,776.94,3144.6001,713.32,1.267,108.63,223.78,45.427,90.836,7.164,14.0151,2.347,1.7348,32.776,6019.1001,10.0597,23.988,50.558,5.2156,62.738,1478.47,12189.4004,138.98,111.043,0.9048,97.47,5263.2998,0.377,189.24,10774.9004,1952,147.51,12.4186,1.6432,10.984,13.3968,2535.02,61.51,8.1765,10.1598,327.48,41.14,178.356,12.427,189.87,25.311,99.444,0.4972,1.2721,4.0879,3.3899,103.41,6451.8999,4.7165,94.24,719.27,4.8289,21.781,2.8554,1782.4,18301.5996,11.112,59.886,12.3986,1.8282,7.9241,43.034,1669.14,10.2688,2494,28.713,1786.73,2.788,22276,642.957,642.957,116.86,,
2009-02-11,1.2868,116.15,1.9482,28.517,7.4518,15.6466,0.8962,295.39,3.4134,0.6947,4.5367,4.233,10.7731,,1.4932,8.7263,7.4189,45.2215,2.1062,1.9698,2.9127,1.5964,8.7864,9.972,15042,1797.16,18.576,4.6403,2.4511,60.01,1.9378,45.15,12.6393,1,4.7306,60.18,127.11,2.2273,4.4913,1.9458,2.5378,87.35,0.4832,1538.91,1.9235,8.8832,1.2869,10.0685,3568,2.4731,768.87,3188,711.23,1.264,108.09,223.23,45.353,90.698,7.101,13.9806,2.3734,1.7282,33.083,6082.3999,10.0089,23.929,50.433,5.2078,62.574,1475.58,12158.5,140.72,110.769,0.8991,96.8,5241.8999,0.3761,188.76,10748.2002,1952,146.72,12.6022,1.6424,10.974,13.3959,2511.9199,60.871,8.1562,10.1346,326.67,40.91,177.862,12.628,189.79,25.326,99.108,0.4942,1.2689,4.1103,3.3286,101.142,6443,4.69,92.378,717.84,4.8131,21.646,2.8294,1780.5,18256.3008,11.084,59.737,12.5822,1.8245,7.8657,42.98,1671.48,10.4053,2478.1001,29.03,1782.3101,2.7627,22225,642.957,642.957,116.86,,
2009-02-12,1.2891,116.81,1.9475,28.635,7.4506,15.6466,0.9015,298.12,3.4124,0.6965,4.6379,4.2445,10.7788,,1.4962,8.7961,7.4022,44.3368,2.1259,1.9615,2.9377,1.602,8.7486,9.9854,15065,1793.72,18.567,4.6389,2.4649,60.379,1.9443,45.01,12.7582,1,4.7073,59.58,127.16,2.2076,4.4723,1.9458,2.5155,86.581,0.4812,1525.41,1.9131,8.8241,1.2758,10.1349,3543,2.4514,753.73,3208.2,706.26,1.253,108.06,221.26,44.956,90.345,7.073,13.8582,2.3387,1.7151,32.632,5951.7998,9.96,23.725,49.989,5.2253,62.794,1462.61,12064.4004,140.16,110.986,0.8927,97.25,5187.5,0.3748,187.62,10653.4004,1923,146.08,12.6802,1.6279,10.959,13.233,2486.6399,60.874,8.0845,10.0456,323.8,40.69,176.296,12.8225,188.13,25.065,98.585,0.4916,1.2578,4.0742,3.3609,101.57,6399.2002,4.6661,93.455,711.52,4.817,21.547,2.806,1764.8,18095.9004,10.987,59.21,12.7504,1.822,7.8351,42.64,1656.8199,10.0579,2457,29.352,1766.65,2.747,22026,642.957,642.957,116.86,,
2009-02-13,1.2866,118.18,1.9483,28.574,7.4511,15.6466,0.8945,298.08,3.4129,0.6972,4.641,4.241,10.7585,,1.4911,8.7518,7.4028,44.4319,2.1244,1.951,2.93,1.5865,8.7899,9.9696,15008,1808.42,18.477,4.6384,2.4587,60.537,1.9399,45.2,12.7555,1,4.7284,59.81,127.27,2.2138,4.4965,1.9458,2.5225,86.823,0.4831,1529.65,1.9138,8.8295,1.2793,10.0402,3559,2.4582,744.24,3197.8,708.36,1.256,109.45,221.88,45.081,89.231,7.109,13.8966,2.3594,1.7378,32.53,5968.2002,9.9871,23.791,50.128,5.2175,62.725,1466.6801,12098,146.43,111.229,0.8966,97.51,5202.6001,0.3752,188.77,10683.0996,1934,146.7,12.6375,1.6325,10.969,13.2764,2498.7,60.994,8.107,10.0735,325.41,40.97,176.848,12.631,188.65,25.135,98.473,0.494,1.2613,4.0855,3.3907,102.76,6413.7998,4.6879,93.62,713.51,4.8482,21.415,2.8138,1767.2,18146.3008,11.017,59.375,12.6175,1.8323,7.4775,42.784,1665.28,10.3429,2485.7,29.498,1771.5601,2.7609,22089,642.957,642.957,116.86,,
2009-02-14,1.2866,118.18,1.9483,28.574,7.4511,15.6466,0.8945,298.08,3.4129,0.6972,4.641,4.241,10.7585,,1.4911,8.7518,7.4028,44.4319,2.1244,1.951,2.93,1.5865,8.7899,9.9696,15008,1808.42,18.477,4.6384,2.4587,60.537,1.9399,45.2,12.7555,1,4.7284,59.81,127.27,2.2138,4.4965,1.9458,2.5225,86.823,0.4831,1529.65,1.9138,8.8295,1.2793,10.0402,3559,2.4582,744.24,3197.8,708.36,1.256,109.45,221.88,45.081,89.231,7.109,13.8966,2.3594,1.7378,32.53,5968.2002,9.9871,23.791,50.128,5.2175,62.725,1466.6801,12098,146.43,111.229,0.8966,97.51,5202.6001,0.3752,188.77,10683.0996,1934,146.7,12.6375,1.6325,10.969,13.2764,2498.7,60.994,8.107,10.0735,325.41,40.97,176.848,12.631,188.65,25.135,98.473,0.494,1.2613,4.0855,3.3907,102.76,6413.7998,4.6879,93.62,713.51,4.8482,21.415,2.8138,1767.2,18146.3008,11.017,59.375,12.6175,1.8323,7.4775,42.784,1665.28,10.3429,2485.7,29.498,1771.5601,2.7609,22089,642.957,642.957,116.86,,
2009-02-15,1.2866,118.18,1.9483,28.574,7.4511,15.6466,0.8945,298.08,3.4129,0.6972,4.641,4.241,10.7585,,1.4911,8.7518,7.4028,44.4319,2.1244,1.951,2.93,1.5865,8.7899,9.9696,15008,1808.42,18.477,4.6384,2.4587,60.537,1.9399,45.2,12.7555,1,4.7284,59.81,127.27,2.2138,4.4965,1.9458,2.5225,86.823,0.4831,1529.65,1.9138,8.8295,1.2793,10.0402,3559,2.4582,744.24,3197.8,708.36,1.256,109.45,221.88,45.081,89.231,7.109,13.8966,2.3594,1.7378,32.53,5968.2002,9.9871,23.791,50.128,5.2175,62.725,1466.6801,12098,146.43,111.229,0.8966,97.51,5202.6001,0.3752,188.77,10683.0996,1934,146.7,12.6375,1.6325,10.969,13.2764,2498.7,60.994,8.107,10.0735,325.41,40.97,176.848,12.631,188.65,25.135,98.473,0.494,1.2613,4.0855,3.3907,102.76,6413.7998,4.6879,93.62,713.51,4.8482,21.415,2.8138,1767.2,18146.3008,11.017,59.375,12.6175,1.8323,7.4775,42.784,1665.28,10.3429,2485.7,29.498,1771.5601,2.7609,22089,642.957,642.957,116.86,,
