date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,CAD,CNY,HKD,IDR,KRW,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BRL,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GMD,GNF,GTQ,HNL,HTG,ILS,INR,IQD,IRR,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,MXN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RWF,SAR,SCR,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VND,XAF,XOF,XPF,RSD,SDG,GHS
2007-01-24,1.2963,156.68,1.9358,0.5784,28.042,7.4551,15.6466,0.6586,253.34,3.4131,0.6958,0.4293,3.8709,3.2547,9.0869,,34.97,1.6182,87.764,8.2264,7.3963,34.373,1.7975,1.6599,1.5277,10.0558,10.1134,11305.7002,1202.9,4.5359,1.8515,63.005,1.9905,45.55,9.2334,1,4.6768,62.07,118.25,2.189,4.0087,1.8917,2.4781,87.291,0.4703,1279.42,1.9674,9.9979,2.7551,1.2936,7.7732,2677,2.4391,670.8,2795.7,649.01,1.251,105.87,219.9,42.033,89.915,7.0861,11.0567,2.0701,34.605,7653.2998,9.5448,23.574,47.941,5.4775,57.25,1603.8,11505.4004,83.995,0.9016,87.229,5041.2002,0.3737,1.0215,156.47,12123.0996,1880.6,135.519,9.0604,1.5914,10.661,16.2216,2566.3101,58.914,7.9995,10.0123,338.45,41.873,175.372,13.937,9.097,159.47,22.589,87.689,0.4971,1.2556,3.9698,3.6328,75.841,6501.8999,4.5352,684.7,4.8609,6.8038,1608.5,8307.2998,10.882,64.902,8.9034,1.6426,7.8523,41.163,1644.49,6.304,2297.8,30.333,1560.54,20043,629.957,629.957,114.56,76.066,,
2007-01-25,1.294,157.3,1.9358,0.5784,28.204,7.4537,15.6466,0.6582,256.7,3.4136,0.6956,0.4293,3.9451,3.2506,9.0811,,35.178,1.6146,87.063,8.2018,7.3655,34.337,1.8448,1.6718,1.5305,10.0623,10.0998,11695,1201.6,4.5411,1.8561,63.23,1.9889,43.97,9.3929,1,4.6709,61.87,118.04,2.2121,4.011,1.8893,2.4749,86.641,0.4697,1279.26,1.9644,9.9851,2.7497,1.292,7.7634,2674,2.4359,669.03,2792.6001,648.23,1.249,106.06,219.75,41.915,89.845,7.0722,11.0426,2.078,34.561,7650.2002,9.552,23.544,47.88,5.4753,57.164,1601.72,11490.5996,82.88,0.9049,87.376,5054.2998,0.3743,1.0201,156.86,12107.5996,1884,135.631,9.049,1.6071,10.66,16.1814,2568.04,58.421,7.9893,9.9995,338.02,41.82,175.155,13.908,9.127,159.3,22.563,87.576,0.4975,1.254,3.9682,3.6281,75.75,6500,4.5293,683.82,4.8524,7.758,1606.3,8293.9004,10.868,64.818,8.905,1.6431,7.8214,41.165,1645.98,6.2907,2304.7,30.164,1558.5601,20003,629.957,629.957,114.56,75.612,,
2007-01-26,1.2929,157.08,1.936,0.5785,28.14,7.4543,15.6466,0.6584,256.1,3.4524,0.6966,0.4293,3.919,3.2637,9.085,,35.225,1.6176,88.263,8.1932,7.3667,32.9266,1.8125,1.674,1.5251,10.0182,10.0817,11295.2002,1200.6,4.5181,1.8561,63.087,1.9623,42.629,9.3966,1,4.648,61.57,117.84,2.201,4.0087,1.8801,2.4625,86.209,0.4673,1272.8101,1.9545,9.9351,2.7562,1.2857,7.6955,2660,2.4237,669.27,2785,645.91,1.243,105.2,218.51,41.835,89.555,7.0268,10.9873,2.0763,34.387,7606.2002,9.5209,23.426,47.64,5.4692,56.915,1593.63,11431.5996,83.802,0.8996,87,5016,0.3721,1.015,156.1,12040.5,1874.6,135.146,9.0046,1.5969,10.664,16.1069,2560.3799,58.127,7.9491,9.9495,336.32,40.655,174.681,13.984,9.25,158.53,22.356,87.135,0.4948,1.2477,3.9534,3.6077,75.338,6467.2998,4.5066,680.39,4.8429,7.711,1597.8,8245.0996,10.814,64.492,9.0399,1.6393,7.8139,41.079,1636.5,6.2591,2293.6001,30.013,1550.79,19891,629.957,629.957,114.56,75.17,,
2007-01-27,1.2929,157.08,1.936,0.5785,28.14,7.4543,15.6466,0.6584,256.1,3.4524,0.6966,0.4293,3.919,3.2637,9.085,,35.225,1.6176,88.263,8.1932,7.3667,32.9266,1.8125,1.674,1.5251,10.0182,10.0817,11295.2002,1200.6,4.5181,1.8561,63.087,1.9623,42.629,9.3966,1,4.648,61.57,117.84,2.201,4.0087,1.8801,2.4625,86.209,0.4673,1272.8101,1.9545,9.9351,2.7562,1.2857,7.6955,2660,2.4237,669.27,2785,645.91,1.243,105.2,218.51,41.835,89.555,7.0268,10.9873,2.0763,34.387,7606.2002,9.5209,23.426,47.64,5.4692,56.915,1593.63,11431.5996,83.802,0.8996,87,5016,0.3721,1.015,156.1,12040.5,1874.6,135.146,9.0046,1.5969,10.664,16.1069,2560.3799,58.127,7.9491,9.9495,336.32,40.655,174.681,13.984,9.25,158.53,22.356,87.135,0.4948,1.2477,3.9534,3.6077,75.338,6467.2998,4.5066,680.39,4.8429,7.711,1597.8,8245.0996,10.814,64.492,9.0399,1.6393,7.8139,41.079,1636.5,6.2591,2293.6001,30.013,1550.79,19891,629.957,629.957,114.56,75.17,,
2007-01-28,1.2929,157.08,1.936,0.5785,28.14,7.4543,15.6466,0.6584,256.1,3.4524,0.6966,0.4293,3.919,3.2637,9.085,,35.225,1.6176,88.263,8.1932,7.3667,32.9266,1.8125,1.674,1.5251,10.0182,10.0817,11295.2002,1200.6,4.5181,1.8561,63.087,1.9623,42.629,9.3966,1,4.648,61.57,117.84,2.201,4.0087,1.8801,2.4625,86.209,0.4673,1272.8101,1.9545,9.9351,2.7562,1.2857,7.6955,2660,2.4237,669.27,2785,645.91,1.243,105.2,218.51,41.835,89.555,7.0268,10.9873,2.0763,34.387,7606.2002,9.5209,23.426,47.64,5.4692,56.915,1593.63,11431.5996,83.802,0.8996,87,5016,0.3721,1.015,156.1,12040.5,1874.6,135.146,9.0046,1.5969,10.664,16.1069,2560.3799,58.127,7.9491,9.9495,336.32,40.655,174.681,13.984,9.25,158.53,22.356,87.135,0.4948,1.2477,3.9534,3.6077,75.338,6467.2998,4.5066,680.39,4.8429,7.711,1597.8,8245.0996,10.814,64.492,9.0399,1.6393,7.8139,41.079,1636.5,6.2591,2293.6001,30.013,1550.79,19891,629.957,629.957,114.56,75.17,,
2007-01-29,1.2963,157.77,1.9361,0.5787,28.2,7.4545,15.6466,0.6607,256.67,3.4133,0.6946,0.4293,3.9278,3.2666,9.0536,,35.268,1.6225,87.015,8.1628,7.3693,34.381,1.8391,1.6772,1.5319,10.0454,10.1241,11795,1198.8,4.5329,1.8605,63.354,1.9939,44.121,9.4785,1,4.6475,61.6,117.91,2.2008,4.0167,1.88,2.4623,86.319,0.4673,1282.49,1.9625,9.9343,2.7656,1.2856,7.8489,2660,2.4493,672.85,2784.3,645.06,1.243,105.78,218.49,41.702,88.628,7.0295,10.9864,2.0743,34.384,7605.6001,9.5136,23.424,47.636,5.4804,57.302,1588.75,11430.7002,83.796,0.8984,86.967,5028.6001,0.3733,1.0149,156.04,12039.5,1868.6,135.006,9.159,1.5942,10.674,16.0862,2554.8201,58.925,7.9485,9.9487,336.29,41.608,174.269,13.978,9.284,158.56,22.461,87.128,0.4962,1.2476,3.9531,3.5987,78.524,6473.2002,4.5057,679.92,4.8592,7.746,1597.6,8250.9004,10.813,64.487,9.0731,1.6417,7.8522,41.12,1633.14,6.2519,2296.7,29.881,1551.0699,19891,629.957,629.957,114.56,75.674,,
2007-01-30,1.2966,157.74,1.9358,0.5787,28.257,7.4545,15.6466,0.6606,257.4,3.4502,0.6946,0.4293,3.9278,3.272,9.0442,,35.278,1.6227,86.947,8.1395,7.364,34.403,1.816,1.6796,1.5288,10.0519,10.1232,11291.2998,1206.8,4.5344,1.8849,63.284,1.9927,44.071,9.4569,1,4.659,61.72,118.4,2.1935,4.0192,1.8846,2.4685,86.536,0.4685,1286.76,1.964,9.9595,2.7599,1.2888,7.8534,2668,2.4556,677.16,2804.2,646.86,1.246,105.79,219.05,41.872,88.758,7.0539,11.0143,2.0858,34.472,7624.5,9.5573,23.483,47.757,5.5285,57.012,1592.8101,11461.0996,84.008,0.9023,87.345,5041.2998,0.3739,1.0175,156.65,12028.5996,1879.2,135.283,9.1818,1.5976,10.668,16.127,2553.05,58.687,7.9687,9.9739,337.15,41.726,174.71,14.091,9.3275,159.12,22.521,87.35,0.4967,1.2508,3.9703,3.6002,75.446,6489.7002,4.5172,681.65,4.8595,7.779,1611.7,8278.7002,10.84,64.651,9.1284,1.6424,7.853,41.222,1629.48,6.2687,2282.8999,30.022,1554.98,19939,629.957,629.957,114.56,75.814,,
2007-01-31,1.3023,157.21,1.9358,0.5787,28.093,7.4563,15.6466,0.6632,254.84,3.4126,0.6945,0.4293,3.8882,3.2676,9.0545,,35.12,1.6209,86.424,8.1331,7.3619,34.485,1.7975,1.6785,1.5301,10.0845,10.1667,11271.7998,1203.1,4.5474,1.8882,63.265,1.9994,44.85,9.3792,1,4.6513,61.61,118.39,2.1767,4.0335,1.8815,2.4643,86.549,0.4677,1284.53,1.9589,9.9423,2.762,1.2866,7.8551,2663,2.4513,673.4,2791.7,646.48,1.244,105.15,218.68,41.93,88.663,7.0432,10.9953,2.0844,34.412,7611.6001,9.5537,23.443,47.674,5.5599,57.29,1590.04,11439.9004,83.786,0.905,86.611,5026.1001,0.375,1.0158,156.16,11982.5996,1870.1,134.959,9.1663,1.5949,10.664,16.0927,2548,58.344,7.9549,9.9567,336.57,41.654,174.413,13.979,9.215,158.77,22.486,87.328,0.4983,1.2486,3.9543,3.5423,75.354,6478.5,4.5099,680.47,4.8698,7.793,1602.2,8251.2002,10.822,64.539,9.0739,1.6446,7.8462,41.114,1620.21,6.2591,2272,29.97,1552.3101,19899,629.957,629.957,114.56,75.851,,
2007-02-01,1.3019,157.25,1.9355,0.579,28.122,7.4543,15.6466,0.6617,254.52,3.4129,0.6946,0.4293,3.8945,3.255,9.0572,,34.91,1.6192,87.01,8.1287,7.3556,33.0843,1.795,1.6817,1.5347,10.0831,10.1588,11320.5,1205.7,4.5562,1.9064,63.211,1.997,45.479,9.3255,1,4.6806,62,118.6,2.2168,4.0332,1.8932,2.4802,86.817,0.4707,1292.84,1.9663,10.0063,2.7392,1.2946,7.8045,2681,2.4281,676.57,2801.8999,650.83,1.252,105.83,220.21,42.199,89.023,7.0772,11.066,2.0909,34.634,7659.6001,9.6674,23.594,47.981,5.554,57.322,1600.37,11515.0996,83.707,0.9069,87.237,5058.5,0.3758,1.0223,157.08,12098.2002,1882.2,135.828,9.198,1.6052,10.682,16.1929,2558.52,58.807,8.0063,10.0207,338.73,41.843,175.533,14.002,9.19,160.45,22.633,87.893,0.4992,1.2566,3.9819,3.715,75.84,6533.3999,4.539,684.86,4.8839,7.815,1613.2,8309.2002,10.892,64.957,9.028,1.6491,7.8774,41.273,1634.48,6.3035,2342,30.164,1562.25,20029,629.957,629.957,114.56,75.799,,
2007-02-02,1.2964,156.87,1.9359,0.5791,28.172,7.4538,15.6466,0.6591,254.98,3.4524,0.6962,0.4293,3.903,3.2477,9.0666,,34.877,1.6203,87.068,8.1186,7.3654,33.0739,1.786,1.6733,1.5338,10.0306,10.1242,11322.2998,1207.2,4.5345,1.9047,62.957,1.989,45.143,9.3586,1,4.6836,62.05,118.61,2.1923,4.0113,1.8945,2.4819,86.876,0.471,1298.65,1.9703,10.0131,2.7133,1.2955,7.8147,2682,2.4689,678.73,2789.8,651.23,1.252,105.77,219.06,42.097,89.076,7.078,11.0736,2.0956,34.658,7664.7002,9.6545,23.61,47.688,5.4871,56.97,1601.46,11522.2998,84.383,0.9036,87.362,5055.3999,0.3737,1.023,156.47,12106.4004,1883.4,135.979,9.2042,1.5672,10.688,16.1844,2554.6001,58.711,8.0117,10.0275,337.66,41.937,175.649,13.992,9.172,160.01,22.651,87.953,0.4969,1.2575,3.982,3.6539,75.93,6531.3999,4.5416,685.33,4.8597,7.795,1607.8,8317.5996,10.899,65.001,8.9957,1.6493,7.8862,41.37,1639.49,6.3108,2281.6001,30.119,1563.3101,20047,629.957,629.957,114.56,75.768,,
2007-02-03,1.2964,156.87,1.9359,0.5791,28.172,7.4538,15.6466,0.6591,254.98,3.4524,0.6962,0.4293,3.903,3.2477,9.0666,,34.877,1.6203,87.068,8.1186,7.3654,33.0739,1.786,1.6733,1.5338,10.0306,10.1242,11322.2998,1207.2,4.5345,1.9047,62.957,1.989,45.143,9.3586,1,4.6836,62.05,118.61,2.1923,4.0113,1.8945,2.4819,86.876,0.471,1298.65,1.9703,10.0131,2.7133,1.2955,7.8147,2682,2.4689,678.73,2789.8,651.23,1.252,105.77,219.06,42.097,89.076,7.078,11.0736,2.0956,34.658,7664.7002,9.6545,23.61,47.688,5.4871,56.97,1601.46,11522.2998,84.383,0.9036,87.362,5055.3999,0.3737,1.023,156.47,12106.4004,1883.4,135.979,9.2042,1.5672,10.688,16.1844,2554.6001,58.711,8.0117,10.0275,337.66,41.937,175.649,13.992,9.172,160.01,22.651,87.953,0.4969,1.2575,3.982,3.6539,75.93,6531.3999,4.5416,685.33,4.8597,7.795,1607.8,8317.5996,10.899,65.001,8.9957,1.6493,7.8862,41.37,1639.49,6.3108,2281.6001,30.119,1563.3101,20047,629.957,629.957,114.56,75.768,,
2007-02-04,1.2964,156.87,1.9359,0.5791,28.172,7.4538,15.6466,0.6591,254.98,3.4524,0.6962,0.4293,3.903,3.2477,9.0666,,34.877,1.6203,87.068,8.1186,7.3654,33.0739,1.786,1.6733,1.5338,10.0306,10.1242,11322.2998,1207.2,4.5345,1.9047,62.957,1.989,45.143,9.3586,1,4.6836,62.05,118.61,2.1923,4.0113,1.8945,2.4819,86.876,0.471,1298.65,1.9703,10.0131,2.7133,1.2955,7.8147,2682,2.4689,678.73,2789.8,651.23,1.252,105.77,219.06,42.097,89.076,7.078,11.0736,2.0956,34.658,7664.7002,9.6545,23.61,47.688,5.4871,56.97,1601.46,11522.2998,84.383,0.9036,87.362,5055.3999,0.3737,1.023,156.47,12106.4004,1883.4,135.979,9.2042,1.5672,10.688,16.1844,2554.6001,58.711,8.0117,10.0275,337.66,41.937,175.649,13.992,9.172,160.01,22.651,87.953,0.4969,1.2575,3.982,3.6539,75.93,6531.3999,4.5416,685.33,4.8597,7.795,1607.8,8317.5996,10.899,65.001,8.9957,1.6493,7.8862,41.37,1639.49,6.3108,2281.6001,30.119,1563.3101,20047,629.957,629.957,114.56,75.768,,
2007-02-05,1.2932,155.45,1.949,0.5791,28.054,7.4535,15.6466,0.6593,253.17,3.4501,0.6946,0.4293,3.8537,3.3783,9.1185,,34.799,1.614,88.33,8.1139,7.3844,34.318,1.8047,1.6659,1.5274,10.0137,10.0968,11592,1196.4,4.525,1.8884,62.797,1.9827,44.605,9.3103,1,4.7448,61.61,118.7,2.1767,4.0043,1.8815,2.4643,86.271,0.4866,1289.42,1.9548,9.9423,2.7023,1.2866,7.7898,2663,2.4384,677.41,2766.3999,646.62,1.244,105.6,217.38,41.8,89.609,7.313,10.9953,2.1719,34.412,7612.8999,9.5666,23.443,47.351,5.4959,56.783,1588.33,11440.5996,83.786,0.9012,90.04,5022.2998,0.3729,1.0158,155.35,12035,1952,140.22,9.1404,1.5994,10.859,16.0313,2545.4099,58.089,7.9549,9.9567,334.63,42.88,174.416,14.087,9.197,158.77,22.501,87.328,0.4958,1.2486,3.9537,3.6269,78.433,6484.8999,4.7037,680.47,4.8462,7.789,1595.8,8257.7002,10.822,64.539,8.9833,1.6869,7.8585,41.076,1632.5,6.265,2269.3999,29.905,1552.3101,19858,629.957,629.957,114.56,75.769,,
2007-02-06,1.2984,155.87,1.9359,0.5791,28.138,7.4539,15.6466,0.6585,253.1,3.4147,0.6946,0.4293,3.8657,3.2278,9.1185,,34.527,1.6095,86.432,8.1029,7.3622,34.4,1.769,1.6695,1.5347,10.0397,10.1374,11223.5996,1190.1,4.5314,1.9069,62.748,1.9891,44.069,9.2955,1,4.6556,61.67,118.81,2.1789,4.0167,1.8833,2.4668,86.377,0.4682,1290.36,1.9555,9.9523,2.704,1.2879,7.7926,2666,2.4279,677.44,2756,647.3,1.245,105.71,219.02,41.777,88.72,7.0423,11.0532,2.0843,33.864,7619.1001,9.5244,23.466,47.399,5.4893,57.191,1587.77,11463.0996,83.87,0.899,86.465,5027.2998,0.3741,1.0168,155.48,12021.2002,1877.2,135.211,9.1494,1.5978,10.667,16.0247,2540.8501,58.596,7.9629,9.9667,334.96,41.683,174.593,13.814,9.1414,159.06,22.526,86.834,0.4972,1.2499,3.9564,3.6151,75.514,6439.7002,4.5133,680.64,4.8685,7.82,1605.2,8267.4004,10.833,64.604,8.9666,1.647,7.7965,41.16,1633.48,6.2655,2281.3,30,1554.3,19877,629.957,629.957,114.56,76.348,,
2007-02-07,1.3023,157.04,1.9359,0.5791,28.143,7.4521,15.6466,0.6605,252.98,3.4126,0.6944,0.4293,3.8728,3.2265,9.1095,,34.518,1.6149,86.25,8.1112,7.3825,34.465,1.783,1.6705,1.5425,10.0675,10.1724,11270,1196.6,4.5462,1.8911,62.682,1.9948,44.394,9.3273,1,4.67,61.87,119,2.1858,4.0319,1.889,2.4745,86.646,0.4696,1300.53,1.9608,9.9835,2.7096,1.2918,7.7671,2676,2.4615,682.49,2768.6001,649.29,1.249,105.91,219.58,41.908,88.896,7.0726,11.0878,2.0927,33.971,7642.5,9.5382,23.54,47.223,5.5185,57.311,1592.37,11500.5,83.516,0.9033,86.388,5041.7998,0.3754,1.02,156.02,12058.9004,1884.4,135.544,9.1775,1.6021,10.671,16.0652,2539.1899,58.848,7.988,9.9979,336.01,41.813,175.133,13.898,9.155,159.43,22.601,87.107,0.499,1.2538,3.9656,3.7053,75.758,6460,4.5281,682.78,4.8785,7.832,1610.6,8293.7998,10.867,64.808,8.9752,1.6486,7.8042,41.354,1637.38,6.2683,2289.3999,30.095,1559.15,19914,629.957,629.957,114.56,76.964,,
2007-02-08,1.304,157.94,1.9357,0.5791,28.25,7.4531,15.6466,0.6654,252.98,3.4126,0.6947,0.4293,3.8777,3.2336,9.08,,34.583,1.6243,86.333,8.0989,7.3735,34.324,1.7823,1.6681,1.542,10.0802,10.1877,11280,1199.8,4.5529,1.9029,62.916,1.9984,44.312,9.3117,1,4.6721,61.9,118.89,2.1868,4.0411,1.8898,2.4756,86.684,0.4698,1301.34,1.9627,9.9879,2.7305,1.2923,7.7853,2677,2.4496,683.9,2773.3999,649.65,1.249,105.96,219.68,41.927,88.926,7.0725,11.0927,2.0855,33.986,7645.7998,9.5424,23.55,47.243,5.5003,57.432,1593.08,11505.5,84.17,0.9043,86.361,5044,0.3758,1.0204,155.57,12064.2002,1878.7,135.539,9.149,1.6028,10.677,16.017,2536.9299,58.887,7.9915,10.0023,336.16,41.832,175.073,13.956,9.112,159.48,22.613,87.146,0.4998,1.2543,3.9661,3.6773,75.765,6462.8999,4.5301,683.08,4.8846,7.845,1611.3,8297.5996,10.871,64.836,8.9887,1.6492,7.834,41.387,1626.29,6.2587,2277.3999,30.108,1559.84,19930,629.957,629.957,114.56,76.907,,
2007-02-09,1.3007,158.27,1.9356,0.5791,28.21,7.4531,15.6466,0.6573,252.38,3.4522,0.6947,0.4293,3.891,3.2452,9.109,,34.59,1.6227,86.352,8.137,7.3677,34.275,1.7785,1.6745,1.5236,10.0576,10.1592,11300,1199.2,4.5412,1.9017,62.559,1.9929,43.305,9.3015,1,4.6759,61.94,119.13,2.1886,4.0318,1.8914,2.4777,86.757,0.4702,1303.29,1.9635,9.9963,2.7271,1.2934,7.8117,2679,2.4517,681.1,2772,650.21,1.25,105.59,219.84,41.897,88.992,7.0778,11.102,2.088,34.015,7652.1001,9.5634,23.57,47.283,5.4929,57.031,1594.4301,11515.2002,84.924,0.9045,86.473,5035.2002,0.3611,1.0213,155.05,12080.9004,1886.1,135.686,9.137,1.6042,10.679,15.9655,2534.51,58.813,7.9982,10.0107,337.09,41.867,175.152,13.927,9.142,159.64,22.635,87.22,0.4986,1.2554,3.9675,3.6646,75.848,6468.2998,4.5334,683.66,4.8785,7.845,1611.5,8290.4004,10.881,64.891,8.967,1.6511,7.832,41.371,1635.46,6.2807,2279.3,30.133,1561.14,19936,629.957,629.957,114.56,76.926,,
2007-02-10,1.3007,158.27,1.9356,0.5791,28.21,7.4531,15.6466,0.6573,252.38,3.4522,0.6947,0.4293,3.891,3.2452,9.109,,34.59,1.6227,86.352,8.137,7.3677,34.275,1.7785,1.6745,1.5236,10.0576,10.1592,11300,1199.2,4.5412,1.9017,62.559,1.9929,43.305,9.3015,1,4.6759,61.94,119.13,2.1886,4.0318,1.8914,2.4777,86.757,0.4702,1303.29,1.9635,9.9963,2.7271,1.2934,7.8117,2679,2.4517,681.1,2772,650.21,1.25,105.59,219.84,41.897,88.992,7.0778,11.102,2.088,34.015,7652.1001,9.5634,23.57,47.283,5.4929,57.031,1594.4301,11515.2002,84.924,0.9045,86.473,5035.2002,0.3611,1.0213,155.05,12080.9004,1886.1,135.686,9.137,1.6042,10.679,15.9655,2534.51,58.813,7.9982,10.0107,337.09,41.867,175.152,13.927,9.142,159.64,22.635,87.22,0.4986,1.2554,3.9675,3.6646,75.848,6468.2998,4.5334,683.66,4.8785,7.845,1611.5,8290.4004,10.881,64.891,8.967,1.6511,7.832,41.371,1635.46,6.2807,2279.3,30.133,1561.14,19936,629.957,629.957,114.56,76.926,,
2007-02-11,1.3007,158.27,1.9356,0.5791,28.21,7.4531,15.6466,0.6573,252.38,3.4522,0.6947,0.4293,3.891,3.2452,9.109,,34.59,1.6227,86.352,8.137,7.3677,34.275,1.7785,1.6745,1.5236,10.0576,10.1592,11300,1199.2,4.5412,1.9017,62.559,1.9929,43.305,9.3015,1,4.6759,61.94,119.13,2.1886,4.0318,1.8914,2.4777,86.757,0.4702,1303.29,1.9635,9.9963,2.7271,1.2934,7.8117,2679,2.4517,681.1,2772,650.21,1.25,105.59,219.84,41.897,88.992,7.0778,11.102,2.088,34.015,7652.1001,9.5634,23.57,47.283,5.4929,57.031,1594.4301,11515.2002,84.924,0.9045,86.473,5035.2002,0.3611,1.0213,155.05,12080.9004,1886.1,135.686,9.137,1.6042,10.679,15.9655,2534.51,58.813,7.9982,10.0107,337.09,41.867,175.152,13.927,9.142,159.64,22.635,87.22,0.4986,1.2554,3.9675,3.6646,75.848,6468.2998,4.5334,683.66,4.8785,7.845,1611.5,8290.4004,10.881,64.891,8.967,1.6511,7.832,41.371,1635.46,6.2807,2279.3,30.133,1561.14,19936,629.957,629.957,114.56,76.926,,
2007-02-12,1.2963,157.81,1.9356,0.5791,28.265,7.4527,15.6466,0.6654,254.35,3.4129,0.6947,0.4293,3.9166,3.2573,9.1246,,34.705,1.6248,86.356,8.1019,7.3539,34.202,1.7875,1.6783,1.5233,10.0329,10.1253,11215.4004,1200.4,4.5265,1.895,62.344,1.9937,43.338,9.4402,1,4.6579,61.72,118.99,2.2059,4.0175,1.8842,2.4679,86.405,0.4684,1298.1,1.9628,9.9571,2.7353,1.2885,7.8364,2669,2.4291,678.16,2755.8999,647.62,1.245,105.11,219,41.603,88.762,7.0439,11.0593,2.0879,33.816,7622.7002,9.5388,23.478,47.098,5.4896,57.128,1588.13,11471.2998,83.91,0.9024,85.419,4990.8999,0.3737,1.0173,154.18,12034.7998,1878.7,135.095,9.1537,1.5985,10.678,15.9029,2525.8799,58.776,7.9668,9.9715,335.12,41.185,174.463,14.003,9.265,158.95,22.557,86.876,0.4969,1.2505,3.9549,3.6513,75.537,6442.7998,4.5154,680.54,4.856,7.869,1607.4,8263.7002,10.838,64.635,8.9837,1.6503,7.8443,41.28,1623.9,6.2264,2273.8999,30.015,1555.05,19849,629.957,629.957,114.56,76.657,,
2007-02-13,1.3032,158.02,1.9357,0.5791,28.136,7.4529,15.6466,0.6696,253.32,3.45,0.6947,0.4293,3.9062,3.2547,9.1475,,34.397,1.6254,86.529,8.1012,7.347,34.328,1.8169,1.6729,1.5212,10.0862,10.1812,11815,1208.4,4.5562,1.8882,62.733,2.0082,43.319,9.4222,1,4.6778,61.99,119.21,2.2155,4.0332,1.8921,2.4787,86.791,0.4704,1303.76,1.975,10.0003,2.7447,1.2939,7.87,2682,2.4397,678.77,2765.8,650.35,1.251,105.57,219.95,41.783,89.011,7.0813,11.1073,2.1004,33.963,7655.1001,9.5991,23.58,47.302,5.5141,57.289,1595.08,11521.2002,84.275,0.9064,85.429,5012.5,0.3756,1.0217,154.34,12092.2002,1881,135.805,9.2577,1.6055,10.681,15.8548,2534.1299,58.778,8.0015,10.0147,336.58,41.883,175.215,14.018,9.255,159.77,22.657,87.255,0.4992,1.2559,3.9723,3.7162,79.147,6464.3999,4.5351,683.5,4.889,7.932,1614.8,8300.2998,10.885,64.917,9.0877,1.6514,7.8685,41.536,1624.4,6.2477,2283.5,30.146,1562.23,19936,629.957,629.957,114.56,76.863,,
2007-02-14,1.314,158.04,1.9359,0.5791,28.232,7.453,15.6466,0.6685,251.75,3.4119,0.6953,0.4293,3.8978,3.2484,9.1371,,34.358,1.6278,86.26,8.0789,7.347,34.464,1.7875,1.6766,1.5314,10.1633,10.2621,11360.5,1218,4.5893,1.8948,63.288,2.0175,43.544,9.4429,1,4.7038,62.32,119.17,2.2282,4.0612,1.9026,2.4928,87.281,0.4731,1309.48,1.9795,10.0571,2.7519,1.301,7.889,2696,2.4667,677.99,2776.8999,654.04,1.258,106.24,221.34,42.086,89.325,7.1088,11.1704,2.0982,34.157,7697.7002,9.6591,23.714,47.244,5.541,57.638,1603.33,11585.5,84.754,0.9134,85.892,5052.7002,0.3785,1.0275,155.04,12174,1897.6,136.772,9.283,1.6133,10.688,15.9481,2535.52,58.721,8.047,10.0716,338.49,42.12,176.203,14.014,9.275,160.48,22.788,87.753,0.5032,1.263,3.993,3.7085,76.363,6501.2998,4.5609,687.4,4.9184,7.987,1611.4,8350.9004,10.947,65.288,9.113,1.6567,7.8965,41.643,1627.02,6.2794,2293.2,30.318,1571.0601,20054,629.957,629.957,114.56,76.68,,
2007-02-15,1.3135,156.81,1.9362,0.5791,28.245,7.4536,15.6466,0.6728,252.67,3.4131,0.6951,0.4293,3.9063,3.2414,9.2437,,34.373,1.6222,86.356,8.0341,7.3511,33.0535,1.784,1.6756,1.5274,10.1703,10.2548,11374,1211.6,4.5914,1.8946,63.044,2.0148,43.46,9.4337,1,4.723,62.59,119.33,2.2378,4.0671,1.9341,2.5036,87.654,0.4751,1315.6,1.9855,10.1002,2.7379,1.3064,7.9073,2707,2.4642,678.09,2781,656.84,1.263,105.58,222.13,42.332,89.572,7.1527,11.2183,2.0984,34.304,7730.1001,9.7007,23.816,47.448,5.5286,57.817,1608.55,11636.7002,85.302,0.9168,86.566,5073.1001,0.379,1.0319,155.83,12226.4004,1899.9,137.261,9.2696,1.6209,10.708,16.0166,2541.1499,58.837,8.0817,10.1148,339.95,41.512,176.955,14.055,9.2325,161.24,22.89,88.132,0.504,1.2684,4.0089,3.713,76.671,6529.3999,4.5811,690.36,4.9299,7.981,1616.2,8385.5,10.994,65.57,9.0996,1.6588,7.8924,41.717,1630.03,6.3025,2293.7,30.449,1577.77,20137,629.957,629.957,114.56,76.693,,
