date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW,ZWL,GMD,GYD,KMF,LRD,MZN,SHP,SLL,TMT,XCD,YER,IRR,SYP
2016-01-24,1.0862,128.04,1.9483,27.0384,7.4618,0.7633,314.008,4.4888,4.5257,9.2966,1.0944,9.5348,7.6646,89.2252,3.275,1.5478,4.5105,1.5495,7.1398,8.4818,14939.0996,4.3082,73.555,1306.3101,20.3167,4.6885,1.659,51.925,1.556,39.3029,17.9405,1,3.9851,73.79,135.67,14.6652,1.9458,2.1365,83.8658,0.4059,1684.12,1.0874,1.5433,7.3355,1.0835,12.5575,2.1256,781.033,3649.6001,569.74,1.061,110.265,189.23,49.031,116.276,8.483,22.9078,2.3344,4.3044,8437.9004,8.125,24.037,63.14,1274.74,141.28,129.689,0.7611,109.16,4311.7002,0.3298,0.8887,417.08,8639.9004,18,153.617,17.9476,1.4943,10.468,22.08,3447.8401,61.236,1393.5,8.5812,326.26,37.73,16.268,769.065,17.9476,214.29,29.495,116.932,0.4169,1.0654,3.6768,3.2113,112.834,6327,3.9505,122.739,811.61,4.0707,12.816,6.6022,639.9,24500,9.301,17.9855,2.2151,6.8778,35.8143,2336.0601,26.5268,3739.1001,33.07,3021.73,6.8175,24039,655.957,655.957,119.26,12.202,,,,,,,,,,,,,
2016-01-25,1.0799,128.02,1.9458,27.0144,7.4613,0.7573,311.339,4.4487,4.5241,9.2621,1.0971,9.4314,7.6678,84.706,3.2431,1.5415,4.4406,1.5266,7.0524,8.4186,14771.5996,4.2917,72.235,1291.76,19.8834,4.5743,1.6678,51.394,1.5428,38.8572,17.7135,1,3.963,73.36,135.19,14.5636,1.9458,2.1217,83.2327,0.4036,1658.6801,1.0801,1.5204,7.2846,1.0762,12.3913,2.1109,764.297,3546.1001,566.39,1.053,110.265,187.92,48.673,115.408,8.43,22.7512,2.2673,4.3293,8358.5996,8.0818,23.871,62.849,1244.76,140.88,129.169,0.7566,108.46,4281.8999,0.328,0.8826,409.79,8580.9004,1595.6,152.555,17.566,1.4813,10.435,21.845,3433.4099,60.691,1386.64,8.493,325.73,38.1559,16.165,765.752,17.566,212.6,29.281,115.476,0.4141,1.0581,3.6718,3.1891,112.022,6305.5,3.9295,121.585,793.57,4.0473,13.118,6.5572,635.3,24500,9.237,17.6135,2.2129,6.7784,35.2471,2325.3501,26.4538,3713.5,32.983,3016.23,6.8175,23857,655.957,655.957,119.26,12.1354,,,,,,,,,,,,,
2016-01-26,1.0853,128.295,1.9484,27,7.4617,0.762,311.9,4.4728,4.5278,9.2876,1.0987,9.5015,7.6593,86.1494,3.2802,1.5643,4.4349,1.5515,7.1273,8.4574,14776.9004,4.3092,73.441,1299.5699,20.2018,4.5684,1.6848,51.937,1.5528,39.0046,17.9418,1,3.9821,73.19,134.8,14.9236,1.9458,2.1189,83.0919,0.4055,1654.26,1.0787,1.5212,7.275,1.0748,12.3896,2.1081,760.288,3529.1001,565.94,1.052,110.265,187.68,48.469,116.116,8.469,22.7263,2.3395,4.2681,8275.2998,8.0723,23.851,62.316,1242.38,141.18,128.786,0.7607,109.03,4271.3999,0.3288,0.8814,404.68,8578.9004,1589.7,152.383,17.565,1.4869,10.467,22.0223,3436.55,61.238,1378.89,8.4858,326.37,37.66,16.201,766.264,17.565,212.54,29.2,115.58,0.4161,1.0567,3.6495,3.1849,111.905,6307.1001,3.9462,123.229,792.54,4.0632,13.933,6.5488,633.4,24500,9.225,17.6214,2.2151,6.8226,35.2366,2317.99,26.5279,3717.3999,32.984,3012.3501,6.814,23813,655.957,655.957,119.26,12.1199,,,,,,,,,,,,,
2016-01-27,1.0865,128.59,1.9485,27.0174,7.4622,0.7573,311.819,4.4433,4.5318,9.2803,1.1048,9.4555,7.6614,85.3778,3.2667,1.5503,4.4195,1.5339,7.1409,8.4629,14815.2002,4.3037,73.537,1300.79,20.037,4.5651,1.6686,52.022,1.5493,38.8882,17.7742,1,3.9878,73.31,135.25,14.9985,1.9458,2.1202,83.1402,0.4066,1671.35,1.0793,1.5216,7.2793,1.0754,12.4188,2.1094,765.912,3629,566.36,1.052,110.265,186.85,48.66,116.02,8.481,22.748,2.3347,4.3587,8271.4004,8.0835,23.886,62.39,1249.92,141.47,128.682,0.7633,109.24,4273.8999,0.3291,0.8819,407.82,8567.0996,1590.6,152.526,17.629,1.4863,10.466,21.9268,3425,61.227,1379.6899,8.4911,325.55,37.83,16.238,770.967,17.629,212.45,29.206,115.836,0.4168,1.0573,3.67,3.1868,111.953,6301,3.9519,123.224,793,4.0694,13.177,6.5526,633.8,24500,9.23,17.6723,2.2112,6.8358,35.2615,2320.4199,26.6514,3716.3,32.981,3011.9099,6.823,23772,655.957,655.957,119.26,12.1268,,,,,,,,,,,,,
2016-01-28,1.0908,129.152,1.9487,27.007,7.461,0.7654,313.79,4.4774,4.5352,9.2698,1.1061,9.4361,7.6598,85.0934,3.273,1.5546,4.4778,1.537,7.1631,8.4975,14862.5,4.3297,74.296,1316.5699,20.1248,4.5488,1.697,52.139,1.5621,39.1094,17.923,1,4.0027,73.57,135.47,15.0841,1.9458,2.1304,83.5392,0.4078,1679.33,1.0844,1.528,7.3144,1.0805,12.4192,2.1195,766.63,3610.2,569.36,1.057,110.265,188.69,48.87,116.222,8.514,22.856,2.3462,4.1887,8299.7998,8.1463,24.022,63.489,1246.74,141.32,129.599,0.7647,109.45,4295.6001,0.3301,0.8862,405.9,8618.9004,1598.3,152.987,17.6035,1.4919,10.467,22.0747,3442.95,61.231,1386.27,8.5275,326.14,37.87,16.238,778.99,17.6035,213.62,29.324,116.676,0.4184,1.0624,3.6865,3.2021,112.481,6319.7998,3.9651,123.221,794.08,4.0834,13.945,6.5836,635.9,24500,9.275,17.6418,2.2163,6.8678,35.5243,2330.47,26.8324,3734,33.171,3028.3999,6.8385,23856,655.957,655.957,119.26,12.1732,,,,,,,,,,,,,
2016-01-29,1.0937,130.04,1.9488,27.0134,7.4615,0.7616,313.059,4.4552,4.5409,9.2976,1.1089,9.4192,7.6566,84.019,3.2482,1.5436,4.4469,1.5348,7.1842,8.5223,14915.2998,4.3151,74.395,1318.79,20.0611,4.52,1.6877,52.123,1.5607,39.1753,17.6897,1,4.0133,73.97,135.74,15.1133,1.9458,2.1386,83.8407,0.4096,1685.8,1.0886,1.5326,7.3429,1.0846,12.4304,2.1277,763.922,3614.5,572.07,1.062,110.265,189.42,48.927,116.679,8.542,22.9436,2.345,4.3086,8339.2998,8.1867,23.973,63.963,1254.26,141.43,130.217,0.7673,109.93,4309.5,0.3311,0.8897,401.49,8648.0996,1608.2,153.613,17.613,1.4981,10.5,21.9848,3445.8201,61.134,1393.25,8.5605,326.78,37.91,16.367,762.842,17.613,214.28,29.404,117.434,0.4197,1.0666,3.7024,3.2146,112.935,6349.1001,3.9773,123.474,812.43,4.0964,13.487,6.6087,637.3,24500,9.312,17.6396,2.2203,6.9092,35.6747,2339.49,27.1535,3753.7,33.321,3055.8301,6.8965,23888,655.957,655.957,119.26,12.2413,,,,,,,,,,,,,
2016-01-30,1.0937,130.04,1.9488,27.0134,7.4615,0.7616,313.059,4.4552,4.5409,9.2976,1.1089,9.4192,7.6566,84.019,3.2482,1.5436,4.4469,1.5348,7.1842,8.5223,14915.2998,4.3151,74.395,1318.79,20.0611,4.52,1.6877,52.123,1.5607,39.1753,17.6897,1,4.0133,73.97,135.74,15.1133,1.9458,2.1386,83.8407,0.4096,1685.8,1.0886,1.5326,7.3429,1.0846,12.4304,2.1277,763.922,3614.5,572.07,1.062,110.265,189.42,48.927,116.679,8.542,22.9436,2.345,4.3086,8339.2998,8.1867,23.973,63.963,1254.26,141.43,130.217,0.7673,109.93,4309.5,0.3311,0.8897,401.49,8648.0996,1608.2,153.613,17.613,1.4981,10.5,21.9848,3445.8201,61.134,1393.25,8.5605,326.78,37.91,16.367,762.842,17.613,214.28,29.404,117.434,0.4197,1.0666,3.7024,3.2146,112.935,6349.1001,3.9773,123.474,812.43,4.0964,13.487,6.6087,637.3,24500,9.312,17.6396,2.2203,6.9092,35.6747,2339.49,27.1535,3753.7,33.321,3055.8301,6.8965,23888,655.957,655.957,119.26,12.2413,,,,,,,,,,,,,
2016-01-31,1.0937,130.04,1.9488,27.0134,7.4615,0.7616,313.059,4.4552,4.5409,9.2976,1.1089,9.4192,7.6566,84.019,3.2482,1.5436,4.4469,1.5348,7.1842,8.5223,14915.2998,4.3151,74.395,1318.79,20.0611,4.52,1.6877,52.123,1.5607,39.1753,17.6897,1,4.0133,73.97,135.74,15.1133,1.9458,2.1386,83.8407,0.4096,1685.8,1.0886,1.5326,7.3429,1.0846,12.4304,2.1277,763.922,3614.5,572.07,1.062,110.265,189.42,48.927,116.679,8.542,22.9436,2.345,4.3086,8339.2998,8.1867,23.973,63.963,1254.26,141.43,130.217,0.7673,109.93,4309.5,0.3311,0.8897,401.49,8648.0996,1608.2,153.613,17.613,1.4981,10.5,21.9848,3445.8201,61.134,1393.25,8.5605,326.78,37.91,16.367,762.842,17.613,214.28,29.404,117.434,0.4197,1.0666,3.7024,3.2146,112.935,6349.1001,3.9773,123.474,812.43,4.0964,13.487,6.6087,637.3,24500,9.312,17.6396,2.2203,6.9092,35.6747,2339.49,27.1535,3753.7,33.321,3055.8301,6.8965,23888,655.957,655.957,119.26,12.2413,,,,,,,,,,,,,
2016-02-01,1.0826,131.37,1.9458,27.0164,7.4611,0.7599,310.766,4.4139,4.5362,9.2951,1.1088,9.3982,7.5153,81.3114,3.198,1.5317,4.4312,1.5126,7.1007,8.4247,14804.5996,4.2806,73.0313,1275.49,19.6351,4.4549,1.6732,50.754,1.5418,38.6144,17.1668,1,3.9381,73.98,136.2,15.0082,1.9458,2.1383,83.8508,0.3986,1685.5601,1.0884,1.5292,7.3419,1.0844,12.3565,2.1274,761.828,3531.8999,572.76,1.061,110.265,189.39,48.921,115.201,8.396,23.0959,2.2999,4.3298,8349,8.179,23.981,64.129,1255.17,141.2,130.488,0.7548,110.154,4306.7002,0.3206,0.8895,394.88,8640.2998,1604.3,153.777,17.3817,1.4838,10.4517,21.9927,3445.3401,60.563,1395.23,8.5563,327,38.3464,16.195,791.09,17.3817,214.69,29.378,116.75,0.4062,1.0664,3.7024,3.2341,112.887,6337.2998,3.8226,122.22,799.76,4.0176,14.6721,6.6078,637.2,24500,9.31,17.4024,2.2085,6.8385,35.525,2336.98,27.6409,3742.3,33.262,3033.04,6.819,23863,655.957,655.957,119.26,12.2396,,,,,,,,,,,,,
2016-02-02,1.0897,131.67,1.9484,27.0144,7.4616,0.7553,310.27,4.3942,4.5214,9.2864,1.111,9.4574,7.656,83.404,3.2099,1.5322,4.3149,1.52,7.1601,8.4752,14590.4004,4.3081,73.889,1309.67,19.8712,4.4354,1.6646,51.786,1.5506,38.7725,17.3474,1,4.0009,73.65,135.6,15.3552,1.9458,2.1289,83.4602,0.4074,1678.1801,1.0837,1.5218,7.3094,1.0797,12.2813,2.118,763.345,3519.8999,570.91,1.057,110.265,188.56,48.674,116.23,8.509,22.8579,2.3319,4.3763,8310.5,8.1353,23.854,63.758,1248.98,141.09,129.848,0.7643,109.61,4287.2002,0.3298,0.8856,388.34,8606.4004,1600.9,153.072,17.1882,1.4951,10.486,21.8586,3440.6101,61.132,1383.7,8.51,327.45,37.81,16.29,787.685,17.1882,213.53,29.25,116.279,0.4182,1.0617,3.7085,3.2199,112.415,6313.7998,3.9623,122.82,796.25,4.0824,14.052,6.5791,634.3,24500,9.269,17.2285,2.2206,6.8622,35.3243,2326.7,27.4934,3731.3999,33.149,3018.74,6.819,23823,655.957,655.957,119.26,12.1921,,,,,,,,,,,,,
2016-02-03,1.0922,130.881,1.9482,27.009,7.4612,0.7578,311.68,4.4029,4.5127,9.3362,1.1124,9.522,7.6677,87.1877,3.2254,1.5533,4.352,1.5354,7.1774,8.5095,14718.7002,4.3222,74.168,1323.52,20.1822,4.5152,1.6757,52.201,1.5614,39.1208,17.7867,1,4.0098,73.99,135.6,15.4069,1.9458,2.1397,83.8511,0.4086,1680.87,1.0891,1.5334,7.3467,1.0851,12.3359,2.1288,764.052,3584,573.92,1.062,110.265,189.52,48.996,116.371,8.528,22.9771,2.3456,4.3326,8350.0996,8.168,23.964,64.193,1257.63,141.4,130.387,0.7657,109.8,4309,0.33,0.8901,407.08,8652.5996,1608.8,153.741,17.3015,1.4982,10.495,21.8322,3438.8401,61.12,1389.05,8.556,328.22,37.88,16.328,787.622,17.3015,213.3,29.365,117.117,0.4191,1.0671,3.7234,3.2363,112.971,6324,3.973,122.545,800.28,4.0914,14.085,6.6121,637.7,24500,9.316,17.3464,2.2216,6.8995,35.5681,2334.1399,27.981,3750.2,33.316,3031.73,6.819,23947,655.957,655.957,119.26,12.2584,,,,,,,,,,,,,
2016-02-04,1.1091,131.02,1.9486,27.008,7.4618,0.7605,311.03,4.4139,4.5144,9.3606,1.1151,9.5042,7.6661,86.7414,3.2346,1.5501,4.3166,1.5301,7.2806,8.6429,14805.2998,4.364,75.27,1331.1,20.1794,4.5311,1.6688,52.772,1.571,39.5701,17.6724,1,4.069,73.99,135.5,15.6851,1.9458,2.14,84.1137,0.4144,1686.89,1.0892,1.5359,7.3477,1.0853,12.3736,2.1291,763.489,3655.6001,574.2,1.062,110.265,189.54,49.123,117.793,8.655,22.9802,2.3499,4.3278,8347.9004,8.1625,23.945,64.176,1256.71,141.37,130.459,0.7775,111.34,4309.6001,0.3332,0.8902,401.25,8650.5,1608.9,153.898,17.4259,1.4965,10.549,21.8515,3449.1399,61.133,1374.49,8.5685,327.92,38.46,16.602,789.043,17.4259,214.64,29.292,117.279,0.4256,1.0672,3.7369,3.2367,112.855,6280.6001,4.0328,122.835,800.39,4.1542,15.339,6.6129,636.7,24500,9.317,17.4701,2.231,6.9044,35.644,2336.6399,27.6625,3739.8,33.31,3031.04,6.875,23947,655.957,655.957,119.26,12.2819,,,,,,,,,,,,,
2016-02-05,1.12,130.87,1.9485,27.0154,7.462,0.768,310.388,4.4206,4.5058,9.4055,1.1123,9.5144,7.665,85.1787,3.2613,1.5553,4.3522,1.5404,7.3436,8.7215,15265,4.3618,75.586,1334.67,20.4559,4.5545,1.6649,53.085,1.5641,39.8703,17.7411,1,4.1119,75.69,135.79,15.8444,1.9458,2.1899,86.0587,0.4194,1714.76,1.1143,1.5452,7.5195,1.1102,12.449,2.1787,770.176,3720.3999,587.61,1.087,110.265,193.96,50.338,118.251,8.746,23.5091,2.3682,4.4537,8525.5,8.3429,24.725,66.329,1283.22,142.13,133.387,0.7856,112.37,4408.7998,0.3357,0.9111,403.2,8846.4004,1690,157.393,17.4358,1.5193,10.592,22.2772,3503.6699,61.13,1409.64,8.7619,329.75,38.61,16.768,807.983,17.4358,219.59,31.032,119.151,0.4299,1.0923,3.8193,3.3499,116.8,6440,4.0749,122.258,818.96,4.1961,13.898,6.7591,651,24500,9.536,17.5985,2.2433,7.0503,36.0225,2390.98,28.5785,3825.8999,34.205,3134.6399,6.977,24500,655.957,655.957,119.26,12.5627,,,,,,,,,,,,,
2016-02-06,1.12,130.87,1.9485,27.0154,7.462,0.768,310.388,4.4206,4.5058,9.4055,1.1123,9.5144,7.665,85.1787,3.2613,1.5553,4.3522,1.5404,7.3436,8.7215,15265,4.3618,75.586,1334.67,20.4559,4.5545,1.6649,53.085,1.5641,39.8703,17.7411,1,4.1119,75.69,135.79,15.8444,1.9458,2.1899,86.0587,0.4194,1714.76,1.1143,1.5452,7.5195,1.1102,12.449,2.1787,770.176,3720.3999,587.61,1.087,110.265,193.96,50.338,118.251,8.746,23.5091,2.3682,4.4537,8525.5,8.3429,24.725,66.329,1283.22,142.13,133.387,0.7856,112.37,4408.7998,0.3357,0.9111,403.2,8846.4004,1690,157.393,17.4358,1.5193,10.592,22.2772,3503.6699,61.13,1409.64,8.7619,329.75,38.61,16.768,807.983,17.4358,219.59,31.032,119.151,0.4299,1.0923,3.8193,3.3499,116.8,6440,4.0749,122.258,818.96,4.1961,13.898,6.7591,651,24500,9.536,17.5985,2.2433,7.0503,36.0225,2390.98,28.5785,3825.8999,34.205,3134.6399,6.977,24500,655.957,655.957,119.26,12.5627,,,,,,,,,,,,,
2016-02-07,1.12,130.87,1.9485,27.0154,7.462,0.768,310.388,4.4206,4.5058,9.4055,1.1123,9.5144,7.665,85.1787,3.2613,1.5553,4.3522,1.5404,7.3436,8.7215,15265,4.3618,75.586,1334.67,20.4559,4.5545,1.6649,53.085,1.5641,39.8703,17.7411,1,4.1119,75.69,135.79,15.8444,1.9458,2.1899,86.0587,0.4194,1714.76,1.1143,1.5452,7.5195,1.1102,12.449,2.1787,770.176,3720.3999,587.61,1.087,110.265,193.96,50.338,118.251,8.746,23.5091,2.3682,4.4537,8525.5,8.3429,24.725,66.329,1283.22,142.13,133.387,0.7856,112.37,4408.7998,0.3357,0.9111,403.2,8846.4004,1690,157.393,17.4358,1.5193,10.592,22.2772,3503.6699,61.13,1409.64,8.7619,329.75,38.61,16.768,807.983,17.4358,219.59,31.032,119.151,0.4299,1.0923,3.8193,3.3499,116.8,6440,4.0749,122.258,818.96,4.1961,13.898,6.7591,651,24500,9.536,17.5985,2.2433,7.0503,36.0225,2390.98,28.5785,3825.8999,34.205,3134.6399,6.977,24500,655.957,655.957,119.26,12.5627,,,,,,,,,,,,,
2016-02-08,1.1145,130.322,1.9497,27.0705,7.4616,0.7679,309.158,4.4069,4.4923,9.429,1.1065,9.5401,7.6604,86.4915,3.2494,1.5725,4.3511,1.5471,7.3258,8.6792,15155,4.3202,75.589,1344.42,20.5101,4.5765,1.6808,53.173,1.5684,39.6434,17.832,1,4.0962,75.84,136.04,16.0198,1.9458,2.1943,86.1873,0.4178,1729.4,1.1164,1.5394,7.5348,1.1124,12.4954,2.1831,764.134,3665.3999,588.81,1.089,110.265,194.35,50.405,118.299,8.713,23.556,2.3814,4.4748,8529.0996,8.3597,24.764,66.462,1285.47,141.98,133.799,0.7826,112.05,4421.1001,0.3347,0.9128,405.68,8859.9004,1677,157.744,17.5249,1.5211,10.575,22.2943,3500.6101,61.159,1392.3101,8.7744,329.41,38.43,16.665,812.132,17.5249,219.19,31.038,119.316,0.4286,1.0944,3.8114,3.3189,116.94,6458.3999,4.0594,122.228,820.6,4.1804,13.85,6.7837,652.3,24500,9.555,17.5539,2.2491,7.0643,36.0351,2394.6799,28.7474,3861.6001,34.262,3138.3899,7.0545,24567,655.957,655.957,119.26,12.5988,,,,,,,,,,,,,
2016-02-09,1.119,129.41,1.9483,27.0575,7.4624,0.775,310.718,4.4461,4.4861,9.4518,1.1046,9.6024,7.6514,86.9916,3.2959,1.5807,4.3543,1.558,7.3449,8.7159,15210,4.352,76.092,1346.29,20.867,4.5465,1.6905,53.385,1.5739,39.7188,18.033,1,4.1068,75.33,135.94,15.9708,1.9458,2.1798,85.7524,0.419,1706.26,1.1091,1.5386,7.4848,1.1051,12.5211,2.1687,772.165,3657.3,584.78,1.082,110.265,193.07,50.041,118.502,8.735,23.4022,2.3811,4.4013,8473.4004,8.3056,24.601,66.32,1276.86,141.9,132.951,0.7863,112.01,4390.2002,0.3353,0.9068,395.48,8804.4004,1687,156.736,17.6646,1.5104,10.576,22.0538,3492.1399,61.123,1378.17,8.7185,328.7,38.5,16.735,808.851,17.6646,217.26,30.801,119.268,0.4293,1.0871,3.7908,3.297,116.66,6391,4.0697,122.048,815.21,4.1911,13.721,6.734,647.9,24500,9.491,17.7058,2.2482,7.0582,36.0673,2380,28.5042,3778.5,34.071,3115.6599,7.0105,24385,655.957,655.957,119.26,12.4726,,,,,,,,,,,,,
2016-02-10,1.129,130.037,1.9483,27.009,7.4626,0.7802,311.6,4.4397,4.4877,9.4965,1.0984,9.6855,7.6402,88.9989,3.317,1.5978,4.3812,1.5671,7.4096,8.7953,15026.2002,4.3662,76.605,1352.4399,21.2097,4.5849,1.699,53.619,1.5776,39.955,18.1025,1,4.143,75.67,135.99,16.1972,1.9458,2.1983,86.5696,0.4227,1732.55,1.1183,1.5481,7.5487,1.1144,12.6192,2.1871,788.396,3727.8,588.27,1.091,110.265,194.71,50.508,118.714,8.812,23.5987,2.4039,4.4381,8544.5996,8.3762,24.787,66.466,1287.61,142.02,134.009,0.7918,113.24,4424.7002,0.3373,0.9144,401.79,8876.2998,1650.7,158.061,17.8626,1.522,10.626,22.1162,3507.55,61.129,1371.86,8.8019,378.9,38.87,16.888,820.488,17.8626,220.43,31.039,120.149,0.4331,1.0963,3.8386,3.325,115.723,6442.3999,4.1056,122.293,822.1,4.228,13.729,6.7904,653.6,24500,9.571,17.9102,2.2565,7.1146,36.3416,2400.1899,28.8052,3840.5,34.504,3138.48,7.037,24580,655.957,655.957,119.26,12.6215,,,,,,,,,,,,,
2016-02-11,1.1281,127.74,1.9484,27.026,7.4632,0.7766,311.22,4.4027,4.4733,9.4407,1.0979,9.6028,7.6276,88.0464,3.296,1.588,4.4291,1.5704,7.4063,8.7883,15085,4.3713,76.502,1340.79,21.3383,4.5618,1.6872,53.347,1.5692,39.799,17.9343,1,4.1411,76.57,136.05,15.8756,1.9458,2.2076,86.8987,0.4225,1739.78,1.123,1.544,7.5805,1.119,12.5485,2.1963,787.356,3771.2,591.57,1.096,110.265,195.53,50.708,118.863,8.808,23.6967,2.3915,4.462,8580,8.4171,24.868,66.71,1293.02,142.12,134.443,0.7905,112.85,4442.2002,0.3361,0.9183,402.46,8900.2002,1692,158.697,17.6333,1.5197,10.624,22.0168,3519.8999,61.124,1359.5699,8.8341,379.21,38.83,16.889,827.471,17.6333,220.49,31.168,120.543,0.4329,1.101,3.8643,3.339,118.16,6466.5,4.1038,122.787,825.54,4.2261,13.959,6.8184,655.3,24500,9.613,17.8573,2.2548,7.1479,36.2439,2410.26,28.9191,3850.8999,34.649,3145.8799,7.067,24671,655.957,655.957,119.26,12.7073,,,,,,,,,,,,,
2016-02-12,1.1318,127.305,1.9484,27.015,7.4636,0.7815,310.61,4.4226,4.4746,9.4767,1.1002,9.6786,7.6367,91.1825,3.3167,1.5886,4.512,1.5748,7.4284,8.8158,15033.2002,4.3984,77.417,1355.67,21.6607,4.6138,1.6852,53.636,1.5724,39.875,17.9294,1,4.1534,77.09,136.3,16.5017,1.9458,2.2232,87.4326,0.4237,1737.49,1.1307,1.5505,7.6343,1.1268,12.622,2.2119,797.976,3795.7,595.48,1.104,110.265,196.91,50.962,119.074,8.835,23.8622,2.3979,4.476,8628.5996,8.4778,25.123,67.351,1301.6,142.68,135.408,0.7953,113.19,4471.8999,0.3364,0.9248,405.27,8969.2002,1668,159.818,17.7723,1.5274,10.646,22.4942,3533.8201,61.121,1371.96,8.8968,381.88,38.68,16.927,837.341,17.7723,222.9,31.364,122.397,0.4342,1.1087,3.8956,3.3679,117.059,6382.2998,4.116,122.744,831.35,4.2387,14.8737,6.8773,660.1,24500,9.68,17.8228,2.2602,7.1541,36.3631,2427.27,29.1778,3883.5,34.904,3181.48,7.067,24857,655.957,655.957,119.26,12.8182,,,,,,,,,,,,,
2016-02-13,1.1318,127.305,1.9484,27.015,7.4636,0.7815,310.61,4.4226,4.4746,9.4767,1.1002,9.6786,7.6367,91.1825,3.3167,1.5886,4.512,1.5748,7.4284,8.8158,15033.2002,4.3984,77.417,1355.67,21.6607,4.6138,1.6852,53.636,1.5724,39.875,17.9294,1,4.1534,77.09,136.3,16.5017,1.9458,2.2232,87.4326,0.4237,1737.49,1.1307,1.5505,7.6343,1.1268,12.622,2.2119,797.976,3795.7,595.48,1.104,110.265,196.91,50.962,119.074,8.835,23.8622,2.3979,4.476,8628.5996,8.4778,25.123,67.351,1301.6,142.68,135.408,0.7953,113.19,4471.8999,0.3364,0.9248,405.27,8969.2002,1668,159.818,17.7723,1.5274,10.646,22.4942,3533.8201,61.121,1371.96,8.8968,381.88,38.68,16.927,837.341,17.7723,222.9,31.364,122.397,0.4342,1.1087,3.8956,3.3679,117.059,6382.2998,4.116,122.744,831.35,4.2387,14.8737,6.8773,660.1,24500,9.68,17.8228,2.2602,7.1541,36.3631,2427.27,29.1778,3883.5,34.904,3181.48,7.067,24857,655.957,655.957,119.26,12.8182,,,,,,,,,,,,,
2016-02-14,1.1318,127.305,1.9484,27.015,7.4636,0.7815,310.61,4.4226,4.4746,9.4767,1.1002,9.6786,7.6367,91.1825,3.3167,1.5886,4.512,1.5748,7.4284,8.8158,15033.2002,4.3984,77.417,1355.67,21.6607,4.6138,1.6852,53.636,1.5724,39.875,17.9294,1,4.1534,77.09,136.3,16.5017,1.9458,2.2232,87.4326,0.4237,1737.49,1.1307,1.5505,7.6343,1.1268,12.622,2.2119,797.976,3795.7,595.48,1.104,110.265,196.91,50.962,119.074,8.835,23.8622,2.3979,4.476,8628.5996,8.4778,25.123,67.351,1301.6,142.68,135.408,0.7953,113.19,4471.8999,0.3364,0.9248,405.27,8969.2002,1668,159.818,17.7723,1.5274,10.646,22.4942,3533.8201,61.121,1371.96,8.8968,381.88,38.68,16.927,837.341,17.7723,222.9,31.364,122.397,0.4342,1.1087,3.8956,3.3679,117.059,6382.2998,4.116,122.744,831.35,4.2387,14.8737,6.8773,660.1,24500,9.68,17.8228,2.2602,7.1541,36.3631,2427.27,29.1778,3883.5,34.904,3181.48,7.067,24857,655.957,655.957,119.26,12.8182,,,,,,,,,,,,,
2016-02-15,1.1226,127.567,1.9458,27.021,7.4636,0.773,309.58,4.3953,4.4732,9.4526,1.0978,9.6414,7.481,88.4365,3.2942,1.5771,4.4662,1.5529,7.3153,8.7409,14982.4004,4.3516,75.9189,1328.6801,21.221,4.6219,1.6904,52.24,1.5674,39.895,17.7942,1,4.0712,76.67,136.32,16.3491,1.9458,2.211,86.9428,0.4122,1728.02,1.1246,1.547,7.5923,1.1207,12.532,2.1997,786.157,3830.6001,590.99,1.098,110.265,195.83,50.673,117.312,8.6798,23.826,2.3628,4.3955,8581.9004,8.4335,24.974,67.015,1294.8,142.33,134.993,0.7788,113.298,4458.6001,0.3255,0.9197,412.82,8908.5,1660.5,158.999,17.6123,1.5306,10.59,22.169,3515.1599,60.571,1364.48,8.8475,379.79,39.0439,16.927,836.624,17.6123,221.69,31.182,121.37,0.4202,1.1026,3.884,3.3876,116.226,6397.6001,3.9562,121.54,826.81,4.1544,14.6099,6.8345,656.3,24500,9.627,17.6277,2.2421,7.1562,36.2281,2415.1101,29.217,3822.8999,34.86,3161.97,7.067,24720,655.957,655.957,119.26,12.7661,,,,,,,,,,,,,
