date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW
2019-11-06,1.1074,120.869,1.9484,25.4901,7.472,0.8597,330.814,4.2642,4.7527,10.6875,1.0991,137.52,10.1569,7.4367,70.2813,6.3685,1.6071,4.4182,1.4566,7.7522,8.672,15462,3.8655,78.293,1278.8199,21.2584,4.5118,1.7374,55.672,1.5041,33.466,16.333,1,4.065,86.24,120.67,66.06,1.9458,2.1946,92.4093,0.4145,2057.3701,1.1087,1.4831,7.4873,1.1047,11.8975,2.1908,810.811,3643.6001,636.48,1.082,110.265,193.41,57.897,132.238,17.837,32.6553,2.4045,6.0503,10053,8.3655,26.864,107.399,1297.13,153.202,0.7776,112.28,4413.3999,0.3354,0.9064,428.92,9583.9004,1669,196.936,16.1295,1.5262,10.3693,19.0266,4099.3501,61.075,1658.3,8.7707,38.73,16.8307,812.796,16.1295,399.43,36.991,124.025,0.4248,1.0867,3.6263,3.7044,172.051,7016.5,3.8976,117.326,1020.7,4.1478,14.149,50.1007,603.1,9.487,16.1589,3.1364,7.39,32.7767,2512.4199,27.203,4069.3,40.994,10492.5996,,25390,655.957,655.957,119.26,14.8965
2019-11-07,1.107,120.565,1.9484,25.5157,7.4707,0.861,331.566,4.2642,4.7596,10.6464,1.0987,137.32,10.1491,7.4337,70.6862,6.3634,1.6096,4.5166,1.4596,7.737,8.6637,15507,3.8594,78.528,1283.8199,21.21,4.5041,1.7388,55.875,1.5059,33.507,16.3971,1,4.0637,85.97,120.62,66.0391,1.9458,2.1876,92.1153,0.4143,2050.97,1.1052,1.4806,7.4633,1.1012,11.8858,2.1838,815.107,3619.3,634.49,1.078,110.265,192.79,57.713,132.285,17.842,32.5609,2.4059,6.0868,10014.7002,8.3388,26.777,107.061,1292.99,152.324,0.7774,111.91,4404.8999,0.3352,0.9035,428.12,9557.7002,1670,196.698,16.1244,1.524,10.3522,19.0106,4093.6001,61.035,1659.71,8.7308,38.83,16.877,810.246,16.1244,398.45,36.885,123.872,0.4247,1.0832,3.6198,3.6926,172.314,6999.7002,3.885,117.233,1017.6,4.1465,14.166,49.9441,601.1,9.457,16.1544,3.132,7.3567,32.684,2504.4199,26.973,4060.8999,40.709,10468.7998,,25310,655.957,655.957,119.26,14.8831
2019-11-08,1.102,120.773,1.9558,25.5217,7.4709,0.8621,332.267,4.2583,4.7638,10.6399,1.0994,138.08,10.0435,7.4293,70.2829,6.3519,1.6019,4.5583,1.456,7.7115,8.6487,15463.05,3.8471,78.441,1276.66,21.0457,4.5625,1.7337,55.809,1.5001,33.527,16.2695,1,,,125.62,,,2.2871,,,,1.111,,,,12.1967,,807.55,,634.62,,,,,,,,,6.0966,10011.2998,,,,,153.902,,,,,0.9433,,,,,,,,,,61.165,,,,16.8721,,,,,,,,3.7789,,171.726,,,117.354,,,,,,,16.5243,,,33.4663,,27.4849,,,,,261.04,,,,
2019-11-09,1.102,120.773,1.9558,25.5217,7.4709,0.8621,332.267,4.2583,4.7638,10.6399,1.0994,138.08,10.0435,7.4293,70.2829,6.3519,1.6019,4.5583,1.456,7.7115,8.6487,15463.05,3.8471,78.441,1276.66,21.0457,4.5625,1.7337,55.809,1.5001,33.527,16.2695,1,,,125.62,,,2.2871,,,,1.111,,,,12.1967,,807.55,,634.62,,,,,,,,,6.0966,10011.2998,,,,,153.902,,,,,0.9433,,,,,,,,,,61.165,,,,16.8721,,,,,,,,3.7789,,171.726,,,117.354,,,,,,,16.5243,,,33.4663,,27.4849,,,,,261.04,,,,
2019-11-10,1.102,120.773,1.9558,25.5217,7.4709,0.8621,332.267,4.2583,4.7638,10.6399,1.0994,138.08,10.0435,7.4293,70.2829,6.3519,1.6019,4.5583,1.456,7.7115,8.6487,15463.05,3.8471,78.441,1276.66,21.0457,4.5625,1.7337,55.809,1.5001,33.527,16.2695,1,,,125.62,,,2.2871,,,,1.111,,,,12.1967,,807.55,,634.62,,,,,,,,,6.0966,10011.2998,,,,,153.902,,,,,0.9433,,,,,,,,,,61.165,,,,16.8721,,,,,,,,3.7789,,171.726,,,117.354,,,,,,,16.5243,,,33.4663,,27.4849,,,,,261.04,,,,
2019-11-11,1.1022,120.39,1.9484,25.4727,7.4714,0.8613,333.463,4.2657,4.7608,10.6936,1.0991,137.7,10.0698,7.4293,70.3024,6.3559,1.6071,4.584,1.4578,7.6993,8.628,15442,3.8471,78.552,1275.4,21.0599,4.5749,1.7405,55.587,1.4987,33.415,16.3676,1,4.0451,,,65.5643,,,,0.4124,,,,,,,,,,631.51,,,,,131.877,17.771,,2.3938,,9939.7998,,,,,153.367,0.7738,110.89,,0.3338,,,,1663,,,,,,,61.165,,,38.59,16.7502,,,,,,0.4227,,,,171.254,,,117.354,,4.1275,14.097,,,,,,,,,,,,,,,,,,
2019-11-12,1.1035,120.313,1.9483,25.4902,7.4713,0.8583,333.76,4.2741,4.7615,10.6971,1.0957,137.32,10.0744,7.4315,70.4701,6.3675,1.6111,4.5785,1.4603,7.7237,8.634,15445,3.86,78.894,1283.8199,21.1031,4.4888,1.7337,55.971,1.5006,33.444,16.4228,1,4.0506,85.55,120.5,65.7611,1.9458,2.1763,91.6432,0.413,2040.53,1.0996,1.4761,7.4248,1.0956,11.8909,2.1726,816.453,3631.7,631.68,1.073,110.265,191.8,57.463,131.844,17.796,32.4102,2.4009,6.0671,9938,8.2931,26.646,106.518,1286.34,152.752,0.7748,110.99,4401.7002,0.3342,0.8988,425.95,9513.9004,1664,195.609,16.2096,1.5221,10.3302,18.9356,4086.55,61.035,1651.26,8.6911,38.78,16.7737,807.268,16.2096,396.16,36.698,124.542,0.4233,1.0776,3.6249,3.6736,171.103,6990.1001,3.8647,117.525,1012.79,4.132,14.117,49.6928,597.9,9.408,16.2365,3.125,7.3222,32.5511,2489.3799,26.7296,4034.8,40.688,10418,,25183,655.957,655.957,119.26,15.1444
2019-11-13,1.1012,120.024,1.9485,25.5372,7.4713,0.8568,334.445,4.2814,4.7606,10.6926,1.0931,137.32,10.0896,7.4477,70.7669,6.3557,1.6094,4.5877,1.4576,7.7063,8.6209,15255.4004,3.8548,78.979,1282.36,21.2675,4.4841,1.738,55.785,1.5003,33.376,16.4466,1,4.0427,85.6,120.35,65.6561,1.9458,2.1746,91.5699,0.4122,2039.45,1.0988,1.475,7.4188,1.0948,11.8617,2.1708,837.066,3628.8,630.76,1.072,110.265,191.64,57.396,131.678,17.739,32.3625,2.4014,6.0623,9856.7998,8.2892,26.626,106.434,1285.3101,152.917,0.7733,110.77,4394.7002,0.3335,0.8982,425.67,9506.2002,1626.1,195.453,16.1159,1.5205,10.3299,18.9645,4088.27,61.035,1649.9399,8.6816,38.6,16.7555,805.518,16.1159,396.39,36.668,124.534,0.4225,1.0768,3.6242,3.6707,170.741,7000.2002,3.8616,117.329,1012.03,4.1243,14.088,49.6538,597.4,9.401,16.1465,3.1133,7.3184,32.5485,2488.49,26.6301,4023.8999,40.722,10426.2998,,25161,655.957,655.957,119.26,15.2041
2019-11-14,1.1013,119.77,1.9482,25.5515,7.4724,0.8565,333.607,4.2915,4.7673,10.7064,1.0895,135.2,10.1095,7.436,70.8196,6.3341,1.6097,4.5867,1.459,7.7208,8.6174,15508.18,3.8424,79.354,1287.34,21.3198,4.572,1.7154,55.866,1.4997,33.261,16.4133,1,4.0411,,,65.6881,,,,0.4121,,,,,,,,,,629.69,,,,,131.658,17.744,,2.3813,,10380.2002,,,,,152.553,0.7724,110.41,,0.3334,,,,,,,,,,,61.035,,,38.65,16.7555,,,,,,0.4224,,,,170.751,,,117.401,,4.123,14.496,,,,,,,,,,,,,,,,,,
2019-11-15,1.102,119.558,1.9485,25.5752,7.4717,0.8554,333.9,4.282,4.7646,10.6641,1.0896,136.92,10.1005,7.4367,70.4418,6.3326,1.6234,4.6198,1.4601,7.7289,8.6253,15512,3.8277,79.226,1286.41,21.2951,4.4893,1.7268,55.699,1.5005,33.249,16.3293,1,4.0453,85.08,120.24,65.6802,1.9458,2.1691,91.3386,0.4124,2034.33,1.0961,1.473,7.3999,1.092,11.8385,2.1653,861.224,3717.8,625.86,1.069,110.265,191.16,57.252,131.9,17.75,32.1674,2.4055,6.0472,10362.5,8.2681,26.559,106.015,1282.05,153.297,0.7738,110.46,4356.6001,0.3337,0.8959,424.01,9483.4004,1661,194.768,16.0738,1.517,10.3133,19.0569,4076.9199,61.075,1644.15,8.6626,38.89,16.7224,803.936,16.0738,395.68,36.576,124.777,0.4228,1.0741,3.6441,3.6614,170.987,6964.6001,3.8516,117.365,1009.62,4.1287,14.075,49.5307,595.8,9.377,16.1032,3.1204,7.2977,32.5791,2482.2,26.338,4016,40.697,10405.9004,,25099,655.957,655.957,119.26,15.3421
2019-11-16,1.102,119.558,1.9485,25.5752,7.4717,0.8554,333.9,4.282,4.7646,10.6641,1.0896,136.92,10.1005,7.4367,70.4418,6.3326,1.6234,4.6198,1.4601,7.7289,8.6253,15512,3.8277,79.226,1286.41,21.2951,4.4893,1.7268,55.699,1.5005,33.249,16.3293,1,4.0453,85.08,120.24,65.6802,1.9458,2.1691,91.3386,0.4124,2034.33,1.0961,1.473,7.3999,1.092,11.8385,2.1653,861.224,3717.8,625.86,1.069,110.265,191.16,57.252,131.9,17.75,32.1674,2.4055,6.0472,10362.5,8.2681,26.559,106.015,1282.05,153.297,0.7738,110.46,4356.6001,0.3337,0.8959,424.01,9483.4004,1661,194.768,16.0738,1.517,10.3133,19.0569,4076.9199,61.075,1644.15,8.6626,38.89,16.7224,803.936,16.0738,395.68,36.576,124.777,0.4228,1.0741,3.6441,3.6614,170.987,6964.6001,3.8516,117.365,1009.62,4.1287,14.075,49.5307,595.8,9.377,16.1032,3.1204,7.2977,32.5791,2482.2,26.338,4016,40.697,10405.9004,,25099,655.957,655.957,119.26,15.3421
2019-11-17,1.102,119.558,1.9485,25.5752,7.4717,0.8554,333.9,4.282,4.7646,10.6641,1.0896,136.92,10.1005,7.4367,70.4418,6.3326,1.6234,4.6198,1.4601,7.7289,8.6253,15512,3.8277,79.226,1286.41,21.2951,4.4893,1.7268,55.699,1.5005,33.249,16.3293,1,4.0453,85.08,120.24,65.6802,1.9458,2.1691,91.3386,0.4124,2034.33,1.0961,1.473,7.3999,1.092,11.8385,2.1653,861.224,3717.8,625.86,1.069,110.265,191.16,57.252,131.9,17.75,32.1674,2.4055,6.0472,10362.5,8.2681,26.559,106.015,1282.05,153.297,0.7738,110.46,4356.6001,0.3337,0.8959,424.01,9483.4004,1661,194.768,16.0738,1.517,10.3133,19.0569,4076.9199,61.075,1644.15,8.6626,38.89,16.7224,803.936,16.0738,395.68,36.576,124.777,0.4228,1.0741,3.6441,3.6614,170.987,6964.6001,3.8516,117.365,1009.62,4.1287,14.075,49.5307,595.8,9.377,16.1032,3.1204,7.2977,32.5791,2482.2,26.338,4016,40.697,10405.9004,,25099,655.957,655.957,119.26,15.3421
2019-11-18,1.1055,120.154,1.9458,25.5838,7.4719,0.8555,334.238,4.2739,4.7661,10.6448,1.0933,135.52,10.0405,7.4353,70.4138,6.3471,1.6217,4.6038,1.4612,7.7358,8.6503,15295.2998,3.834,79.115,1284.89,21.2219,4.5016,1.7267,55.759,1.5035,33.419,16.2571,1,4.0572,85.41,120.43,65.6762,1.9458,2.1775,91.7845,0.4137,2042.71,1.1002,1.477,7.4286,1.0962,11.8446,2.1737,854.218,3760.5,627.73,1.073,110.265,191.9,57.493,132.18,17.803,32.1841,2.4127,6.0978,10402,8.3002,26.662,106.42,1287.01,153.244,0.7761,110.68,4359.1001,0.3347,0.8993,425.07,9518.2002,1628.1,195.297,16.0632,1.5233,10.3339,19.0722,4087,60.5,1648.8,8.6936,38.95,16.7224,807.68,16.0632,397.19,36.716,125.036,0.424,1.0782,3.6576,3.7215,169.727,6980.2998,3.8668,117.335,1013.71,4.1405,14.12,49.7112,598.2,9.413,16.0938,3.1264,7.3302,32.673,2491.77,26.3903,4025.8,40.864,10445.4004,,25200,655.957,655.957,119.26,15.2845
2019-11-19,1.1072,120.3,1.9482,25.555,7.4722,0.8549,335.042,4.2901,4.773,10.6693,1.0953,135.72,10.0894,7.4394,70.7385,6.3377,1.6269,4.6663,1.4619,7.7692,8.6656,15339.9004,3.8247,79.581,1290.74,21.3883,4.5164,1.7304,56.12,1.5062,33.409,16.394,1,4.0646,85.88,120.14,65.8049,1.9458,2.1833,91.9909,0.4145,2048.4399,1.1031,1.4796,7.4486,1.0991,11.876,2.1795,835.566,3740.5,627.59,1.076,110.265,192.41,57.491,132.105,17.835,33.0264,2.4101,6.1138,10435.5996,8.3224,26.73,106.701,1290.46,152.522,0.7775,110.77,4379.7002,0.3353,0.9018,425.64,9543.0996,1632.4,195.098,16.1103,1.5273,10.3355,19.0593,4069.6299,61.075,1655.39,8.7194,39.03,16.6877,809.806,16.1103,397.68,36.814,125.349,0.4248,1.0811,3.6403,3.6854,171.707,6991,3.8773,117.349,1016.4,4.1472,14.169,49.8485,599.9,9.438,16.1403,3.1325,7.3365,32.7258,2500.6399,26.4295,4036.5,41.072,10472.9004,,25268,655.957,655.957,119.26,15.3744
2019-11-20,1.108,120.139,1.9483,25.5361,7.4725,0.8568,332.42,4.284,4.7737,10.6704,1.0971,135.92,10.1131,7.4413,70.7565,6.3137,1.6232,4.6411,1.4702,7.7748,8.6698,15378.4004,3.8318,79.497,1292.15,21.4446,4.5255,1.7224,56.257,1.5073,33.408,16.3566,1,4.0664,86.07,120.24,66.0617,1.9458,2.1867,92.1329,0.4146,2051.8301,1.1048,1.4819,7.4602,1.1008,11.8812,2.1829,848.102,3764,627.1,1.078,110.265,192.71,57.712,132.297,17.81,33.1311,2.4075,6.1231,10453.7002,8.3326,26.772,106.864,1292.46,152.03,0.7779,110.71,4386.3999,0.3354,0.9032,425.95,9565.4004,1671,195.205,16.109,1.5261,10.336,19.0333,4047.6201,61.05,1657.37,8.7323,38.93,16.8425,811.548,16.109,399.03,36.87,125.325,0.425,1.0828,3.657,3.7372,171.778,7002.2998,3.8834,117.346,1018.19,4.1493,14.176,49.9241,600.8,9.453,16.139,3.1319,7.3538,32.7846,2501.1799,26.5094,4042.7,41.113,10488.7998,,25302,655.957,655.957,119.26,15.4587
2019-11-21,1.1079,120.18,1.9484,25.5089,7.4726,0.8571,333.195,4.2941,4.7786,10.6717,1.0973,135.52,10.1132,7.4428,70.6976,6.312,1.6293,4.6451,1.4734,7.7847,8.6684,15548,3.8385,79.404,1294.97,21.5828,4.5256,1.7274,56.262,1.5082,33.411,16.3827,1,4.0668,85.9,119.98,66.0909,1.9458,2.1824,91.9544,0.4147,2045.67,1.1027,1.4806,7.4456,1.0987,11.8842,2.1787,864.469,3753.6001,624.49,1.076,110.265,192.34,57.579,132.391,17.811,33.1205,2.4128,6.1391,10433.7002,8.3302,26.713,106.528,1289.95,151.456,0.778,110.06,4375.7002,0.3354,0.9014,425.19,9546.7998,1671,194.745,16.1531,1.5218,10.3223,18.9385,4043.71,61.075,1654.73,8.7126,38.99,16.7616,810.042,16.1531,398.27,36.799,125.335,0.425,1.0807,3.6538,3.6839,171.443,7021.5,3.8757,117.401,1016.38,4.1497,14.178,49.8291,599.6,9.435,16.1815,3.1298,7.337,32.7785,2495.23,26.413,4032.7,41.045,10468.7998,,25251,655.957,655.957,119.26,15.4901
2019-11-22,1.1066,120.15,1.9484,25.5119,7.4724,0.8565,334.216,4.2967,4.776,10.6415,1.0986,135.92,10.1163,7.436,70.4818,6.3017,1.6294,4.6352,1.4693,7.7647,8.6532,15572,3.8294,79.315,1299.62,21.452,4.542,1.7267,56.13,1.508,33.377,16.2361,1,4.0613,85.91,120.28,66.1098,1.9458,2.1882,92.197,0.4141,2051.03,1.1055,1.4841,7.4654,1.1015,11.8761,2.1844,869.601,3768.7,625.74,1.079,110.265,192.84,57.741,132.24,17.798,33.2582,2.4114,6.0885,10465.9004,8.3533,26.786,106.806,1293.36,151.276,0.7769,109.91,4395,0.3349,0.9038,424.86,9572.5,1668,195.673,16.0686,1.5266,10.325,19.0437,4029.3601,61.075,1659.0699,8.7309,38.94,16.8153,809.299,16.0686,399.3,36.896,125.551,0.4244,1.0835,3.6701,3.7398,171.239,7047.5,3.8861,117.402,1019.16,4.1433,14.157,49.9567,601.3,9.459,16.0936,3.1393,7.3557,32.8315,2502.9199,26.4907,4042.1001,41.163,10507,,25312,655.957,655.957,119.26,15.7076
2019-11-23,1.1066,120.15,1.9484,25.5119,7.4724,0.8565,334.216,4.2967,4.776,10.6415,1.0986,135.92,10.1163,7.436,70.4818,6.3017,1.6294,4.6352,1.4693,7.7647,8.6532,15572,3.8294,79.315,1299.62,21.452,4.542,1.7267,56.13,1.508,33.377,16.2361,1,4.0613,85.91,120.28,66.1098,1.9458,2.1882,92.197,0.4141,2051.03,1.1055,1.4841,7.4654,1.1015,11.8761,2.1844,869.601,3768.7,625.74,1.079,110.265,192.84,57.741,132.24,17.798,33.2582,2.4114,6.0885,10465.9004,8.3533,26.786,106.806,1293.36,151.276,0.7769,109.91,4395,0.3349,0.9038,424.86,9572.5,1668,195.673,16.0686,1.5266,10.325,19.0437,4029.3601,61.075,1659.0699,8.7309,38.94,16.8153,809.299,16.0686,399.3,36.896,125.551,0.4244,1.0835,3.6701,3.7398,171.239,7047.5,3.8861,117.402,1019.16,4.1433,14.157,49.9567,601.3,9.459,16.0936,3.1393,7.3557,32.8315,2502.9199,26.4907,4042.1001,41.163,10507,,25312,655.957,655.957,119.26,15.7076
2019-11-24,1.1066,120.15,1.9484,25.5119,7.4724,0.8565,334.216,4.2967,4.776,10.6415,1.0986,135.92,10.1163,7.436,70.4818,6.3017,1.6294,4.6352,1.4693,7.7647,8.6532,15572,3.8294,79.315,1299.62,21.452,4.542,1.7267,56.13,1.508,33.377,16.2361,1,4.0613,85.91,120.28,66.1098,1.9458,2.1882,92.197,0.4141,2051.03,1.1055,1.4841,7.4654,1.1015,11.8761,2.1844,869.601,3768.7,625.74,1.079,110.265,192.84,57.741,132.24,17.798,33.2582,2.4114,6.0885,10465.9004,8.3533,26.786,106.806,1293.36,151.276,0.7769,109.91,4395,0.3349,0.9038,424.86,9572.5,1668,195.673,16.0686,1.5266,10.325,19.0437,4029.3601,61.075,1659.0699,8.7309,38.94,16.8153,809.299,16.0686,399.3,36.896,125.551,0.4244,1.0835,3.6701,3.7398,171.239,7047.5,3.8861,117.402,1019.16,4.1433,14.157,49.9567,601.3,9.459,16.0936,3.1393,7.3557,32.8315,2502.9199,26.4907,4042.1001,41.163,10507,,25312,655.957,655.957,119.26,15.7076
2019-11-25,1.1023,119.83,1.9483,25.4844,7.4725,0.8577,333.934,4.296,4.7744,10.6084,1.0995,135.92,10.0935,7.4243,70.3946,6.3002,1.6228,4.6206,1.4652,7.7492,8.6227,15523,3.8272,79.048,1299.37,21.3348,4.5368,1.7196,55.953,1.5036,33.254,16.2124,1,4.0453,85.75,120.1,65.8841,1.9458,2.1841,92.0848,0.4125,2047.2,1.1035,1.4831,7.4513,1.0995,11.8541,2.1803,870.221,3735.2,617.74,1.076,110.265,192.48,57.633,131.725,17.728,33.2456,2.401,6.1436,10446.5,8.3171,26.739,106.607,1290.9301,150.535,0.7738,109.96,4396.2002,0.3337,0.9021,423.85,9544.5,1662,195.805,16.038,1.5237,10.3136,18.9528,3939.8201,61.035,1654.87,8.7177,38.78,16.8196,806.773,16.038,397.82,36.827,125.196,0.4228,1.0815,3.6555,3.7328,171.386,7028.7002,3.8787,117.397,1017.4,4.1281,14.097,49.8646,600.1,9.442,16.0675,3.136,7.3394,32.7996,2493.8,26.3772,4035.7,41.12,10487.5996,,25266,655.957,655.957,119.26,15.8557
2019-11-26,1.1014,120.003,1.9483,25.4801,7.4714,0.8537,335.581,4.2975,4.7719,10.6115,1.0973,135.72,10.1099,7.4337,70.3994,6.3239,1.6248,4.6502,1.4647,7.7398,8.6147,15485,3.8122,78.857,1290.89,21.4095,4.5227,1.7165,55.775,1.5027,33.251,16.2575,1,4.042,85.77,120.13,65.6717,1.9458,2.1741,91.6038,0.4121,2037.91,1.0985,1.4789,7.417,1.0945,11.8133,2.1703,861.217,3723.8,616.56,1.072,110.265,191.6,57.372,131.841,17.747,33.032,2.4014,6.1105,10408.0996,8.279,26.62,106.126,1285.01,149.55,0.7732,110.42,4370,0.3334,0.8979,422.38,9510.5996,1662,195.821,15.9836,1.5202,10.2947,18.8665,3999.76,61.075,1646.8101,8.6801,38.8,16.7316,807.868,15.9836,396.3,36.66,124.691,0.4224,1.0765,3.6525,3.6698,170.297,6991.6001,3.8607,117.484,1012.86,4.1254,14.085,49.6425,597.2,9.398,16.0082,3.1236,7.2927,32.6384,2484.6101,26.1856,4030.6001,40.988,10440.5,,25155,655.957,655.957,119.26,15.845
2019-11-27,1.1023,120.247,1.9483,25.4822,7.4709,0.8571,335.647,4.3039,4.7758,10.5649,1.0995,135.02,10.1022,7.4313,70.5074,6.3449,1.6241,4.6617,1.4626,7.7434,8.6283,15515,3.814,78.709,1291.67,21.5143,4.5285,1.7149,55.916,1.5039,33.272,16.2979,1,4.0459,85.71,120.23,65.9399,1.9458,2.1745,91.6208,0.4125,2038.29,1.0987,1.4803,7.4184,1.0947,11.8416,2.1707,857.189,3735.8,613.07,1.072,110.265,191.63,57.393,131.923,17.742,33.2118,2.4006,6.1006,10412.2002,8.2888,26.628,106.145,1285.25,148.861,0.7739,110.97,4370.7998,0.334,0.8981,422.51,9515.0996,1661,196.683,16.0607,1.5203,10.2824,18.8921,4007.6499,61.085,1644.91,8.6817,38.89,16.7363,807.36,16.0607,396.1,36.667,124.355,0.4228,1.0767,3.6488,3.6705,170.741,6967.8999,3.8614,117.513,1013.16,4.1289,14.1,49.6516,597.3,9.4,16.0907,3.1238,7.294,32.6346,2483.97,26.1359,4033.6001,41.029,10425.5,,25150,655.957,655.957,119.26,16.0297
2019-11-28,1.1005,120.352,1.9483,25.5099,7.4712,0.8511,335.96,4.3084,4.7972,10.5384,1.0987,135.02,10.0885,7.4357,70.423,6.3635,1.6261,4.6889,1.4616,7.726,8.6134,15505,3.8126,78.338,1293.1899,21.5183,4.5128,1.7151,55.758,1.5029,33.235,16.2531,1,4.04,85.61,120.14,65.9295,1.9458,2.1728,91.6584,0.4119,2036.85,1.0979,1.4785,7.4125,1.0939,11.8062,2.169,868.072,3777.7,604.29,1.071,110.265,191.48,57.348,131.631,17.716,33.2429,2.3992,6.1234,10405.7002,8.2767,26.603,105.92,1284.23,148.243,0.7728,110.83,4369.5,0.3336,0.8974,422.51,9507.5996,1661,195.702,15.9748,1.5191,10.2865,18.8992,4004.51,61.085,1639.76,8.676,38.84,16.7363,806.593,15.9748,396.53,36.638,123.983,0.4222,1.0759,3.6464,3.7135,170.324,6987.2002,3.8853,117.486,1012.5,4.1224,14.078,49.6116,596.9,9.393,16.0037,3.1226,7.2882,32.6096,2482,26.1415,4022.7,41.029,10417.4004,,25143,655.957,655.957,119.26,16.1053
2019-11-29,1.1012,120.585,1.9483,25.5539,7.4707,0.8527,335.579,4.3181,4.7896,10.5169,1.0994,134.62,10.0914,7.4353,70.5769,6.3377,1.6268,4.6094,1.4622,7.7366,8.6172,15272.2998,3.8235,78.658,1296.05,21.4617,4.5118,1.7151,55.747,1.5036,33.254,16.1942,1,4.0424,85.42,120.12,65.8197,1.9458,2.1715,91.6045,0.4122,2035.66,1.0973,1.4777,7.4081,1.0932,11.8123,2.1677,898.711,3806.8999,603.93,1.07,110.265,191.37,57.336,131.938,17.726,33.3721,2.4011,6.1116,10399.5996,8.2718,26.588,105.869,1283.47,147.958,0.7733,111.2,4386.2002,0.3337,0.8969,421.99,9504.0996,1623.8,195.367,15.9952,1.5192,10.2774,18.9321,4002.72,61.085,1635.5,8.6702,38.97,16.7299,806.125,15.9952,396.3,36.616,124.365,0.4225,1.0753,3.6437,3.6654,169.217,6992.3999,3.8568,117.483,1011.91,4.124,14.086,49.5844,596.5,9.388,16.0252,3.1169,7.284,32.5506,2482.74,26.1331,4025.8999,41.115,10411.4004,,25127,655.957,655.957,119.26,16.0409
2019-11-30,1.1012,120.585,1.9483,25.5539,7.4707,0.8527,335.579,4.3181,4.7896,10.5169,1.0994,134.62,10.0914,7.4353,70.5769,6.3377,1.6268,4.6094,1.4622,7.7366,8.6172,15272.2998,3.8235,78.658,1296.05,21.4617,4.5118,1.7151,55.747,1.5036,33.254,16.1942,1,4.0424,85.42,120.12,65.8197,1.9458,2.1715,91.6045,0.4122,2035.66,1.0973,1.4777,7.4081,1.0932,11.8123,2.1677,898.711,3806.8999,603.93,1.07,110.265,191.37,57.336,131.938,17.726,33.3721,2.4011,6.1116,10399.5996,8.2718,26.588,105.869,1283.47,147.958,0.7733,111.2,4386.2002,0.3337,0.8969,421.99,9504.0996,1623.8,195.367,15.9952,1.5192,10.2774,18.9321,4002.72,61.085,1635.5,8.6702,38.97,16.7299,806.125,15.9952,396.3,36.616,124.365,0.4225,1.0753,3.6437,3.6654,169.217,6992.3999,3.8568,117.483,1011.91,4.124,14.086,49.5844,596.5,9.388,16.0252,3.1169,7.284,32.5506,2482.74,26.1331,4025.8999,41.115,10411.4004,,25127,655.957,655.957,119.26,16.0409
2019-12-01,1.1012,120.585,1.9483,25.5539,7.4707,0.8527,335.579,4.3181,4.7896,10.5169,1.0994,134.62,10.0914,7.4353,70.5769,6.3377,1.6268,4.6094,1.4622,7.7366,8.6172,15272.2998,3.8235,78.658,1296.05,21.4617,4.5118,1.7151,55.747,1.5036,33.254,16.1942,1,4.0424,85.42,120.12,65.8197,1.9458,2.1715,91.6045,0.4122,2035.66,1.0973,1.4777,7.4081,1.0932,11.8123,2.1677,898.711,3806.8999,603.93,1.07,110.265,191.37,57.336,131.938,17.726,33.3721,2.4011,6.1116,10399.5996,8.2718,26.588,105.869,1283.47,147.958,0.7733,111.2,4386.2002,0.3337,0.8969,421.99,9504.0996,1623.8,195.367,15.9952,1.5192,10.2774,18.9321,4002.72,61.085,1635.5,8.6702,38.97,16.7299,806.125,15.9952,396.3,36.616,124.365,0.4225,1.0753,3.6437,3.6654,169.217,6992.3999,3.8568,117.483,1011.91,4.124,14.086,49.5844,596.5,9.388,16.0252,3.1169,7.284,32.5506,2482.74,26.1331,4025.8999,41.115,10411.4004,,25127,655.957,655.957,119.26,16.0409
