date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,CAD,CNY,HKD,IDR,KRW,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,ANG,BAM,BBD,BND,BRL,BSD,BYR,EGP,FJD,ILS,INR,JMD,JOD,KES,KWD,LBP,MUR,MXN,PKR,SAR,TTD,UGX,UZS,LKR,TND,TWD,AFN,ALL,ARS,BDT,BHD,BIF,BOB,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,ETB,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,KHR,KZT,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PYG,QAR,RWF,SCR,SOS,STD,SVC,SYP,SZL,TZS,UAH,UYU,VND,XAF,XOF,XPF,LAK,KYD,RSD
2006-07-30,1.2751,146.26,1.9358,0.575,28.48,7.462,15.6466,0.6835,271.56,3.4512,0.6944,0.4293,3.9368,3.4178,9.2328,239.65,38.075,1.572,90.85,7.8885,7.2473,32.655,1.862,1.6634,1.439,10.141,9.9026,11018.4004,1197.8,4.6721,2.0635,65.462,2.0119,48.208,8.7581,1,4.5542,2.1555,1.9129,2.4116,1.9792,2.7734,1.2602,2606,6.9486,2.1057,5.604,59.155,79.815,0.885,89.126,0.3679,1830.2,37.972,13.539,73.266,4.7765,7.597,2349.7,1499.58,126.271,1.6237,40.063,44.8,116.34,3.9169,85.067,0.4577,1181.8101,9.7309,7.2981,2.3863,657,2970,628.82,1.217,106.26,211.37,40.115,89.758,10.5108,34.12,6629.7998,9.185,22.943,47.482,1789.84,11105.7998,5001.7002,143.03,8.595,1.5773,10.626,16.4032,2627.54,59.175,7.7851,9.7449,329.78,170.134,8.608,155.39,20.882,90.086,0.4888,1.2222,3.9275,3.5979,6656.7002,4.4128,668.85,6.864,1569.2,8173.6001,10.59,63.158,8.349,1580.89,6.1324,28.866,19427,629.957,629.957,114.56,,,
2006-07-31,1.2774,146.26,1.9359,0.575,28.464,7.4616,15.6466,0.6837,271.9,3.451,0.6945,0.4293,3.936,3.4071,9.202,239.66,38.11,1.5714,90.825,7.862,7.2449,34.081,1.855,1.6675,1.444,10.1529,9.9232,11066.5,1203.1,4.6659,2.0617,65.478,2.0151,48.319,8.857,1,4.584,2.1699,1.9253,2.4277,1.9822,2.7733,1.2683,2623,6.9831,2.1025,5.6084,59.268,80.348,0.8884,89.524,0.3681,1839.3,38.192,13.549,73.672,4.7824,7.6765,2364.7,1509.52,127.113,1.626,40.262,44.8,115.91,3.9181,85.63,0.4608,1189.75,9.7956,7.2925,2.4022,657.55,2963.8,633.16,1.225,105.82,212.79,40.356,90.334,10.5809,34.348,6672.6001,9.2464,23.096,47.799,1801.8,11196.5996,5034.8999,143.93,8.5873,1.5942,10.65,16.4739,2641.79,59.57,7.8371,9.8098,331.98,170.453,8.6068,156.55,21.022,90.687,0.4893,1.2303,3.9535,3.6252,6701.1001,4.4431,674.22,6.865,1580.3,8235.5,10.661,63.581,8.4173,1591.35,6.16,29.078,19560,629.957,629.957,114.56,,,
2006-08-01,1.282,146.845,1.9359,0.575,28.46,7.4613,15.6466,0.6833,273.86,3.451,0.6945,0.4293,3.9279,3.4102,9.2015,239.67,38.09,1.5723,90.825,7.8693,7.2434,34.295,1.875,1.6751,1.4497,10.1686,9.9614,11116.5996,1202.6,4.6889,2.0653,65.525,2.0222,48.515,8.8889,1,4.5886,2.1723,1.9272,2.4303,1.9885,2.8011,1.2696,2626,7.0034,2.1124,5.6323,59.504,80.58,0.8862,89.243,0.3685,1841.2,38.265,13.718,73.725,4.8026,7.6982,2351.1001,1510.99,127.261,1.6276,40.394,44.8,116.01,3.9176,86.071,0.4613,1197.4,9.806,7.3585,2.392,660.29,2969.6001,634.03,1.227,105.74,213.01,40.398,90.08,10.5922,34.385,6679.5,9.2562,23.12,47.849,1804.99,11208.5,5040.2002,144.96,8.5963,1.5863,10.651,16.4913,2638.2,59.634,7.8455,9.8202,331.43,170.228,8.711,156.72,21.044,90.784,0.4899,1.2316,3.9567,3.6302,6708.2998,4.4472,674.94,6.848,1582.1,8238,10.672,63.649,8.515,1591.11,6.1666,29.11,19585,629.957,629.957,114.56,,,
2006-08-02,1.2792,146.54,1.9358,0.575,28.463,7.4603,15.6466,0.681,272.16,3.413,0.6944,0.4293,3.9205,3.4077,9.1837,239.65,38.09,1.5736,89.599,7.8698,7.2576,34.123,1.884,1.6733,1.4403,10.1802,9.9422,11164.2002,1217.1,4.7021,2.0547,65.796,2.0215,48.337,8.8308,1,4.6025,2.1789,1.933,2.4378,1.994,2.7808,1.2733,2634,7.0138,2.1189,5.6153,59.485,80.789,0.8917,89.454,0.3553,1846.9,38.407,13.819,74.008,4.7973,7.7218,2363.8999,1515.59,127.613,1.6297,40.577,44.8,116.13,3.9265,86.333,0.4627,1201.1,9.836,7.3537,2.3994,663.6,2983,635.97,1.23,106.07,213.67,40.522,90.064,10.6246,34.49,6706,9.2847,23.191,47.804,1810.53,11242.9004,5055.6001,145.32,8.6221,1.5912,10.642,16.5736,2639.8401,59.036,7.8695,9.8502,332.45,169.401,8.6897,157.07,21.108,91.062,0.4907,1.2353,3.9714,3.6928,6728.7998,4.4613,677.01,6.887,1587.2,8263.7002,10.705,63.844,8.5289,1597.87,6.1785,29.199,19648,629.957,629.957,114.56,,,
2006-08-03,1.2799,147.22,1.936,0.575,28.352,7.4603,15.6466,0.6781,272.02,3.451,0.6944,0.4293,3.8988,3.3936,9.2098,239.65,37.96,1.5758,88.12,7.8692,7.2613,34.245,1.868,1.6811,1.4394,10.1709,9.9463,11124.7998,1218.5,4.7034,2.0681,65.775,2.0187,48.452,8.7723,1,4.5845,2.1701,1.9254,2.4279,1.9865,2.7897,1.2684,2624,6.9869,2.1103,5.6168,59.415,80.463,0.8888,88.709,0.3685,1842.6,38.278,13.68,73.704,4.8053,7.6582,2349.6001,1509.52,127.098,1.6298,40.412,44.8,116.17,3.921,85.994,0.4608,1196.22,9.7964,7.3109,2.3897,660.03,2959.7,633.57,1.225,105.64,212.8,40.359,89.692,10.5818,34.351,6679.5,9.2472,23.098,47.611,1803.22,11197.5,5035.2998,145.85,8.588,1.5848,10.648,16.4784,2638.8101,58.797,7.8377,9.8106,331.11,168.85,8.646,156.47,21.023,90.695,0.4899,1.2304,3.9553,3.6814,6701.7002,4.4428,674.17,6.868,1580.4,8229.7998,10.662,63.586,8.4633,1584.46,6.1305,29.24,19575,629.957,629.957,114.56,,,
2006-08-04,1.2879,147.69,1.9355,0.5753,28.285,7.462,15.6466,0.6747,270.35,3.413,0.6942,0.4293,3.876,3.3852,9.2014,239.66,37.97,1.5737,88.406,7.8735,7.2763,34.239,1.866,1.6819,1.4503,10.2648,10.0212,11115,1226.1,4.737,2.0572,66.379,2.0237,48.618,8.7724,1,4.5961,2.1758,1.9303,2.4343,1.9856,2.7966,1.2716,2631,7.0031,2.1159,5.6601,59.651,80.852,0.8955,88.751,0.3714,1847.4,38.378,13.705,73.897,4.8308,7.6597,2345.8999,1513.45,127.456,1.6304,40.522,44.8,116.38,3.9436,85.744,0.462,1199.37,9.822,7.3164,2.4024,665.21,2951.7,635.22,1.229,105.91,213.36,40.336,89.847,10.6095,34.441,6715.7998,9.2714,23.158,47.416,1807.9399,11226.9004,5048.3999,147.45,8.61,1.5896,10.645,16.5022,2642.49,58.754,7.8583,9.8362,331.98,169.161,8.607,156.85,21.078,90.932,0.4944,1.2336,3.9657,3.6317,6719.2002,4.4543,675.94,6.919,1584.8,8258.0996,10.69,63.753,8.4183,1591.13,6.1319,29.317,19621,629.957,629.957,114.56,,,
2006-08-05,1.2879,147.69,1.9355,0.5753,28.285,7.462,15.6466,0.6747,270.35,3.413,0.6942,0.4293,3.876,3.3852,9.2014,239.66,37.97,1.5737,88.406,7.8735,7.2763,34.239,1.866,1.6819,1.4503,10.2648,10.0212,11115,1226.1,4.737,2.0572,66.379,2.0237,48.618,8.7724,1,4.5961,2.1758,1.9303,2.4343,1.9856,2.7966,1.2716,2631,7.0031,2.1159,5.6601,59.651,80.852,0.8955,88.751,0.3714,1847.4,38.378,13.705,73.897,4.8308,7.6597,2345.8999,1513.45,127.456,1.6304,40.522,44.8,116.38,3.9436,85.744,0.462,1199.37,9.822,7.3164,2.4024,665.21,2951.7,635.22,1.229,105.91,213.36,40.336,89.847,10.6095,34.441,6715.7998,9.2714,23.158,47.416,1807.9399,11226.9004,5048.3999,147.45,8.61,1.5896,10.645,16.5022,2642.49,58.754,7.8583,9.8362,331.98,169.161,8.607,156.85,21.078,90.932,0.4944,1.2336,3.9657,3.6317,6719.2002,4.4543,675.94,6.919,1584.8,8258.0996,10.69,63.753,8.4183,1591.13,6.1319,29.317,19621,629.957,629.957,114.56,,,
2006-08-06,1.2879,147.69,1.9355,0.5753,28.285,7.462,15.6466,0.6747,270.35,3.413,0.6942,0.4293,3.876,3.3852,9.2014,239.66,37.97,1.5737,88.406,7.8735,7.2763,34.239,1.866,1.6819,1.4503,10.2648,10.0212,11115,1226.1,4.737,2.0572,66.379,2.0237,48.618,8.7724,1,4.5961,2.1758,1.9303,2.4343,1.9856,2.7966,1.2716,2631,7.0031,2.1159,5.6601,59.651,80.852,0.8955,88.751,0.3714,1847.4,38.378,13.705,73.897,4.8308,7.6597,2345.8999,1513.45,127.456,1.6304,40.522,44.8,116.38,3.9436,85.744,0.462,1199.37,9.822,7.3164,2.4024,665.21,2951.7,635.22,1.229,105.91,213.36,40.336,89.847,10.6095,34.441,6715.7998,9.2714,23.158,47.416,1807.9399,11226.9004,5048.3999,147.45,8.61,1.5896,10.645,16.5022,2642.49,58.754,7.8583,9.8362,331.98,169.161,8.607,156.85,21.078,90.932,0.4944,1.2336,3.9657,3.6317,6719.2002,4.4543,675.94,6.919,1584.8,8258.0996,10.69,63.753,8.4183,1591.13,6.1319,29.317,19621,629.957,629.957,114.56,,,
2006-08-07,1.2819,147.46,1.9359,0.5756,28.249,7.4604,15.6466,0.6728,269.47,3.4153,0.6945,0.4293,3.8665,3.3745,9.18,239.67,37.68,1.5725,88.434,7.8892,7.2774,34.213,1.8435,1.6789,1.4331,10.2327,9.965,11172.5996,1224.4,4.7097,2.0532,65.994,2.0158,48.247,8.7169,1,4.627,2.165,1.9358,2.451,1.994,2.7915,1.28,2649,7.0494,2.1208,5.5837,59.563,81.368,0.8967,89.336,0.3711,1860.1,38.64,13.739,74.403,4.8206,7.7057,2367.1001,1523.75,128.33,1.6322,40.77,44.8,116.45,3.9456,86.745,0.4652,1207.65,9.8892,7.2993,2.4446,668.49,2946.5,639.7,1.237,106.64,214.83,40.612,90.205,10.6821,34.678,6760.8999,9.3351,23.317,47.741,1820.35,11303.9004,5082.8999,149.2,8.6163,1.6005,10.664,16.589,2650.8601,59.157,7.9122,9.9035,334.25,169.797,8.5825,158.03,21.223,91.556,0.4931,1.242,3.9884,3.6475,6765.3999,4.4849,680.67,6.928,1596.3,8315.5996,10.763,64.192,8.445,1600.02,6.156,29.519,19764,629.949,629.957,114.56,,,
2006-08-08,1.2767,147.77,1.9357,0.576,28.185,7.4605,15.6466,0.6727,269.34,3.451,0.694,0.4293,3.863,3.3877,9.18,239.67,37.57,1.5746,88.958,7.9212,7.2727,34.213,1.8358,1.6858,1.4364,10.2161,9.9328,11182.2998,1221.1,4.7062,2.0493,65.664,2.0105,47.794,8.6817,1,4.6196,2.1614,1.9611,2.447,1.9923,2.7985,1.2779,2644,7.0376,2.1269,5.5539,59.277,81.233,0.8925,89.328,0.3566,1857,38.717,13.684,74.267,4.8144,7.6929,2361.3999,1521.1,128.078,1.6312,40.664,44.8,116.32,3.9379,86.635,0.4644,1205.63,9.8728,7.2872,2.4213,668.41,2941.6001,638.86,1.235,106.47,214.47,40.545,90.174,10.7816,34.299,6982.7002,9.3195,23.278,47.661,1817.3199,11285.0996,5074.5,150.32,8.5894,1.5978,10.656,16.5423,2656.75,58.77,7.8991,9.887,333.69,169.389,8.546,157.79,21.187,91.532,0.4924,1.2399,3.9734,3.637,6754.1001,4.4775,679.12,6.897,1593.5,8301.5996,10.745,64.085,8.4194,1595.45,6.1573,29.47,19723,629.957,629.957,114.56,,,
2006-08-09,1.2875,148.46,1.9356,0.576,28.045,7.4607,15.6466,0.6752,268.87,3.451,0.6944,0.4293,3.8519,3.3755,9.1611,239.67,37.355,1.5773,89.559,7.9428,7.2509,34.358,1.8331,1.6808,1.4411,10.2604,10.009,11223.7998,1222.5,4.7197,2.0362,65.975,2.0243,48.309,8.6562,1,4.6373,2.17,1.9489,2.4566,1.998,2.7834,1.2828,2654,7.069,2.1353,5.6204,59.745,81.553,0.8947,90.21,0.3717,1864.3,39.256,13.712,74.565,4.824,7.7161,2378.7,1527.05,128.582,1.6316,40.763,44.8,116.76,3.9501,86.941,0.4662,1210.4,9.9116,7.2673,2.4437,673.24,2935.8999,641.5,1.24,106.28,215.32,40.639,90.469,10.824,34.434,7008.1001,9.3563,23.37,47.849,1824.48,11329.5996,5094.3999,150.9,8.5967,1.6002,10.669,16.5395,2647.28,59.098,7.9302,9.9259,335.01,170.051,8.5048,158.22,21.284,91.893,0.4941,1.2448,3.9859,3.6502,6780.7002,4.4957,681.48,6.933,1600.2,8341.2002,10.788,64.338,8.4267,1605.55,6.1752,29.586,19791,629.957,629.957,114.56,,,
2006-08-10,1.2793,147.33,1.9359,0.576,28.012,7.4607,15.6466,0.6752,269.9,3.4512,0.6944,0.4293,3.8798,3.3728,9.1892,239.65,37.417,1.5784,88.977,7.9507,7.2725,34.24,1.8272,1.664,1.4421,10.1543,9.9472,11132.5,1208.4,4.6727,2.0151,65.369,2.0092,47.883,8.6415,1,4.6248,2.1768,1.9364,2.4498,1.9879,2.7662,1.2794,2647,7.0501,2.1102,5.5981,59.242,81.328,0.888,89.704,0.3681,1859.2,39.342,13.702,76.115,4.7823,7.7079,2377.6001,1522.88,128.203,1.634,40.412,44.8,116.51,3.912,86.221,0.465,1207.05,9.8844,7.2737,2.4241,671,2910,639.9,1.236,105.99,214.73,40.592,90.187,10.7942,34.339,6995.7002,9.3305,23.306,47.396,1819.46,11281.7002,5080.5,150.67,8.4707,1.5958,10.66,16.4492,2659.22,58.935,7.9084,9.8986,334.09,169.522,8.525,157.88,21.225,91.64,0.4895,1.2414,3.9768,3.6435,6704.2002,4.4827,680.08,6.875,1595.5,8317.9004,10.758,64.16,8.3007,1600.53,6.1839,29.344,19741,629.957,629.957,114.56,,,
2006-08-11,1.2725,147.76,1.9358,0.5759,28.039,7.4609,15.6466,0.6722,269.72,3.4512,0.6941,0.4293,3.858,3.3785,9.1973,239.64,37.395,1.5819,88.654,7.985,7.2654,34.125,1.814,1.6595,1.4303,10.1575,9.8876,11090.7002,1212.6,4.6874,2.0054,65.152,2.0067,47.497,8.6295,1,4.5917,2.1737,1.9335,2.4319,1.9832,2.7443,1.2704,2627,6.9958,2.0948,5.5841,59.153,80.735,0.8885,89.11,0.3681,1845.6,39.12,13.545,73.85,4.7734,7.6516,2362.8,1511.84,127.249,1.6304,40.194,44.8,116.37,3.9101,85.597,0.4616,1198.1899,9.8124,7.243,2.3936,664.3,2901.5,635.45,1.227,105.21,213.15,40.297,89.557,10.7156,34.088,6945.7002,9.2623,23.136,47.05,1806.17,11215.9004,5043.5,149.3,8.4102,1.5465,10.64,16.3296,2645.45,58.504,7.8506,9.8266,331.65,168.358,8.4945,156.69,21.07,90.971,0.4894,1.2324,3.949,3.6169,6655.2002,4.4499,674.37,6.865,1583.2,8237.0996,10.679,63.69,8.3162,1592.14,6.1157,29.129,19590,629.957,629.957,114.56,,,
2006-08-12,1.2725,147.76,1.9358,0.5759,28.039,7.4609,15.6466,0.6722,269.72,3.4512,0.6941,0.4293,3.858,3.3785,9.1973,239.64,37.395,1.5819,88.654,7.985,7.2654,34.125,1.814,1.6595,1.4303,10.1575,9.8876,11090.7002,1212.6,4.6874,2.0054,65.152,2.0067,47.497,8.6295,1,4.5917,2.1737,1.9335,2.4319,1.9832,2.7443,1.2704,2627,6.9958,2.0948,5.5841,59.153,80.735,0.8885,89.11,0.3681,1845.6,39.12,13.545,73.85,4.7734,7.6516,2362.8,1511.84,127.249,1.6304,40.194,44.8,116.37,3.9101,85.597,0.4616,1198.1899,9.8124,7.243,2.3936,664.3,2901.5,635.45,1.227,105.21,213.15,40.297,89.557,10.7156,34.088,6945.7002,9.2623,23.136,47.05,1806.17,11215.9004,5043.5,149.3,8.4102,1.5465,10.64,16.3296,2645.45,58.504,7.8506,9.8266,331.65,168.358,8.4945,156.69,21.07,90.971,0.4894,1.2324,3.949,3.6169,6655.2002,4.4499,674.37,6.865,1583.2,8237.0996,10.679,63.69,8.3162,1592.14,6.1157,29.129,19590,629.957,629.957,114.56,,,
2006-08-13,1.2725,147.76,1.9358,0.5759,28.039,7.4609,15.6466,0.6722,269.72,3.4512,0.6941,0.4293,3.858,3.3785,9.1973,239.64,37.395,1.5819,88.654,7.985,7.2654,34.125,1.814,1.6595,1.4303,10.1575,9.8876,11090.7002,1212.6,4.6874,2.0054,65.152,2.0067,47.497,8.6295,1,4.5917,2.1737,1.9335,2.4319,1.9832,2.7443,1.2704,2627,6.9958,2.0948,5.5841,59.153,80.735,0.8885,89.11,0.3681,1845.6,39.12,13.545,73.85,4.7734,7.6516,2362.8,1511.84,127.249,1.6304,40.194,44.8,116.37,3.9101,85.597,0.4616,1198.1899,9.8124,7.243,2.3936,664.3,2901.5,635.45,1.227,105.21,213.15,40.297,89.557,10.7156,34.088,6945.7002,9.2623,23.136,47.05,1806.17,11215.9004,5043.5,149.3,8.4102,1.5465,10.64,16.3296,2645.45,58.504,7.8506,9.8266,331.65,168.358,8.4945,156.69,21.07,90.971,0.4894,1.2324,3.949,3.6169,6655.2002,4.4499,674.37,6.865,1583.2,8237.0996,10.679,63.69,8.3162,1592.14,6.1157,29.129,19590,629.957,629.957,114.56,,,
2006-08-14,1.2723,148.33,1.9483,0.5759,28.091,7.4604,15.6466,0.6735,273.01,3.4512,0.6942,0.4293,3.8754,3.5275,9.2166,239.62,37.566,1.5794,90.21,8.0147,7.2453,34.13,1.8563,1.674,1.4337,10.1472,9.8937,11410,1213.2,4.6834,2.0164,65.248,2.0117,47.514,8.7078,1,4.6773,2.1394,1.9317,2.4221,1.9813,2.7429,1.2654,2617,7.265,2.1808,5.5476,59.116,80.408,0.885,92.32,0.3673,1912,40.82,13.731,76.198,4.7729,7.6207,2354.3,1505.76,132.17,1.6761,40.149,44.8,116.15,3.9077,85.699,0.479,1193.3101,9.7728,7.2535,2.4094,660.6,2893,633.05,1.222,104.78,212.29,40.135,89.847,10.6731,33.95,6918.2002,9.2248,23.042,46.86,1798.86,11170.5,5023.2002,148.96,8.3769,1.5402,10.824,16.2638,2638.8401,58.751,7.8188,9.787,330.31,167.683,8.5145,155.87,20.985,90.603,0.4885,1.2274,3.9197,3.5967,6628.2002,4.6336,671.64,6.84,1576.4,8203.2002,10.636,63.432,8.2953,1587.6,6.1039,29.01,19520,629.957,629.957,114.56,,,
2006-08-15,1.2791,148.28,1.948,0.5759,28.053,7.4603,15.6466,0.675,274.3,3.4512,0.6941,0.4293,3.8737,3.3879,9.2177,239.62,37.54,1.5819,89.94,8.0129,7.1056,34.24,1.856,1.6713,1.435,10.2107,9.9476,11620,1173.6,4.706,2.0124,65.601,2.017,47.781,8.7592,1,4.6917,2.1392,1.9318,2.4218,1.9885,2.7399,1.2653,2616,7.294,2.1983,5.5538,59.393,80.309,0.8615,92.62,0.3687,1921,40.97,13.79,73.536,4.7948,7.6148,2350.8999,1506.41,132.79,1.6261,40.16,44.8,116.07,3.9283,85.657,0.4812,1193.17,9.7716,7.3149,2.3963,658.99,2895.7,633.11,1.222,105.56,212.26,40.13,90.125,10.6718,34.327,6917.2998,9.2237,23.039,46.854,1797.37,11167.7998,5043.5,149.25,8.5286,1.5394,10.635,16.2618,2613.0701,58.851,7.8178,9.7858,331.28,166.39,8.6015,156.17,20.983,90.147,0.4902,1.2273,3.9281,3.5709,6627.3999,4.6509,672.12,6.6124,1576.2,8202.2002,10.635,63.424,8.3586,1588.75,6.0983,29.007,19516,629.957,629.957,114.56,,,
2006-08-16,1.2843,148.79,1.9357,0.5759,28.072,7.461,15.6466,0.6772,273.22,3.4512,0.6942,0.4293,3.8648,3.386,9.1931,239.62,37.535,1.5783,89.21,8.065,7.13,34.397,1.8175,1.6702,1.4372,9.813,9.9858,11487,1219.1,4.5074,2,65.633,2.0212,48.059,8.6717,1,4.5959,2.1502,1.9351,2.4342,1.9858,2.5866,1.2715,2630,7.0038,2.1949,5.5887,59.677,80.683,0.8658,93.15,0.3708,1848,39.732,13.491,76.921,4.8186,7.6784,2356.7,1514.08,133.51,1.632,40.35,44.8,116.29,3.7762,85.613,0.4838,1199.3199,9.8216,7.3117,2.4086,661.35,2887.8999,636.5,1.229,106.1,213.35,40.335,90.561,10.7264,34.504,6952.1001,9.271,23.157,47.094,1806.59,11225.0996,5003.5,150.63,8.5713,1.5473,10.834,16.3449,2647.3601,59.154,7.858,9.8358,332.9,168.515,8.61,156.78,21.09,90.609,0.4722,1.2335,3.947,3.5915,6661.3999,4.4541,675.57,6.6463,1584.7,8244.9004,10.689,63.75,8.418,1601.1,6.1413,29.156,19611,629.957,629.957,114.56,,,
2006-08-17,1.2832,148.72,1.9364,0.5759,28.023,7.4613,15.6466,0.6805,274.12,3.4512,0.6944,0.4293,3.8755,3.386,9.1752,239.63,37.415,1.5813,87.144,8.0741,7.2744,34.305,1.842,1.6843,1.4408,10.2482,9.9761,11660,1219.3,4.7236,2.0104,65.557,2.0193,48.189,8.7445,1,4.6272,2.1651,1.9401,2.4511,1.9927,2.73,1.28,2648,7.057,2.1117,5.5834,59.4,81.513,0.8944,93.08,0.3711,1930,40.006,13.558,76.864,4.8228,7.7161,2380.7,1524.51,133.66,1.6363,40.482,44.8,116.6,3.9525,86.414,0.4652,1207.7,9.8896,7.2731,2.4254,656.29,2912.3,641.04,1.237,106.84,214.84,40.614,89.65,10.8007,34.743,6881.2998,9.3355,23.318,47.421,1819.14,11303.0996,5038.1001,152.27,8.6295,1.5581,10.659,16.4578,2657.3999,58.87,7.9125,9.9039,335.16,171.964,8.5105,157.9,21.236,91.238,0.4933,1.242,3.9738,3.622,6698.1001,4.6825,680.26,6.911,1596.4,8303.0996,10.764,64.194,8.3823,1611.67,6.1569,29.359,19745,629.957,629.957,114.56,,,
2006-08-18,1.2828,148.49,1.9482,0.5759,28.125,7.4609,15.6466,0.6821,277.85,3.451,0.694,0.4293,3.909,3.5078,9.2054,239.6,37.533,1.5819,89.1,8.0779,7.2808,34.275,1.864,1.6866,1.4436,10.1982,9.9705,11605,1218.6,4.7005,2.0074,65.321,2.0189,48.163,8.998,1,4.7038,2.1571,1.9328,2.4421,1.986,2.7493,1.2755,2638,7.317,2.1873,5.5857,59.501,81.142,0.8932,92.69,0.3695,1925,41.08,13.833,77.178,4.8043,7.696,2367.7,1518.9301,133.06,1.6848,40.385,44.8,116.35,3.9427,85.81,0.4823,1203.21,9.8532,7.335,2.4164,650.92,2907.8999,638.83,1.232,106.44,214.04,40.464,90.317,10.7609,34.615,6856.3999,9.301,23.232,47.246,1812.42,11261.2998,5019.6001,152.01,8.5984,1.5523,10.837,16.4134,2641.24,61.47,7.8833,9.8674,333.93,169.054,8.6225,157.41,21.158,90.901,0.4913,1.2375,3.9591,3.6086,6673.2998,4.6618,677.75,6.903,1590.2,8272,10.724,63.957,8.398,1617.96,6.1487,29.186,19676,629.957,629.957,114.56,,,
2006-08-19,1.2828,148.49,1.9482,0.5759,28.125,7.4609,15.6466,0.6821,277.85,3.451,0.694,0.4293,3.909,3.5078,9.2054,239.6,37.533,1.5819,89.1,8.0779,7.2808,34.275,1.864,1.6866,1.4436,10.1982,9.9705,11605,1218.6,4.7005,2.0074,65.321,2.0189,48.163,8.998,1,4.7038,2.1571,1.9328,2.4421,1.986,2.7493,1.2755,2638,7.317,2.1873,5.5857,59.501,81.142,0.8932,92.69,0.3695,1925,41.08,13.833,77.178,4.8043,7.696,2367.7,1518.9301,133.06,1.6848,40.385,44.8,116.35,3.9427,85.81,0.4823,1203.21,9.8532,7.335,2.4164,650.92,2907.8999,638.83,1.232,106.44,214.04,40.464,90.317,10.7609,34.615,6856.3999,9.301,23.232,47.246,1812.42,11261.2998,5019.6001,152.01,8.5984,1.5523,10.837,16.4134,2641.24,61.47,7.8833,9.8674,333.93,169.054,8.6225,157.41,21.158,90.901,0.4913,1.2375,3.9591,3.6086,6673.2998,4.6618,677.75,6.903,1590.2,8272,10.724,63.957,8.398,1617.96,6.1487,29.186,19676,629.957,629.957,114.56,,,
2006-08-20,1.2828,148.49,1.9482,0.5759,28.125,7.4609,15.6466,0.6821,277.85,3.451,0.694,0.4293,3.909,3.5078,9.2054,239.6,37.533,1.5819,89.1,8.0779,7.2808,34.275,1.864,1.6866,1.4436,10.1982,9.9705,11605,1218.6,4.7005,2.0074,65.321,2.0189,48.163,8.998,1,4.7038,2.1571,1.9328,2.4421,1.986,2.7493,1.2755,2638,7.317,2.1873,5.5857,59.501,81.142,0.8932,92.69,0.3695,1925,41.08,13.833,77.178,4.8043,7.696,2367.7,1518.9301,133.06,1.6848,40.385,44.8,116.35,3.9427,85.81,0.4823,1203.21,9.8532,7.335,2.4164,650.92,2907.8999,638.83,1.232,106.44,214.04,40.464,90.317,10.7609,34.615,6856.3999,9.301,23.232,47.246,1812.42,11261.2998,5019.6001,152.01,8.5984,1.5523,10.837,16.4134,2641.24,61.47,7.8833,9.8674,333.93,169.054,8.6225,157.41,21.158,90.901,0.4913,1.2375,3.9591,3.6086,6673.2998,4.6618,677.75,6.903,1590.2,8272,10.724,63.957,8.398,1617.96,6.1487,29.186,19676,629.957,629.957,114.56,,,
2006-08-21,1.2873,149.29,1.9485,0.5759,28.17,7.4605,15.6466,0.6803,277.91,3.451,0.6946,0.4293,3.9071,3.5188,9.2075,239.58,37.653,1.5783,89.99,8.0355,7.3098,34.35,1.865,1.689,1.4393,10.2716,10.0053,11670,1216.4,4.737,2.0101,65.832,2.0219,48.187,9.0393,1,4.7395,2.1692,1.9413,2.4557,1.9946,2.7559,1.2823,2653,7.365,2.2046,5.5911,59.714,81.594,0.9001,93.52,0.3724,1935,41.58,13.904,77.723,4.8341,7.7439,2384.3,1527.33,134.04,1.6876,40.643,44.8,116.61,3.9748,86.842,0.4859,1209.96,9.908,7.485,2.4299,656.62,2925,642.59,1.239,107.04,215.24,40.689,89.886,10.8214,34.808,6893.7998,9.3529,23.361,47.509,1823.8199,11324.2002,5047.5,153.31,8.6453,1.561,10.85,16.5077,2684.8899,59.232,7.9273,9.9223,335.79,170.776,8.8785,158.26,21.276,91.408,0.4951,1.2443,3.9838,3.6489,6691.2002,4.6973,681.53,6.948,1599.6,8318.7998,10.784,64.314,8.717,1615.9301,6.1794,29.35,19796,629.957,629.957,114.56,,,
