date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,RON,SEK,SKK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,CAD,CNY,HKD,IDR,KRW,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BRL,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,INR,IQD,IRR,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,MXN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VND,XAF,XOF,XPF,VEF,MAD
2008-02-09,1.5571,155.61,1.9358,,25.726,7.4524,15.6466,0.7457,265.32,3.4137,0.6861,,3.618,3.6425,9.4176,33.536,1.5993,97.143,8.0287,7.2705,35.8747,1.7729,1.6215,1.4507,10.4042,11.3108,13144.5,1364.2,4.6848,1.8409,58.68,2.0544,45.266,11.3092,1,5.2165,70.49,120.71,2.4837,4.5919,1.9358,2.8312,97.559,0.5351,1622.55,2.0307,10.7168,2.5576,1.4409,9.2294,3064,2.7733,672.93,2739.3,704.83,1.418,105.86,249.99,48.789,95.372,7.8776,13.245,2.184,1.3804,31.929,6133.7002,11.0136,26.857,52.57,5.2653,57.375,1723.9301,13305.5,101.989,1.0129,102.824,5619,0.3955,171.26,13039.7998,2142.6001,153.165,11.1668,1.7245,15.8906,2569.8799,61.213,9.1614,11.4371,359.31,40.464,199.366,15.3112,11.148,167.34,27.012,90.818,0.5565,1.4229,4.1441,3.9086,89.434,6631.5,5.1667,81.812,770.88,5.4458,11.556,2.924,1984.1,20827,12.432,72.585,11.1468,1.7564,8.9699,45.336,1639.37,7.1839,2427.8999,29.226,1839.66,22708,642.957,642.957,116.86,3.1086,
2008-02-10,1.5571,155.61,1.9358,,25.726,7.4524,15.6466,0.7457,265.32,3.4137,0.6861,,3.618,3.6425,9.4176,33.536,1.5993,97.143,8.0287,7.2705,35.8747,1.7729,1.6215,1.4507,10.4042,11.3108,13144.5,1364.2,4.6848,1.8409,58.68,2.0544,45.266,11.3092,1,5.2165,70.49,120.71,2.4837,4.5919,1.9358,2.8312,97.559,0.5351,1622.55,2.0307,10.7168,2.5576,1.4409,9.2294,3064,2.7733,672.93,2739.3,704.83,1.418,105.86,249.99,48.789,95.372,7.8776,13.245,2.184,1.3804,31.929,6133.7002,11.0136,26.857,52.57,5.2653,57.375,1723.9301,13305.5,101.989,1.0129,102.824,5619,0.3955,171.26,13039.7998,2142.6001,153.165,11.1668,1.7245,15.8906,2569.8799,61.213,9.1614,11.4371,359.31,40.464,199.366,15.3112,11.148,167.34,27.012,90.818,0.5565,1.4229,4.1441,3.9086,89.434,6631.5,5.1667,81.812,770.88,5.4458,11.556,2.924,1984.1,20827,12.432,72.585,11.1468,1.7564,8.9699,45.336,1639.37,7.1839,2427.8999,29.226,1839.66,22708,642.957,642.957,116.86,3.1086,
2008-02-11,1.4502,154.96,1.936,,25.649,7.453,15.6466,0.7436,263.55,3.4126,0.6868,,3.6072,3.6199,9.4189,33.256,1.5984,98.558,8.0132,7.2688,35.818,1.7688,1.6039,1.4535,10.412,11.3057,13265.0996,1369.54,4.7021,1.84,59.032,2.056,45.942,11.2688,1,5.2435,70.82,121.51,2.5108,4.592,1.9358,2.86,98.049,0.5378,1657.92,2.0375,10.7853,2.5494,1.448,9.356,3080,2.8164,671.6,2745.8999,708.32,1.425,106.4,251.39,48.597,96.752,7.8707,13.3371,2.1797,1.3916,32.018,6137.3999,11.0493,27.334,52.835,5.1771,57.321,1729.1,13435,101.36,1.0126,100.359,5647.2998,0.3961,172.17,13102.5,2160,153.922,11.1945,1.7378,15.9996,2589.3701,60.877,9.2075,11.4946,358.21,40.813,200.387,15.3565,11.194,168.04,27.158,91.275,0.5564,1.43,4.1562,3.9272,89.956,6664.8999,5.1926,81.837,774.72,5.4216,11.557,2.9387,1982.5,20718.4004,12.494,72.951,11.1745,1.7588,8.9619,45.564,1647.62,7.223,2440.1001,29.373,1848.92,22822,642.957,642.957,116.86,3.1099,
2008-02-12,1.4582,156.49,1.9358,,25.463,7.4538,15.6466,0.7439,262.8,3.4132,0.6864,,3.6053,3.5892,9.393,33.11,1.6068,98.416,7.9918,7.2674,35.905,1.765,1.6133,1.4587,10.4738,11.3708,13470,1378.38,4.7248,1.8469,59.211,2.0641,46.603,11.2554,1,5.2374,70.69,121.33,2.537,4.6091,1.9358,2.8422,97.645,0.5372,1652.8,2.0365,10.7583,2.5438,1.4464,9.3702,3076,2.7986,665.01,2725.8,706.79,1.423,106.27,250.96,48.469,96.667,7.8555,13.3252,2.1772,1.3925,31.69,6146.2998,11.0635,26.961,52.774,5.2557,57.71,1727.1,13420.9004,102.471,1.0193,99.618,5640.7002,0.3982,172.01,13080.0996,2150.8999,154.034,11.1258,1.7285,15.9649,2595.1001,61.226,9.1968,11.4813,359.24,40.62,200.155,15.3337,11.1185,167.91,27.026,91.169,0.5598,1.4284,4.15,3.9215,89.852,6657.1001,5.1866,81.423,773.78,5.4517,11.63,2.8616,1991.8,20694.5,12.48,72.866,11.1058,1.7534,8.9625,45.327,1636.99,7.2023,2444.3,29.63,1846.78,22795,642.957,642.957,116.86,3.1285,
2008-02-13,1.4556,157.58,1.9358,,25.515,7.4541,15.6466,0.7417,261.44,3.4127,0.6928,,3.5907,3.5965,9.3353,33.032,1.613,97.061,7.9584,7.2635,35.922,1.7441,1.623,1.4524,10.466,11.3511,13277.5996,1376.25,4.7157,1.8542,59.375,2.0401,46.48,11.2352,1,5.2571,70.91,121.01,2.5027,4.5912,1.9358,2.8674,98.012,0.5376,1665.61,2.0424,10.7986,2.5404,1.4517,9.2998,3088,2.7945,664.88,2725.5,710.14,1.429,108.72,252.04,48.65,95.86,7.885,13.3751,2.1874,1.4067,32.101,6167.7998,11.0779,27.434,53.191,5.2478,57.691,1733.5699,13433.2998,102.694,1.0166,100.036,5661.8999,0.3979,172.41,13129.2002,2165.6001,154.321,11.0039,1.7474,16.0484,2626.71,61.067,9.2313,11.5236,362.05,40.481,200.656,15.3837,11.007,168.37,27.236,91.511,0.5589,1.4337,4.1569,3.9374,90.189,6718.6001,5.206,82.347,776.9,5.4412,11.551,2.8724,1993.4,20770.5,12.527,73.14,10.9839,1.7563,8.9844,45.155,1651.15,7.24,2449.3999,30.004,1854.1899,22879,642.957,642.957,116.86,3.1232,
2008-02-14,1.4644,157.85,1.9355,,25.228,7.4545,15.6466,0.7432,262.54,3.4124,0.6928,,3.5854,3.6075,9.3214,32.931,1.6066,96.504,7.909,7.2478,36.023,1.7601,1.6228,1.4643,10.5044,11.4216,13231.7002,1381.99,4.7323,1.8602,59.748,2.0759,46.515,11.2386,1,5.265,71.02,120.84,2.5211,4.6142,1.9358,2.8717,98.129,0.5384,1637.37,2.0437,10.8294,2.5532,1.4539,9.277,3092,2.8279,663.69,2722.5,708.54,1.431,106.83,252.27,48.708,95.953,7.8829,13.3951,2.1903,1.403,32.222,6219.3999,11.0946,27.475,53.271,5.257,57.924,1739.38,13463.7002,101.92,1.02,99.967,5597.2998,0.3994,172.67,13141.5996,2168.8,154.626,11.0349,1.7514,16.0688,2634.3101,61.21,9.2452,11.5409,362.6,40.688,201.249,15.3888,11.045,168.94,27.651,91.648,0.5615,1.4359,4.1587,3.9433,90.375,6750.6001,5.2138,82.193,779.16,5.4736,11.606,2.8767,1997.9,20803.0996,12.545,73.249,11.0149,1.7568,8.9986,45.272,1653.63,7.2453,2450.1001,30.297,1856.98,22920,642.957,642.957,116.86,3.1375,
2008-02-15,1.4676,157.97,1.9358,,25.179,7.455,15.6466,0.7486,263.16,3.4129,0.6935,,3.5722,3.6023,9.3,33.019,1.6055,97.042,7.9046,7.2513,36.0587,1.7528,1.6174,1.4784,10.5141,11.4434,13224.5996,1384.79,4.7249,1.8563,59.492,2.0705,46.226,11.2419,1,5.2906,71.41,120.69,2.5333,4.6234,1.9358,2.8856,98.605,0.5417,1645.29,2.0497,10.8819,2.5667,1.4608,9.3465,3107,2.8122,668.75,2735.7,714.47,1.438,109.1,253.79,48.914,96.249,7.9134,13.4599,2.2023,1.4054,32.379,6264.1001,11.1189,27.608,53.529,5.2738,58.105,1747.8,13515,103.316,1.0256,100.306,5661.1001,0.4002,173.34,13198,2172.7,155.376,11.0384,1.7585,16.1981,2655.1599,61.105,9.29,11.596,364.35,40.298,202.263,15.4899,11.034,169.53,27.416,92.092,0.5627,1.4428,4.1804,3.9613,91.026,6798,5.2393,82.127,782.75,5.4931,11.635,2.9132,2007.6,20903.6992,12.606,73.605,11.0184,1.7604,9.0414,45.553,1647.7,7.2728,2463.5,30.004,1865.98,23026,642.957,642.957,116.86,3.1444,
2008-02-16,1.4676,157.97,1.9358,,25.179,7.455,15.6466,0.7486,263.16,3.4129,0.6935,,3.5722,3.6023,9.3,33.019,1.6055,97.042,7.9046,7.2513,36.0587,1.7528,1.6174,1.4784,10.5141,11.4434,13224.5996,1384.79,4.7249,1.8563,59.492,2.0705,46.226,11.2419,1,5.2906,71.41,120.69,2.5333,4.6234,1.9358,2.8856,98.605,0.5417,1645.29,2.0497,10.8819,2.5667,1.4608,9.3465,3107,2.8122,668.75,2735.7,714.47,1.438,109.1,253.79,48.914,96.249,7.9134,13.4599,2.2023,1.4054,32.379,6264.1001,11.1189,27.608,53.529,5.2738,58.105,1747.8,13515,103.316,1.0256,100.306,5661.1001,0.4002,173.34,13198,2172.7,155.376,11.0384,1.7585,16.1981,2655.1599,61.105,9.29,11.596,364.35,40.298,202.263,15.4899,11.034,169.53,27.416,92.092,0.5627,1.4428,4.1804,3.9613,91.026,6798,5.2393,82.127,782.75,5.4931,11.635,2.9132,2007.6,20903.6992,12.606,73.605,11.0184,1.7604,9.0414,45.553,1647.7,7.2728,2463.5,30.004,1865.98,23026,642.957,642.957,116.86,3.1444,
2008-02-17,1.4676,157.97,1.9358,,25.179,7.455,15.6466,0.7486,263.16,3.4129,0.6935,,3.5722,3.6023,9.3,33.019,1.6055,97.042,7.9046,7.2513,36.0587,1.7528,1.6174,1.4784,10.5141,11.4434,13224.5996,1384.79,4.7249,1.8563,59.492,2.0705,46.226,11.2419,1,5.2906,71.41,120.69,2.5333,4.6234,1.9358,2.8856,98.605,0.5417,1645.29,2.0497,10.8819,2.5667,1.4608,9.3465,3107,2.8122,668.75,2735.7,714.47,1.438,109.1,253.79,48.914,96.249,7.9134,13.4599,2.2023,1.4054,32.379,6264.1001,11.1189,27.608,53.529,5.2738,58.105,1747.8,13515,103.316,1.0256,100.306,5661.1001,0.4002,173.34,13198,2172.7,155.376,11.0384,1.7585,16.1981,2655.1599,61.105,9.29,11.596,364.35,40.298,202.263,15.4899,11.034,169.53,27.416,92.092,0.5627,1.4428,4.1804,3.9613,91.026,6798,5.2393,82.127,782.75,5.4931,11.635,2.9132,2007.6,20903.6992,12.606,73.605,11.0184,1.7604,9.0414,45.553,1647.7,7.2728,2463.5,30.004,1865.98,23026,642.957,642.957,116.86,3.1444,
2008-02-18,1.465,158.47,1.9358,,25.23,7.4551,15.6466,0.7508,262.67,3.4128,0.6933,,3.5732,3.6,9.3109,32.9,1.6141,97.104,7.8933,7.2785,36.014,1.7197,1.5976,1.4758,10.4757,11.4246,13168.9004,1383.49,4.7153,1.8379,59.312,2.067,46.25,11.1212,1,5.2714,71.22,120.45,2.5242,4.6162,1.9358,2.8606,98.249,0.5405,1672.64,2.04,10.828,2.5396,1.4556,9.3067,3095,2.8313,664.28,2726.6001,711.87,1.433,108.43,252.58,48.636,95.137,7.8833,13.4114,2.1879,1.4047,32.079,6205,11.0986,27.136,53.336,5.2689,58.07,1738.28,13466.2998,102.776,1.0214,100.528,5640.7002,0.3998,172.72,13150.2998,2164.8999,154.668,11.003,1.7522,16.125,2663.1201,60.982,9.2565,11.5542,361.58,40.226,201.495,15.4325,11.001,169.07,27.329,91.76,0.5619,1.4376,4.1653,3.9403,90.88,6773.5,5.2202,82.366,779.56,5.4787,11.668,2.8971,1987.9,20828.4004,12.561,73.339,10.983,1.7589,9.0205,45.389,1644.6801,7.2344,2456.8,30.041,1859.24,22931,642.957,642.957,116.86,3.1395,
2008-02-19,1.473,158.96,1.9358,,25.33,7.4538,15.6466,0.7558,264.57,3.4147,0.6933,,3.5716,3.5994,9.3113,33.051,1.6118,97.49,7.8504,7.2738,36.146,1.7621,1.5982,1.4954,10.5223,11.4891,13270.5,1389.8,4.7492,1.8429,59.642,2.079,46.444,11.2912,1,5.3127,71.78,120.74,2.544,4.6435,1.9358,2.883,99.019,0.5448,1684.72,2.0561,10.9128,2.5504,1.4669,9.3426,3119,2.8535,666.99,2743.1001,717.44,1.444,109.28,254.56,49.016,96.55,7.9434,13.5468,2.181,1.4157,32.331,6299.1001,11.1855,27.348,53.754,5.2871,58.46,1751.88,13571.7998,103.064,1.0266,101.17,5684.8999,0.4024,174.13,13204.7998,2181.8,155.955,11.0482,1.7659,16.2311,2670.73,61.219,9.329,11.6446,364.41,40.32,203.076,15.5166,11.058,170.4,27.546,92.479,0.5653,1.4489,4.1971,4.0004,92.342,6826.6001,5.2611,82.22,785.67,5.5084,11.689,2.9198,2003.5,20991.3008,12.659,73.914,11.0282,1.7621,9.1696,45.669,1670.8199,7.2923,2473.1001,30.277,1873.8101,23118,642.957,642.957,116.86,3.1599,
