date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,EUR,IDR,ILS,INR,KWD,MXN,MYR,RUB,SAR,AED,ANG,BAM,BBD,BND,BRL,BSD,BYR,CNY,EGP,FJD,JMD,JOD,PHP,SVC,SZL,TND,TTD,UGX,BOB,COP,HRK,KES,LBP,MUR
2004-04-13,1.1938,127.47,1.9461,0.5863,32.087,7.4446,15.6466,0.6564,249.4,3.4528,0.6471,0.4238,4.7478,40788,9.1651,238.47,40.065,1.5513,87.18,8.2911,1627416,1.5835,1.5925,9.301,1363.3,1.8281,1.9926,7.8061,1,10255.5996,5.3889,52.101,0.3519,13.43,4.5362,,4.4772,4.3783,2.0509,1.9356,2.2923,1.9665,3.369,1.1522,2532,9.8506,7.324,2.0156,70.544,0.8296,66.442,10.157,7.2636,1.5046,7.1625,2241.7,,,,,,
2004-04-14,1.1947,129.73,1.9461,0.586,32.209,7.4438,15.6466,0.6673,252.21,3.4527,0.6482,0.4245,4.8187,40742,9.1833,238.47,40.108,1.5514,87.58,8.2897,1604375,1.6248,1.6051,9.312,1383.4,1.8811,2.0033,7.8855,1,10284.2002,5.3987,52.182,0.3522,13.5169,4.543,,4.4839,4.3833,2.0394,1.9251,2.2794,1.97,3.3622,1.1457,2518,9.8642,7.365,2.041,70.153,0.8306,66.524,10.101,7.4755,1.503,7.1225,2224.2,,,,,,
2004-04-15,1.1987,129.68,1.9463,0.586,32.349,7.4442,15.6466,0.6688,252.09,3.4528,0.6492,0.4252,4.797,40780,9.1927,238.5,40.165,1.5512,87.75,8.2814,1645073,1.6153,1.6102,9.3436,1380.8,1.8745,2.0105,7.7289,1,10334.4004,5.4243,52.507,0.3529,13.4836,4.5495,,4.4907,4.3739,2.0404,1.9261,2.2806,1.977,3.3603,1.1463,2518,9.8409,7.344,2.069,70.082,0.8302,66.333,10.106,7.5986,1.5077,7.1679,2225.6001,,,,,,
2004-04-16,1.2003,129.37,1.9466,0.586,32.46,7.4437,15.6466,0.6678,251.59,3.4527,0.6498,0.4254,4.789,40781,9.1933,238.41,40.235,1.5535,87.3,8.27,1624833,1.6126,1.6136,9.3568,1393.2,1.876,2.0113,7.7269,1,10331.7998,5.437,52.519,0.3534,13.5019,4.5685,,4.4962,4.4154,2.0461,1.9602,2.287,1.984,3.4078,1.1495,2524,9.933,7.414,2.0898,70.275,0.8369,66.949,10.134,7.3447,1.5055,7.1459,2232.3999,,,,,,
2004-04-17,1.2003,129.37,1.9466,0.586,32.46,7.4437,15.6466,0.6678,251.59,3.4527,0.6498,0.4254,4.789,40781,9.1933,238.41,40.235,1.5535,87.3,8.27,1624833,1.6126,1.6136,9.3568,1393.2,1.876,2.0113,7.7269,1,10331.7998,5.437,52.519,0.3534,13.5019,4.5685,,4.4962,4.4154,2.0461,1.9602,2.287,1.984,3.4078,1.1495,2524,9.933,7.414,2.0898,70.275,0.8369,66.949,10.134,7.3447,1.5055,7.1459,2232.3999,,,,,,
2004-04-18,1.2003,129.37,1.9466,0.586,32.46,7.4437,15.6466,0.6678,251.59,3.4527,0.6498,0.4254,4.789,40781,9.1933,238.41,40.235,1.5535,87.3,8.27,1624833,1.6126,1.6136,9.3568,1393.2,1.876,2.0113,7.7269,1,10331.7998,5.437,52.519,0.3534,13.5019,4.5685,,4.4962,4.4154,2.0461,1.9602,2.287,1.984,3.4078,1.1495,2524,9.933,7.414,2.0898,70.275,0.8369,66.949,10.134,7.3447,1.5055,7.1459,2232.3999,,,,,,
2004-04-19,1.2007,130.18,1.9456,0.5861,32.516,7.4432,15.6466,0.6643,250.84,3.4529,0.6522,0.4254,4.764,40847,9.2034,238.41,40.133,1.5503,87.56,8.2739,1632166,1.6104,1.6152,9.3614,1388,1.8642,2.0189,7.8325,1,10334.5996,5.4345,52.569,0.354,13.5248,4.5658,,4.5063,4.4134,2.0661,1.9786,2.3092,1.996,3.4272,1.1607,2548,9.9283,7.413,2.073,70.598,0.8364,66.675,10.232,7.4164,1.5124,7.2147,2246,,,,,,
2004-04-20,1.1848,129,1.9462,0.5864,32.483,7.4428,15.6466,0.663,249.31,3.4529,0.6486,0.4247,4.7466,40685,9.1685,238.38,40.09,1.5564,87.1,8.2761,1633774,1.6151,1.6067,9.2325,1373.6,1.8821,1.9941,7.7175,1,10258.2002,5.3874,51.96,0.3507,13.4576,4.5236,,4.4648,4.3722,2.0412,1.9557,2.2815,1.976,3.3843,1.1467,2522,9.8381,7.34,2.0603,69.764,0.8285,66.118,10.11,7.3271,1.5092,7.129,2219.8999,,,,,,
2004-04-21,1.181,129.06,1.9462,0.5864,32.447,7.4426,15.6466,0.667,249.84,3.4528,0.6479,0.425,4.7552,40512,9.1634,238.36,40.07,1.5538,87.21,8.2593,1642907,1.6188,1.6036,9.2044,1367.4,1.8974,1.9978,8.0192,1,10238.4004,5.3897,51.896,0.3488,13.3755,4.4967,,4.4397,4.3483,2.0246,1.9381,2.2629,1.975,3.3843,1.1374,2498,9.7902,7.288,2.0682,69.512,0.8238,65.925,10.028,7.4848,1.5079,7.0715,2197.7,,,,,,
2004-04-22,1.1925,130.48,1.9462,0.5865,32.374,7.4423,15.6466,0.6712,251.23,3.4529,0.6492,0.4255,4.7702,40559,9.143,238.38,40.11,1.5586,87.38,8.2332,1648220,1.6233,1.6151,9.2958,1382.3,1.8958,2.0215,8.0614,1,10282.5996,5.4425,52.369,0.3502,13.5052,4.5157,,4.4569,4.3543,2.0321,1.9449,2.2712,1.987,3.3883,1.1416,2507,9.7978,7.274,2.0792,69.752,0.8249,66.014,10.065,7.8393,1.5111,7.0973,2219.8999,,,,,,
2004-04-23,1.185,129.33,1.9463,0.5865,32.281,7.4402,15.6466,0.6687,250.01,3.4527,0.6489,0.4253,4.7492,40465,9.1453,238.46,40.115,1.5563,87.41,8.2648,1644150,1.6126,1.6113,9.2317,1370.4,1.8837,2.0061,7.9942,1,10198.5,5.4098,52.461,0.3486,13.4133,4.4833,,4.4378,4.3327,2.037,1.9495,2.2768,1.989,3.4,1.1444,2513,9.7521,7.241,2.0609,69.909,0.8224,65.645,10.089,7.767,1.5073,7.1145,2224.3999,,,,,,
2004-04-24,1.185,129.33,1.9463,0.5865,32.281,7.4402,15.6466,0.6687,250.01,3.4527,0.6489,0.4253,4.7492,40465,9.1453,238.46,40.115,1.5563,87.41,8.2648,1644150,1.6126,1.6113,9.2317,1370.4,1.8837,2.0061,7.9942,1,10198.5,5.4098,52.461,0.3486,13.4133,4.4833,,4.4378,4.3327,2.037,1.9495,2.2768,1.989,3.4,1.1444,2513,9.7521,7.241,2.0609,69.909,0.8224,65.645,10.089,7.767,1.5073,7.1145,2224.3999,,,,,,
2004-04-25,1.185,129.33,1.9463,0.5865,32.281,7.4402,15.6466,0.6687,250.01,3.4527,0.6489,0.4253,4.7492,40465,9.1453,238.46,40.115,1.5563,87.41,8.2648,1644150,1.6126,1.6113,9.2317,1370.4,1.8837,2.0061,7.9942,1,10198.5,5.4098,52.461,0.3486,13.4133,4.4833,,4.4378,4.3327,2.037,1.9495,2.2768,1.989,3.4,1.1444,2513,9.7521,7.241,2.0609,69.909,0.8224,65.645,10.089,7.767,1.5073,7.1145,2224.3999,,,,,,
2004-04-26,1.1862,128.74,1.9463,0.5865,32.467,7.4408,15.6466,0.6637,249.41,3.4527,0.647,0.4245,4.7655,40360,9.1145,238.4,40.045,1.5506,87.3,8.2381,1631428,1.6149,1.6026,9.2475,1353.8,1.8798,2.0099,7.9364,1,10212.5,5.4207,52.19,0.3498,13.363,4.51,,4.4531,4.3505,2.0279,1.9411,2.2666,1.984,3.3648,1.1392,2503,9.7901,7.286,2.0722,69.552,0.8242,65.763,10.044,7.7321,1.5091,7.0828,2210.3,,,,,,
2004-04-27,1.1929,130.68,1.9465,0.5865,32.516,7.4411,15.6466,0.6656,250.42,3.4529,0.6488,0.4246,4.7904,40502,9.1123,238.42,39.975,1.5482,87.32,8.2264,1684951,1.6202,1.6126,9.3039,1374.8,1.8905,2.022,7.9164,1,10289.5,5.446,52.551,0.3518,13.4498,4.5343,,4.4748,4.3801,2.0349,1.9476,2.2744,1.99,3.3775,1.1432,2513,9.8522,7.328,2.079,69.753,0.8279,66.191,10.079,7.6459,1.511,7.1071,2213.1001,,,,,,
2004-04-28,1.1843,130.31,1.9475,0.5865,32.668,7.4404,15.6466,0.6684,252.72,3.4529,0.6495,0.425,4.7982,40488,9.1087,238.48,40.275,1.5462,87.71,8.1775,1690696,1.6395,1.6273,9.2341,1355.3,1.8985,2.0112,8.1775,1,9788,5.4316,52.225,0.3507,13.4716,4.4945,,4.4626,4.3457,2.0364,1.949,2.2761,1.989,3.3859,1.144,2515,9.7748,7.267,2.0634,69.769,0.8241,65.458,10.086,7.6306,1.509,7.1124,2211.8,,,,,,
2004-04-29,1.196,131.43,1.9483,0.5865,32.456,7.44,15.6466,0.6739,252.01,3.4528,0.6487,0.4253,4.7795,40411,9.1341,238.55,40.325,1.5454,87.99,8.1909,1714688,1.6587,1.6398,9.3232,1398.6,1.9219,2.0352,8.2113,1,10397.7998,5.4771,52.988,0.3523,13.6704,4.543,,4.4838,4.3866,2.0223,1.9359,2.2603,1.99,3.4041,1.1361,2499,9.8672,7.358,2.101,69.292,0.832,66.713,10.017,7.8703,1.5097,7.0635,2198.3999,,,,,,
2004-04-30,1.1983,132.25,1.9474,0.5865,32.49,7.4415,15.6466,0.6735,249.88,3.4528,0.6522,0.426,4.8037,40424,9.1554,238.63,40.455,1.5504,88.16,8.2169,1698039,1.6614,1.6425,9.3443,1393.1,1.9175,2.0366,8.2962,1,10389,5.486,53.066,0.3522,13.6739,4.5483,,4.4879,4.3957,2.049,1.9605,2.2901,2.011,3.4675,1.1511,2531,9.8927,7.377,2.1228,70.191,0.8348,66.902,10.148,7.9055,1.5187,7.1557,2219.6001,,,,,,
2004-05-01,1.1983,132.25,1.9474,0.5865,32.49,7.4415,15.6466,0.6735,249.88,3.4528,0.6522,0.426,4.8037,40424,9.1554,238.63,40.455,1.5504,88.16,8.2169,1698039,1.6614,1.6425,9.3443,1393.1,1.9175,2.0366,8.2962,1,10389,5.486,53.066,0.3522,13.6739,4.5483,,4.4879,4.3957,2.049,1.9605,2.2901,2.011,3.4675,1.1511,2531,9.8927,7.377,2.1228,70.191,0.8348,66.902,10.148,7.9055,1.5187,7.1557,2219.6001,,,,,,
2004-05-02,1.1983,132.25,1.9474,0.5865,32.49,7.4415,15.6466,0.6735,249.88,3.4528,0.6522,0.426,4.8037,40424,9.1554,238.63,40.455,1.5504,88.16,8.2169,1698039,1.6614,1.6425,9.3443,1393.1,1.9175,2.0366,8.2962,1,10389,5.486,53.066,0.3522,13.6739,4.5483,,4.4879,4.3957,2.049,1.9605,2.2901,2.011,3.4675,1.1511,2531,9.8927,7.377,2.1228,70.191,0.8348,66.902,10.148,7.9055,1.5187,7.1557,2219.6001,,,,,,
2004-05-03,1.1936,131.48,1.9467,0.5865,32.51,7.4407,15.6466,0.6736,250.09,3.4528,0.6523,0.4262,4.7633,40326,9.1452,238.55,40.325,1.5529,88.11,8.2374,1744614,1.6563,1.6375,9.3051,1384.4,1.9074,2.033,8.3179,1,10345,5.4721,52.852,0.3512,13.606,4.5354,,4.4737,4.3842,2.0491,1.9606,2.2902,2.007,3.4282,1.1511,2531,9.8641,7.346,2.1013,70.386,0.8309,66.37,10.148,7.9776,1.5123,7.156,2217.6001,,,,,,
2004-05-04,1.2105,132.57,1.9463,0.5865,32.211,7.4417,15.6466,0.6737,250.84,3.4527,0.6553,0.4265,4.7518,40265,9.1435,238.6,40.215,1.5502,88.36,8.2132,1743780,1.6585,1.6592,9.4361,1418.6,1.912,2.048,8.3182,1,10524.2998,5.5242,54.169,0.3564,13.8041,4.5935,,4.5338,4.435,2.0659,1.9761,2.309,2.018,3.5089,1.1606,2552,9.9758,7.436,2.1248,70.917,0.8391,67.105,10.231,8.0436,1.5166,7.2141,2228.1001,,,,,,
2004-05-05,1.2159,132.33,1.9462,0.5865,32.164,7.4415,15.6466,0.6789,250.47,3.4529,0.6565,0.4268,4.7465,40318,9.1181,238.68,40.125,1.5503,89.18,8.1795,1745000,1.6606,1.6693,9.4815,1419.8,1.91,2.0488,8.2306,1,10566.2002,5.548,54.181,0.3583,13.8701,4.622,,4.5619,4.4645,2.0824,1.969,2.3276,2.023,3.5257,1.1699,2572,10.0487,7.453,2.1177,71.415,0.8469,67.201,10.312,7.9858,1.5271,7.2713,2242.3,,,,,,
2004-05-06,1.2077,132.48,1.9462,0.5865,32.124,7.4416,15.6466,0.6729,252.56,3.4527,0.6566,0.4266,4.7509,40448,9.1029,238.65,40.115,1.5509,88.97,8.1335,1769156,1.6693,1.6623,9.4176,1407.8,1.9154,2.0384,8.335,1,10509.5,5.5235,53.858,0.356,13.8135,4.5871,,4.5277,4.4372,2.0815,1.9575,2.3265,2.025,3.507,1.1693,2573,9.9883,7.408,2.0971,71.419,0.8421,67.169,10.308,7.9163,1.524,7.2679,2227.3,,,,,,
2004-05-07,1.188,133.41,1.9462,0.5865,32.18,7.444,15.6466,0.6636,252.17,3.4528,0.6558,0.4262,4.734,40328,9.0925,238.69,40.17,1.5462,88.26,8.103,1793751,1.686,1.6431,9.2594,1377.5,1.9206,2.0208,8.3664,1,10231,5.4326,52.905,0.3504,13.7696,4.5137,,4.4515,4.3633,2.0672,1.9446,2.3105,2.016,3.5353,1.1613,2554,9.8182,7.287,2.0932,70.757,0.8292,66.086,10.238,8.0241,1.5166,7.2187,2205.3999,,,,,,
2004-05-08,1.188,133.41,1.9462,0.5865,32.18,7.444,15.6466,0.6636,252.17,3.4528,0.6558,0.4262,4.734,40328,9.0925,238.69,40.17,1.5462,88.26,8.103,1793751,1.686,1.6431,9.2594,1377.5,1.9206,2.0208,8.3664,1,10231,5.4326,52.905,0.3504,13.7696,4.5137,,4.4515,4.3633,2.0672,1.9446,2.3105,2.016,3.5353,1.1613,2554,9.8182,7.287,2.0932,70.757,0.8292,66.086,10.238,8.0241,1.5166,7.2187,2205.3999,,,,,,
2004-05-09,1.188,133.41,1.9462,0.5865,32.18,7.444,15.6466,0.6636,252.17,3.4528,0.6558,0.4262,4.734,40328,9.0925,238.69,40.17,1.5462,88.26,8.103,1793751,1.686,1.6431,9.2594,1377.5,1.9206,2.0208,8.3664,1,10231,5.4326,52.905,0.3504,13.7696,4.5137,,4.4515,4.3633,2.0672,1.9446,2.3105,2.016,3.5353,1.1613,2554,9.8182,7.287,2.0932,70.757,0.8292,66.086,10.238,8.0241,1.5166,7.2187,2205.3999,,,,,,
2004-05-10,1.1846,134.73,1.9461,0.5864,32.034,7.4414,15.6466,0.6665,255.31,3.4528,0.6516,0.4249,4.7587,40433,9.1763,238.67,40.35,1.5389,87.96,8.1568,1824054,1.7037,1.6579,9.2371,1395.6,1.9535,2.0416,8.2671,1,10636.4004,5.4653,53.26,0.3495,13.7805,4.5073,,4.4486,4.342,2.0248,1.9062,2.2631,2.013,3.5389,1.1375,2505,9.7728,7.278,2.1095,69.211,0.8244,65.913,10.029,8.0955,1.5162,7.0721,2132.5,,,,,,
2004-05-11,1.1882,134.15,1.9461,0.5863,32.199,7.4411,15.6466,0.6749,254.22,3.4527,0.652,0.4254,4.7735,40528,9.1804,238.68,40.295,1.5383,87.97,8.2297,1826500,1.6996,1.6469,9.2621,1408,1.9509,2.0421,8.1043,1,10647.9004,5.4818,53.656,0.3494,13.7346,4.5065,,4.4476,4.3403,2.0235,1.9507,2.2617,2.01,3.6331,1.1368,2504,9.765,7.245,2.1217,69.819,0.8216,65.879,10.023,7.9296,1.5164,7.2155,2105.8,,,,,,
2004-05-12,1.1905,134.45,1.9461,0.5862,32.038,7.4412,15.6466,0.671,253.7,3.4527,0.654,0.4253,4.7776,40471,9.1606,238.73,40.242,1.54,88.03,8.1885,1810800,1.7052,1.651,9.2825,1390.7,1.9435,2.0478,8.1621,1,10597.5,5.4923,53.969,0.3492,13.7946,4.5223,,4.4437,4.3696,2.0304,1.957,2.2693,2.01,3.5705,1.1406,2512,9.8387,7.312,2.1375,69.541,0.8275,66.228,10.056,7.7818,1.5103,7.0914,2127.1001,,,,,,
2004-05-13,1.1804,135.19,1.9462,0.5862,31.9,7.4411,15.6466,0.67,255.77,3.4529,0.6539,0.4251,4.7637,40392,9.1458,238.79,40.335,1.539,87.9,8.1721,1828864,1.7141,1.6441,9.203,1400.4,1.9667,2.0348,8.1888,1,10614.4004,5.4385,53.291,0.3482,13.7373,4.4898,,4.4322,4.3333,2.0258,1.9504,2.2643,2.015,3.6371,1.1381,2505,9.7483,7.239,2.1098,69.377,0.8224,65.823,10.034,7.89,1.5129,7.0758,2107.5,,,,,,
2004-05-14,1.1882,135.35,1.9465,0.5862,31.965,7.4407,15.6466,0.6753,255.75,3.453,0.6522,0.4256,4.7709,40494,9.1659,238.8,40.195,1.5398,87.69,8.2219,1814045,1.7172,1.6523,9.2724,1409.4,1.9689,2.0502,8.0747,1,10728.5,5.4642,53.857,0.35,13.7009,4.5104,,4.4547,4.3586,2.0194,1.9445,2.2571,2.012,3.6129,1.1345,2493,9.8104,7.274,2.1472,69.208,0.8249,66.1,10.003,7.8653,1.5171,7.0536,2124,,,,,,
2004-05-15,1.1882,135.35,1.9465,0.5862,31.965,7.4407,15.6466,0.6753,255.75,3.453,0.6522,0.4256,4.7709,40494,9.1659,238.8,40.195,1.5398,87.69,8.2219,1814045,1.7172,1.6523,9.2724,1409.4,1.9689,2.0502,8.0747,1,10728.5,5.4642,53.857,0.35,13.7009,4.5104,,4.4547,4.3586,2.0194,1.9445,2.2571,2.012,3.6129,1.1345,2493,9.8104,7.274,2.1472,69.208,0.8249,66.1,10.003,7.8653,1.5171,7.0536,2124,,,,,,
2004-05-16,1.1882,135.35,1.9465,0.5862,31.965,7.4407,15.6466,0.6753,255.75,3.453,0.6522,0.4256,4.7709,40494,9.1659,238.8,40.195,1.5398,87.69,8.2219,1814045,1.7172,1.6523,9.2724,1409.4,1.9689,2.0502,8.0747,1,10728.5,5.4642,53.857,0.35,13.7009,4.5104,,4.4547,4.3586,2.0194,1.9445,2.2571,2.012,3.6129,1.1345,2493,9.8104,7.274,2.1472,69.208,0.8249,66.1,10.003,7.8653,1.5171,7.0536,2124,,,,,,
2004-05-17,1.2025,137.54,1.9464,0.5862,31.796,7.441,15.6466,0.6786,253.12,3.4528,0.6586,0.4269,4.7729,40509,9.1893,238.74,40.11,1.5328,88.12,8.2612,1844700,1.7575,1.6779,9.3752,1418.8,2.0133,2.0757,8.1804,1,10802.7002,5.5224,54.595,0.3536,13.793,4.5605,,4.5015,4.4075,2.0593,1.9815,2.3017,2.042,3.6349,1.1569,2542,9.9205,7.382,2.1625,70.647,0.8352,66.958,10.199,7.7422,1.5233,7.1914,2155,,,,,,
2004-05-18,1.1945,136.22,1.9462,0.5861,31.803,7.4412,15.6466,0.6762,252.45,3.4527,0.658,0.4268,4.687,40620,9.1363,238.7493,40.12,1.5322,88.05,8.2637,1855202,1.7369,1.661,9.3165,1413.8,1.9932,2.062,8.0764,1,10811.7002,5.4983,54.165,0.3517,13.722,4.5366,,4.4779,4.3951,2.0524,1.9477,2.2939,2.039,3.66,1.153,2534,9.8893,7.343,2.1676,70.449,0.8329,66.702,10.164,7.7161,1.5101,7.1674,2143.2,,,,,,
2004-05-19,1.2004,135.42,1.9462,0.586,31.817,7.4395,15.6466,0.6732,251.88,3.4529,0.6564,0.4261,4.672,40633,9.1013,238.78,40.135,1.5345,88.04,8.2591,1858818,1.7246,1.6511,9.3432,1408.5,1.9764,2.059,8.0736,1,10857.2998,5.492,54.117,0.3539,13.814,4.5624,,4.5034,4.4126,2.0557,1.9508,2.2977,2.034,3.6755,1.1549,2536,9.9288,7.383,2.1796,70.479,0.8343,66.777,10.181,7.7322,1.5135,7.1791,2138.3,,,,,,
2004-05-20,1.1957,134.77,1.9463,0.5857,31.84,7.4396,15.6466,0.6728,252.95,3.4532,0.6546,0.4259,4.6831,40620,9.0828,238.75,40.135,1.5365,87.87,8.2659,1853677,1.7162,1.6358,9.3104,1403.7,1.9639,2.0543,8.0815,1,10777.0996,5.4861,53.938,0.3511,13.8413,4.5274,,4.4682,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-21,1.2028,135.11,1.9463,0.5857,31.79,7.44,15.6466,0.6719,252.75,3.4529,0.6565,0.426,4.669,40687,9.0795,238.68,40.145,1.5366,87.97,8.2415,1871812,1.719,1.6485,9.3566,1410.4,1.9729,2.0584,8.0988,1,10874.7002,5.4953,54.351,0.3538,13.8575,4.5628,,4.5023,4.4091,2.0637,1.9581,2.3067,2.039,3.7872,1.1594,2545,9.9216,7.414,2.1544,70.749,0.8362,66.959,10.22,7.7965,1.5129,7.2068,2152,,,,,,
2004-05-22,1.2028,135.11,1.9463,0.5857,31.79,7.44,15.6466,0.6719,252.75,3.4529,0.6565,0.426,4.669,40687,9.0795,238.68,40.145,1.5366,87.97,8.2415,1871812,1.719,1.6485,9.3566,1410.4,1.9729,2.0584,8.0988,1,10874.7002,5.4953,54.351,0.3538,13.8575,4.5628,,4.5023,4.4091,2.0637,1.9581,2.3067,2.039,3.7872,1.1594,2545,9.9216,7.414,2.1544,70.749,0.8362,66.959,10.22,7.7965,1.5129,7.2068,2152,,,,,,
2004-05-23,1.2028,135.11,1.9463,0.5857,31.79,7.44,15.6466,0.6719,252.75,3.4529,0.6565,0.426,4.669,40687,9.0795,238.68,40.145,1.5366,87.97,8.2415,1871812,1.719,1.6485,9.3566,1410.4,1.9729,2.0584,8.0988,1,10874.7002,5.4953,54.351,0.3538,13.8575,4.5628,,4.5023,4.4091,2.0637,1.9581,2.3067,2.039,3.7872,1.1594,2545,9.9216,7.414,2.1544,70.749,0.8362,66.959,10.22,7.7965,1.5129,7.2068,2152,,,,,,
2004-05-24,1.1999,135.75,1.9463,0.5858,31.717,7.4394,15.6466,0.6695,251.48,3.4526,0.6545,0.4254,4.627,40730,9.1101,238.71,40.165,1.5352,87.44,8.2367,1839790,1.7205,1.6439,9.346,1414.9,1.9685,2.0568,7.9764,1,10935.0996,5.4773,54.207,0.354,13.809,4.5647,,4.5037,4.3976,2.0479,1.9436,2.2889,2.028,3.7371,1.1505,2529,9.8964,7.364,2.1476,70.287,0.8332,66.766,10.143,7.7591,1.5122,7.152,2141.7,,,,,,
2004-05-25,1.2101,135.25,1.9463,0.5854,31.588,7.4401,15.6466,0.6675,251.21,3.4529,0.6574,0.4257,4.65,40802,9.1275,238.72,40.135,1.5397,87.69,8.231,1830788,1.71,1.6595,9.4283,1427.4,1.9593,2.0693,7.9658,1,11197.5,5.5073,54.762,0.3568,13.879,4.6004,,4.5391,4.442,2.0679,1.9619,2.3113,2.047,3.7561,1.1617,2553,9.9967,7.44,2.1674,71.083,0.8419,67.472,10.241,7.7129,1.5253,7.2212,2162.3,,,,,,
2004-05-26,1.2111,135.5,1.9463,0.5851,31.747,7.4393,15.6466,0.667,250.77,3.4529,0.6574,0.4256,4.6289,40728,9.0918,238.77,40.025,1.5396,87.55,8.2037,1820138,1.7102,1.6589,9.4387,1428,1.9449,2.0739,7.9686,1,11197.5,5.5274,54.826,0.357,13.8639,4.5964,,4.542,4.4424,2.0757,1.969,2.32,2.045,3.7203,1.1661,2561,9.9975,7.435,2.1427,71.345,0.8414,67.464,10.279,7.6693,1.5264,7.248,2165.5,,,,,,
2004-05-27,1.2276,136.28,1.9463,0.585,31.826,7.4382,15.6466,0.6679,250.57,3.4529,0.6585,0.4257,4.6702,40731,9.0969,238.85,40.05,1.5266,87.28,8.2221,1856761,1.709,1.6646,9.5604,1434.7,1.9355,2.0859,8.019,1,11350.7002,5.5846,55.584,0.3616,13.9969,4.6627,,4.6024,4.5042,2.0831,1.9624,2.3283,2.049,3.7626,1.1703,2570,10.1365,7.544,2.1707,71.634,0.8539,68.253,10.316,7.6575,1.5267,7.2738,2164.8999,,,,,,
2004-05-28,1.2218,134.33,1.9471,0.5845,31.65,7.4369,15.6466,0.6662,249.99,3.4526,0.6604,0.4261,4.628,40807,9.0936,238.92,40.06,1.5285,87.72,8.2092,1824700,1.7096,1.6635,9.5152,1421.4,1.9396,2.0731,7.9341,1,11313.5,5.563,55.328,0.3599,13.6551,4.6395,,4.5793,4.4851,2.1004,1.978,2.3477,2.06,3.7431,1.18,2592,10.0873,7.506,2.1388,72.217,0.8496,68.058,10.401,7.6957,1.5325,7.3334,2189.8,,,,,,
2004-05-29,1.2218,134.33,1.9471,0.5845,31.65,7.4369,15.6466,0.6662,249.99,3.4526,0.6604,0.4261,4.628,40807,9.0936,238.92,40.06,1.5285,87.72,8.2092,1824700,1.7096,1.6635,9.5152,1421.4,1.9396,2.0731,7.9341,1,11313.5,5.563,55.328,0.3599,13.6551,4.6395,,4.5793,4.4851,2.1004,1.978,2.3477,2.06,3.7431,1.18,2592,10.0873,7.506,2.1388,72.217,0.8496,68.058,10.401,7.6957,1.5325,7.3334,2189.8,,,,,,
2004-05-30,1.2218,134.33,1.9471,0.5845,31.65,7.4369,15.6466,0.6662,249.99,3.4526,0.6604,0.4261,4.628,40807,9.0936,238.92,40.06,1.5285,87.72,8.2092,1824700,1.7096,1.6635,9.5152,1421.4,1.9396,2.0731,7.9341,1,11313.5,5.563,55.328,0.3599,13.6551,4.6395,,4.5793,4.4851,2.1004,1.978,2.3477,2.06,3.7431,1.18,2592,10.0873,7.506,2.1388,72.217,0.8496,68.058,10.401,7.6957,1.5325,7.3334,2189.8,,,,,,
2004-05-31,1.2199,133.56,1.9475,0.5844,31.652,7.4371,15.6466,0.6655,250.67,3.4528,0.6576,0.4254,4.6506,40766,9.0917,239.03,39.99,1.5278,87.22,8.2037,1831286,1.7026,1.662,9.5041,1414.1,1.9235,2.0694,7.927,1,11290.7002,5.5418,55.241,0.3593,13.6551,4.6327,,4.5723,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-01,1.2245,135.2,1.9483,0.584,31.42,7.4377,15.6466,0.6651,251.95,3.4528,0.6592,0.4258,4.6373,40776,9.0997,239.12,39.97,1.5257,87.45,8.1877,1835949,1.7276,1.6731,9.5424,1417.9,1.9435,2.0872,7.8377,1,11443.5,5.5619,55.554,0.3602,14.0366,4.6452,,4.5851,4.4824,2.0985,1.9763,2.3455,2.055,3.8229,1.1789,2590,10.0863,7.505,2.1423,72.31,0.8492,67.83,10.391,7.6309,1.5321,7.3267,2206.7,,,,,,
2004-06-02,1.2219,134.21,1.9476,0.5837,31.386,7.4357,15.6466,0.666,251.21,3.4529,0.661,0.4259,4.6498,40797,9.1212,239.16,39.905,1.5267,87.64,8.2105,1859277,1.7543,1.6625,9.5231,1424,1.9607,2.0866,7.9828,1,11553.5996,5.5503,55.38,0.36,14.0068,4.6452,,4.5847,4.495,2.1049,1.9618,2.3526,2.068,3.7803,1.1825,2599,10.1181,7.534,2.1702,72.503,0.8543,68.002,10.423,7.6542,1.5315,7.3488,2217.1001,,,,,,
2004-06-03,1.2221,135.82,1.9475,0.5836,31.284,7.4354,15.6466,0.6643,250.4,3.4527,0.6625,0.4258,4.6356,40806,9.1444,239.16,39.92,1.5272,87.62,8.1924,1861333,1.7729,1.6643,9.5229,1422.1,1.9715,2.0902,7.8748,1,11538.2998,5.5482,55.096,0.36,13.926,4.641,,4.5807,4.4811,2.0938,1.9447,2.3403,2.065,3.7474,1.1763,2585,10.0806,7.523,2.1717,72.166,0.8496,67.932,10.368,7.6754,1.5307,7.3107,2207.3999,,,,,,
