date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,GYD,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KMF,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,MZN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SHP,SLL,SOS,STD,SVC,SYP,SZL,TMT,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF,YER,ZMW,ANG,AWG,CDF,BYN
2017-01-30,1.0714,122.85,1.9486,27.0181,7.4365,0.8508,311.048,4.3295,4.5018,9.4636,1.0687,8.92,7.4816,64.0713,4.1452,1.4183,3.3631,1.4068,7.2846,8.3124,14055.2002,4.0363,71.7498,1259.37,22.3999,4.6589,1.4732,53.111,1.5302,37.778,14.4299,1,3.8575,70.44,134.09,16.9727,1.9458,2.0905,83.2149,0.3901,1766.78,1.0664,1.4999,7.1893,1.0624,11.067,2.0994,681.304,3095.3,575.22,1.039,110.265,184.71,49.022,116.675,20.003,23.9285,2.1663,4.6321,45.5023,9988.7998,7.7957,212.726,24.769,71.152,1234,34671.5,124.088,135.988,0.7504,109.24,4223.5,493.272,0.3254,0.8712,347.79,8514.5996,1572.6,157.226,98.5686,14.052,1.4903,10.445,21.0874,3383.75,61.164,1436.62,8.3466,376.93,37.0696,16.107,772.053,75.4157,14.052,333.58,31.046,114.7,0.4106,1.0444,3.45,3.3193,110.486,6047,3.7434,122.76,877.31,4.0063,13.474,6.8279,1.9367,7987.27,578.6,24500,9.117,,14.0975,3.6428,2.4593,7.0362,32.6493,2334.7,28.7767,3799.3999,29.572,3453.29,10.677,23760,655.957,2.8801,655.957,119.26,267.367,10.4833,,,,
2017-01-31,1.0709,121.718,1.9487,27.0171,7.4366,0.8566,310.378,4.334,4.4982,9.445,1.0648,8.8934,7.474,63.1818,4.044,1.4154,3.3441,1.403,7.3582,8.3039,13997,4.0339,72.553,1251.5601,22.2404,4.6444,1.4678,53.187,1.5208,37.693,14.4609,1,3.9301,70.24,133.84,17.0368,1.9458,2.0839,83.0608,0.4008,1770.73,1.0631,1.4954,7.188,1.0591,11.1453,2.0928,679.598,3075,573.42,1.036,110.265,186.31,48.869,116.764,20.211,23.8543,2.1934,4.5539,45.5222,9957.9004,7.769,211.441,24.681,71.303,1230.12,34651.8984,124.175,135.566,0.7506,109.35,4197.8999,492.702,0.3258,0.8684,344.58,8485.5,1566.1,156.733,98.519,14.2976,1.49,10.437,21.0365,3369.48,61.131,1417.22,8.3185,375.75,37.06,16.091,769.481,75.6562,14.2976,325.62,30.928,114.161,0.4106,1.0411,3.4294,3.3089,110.126,6032.8999,3.8947,123.831,874.55,4.0106,12.999,6.8068,1.9357,7929.71,576.7,24500,9.088,,14.3349,3.6409,2.472,7.0141,32.6229,2332.71,28.6017,3782.3,29.448,3440.45,10.675,23686,655.957,2.8787,655.957,119.26,267.126,10.5043,,,,
2017-02-01,1.0804,121.776,1.9483,27.0028,7.4361,0.858,309.674,4.3201,4.4984,9.4443,1.0683,8.9043,7.4717,64.6204,4.0741,1.4252,3.4009,1.4083,7.4215,8.3794,14124.5,4.0704,72.857,1241.14,22.4845,4.6821,1.4809,53.592,1.5225,37.907,14.5468,1,3.9638,70.82,134.11,17.1706,1.9458,2.1024,83.7768,0.4041,1785.91,1.072,1.4967,7.2503,1.0681,11.1627,2.1109,679.005,3100.3999,578.37,1.045,110.265,187.92,49.288,117.709,20.206,24.0577,2.2207,4.6731,45.9702,10018.5,7.8352,213.58,24.872,71.742,1240.75,34964.3008,124.021,136.725,0.7572,110.09,4244.3999,492.005,0.3283,0.8758,344.71,8561.4004,1581.1,158.3,99.395,14.256,1.5022,10.476,21.1802,3414.46,61.126,1434.2,8.3896,378.94,36.89,16.281,776.007,76.0264,14.256,325.44,31.194,114.902,0.4142,1.05,3.4527,3.3375,111.074,6085.5,3.9302,123.909,884.87,4.0471,13.462,6.8549,1.9529,7994.8101,581.9,24500,9.166,,14.3674,3.6841,2.4706,7.0746,32.7039,2352.8201,28.8294,3814.6001,29.658,3464.3999,10.78,23889,655.957,2.9043,655.957,119.26,269.555,10.6471,,,,
2017-02-02,1.0767,121.992,1.9485,27.0171,7.4369,0.8505,309.235,4.3043,4.5406,9.4208,1.0692,8.8638,7.4617,64.2674,4.064,1.4199,3.3657,1.4049,7.3998,8.3531,14214.9004,4.0599,72.485,1239.88,22.2963,4.7047,1.484,53.438,1.5214,37.79,14.484,1,3.9522,71.19,134.1,16.9996,1.9458,2.1121,84.2159,0.4029,1794.3101,1.0772,1.4991,7.2858,1.0732,11.1628,2.1212,685.183,3101,581.19,1.05,110.265,188.83,49.526,117.229,20.261,24.184,2.2171,4.7063,45.8368,10069.2002,7.8712,213.787,25.07,71.911,1245.71,34846.5,122.803,137.383,0.7554,109.87,4265.1001,491.854,0.3273,0.8802,348.26,8601.0996,1588.9,159.177,97.9833,14.2332,1.5093,10.461,21.2326,3425.53,61.135,1447.0699,8.4328,380.78,36.72,16.241,779.714,75.7701,14.2332,326.14,31.344,114.887,0.413,1.0552,3.4544,3.3517,112.7,6110.2002,3.9168,123.91,889.15,4.0335,13.547,6.8878,1.9463,7919.4199,584.9,24500,9.212,,14.3178,3.6717,2.4606,7.1089,32.6697,2364.24,28.8167,3827.5,29.748,3477.79,10.73,24004,655.957,2.8945,655.957,119.26,268.916,10.5791,,,,
2017-02-03,1.0762,121.369,1.9485,27.0161,7.4366,0.8595,309.308,4.3135,4.5217,9.4141,1.068,8.8771,7.4364,63.5188,4.0206,1.4058,3.3562,1.4022,7.3953,8.3495,14410,4.041,72.211,1229.24,22.0886,4.7762,1.4771,53.385,1.5193,37.693,14.4011,1,3.9499,71.2,133.99,16.8555,1.9458,2.1145,84.3421,0.4027,1796.1,1.078,1.5213,7.292,1.0741,11.1604,2.123,680.823,3090.7,587.58,1.051,110.265,189,49.741,117.009,19.748,24.2045,2.2071,4.7427,45.8987,10077.7998,7.8661,211.952,25.046,71.972,1247.86,34830.3008,122.105,137.5,0.7545,109.81,4268.7002,491.918,0.327,0.8808,348.71,8610.7002,1633,159.206,97.9316,14.2261,1.5059,10.441,21.2815,3417.6299,61.13,1445.05,8.4396,381.13,36.76,16.228,780.479,75.7302,14.2261,337.52,31.371,114.805,0.4128,1.056,3.5195,3.3184,112.68,6085.2002,3.9141,123.752,889.91,4.0308,13.675,6.8936,1.9453,7969.0498,585.4,24500,9.219,,14.25,3.6697,2.4573,7.115,32.6125,2368.4199,28.8384,3830.7,29.817,3475.3301,10.785,24079,655.957,2.893,655.957,119.26,268.505,10.6205,,,,
2017-02-04,1.0762,121.369,1.9485,27.0161,7.4366,0.8595,309.308,4.3135,4.5217,9.4141,1.068,8.8771,7.4364,63.5188,4.0206,1.4058,3.3562,1.4022,7.3953,8.3495,14410,4.041,72.211,1229.24,22.0886,4.7762,1.4771,53.385,1.5193,37.693,14.4011,1,3.9499,71.2,133.99,16.8555,1.9458,2.1145,84.3421,0.4027,1796.1,1.078,1.5213,7.292,1.0741,11.1604,2.123,680.823,3090.7,587.58,1.051,110.265,189,49.741,117.009,19.748,24.2045,2.2071,4.7427,45.8987,10077.7998,7.8661,211.952,25.046,71.972,1247.86,34830.3008,122.105,137.5,0.7545,109.81,4268.7002,491.918,0.327,0.8808,348.71,8610.7002,1633,159.206,97.9316,14.2261,1.5059,10.441,21.2815,3417.6299,61.13,1445.05,8.4396,381.13,36.76,16.228,780.479,75.7302,14.2261,337.52,31.371,114.805,0.4128,1.056,3.5195,3.3184,112.68,6085.2002,3.9141,123.752,889.91,4.0308,13.675,6.8936,1.9453,7969.0498,585.4,24500,9.219,,14.25,3.6697,2.4573,7.115,32.6125,2368.4199,28.8384,3830.7,29.817,3475.3301,10.785,24079,655.957,2.893,655.957,119.26,268.505,10.6205,,,,
2017-02-05,1.0762,121.369,1.9485,27.0161,7.4366,0.8595,309.308,4.3135,4.5217,9.4141,1.068,8.8771,7.4364,63.5188,4.0206,1.4058,3.3562,1.4022,7.3953,8.3495,14410,4.041,72.211,1229.24,22.0886,4.7762,1.4771,53.385,1.5193,37.693,14.4011,1,3.9499,71.2,133.99,16.8555,1.9458,2.1145,84.3421,0.4027,1796.1,1.078,1.5213,7.292,1.0741,11.1604,2.123,680.823,3090.7,587.58,1.051,110.265,189,49.741,117.009,19.748,24.2045,2.2071,4.7427,45.8987,10077.7998,7.8661,211.952,25.046,71.972,1247.86,34830.3008,122.105,137.5,0.7545,109.81,4268.7002,491.918,0.327,0.8808,348.71,8610.7002,1633,159.206,97.9316,14.2261,1.5059,10.441,21.2815,3417.6299,61.13,1445.05,8.4396,381.13,36.76,16.228,780.479,75.7302,14.2261,337.52,31.371,114.805,0.4128,1.056,3.5195,3.3184,112.68,6085.2002,3.9141,123.752,889.91,4.0308,13.675,6.8936,1.9453,7969.0498,585.4,24500,9.219,,14.25,3.6697,2.4573,7.115,32.6125,2368.4199,28.8384,3830.7,29.817,3475.3301,10.785,24079,655.957,2.893,655.957,119.26,268.505,10.6205,,,,
2017-02-06,1.0783,121.452,1.9494,27.0172,7.4368,0.8637,309.738,4.2972,4.5212,9.4493,1.0699,8.8479,7.2811,63.5794,3.9916,1.4047,3.3587,1.4039,7.3996,8.3642,14090,4.036,71.2478,1201.24,21.9869,4.6715,1.4743,53.455,1.5176,36.8415,14.2897,1,3.9593,70.65,134.11,16.7402,1.9458,2.0978,83.7014,0.4036,1782.67,1.07,1.4932,7.2148,1.0661,11.1235,2.1069,677.614,3036.7,584.02,1.043,110.265,187.56,49.366,117.645,19.8626,24.0618,2.1589,4.6911,46.0108,10004.7998,7.805,211.216,24.824,71.429,1238.36,34899,121.679,136.571,0.7565,109.83,4237.7998,492.349,0.3163,0.8742,344.38,8536.2002,1578.2,157.942,98.1248,14.186,1.4944,10.477,21.1022,3363.3999,60.578,1444.87,8.3755,378.24,37.0936,16.219,772.96,75.9551,14.186,334.75,31.134,113.896,0.3991,1.048,3.4058,3.3311,110.83,6031,3.9233,122.66,883.26,4.0402,13.422,6.8419,,7979.3799,580.8,24500,9.149,,14.2112,3.677,2.4551,7.061,32.3314,2344.98,28.855,3797.6001,29.558,3444.9299,10.78,23878,655.957,2.8987,655.957,119.26,269.035,10.5948,,,,
2017-02-07,1.0743,120.132,1.9481,27.0172,7.4348,0.8616,309.758,4.2938,4.5034,9.4837,1.065,8.8705,7.45,63.3055,3.9587,1.4051,3.3426,1.4052,7.3643,8.334,14074.2002,4.0163,72.118,1216.46,22.0693,4.6732,1.4685,53.119,1.5149,37.597,14.2678,1,3.9441,70.67,133.59,16.9426,1.9458,2.0991,83.7512,0.4021,1783.73,1.0706,1.4895,7.2406,1.0667,11.0652,2.1081,671.709,3010.1001,577.6,1.044,110.265,187.45,49.395,117.155,19.8,24.0368,2.2014,4.6294,45.852,10009.2002,7.7957,211.319,24.785,71.471,1239.1,34771.5,121.303,136.652,0.7538,109.53,4237.7002,491.717,0.3266,0.8747,342.76,8540.7998,1577.5,158.224,97.7633,14.0376,1.4949,10.451,21.0395,3350.8999,61.119,1445.73,8.3796,378.46,36.67,16.23,775.169,76.019,14.0376,335.48,31.152,113.743,0.4122,1.0486,3.4197,3.333,112.49,6032.5,3.9085,123.699,883.87,4.0249,13.312,6.846,,7923.1201,581.1,24500,9.154,,14.0612,3.6634,2.4437,7.0759,32.1339,2350.76,28.8506,3800.8999,29.544,3502.51,10.72,23855,655.957,2.888,655.957,119.26,268.097,10.5795,,,,
2017-02-08,1.0678,120,1.9489,27.0034,7.4335,0.8545,308.6,4.3062,4.4804,9.4785,1.0653,8.8876,7.448,63.117,3.9941,1.401,3.3287,1.4084,7.3424,8.2841,13993.5996,4.0008,71.823,1219.22,22.0047,4.6539,1.4631,52.993,1.5144,37.397,14.3456,1,3.9204,70.21,133.9,16.7322,1.9458,2.086,83.2313,0.3995,1772.8199,1.0641,1.4895,7.1954,1.0602,11.0733,2.095,672.664,2992.7,574.01,1.037,110.265,186.29,49.09,116.686,19.525,23.6855,2.1917,4.6838,45.5846,9947.7998,7.7386,211.65,24.6,70.694,1231.38,34564.8984,121.34,135.81,0.7487,108.75,4211.2998,491.618,0.3246,0.8693,342.36,8489,1570.6,157.102,98.2381,14.1238,1.4889,10.409,20.9178,3320.0901,61.126,1437.34,8.3273,376.12,36.47,16.191,768.912,75.5793,14.1238,332.62,30.96,113.412,0.4097,1.0421,3.4247,3.3123,111.94,5980.7998,3.885,123.717,878.52,4.0004,13.29,6.804,,7848.3701,577.4,24500,9.097,,14.1672,3.6412,2.4346,7.032,32.17,2335.1001,28.5187,3780.8,29.755,3481.29,10.68,23728,655.957,2.8705,655.957,119.26,266.471,10.4615,,,,
2017-02-09,1.0692,119.693,1.9483,27.0172,7.4336,0.8534,308.589,4.3133,4.4824,9.4535,1.0641,8.8943,7.4604,62.8159,3.9676,1.4009,3.3297,1.4054,7.3388,8.2959,13959.9004,4.0023,71.607,1223.48,21.9328,4.6471,1.4779,53.205,1.5144,37.423,14.3419,1,3.9251,70.02,133.25,16.7315,1.9458,2.0821,83.052,0.4002,1769.03,1.0619,1.4847,7.1585,1.0579,11.0555,2.0905,671.536,2993,572.77,1.035,110.265,185.88,48.985,116.829,19.223,23.8489,2.199,4.6766,45.6664,9926.5,7.7208,211.374,24.525,70.199,1228.72,34610.6992,120.763,135.041,0.7502,108.89,4202.2002,492.483,0.3251,0.8674,343.23,8473.7002,1566.9,157.035,97.2991,14.0817,1.4857,10.431,20.945,3313.01,61.129,1436.39,8.3097,375.31,36.46,16.147,770.722,75.6581,14.0817,322.17,30.894,112.768,0.4102,1.0399,3.4291,3.2675,110.056,5989.2998,3.8898,123.735,876.66,4.0054,13.49,6.7896,,7864.1201,576.1,24500,9.078,,14.123,3.646,2.4313,7.0168,32.1294,2330.0701,28.3834,3769.5,29.638,3468.55,10.67,23726,655.957,2.8743,655.957,119.26,266.771,10.3861,,,,
2017-02-10,1.0659,120.896,1.9483,27.0162,7.4339,0.8528,308.038,4.3115,4.492,9.4851,1.0673,8.8813,7.465,62.3383,3.9264,1.3976,3.3323,1.3995,7.3113,8.2682,13977.9004,3.9869,71.078,1225.1801,21.701,4.6611,1.4813,53.014,1.5153,37.377,14.3008,1,3.9122,70.22,133.11,16.6761,1.9458,2.0878,83.4312,0.3988,1774.34,1.065,1.4866,7.2017,1.0611,11.0709,2.0968,679.288,3030,574.5,1.038,110.265,186.45,49.132,116.317,18.787,23.9651,2.197,4.6745,45.5655,9954.0996,7.7432,212.202,24.589,70.072,1232.45,34510.3984,120.574,135.553,0.7473,108.32,4212.7998,491.894,0.3241,0.87,342.66,8498.5,1569,157.376,96.9932,14.1119,1.4912,10.401,21.0131,3311.9399,61.129,1444.98,8.3345,376.5,36.32,16.095,770.985,75.2284,14.1119,332.62,31.018,112.527,0.409,1.043,3.4291,3.2774,110.317,6012.2998,3.877,123.812,879.35,3.9926,13.229,6.8098,,7834.0698,577.9,24500,9.105,,14.144,3.6239,2.4254,7.038,32.1131,2337.1101,28.5697,3778.7,29.813,3476.78,10.65,23813,655.957,2.8652,655.957,119.26,265.825,10.4651,,,,
2017-02-11,1.0659,120.896,1.9483,27.0162,7.4339,0.8528,308.038,4.3115,4.492,9.4851,1.0673,8.8813,7.465,62.3383,3.9264,1.3976,3.3323,1.3995,7.3113,8.2682,13977.9004,3.9869,71.078,1225.1801,21.701,4.6611,1.4813,53.014,1.5153,37.377,14.3008,1,3.9122,70.22,133.11,16.6761,1.9458,2.0878,83.4312,0.3988,1774.34,1.065,1.4866,7.2017,1.0611,11.0709,2.0968,679.288,3030,574.5,1.038,110.265,186.45,49.132,116.317,18.787,23.9651,2.197,4.6745,45.5655,9954.0996,7.7432,212.202,24.589,70.072,1232.45,34510.3984,120.574,135.553,0.7473,108.32,4212.7998,491.894,0.3241,0.87,342.66,8498.5,1569,157.376,96.9932,14.1119,1.4912,10.401,21.0131,3311.9399,61.129,1444.98,8.3345,376.5,36.32,16.095,770.985,75.2284,14.1119,332.62,31.018,112.527,0.409,1.043,3.4291,3.2774,110.317,6012.2998,3.877,123.812,879.35,3.9926,13.229,6.8098,,7834.0698,577.9,24500,9.105,,14.144,3.6239,2.4254,7.038,32.1131,2337.1101,28.5697,3778.7,29.813,3476.78,10.65,23813,655.957,2.8652,655.957,119.26,265.825,10.4651,,,,
2017-02-12,1.0659,120.896,1.9483,27.0162,7.4339,0.8528,308.038,4.3115,4.492,9.4851,1.0673,8.8813,7.465,62.3383,3.9264,1.3976,3.3323,1.3995,7.3113,8.2682,13977.9004,3.9869,71.078,1225.1801,21.701,4.6611,1.4813,53.014,1.5153,37.377,14.3008,1,3.9122,70.22,133.11,16.6761,1.9458,2.0878,83.4312,0.3988,1774.34,1.065,1.4866,7.2017,1.0611,11.0709,2.0968,679.288,3030,574.5,1.038,110.265,186.45,49.132,116.317,18.787,23.9651,2.197,4.6745,45.5655,9954.0996,7.7432,212.202,24.589,70.072,1232.45,34510.3984,120.574,135.553,0.7473,108.32,4212.7998,491.894,0.3241,0.87,342.66,8498.5,1569,157.376,96.9932,14.1119,1.4912,10.401,21.0131,3311.9399,61.129,1444.98,8.3345,376.5,36.32,16.095,770.985,75.2284,14.1119,332.62,31.018,112.527,0.409,1.043,3.4291,3.2774,110.317,6012.2998,3.877,123.812,879.35,3.9926,13.229,6.8098,,7834.0698,577.9,24500,9.105,,14.144,3.6239,2.4254,7.038,32.1131,2337.1101,28.5697,3778.7,29.813,3476.78,10.65,23813,655.957,2.8652,655.957,119.26,265.825,10.4651,,,,
2017-02-13,1.062,120.962,1.9458,27.0033,7.434,0.8505,308.178,4.2935,4.4965,9.4843,1.0666,8.9154,7.316,61.821,3.9161,1.3844,3.2945,1.3929,7.2722,8.2375,13937.5,3.9811,70.1517,1193.6899,21.5811,4.6489,1.4756,51.8354,1.511,37.239,14.1976,1,3.9053,69.96,132.97,16.5154,1.9458,2.0797,83.106,0.398,1767.7,1.061,1.4873,7.1521,1.057,11.0163,2.0886,672.6,2992.5,581.85,1.034,110.265,185.72,48.973,116.575,18.7145,23.828,2.1507,4.5874,45.441,9915.7002,7.7118,210.883,24.621,69.636,1227.63,34380.8008,120.482,135.028,0.7338,108.11,4195.7998,490.782,0.3237,0.8667,340.43,8468.2998,1562.9,156.859,96.6379,13.9604,1.4846,10.421,20.9844,3304.21,60.599,1442.58,8.3025,375.03,36.8247,16.068,768.054,74.9634,13.9604,331.36,30.898,112.143,0.3956,1.039,3.3971,3.2646,109.879,6046.3999,3.8699,122.86,876,3.9152,13.6167,6.7837,,7858.46,575.5,24500,9.07,,14.0079,3.6213,2.4228,7.0106,31.9889,2328.01,28.6723,3764.1001,29.75,3460.1899,10.63,23694,655.957,2.8547,655.957,119.26,264.958,10.4037,,,,
2017-02-14,1.0598,120.502,1.9485,27.004,7.4354,0.8463,307.984,4.3089,4.4947,9.4711,1.0656,8.8907,7.446,60.9579,3.8892,1.3867,3.2928,1.3852,7.2813,8.2227,13951.9004,3.9717,70.85,1216.77,21.4957,4.654,1.4759,52.753,1.5082,37.165,14.118,1,3.8891,69.98,133.05,16.3967,1.9458,2.0801,83.282,0.3965,1768.2,1.0612,1.4875,7.1748,1.0572,11.0126,2.089,665.352,2986,572.37,1.034,110.265,185.97,48.983,115.966,17.987,23.8433,2.1843,4.6787,45.3298,9918.7002,7.7059,210.433,24.594,69.649,1227.87,34316.8984,119.4,135.214,0.7428,107.88,4188.2002,489.81,0.3227,0.8668,339.81,8472.0996,1563.2,156.767,97.5062,13.9498,1.4882,10.393,20.9891,3304.8601,61.131,1441.26,8.3045,375.11,36.14,16.068,768.443,74.6028,13.9498,331.95,30.904,112.334,0.4065,1.0392,3.3805,3.3008,109.98,5970.2998,3.8542,123.876,876.19,3.9688,13.48,6.785,,7842.8901,575.6,24500,9.072,,13.9857,3.6141,2.4173,7.0014,31.9356,2328.46,28.7218,3770.1001,29.703,3486.78,10.63,23731,655.957,2.8491,655.957,119.26,264.432,10.4589,,,,
2017-02-15,1.0578,120.894,1.9488,27.0172,7.4354,0.8483,307.965,4.3012,4.4975,9.4498,1.0645,8.883,7.4492,60.1045,3.863,1.3793,3.2592,1.3837,7.254,8.2077,13938.2998,3.9616,70.621,1203.29,21.4418,4.6491,1.4748,52.61,1.5021,37.024,13.8391,1,3.8826,69.87,132.99,16.3668,1.9458,2.0774,83.3339,0.3958,1766.11,1.0598,1.4803,7.1443,1.0558,10.9229,2.0863,666.805,3001.2,581.7,1.033,110.265,185.73,48.92,115.845,17.428,23.8691,2.182,4.6555,46.0051,9906.0996,7.6874,210.646,24.509,70.778,1225.22,34255.8008,118.745,135.094,0.7421,107.69,4182.2002,488.877,0.322,0.8657,338.95,8463.2002,1563.8,156.485,96.2627,13.7194,1.4872,10.388,20.9941,3295.3101,61.127,1433.83,8.2937,374.63,36.03,16.077,767.334,74.4608,13.7194,331.78,30.918,111.97,0.4057,1.0378,3.3859,3.261,110.8,5956,3.8476,123.775,875.2,3.9621,13.162,6.7763,,7801.5098,574.9,24500,9.06,,13.77,3.6072,2.4164,6.9923,31.6915,2323.3301,28.5828,3765.3,29.771,3482.3301,10.56,23774,655.957,2.8437,655.957,119.26,263.982,10.4137,,,,
