date,USD,JPY,BGN,CZK,DKK,EEK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,ILS,ISK,MVR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ANG,KYD,XCD
2010-04-30,1.3298,124.75,1.9485,25.589,7.442,15.6466,0.869,268.79,3.4031,0.7063,3.9242,4.1202,9.6288,1.4324,7.8467,7.2536,38.8646,1.9727,1.438,2.2935,1.353,9.0606,10.3189,11824,58.87,1473.08,16.116,4.2332,1.827,58.923,1.821,42.95,9.8115,1,4.9378,169.533,16.794,4.8839,60.42,135.12,5.1603,1.9458,2.6131,90.1768,0.4992,1606.48,1.7966,9.1475,1.3246,8.8859,3894,2.5798,677.407,2560.6001,658.97,1.302,106.19,229.59,48.201,95.645,7.339,17.7326,2.5431,1.8611,35.298,6601,10.4864,24.66,51.929,1525.3199,12932.2998,116.016,0.9252,97.61,5501.7998,0.3832,191.97,10769.9004,1999,151.4,9.5803,1.6801,11.032,16.5944,2679.6799,60.893,8.3985,10.4484,352.52,39.8,196.762,9.2753,197.93,27.696,92.76,0.5101,1.3061,3.7069,3.4012,111.65,6174.8999,4.8388,98.948,748.31,4.9774,14.214,2.9196,1990.6,23671.1992,11.408,60.251,9.5589,1.8908,8.2854,40.7308,1812.87,10.4099,2771.2,25.032,2050.79,5.7062,24866,642.957,642.957,116.86,2.3744,1.0785,3.8784
2010-05-01,1.3298,124.75,1.9485,25.589,7.442,15.6466,0.869,268.79,3.4031,0.7063,3.9242,4.1202,9.6288,1.4324,7.8467,7.2536,38.8646,1.9727,1.438,2.2935,1.353,9.0606,10.3189,11824,58.87,1473.08,16.116,4.2332,1.827,58.923,1.821,42.95,9.8115,1,4.9378,169.533,16.794,4.8839,60.42,135.12,5.1603,1.9458,2.6131,90.1768,0.4992,1606.48,1.7966,9.1475,1.3246,8.8859,3894,2.5798,677.407,2560.6001,658.97,1.302,106.19,229.59,48.201,95.645,7.339,17.7326,2.5431,1.8611,35.298,6601,10.4864,24.66,51.929,1525.3199,12932.2998,116.016,0.9252,97.61,5501.7998,0.3832,191.97,10769.9004,1999,151.4,9.5803,1.6801,11.032,16.5944,2679.6799,60.893,8.3985,10.4484,352.52,39.8,196.762,9.2753,197.93,27.696,92.76,0.5101,1.3061,3.7069,3.4012,111.65,6174.8999,4.8388,98.948,748.31,4.9774,14.214,2.9196,1990.6,23671.1992,11.408,60.251,9.5589,1.8908,8.2854,40.7308,1812.87,10.4099,2771.2,25.032,2050.79,5.7062,24866,642.957,642.957,116.86,2.3744,1.0785,3.8784
2010-05-02,1.3298,124.75,1.9485,25.589,7.442,15.6466,0.869,268.79,3.4031,0.7063,3.9242,4.1202,9.6288,1.4324,7.8467,7.2536,38.8646,1.9727,1.438,2.2935,1.353,9.0606,10.3189,11824,58.87,1473.08,16.116,4.2332,1.827,58.923,1.821,42.95,9.8115,1,4.9378,169.533,16.794,4.8839,60.42,135.12,5.1603,1.9458,2.6131,90.1768,0.4992,1606.48,1.7966,9.1475,1.3246,8.8859,3894,2.5798,677.407,2560.6001,658.97,1.302,106.19,229.59,48.201,95.645,7.339,17.7326,2.5431,1.8611,35.298,6601,10.4864,24.66,51.929,1525.3199,12932.2998,116.016,0.9252,97.61,5501.7998,0.3832,191.97,10769.9004,1999,151.4,9.5803,1.6801,11.032,16.5944,2679.6799,60.893,8.3985,10.4484,352.52,39.8,196.762,9.2753,197.93,27.696,92.76,0.5101,1.3061,3.7069,3.4012,111.65,6174.8999,4.8388,98.948,748.31,4.9774,14.214,2.9196,1990.6,23671.1992,11.408,60.251,9.5589,1.8908,8.2854,40.7308,1812.87,10.4099,2771.2,25.032,2050.79,5.7062,24866,642.957,642.957,116.86,2.3744,1.0785,3.8784
2010-05-03,1.32,124.97,1.9483,25.536,7.4431,15.6466,0.8655,269.39,3.4522,0.7057,3.9159,4.1182,9.5921,1.4324,7.8279,7.2544,38.6195,1.967,1.4234,2.2831,1.334,8.975,10.2435,11905,58.63,1472.41,16.019,4.2235,1.8053,58.512,1.8082,42.361,9.7677,1,4.9196,171.04,16.667,4.8382,60.03,134.91,5.1164,1.9458,2.596,89.831,0.4942,1598.63,1.792,9.0875,1.316,8.8892,3869,2.5629,672.571,2541,658.81,1.293,105.49,228.02,47.886,95.31,7.275,17.6171,2.5131,1.8444,35.087,6551.5,10.4164,24.498,51.589,1515.33,12841.0996,115.259,0.9177,96.77,5426.2002,0.3799,190.74,10697.7998,1981,149.65,9.6095,1.6731,11.032,16.4968,2660.8301,60.832,8.3435,10.38,349.55,39.14,194.45,9.311,196.31,27.518,92.709,0.5051,1.2982,3.6859,3.4518,110.7,6114.6001,4.7943,98.96,743.41,4.9515,14.092,2.9006,1977.6,23516.9004,11.334,59.789,9.5889,1.8867,8.2312,40.5488,1812.28,10.4043,2733.3,24.868,2037.4,5.665,24704,642.957,642.957,116.86,2.3744,1.0715,3.8784
2010-05-04,1.2964,122.77,1.9484,25.864,7.443,15.6466,0.8569,276.08,3.4522,0.7059,4.0289,4.1345,9.6226,1.4324,7.8231,7.2531,38.5058,1.9733,1.4252,2.2805,1.3287,8.877,10.0641,11621,57.982,1452.72,16.037,4.1872,1.8003,57.99,1.7901,41.823,9.8054,1,4.8639,171.04,16.443,4.7843,59.53,134.75,5.0674,1.9458,2.5742,89.0892,0.4887,1585.23,1.7799,9.0109,1.3051,8.8952,3850,2.5414,665.176,2526.2,646.64,1.282,104.61,226.1,47.452,94.261,7.195,17.4699,2.4736,1.8353,34.575,6505.8999,10.3289,24.292,51.156,1502.6,12739.7998,114.295,0.9094,95.71,5448.2002,0.376,189.29,10614.7998,1955,147.8,9.6411,1.6664,11.007,16.3204,2634.5601,60.173,8.2734,10.2916,346.61,38.76,193.829,9.3508,195.1,27.298,92.023,0.4999,1.2868,3.6529,3.4227,109.6,6063.1001,4.7399,99.254,741.92,4.8774,13.89,2.8762,1963.6,23320.3008,11.238,59.35,9.6237,1.8783,8.1622,40.2327,1798.41,10.3174,2728.8,24.658,2020.33,5.5932,24517,642.957,642.957,116.86,2.3744,1.0625,3.8784
2010-05-05,1.2815,120.154,1.9483,26.042,7.4437,15.6466,0.8485,277.279,3.4528,0.706,4.0768,4.1744,9.7198,1.4324,7.796,7.2538,38.6266,1.9669,1.4131,2.2943,1.3204,8.7788,9.9505,11562,57.489,1436.27,16.123,4.1558,1.7654,58.111,1.7844,41.62,9.7455,1,4.8339,171.04,16.178,4.73,58.58,134.22,5.0209,1.9458,2.5387,87.8855,0.4834,1563.4,1.7659,8.8863,1.2874,8.8724,3803,2.5063,662.88,2523.7,641.33,1.264,103.17,223.05,46.8,93.282,7.133,17.2496,2.4804,1.8095,34.227,6414.1001,10.1736,23.957,50.45,1481.87,12564.0996,112.724,0.8963,95.15,5345.2998,0.3723,186.96,10480.7998,1928,146.29,9.6571,1.6536,10.974,16.0923,2613.1299,61.372,8.1591,10.1496,343.77,38.31,191.153,9.37,192.03,26.926,91.118,0.4941,1.2694,3.605,3.3716,5.1278,5979.2998,4.6862,99.205,733.13,4.8209,13.711,2.8356,1933.9,23000.0996,11.083,58.852,9.6345,1.8754,8.0497,39.7591,1770.4399,10.1113,2692.6001,24.187,1992.52,5.5423,24160,642.957,642.957,116.86,2.3744,1.0478,3.8784
2010-05-06,1.2633,114.713,1.9485,26.186,7.4433,15.6466,0.8494,282.27,3.4522,0.7059,4.2025,4.1815,9.8217,1.4062,7.9033,7.254,38.669,2.0032,1.4242,2.3272,1.328,8.635,9.818,11523,57.391,1445.9301,16.164,4.1354,1.7701,57.468,1.772,40.94,9.7949,1,4.8057,171.04,15.866,4.6572,57.97,133.95,4.9385,1.9458,2.5067,86.7385,0.4757,1550.12,1.7533,8.774,1.2714,8.7795,3762,2.4747,658.476,2508.3999,633.23,1.248,101.87,220.3,46.243,92.329,7.05,17.0333,2.4425,1.7883,33.732,6333.7002,10.0364,23.654,49.814,1463.1801,12418.5,111.308,0.8818,93.74,5304.8999,0.3665,184.89,10350.7002,1907,143.92,9.5419,1.6394,10.952,15.8711,2596.8201,60.992,8.0562,10.0268,339.43,37.86,187.753,9.2475,189.39,26.591,91.274,0.4862,1.2536,3.5627,3.3335,106.23,5897.3999,4.6145,99.518,724.21,4.7478,13.654,2.8,1922.3,22711.4004,10.943,58.043,9.5193,1.8683,7.9483,39.4917,1748.8199,9.9884,2684.3,23.88,1967.46,5.4429,23863,642.957,642.957,116.86,2.3744,1.0346,3.8784
2010-05-07,1.2756,116.81,1.9479,25.526,7.4434,15.6466,0.8595,278.4,3.4522,0.7059,4.12,4.1866,9.7442,1.4131,7.914,7.2585,38.8097,1.9895,1.4368,2.3321,1.3288,8.6602,9.9243,11760,57.692,1468,16.174,4.153,1.7837,57.9,1.779,40.97,9.716,1,4.8229,171.04,16.065,4.6685,57.97,133.84,4.9498,1.9458,2.4939,86.6874,0.4769,1544.5,1.7545,8.774,1.2714,8.8425,3767,2.4556,662.183,2531,640.13,1.248,101.87,220.17,45.604,92.507,7.071,17.0333,2.4832,1.7839,33.795,6336.2998,10.0332,23.654,49.814,1463.11,12418.5,111.302,0.8827,94.38,5309.2998,0.3676,184.98,10347.5,1908,144.46,9.6554,1.6365,10.968,15.7944,2600.02,61.391,8.0562,10.0415,339.43,38.36,189.031,9.3537,189.85,26.595,91.377,0.4875,1.2531,3.5691,3.3657,107.25,5884.6001,4.6276,100.006,724.21,4.7683,13.701,2.8,1915.9,22711.4004,10.943,58.043,9.6382,1.8651,7.9292,39.5237,1753.9399,9.9864,2703.5,24.392,1967.46,5.468,23889,642.957,642.957,116.86,2.3744,1.0155,3.8784
2010-05-08,1.2756,116.81,1.9479,25.526,7.4434,15.6466,0.8595,278.4,3.4522,0.7059,4.12,4.1866,9.7442,1.4131,7.914,7.2585,38.8097,1.9895,1.4368,2.3321,1.3288,8.6602,9.9243,11760,57.692,1468,16.174,4.153,1.7837,57.9,1.779,40.97,9.716,1,4.8229,171.04,16.065,4.6685,57.97,133.84,4.9498,1.9458,2.4939,86.6874,0.4769,1544.5,1.7545,8.774,1.2714,8.8425,3767,2.4556,662.183,2531,640.13,1.248,101.87,220.17,45.604,92.507,7.071,17.0333,2.4832,1.7839,33.795,6336.2998,10.0332,23.654,49.814,1463.11,12418.5,111.302,0.8827,94.38,5309.2998,0.3676,184.98,10347.5,1908,144.46,9.6554,1.6365,10.968,15.7944,2600.02,61.391,8.0562,10.0415,339.43,38.36,189.031,9.3537,189.85,26.595,91.377,0.4875,1.2531,3.5691,3.3657,107.25,5884.6001,4.6276,100.006,724.21,4.7683,13.701,2.8,1915.9,22711.4004,10.943,58.043,9.6382,1.8651,7.9292,39.5237,1753.9399,9.9864,2703.5,24.392,1967.46,5.468,23889,642.957,642.957,116.86,2.3744,1.0155,3.8784
2010-05-09,1.2756,116.81,1.9479,25.526,7.4434,15.6466,0.8595,278.4,3.4522,0.7059,4.12,4.1866,9.7442,1.4131,7.914,7.2585,38.8097,1.9895,1.4368,2.3321,1.3288,8.6602,9.9243,11760,57.692,1468,16.174,4.153,1.7837,57.9,1.779,40.97,9.716,1,4.8229,171.04,16.065,4.6685,57.97,133.84,4.9498,1.9458,2.4939,86.6874,0.4769,1544.5,1.7545,8.774,1.2714,8.8425,3767,2.4556,662.183,2531,640.13,1.248,101.87,220.17,45.604,92.507,7.071,17.0333,2.4832,1.7839,33.795,6336.2998,10.0332,23.654,49.814,1463.11,12418.5,111.302,0.8827,94.38,5309.2998,0.3676,184.98,10347.5,1908,144.46,9.6554,1.6365,10.968,15.7944,2600.02,61.391,8.0562,10.0415,339.43,38.36,189.031,9.3537,189.85,26.595,91.377,0.4875,1.2531,3.5691,3.3657,107.25,5884.6001,4.6276,100.006,724.21,4.7683,13.701,2.8,1915.9,22711.4004,10.943,58.043,9.6382,1.8651,7.9292,39.5237,1753.9399,9.9864,2703.5,24.392,1967.46,5.468,23889,642.957,642.957,116.86,2.3744,1.0155,3.8784
2010-05-10,1.2779,119.083,1.9472,25.587,7.4416,15.6466,0.8599,272.91,3.4521,0.7059,3.9967,4.1551,9.6161,1.4183,7.844,7.2604,39.0246,1.9487,1.4155,2.2836,1.3087,8.7603,9.9412,11512,57.503,1454.83,15.944,4.1133,1.7716,57.719,1.7646,41.44,9.543,1,4.7842,171.04,16.299,4.7242,58.95,134.02,5.0046,1.9458,2.5491,88.2068,0.4826,1569.8,1.7682,8.9228,1.2926,8.8148,3830,2.5166,678.595,2572,649.03,1.27,103.59,223.9,46.991,93.577,7.145,17.3199,2.488,1.8188,34.368,6433.7002,10.2035,24.055,50.657,1487.87,12648,113.184,0.8948,94.84,5402.2998,0.3708,188.1,10513.5,1910.6,146.02,9.5471,1.654,10.968,15.9652,2607.5801,60.669,8.1926,10.1964,345.18,39.29,190.933,9.2475,192.71,27.047,91.504,0.4933,1.2748,3.6283,3.4323,107.777,6003.8999,4.6755,99.86,736.14,4.8132,13.744,2.8468,1944.4,23093.9004,11.128,59.094,9.5245,1.868,8.0826,39.9423,1786.12,10.2148,2726.3,24.741,2004.29,5.5194,24324,642.957,642.957,116.86,2.3744,1.0521,3.8784
2010-05-11,1.263,116.783,1.9487,25.478,7.4415,15.6466,0.8462,274.81,3.4522,0.7058,4.0154,4.1656,9.6361,1.4039,7.8283,7.2646,38.3636,1.938,1.4114,2.2544,1.2898,8.6641,9.8246,11410,57.151,1441.16,15.743,4.077,1.7611,56.993,1.7465,41.02,9.4973,1,4.744,171.04,16.041,4.667,57.45,133.68,4.9489,1.9458,2.4742,86.0021,0.4767,1531.5601,1.7331,8.7045,1.2615,8.6917,3738,2.4362,658.342,2471.6001,632.91,1.238,101.06,218.49,45.245,92.488,7.07,16.8973,2.4598,1.7762,33.528,6284,9.9539,23.467,49.421,1451.55,12339.4004,110.426,0.8849,94.03,5195.7998,0.3671,183.06,10255.9004,1909,144.39,9.4222,1.6291,10.965,15.6125,2563.01,61.113,7.9925,9.9641,336.75,38.49,187.536,9.1196,188.1,26.399,90.25,0.4874,1.2428,3.5275,3.3669,106.56,5876.1001,4.6242,99.516,718.16,4.7577,13.543,2.7775,1894.4,22532.8008,10.856,57.837,9.4009,1.8621,7.8729,39.3494,1752.17,9.9632,2677.1001,24.135,1955.49,5.4547,23713,642.957,642.957,116.86,2.3744,1.0074,3.8784
2010-05-12,1.2639,117.723,1.9489,25.414,7.4398,15.6466,0.8517,271.16,3.4522,0.7057,3.9463,4.1661,9.5359,1.4029,7.7632,7.2549,37.9345,1.9262,1.4114,2.2383,1.2874,8.612,9.8325,11600,56.729,1444.38,15.577,4.0508,1.7657,56.534,1.7434,40.74,9.4128,1,4.7271,171.04,15.937,4.6411,57.3,133.54,4.921,1.9458,2.4815,85.8658,0.4739,1536.47,1.7248,8.6856,1.2588,8.636,3730,2.4499,654.316,2453,656.21,1.236,100.84,217.96,45.147,91.496,7.031,16.8608,2.4653,1.7736,33.519,6270.3999,9.9254,23.416,49.314,1448.4,12337.9004,110.194,0.8792,93.25,5234.5,0.3652,182.43,10234.7998,1893,143.55,9.3254,1.6224,10.952,15.5852,2565.6699,60.686,7.9751,9.9425,336.02,38.76,186.843,9.0227,187.91,26.345,89.599,0.4847,1.2408,3.5179,3.3736,106.17,5876,4.5998,99.657,717.3,4.7316,13.473,2.7715,1928.2,22484.0996,10.833,57.711,9.3033,1.859,7.8685,39.1179,1753.76,9.8917,2677,23.576,1955.14,5.424,23649,642.957,642.957,116.86,2.3744,1.0242,3.8784
2010-05-13,1.2541,116.327,1.9458,25.369,7.4393,15.6466,0.858,273.06,3.4522,0.7058,3.9519,4.076,9.5524,1.4011,7.7499,7.1033,36.725,1.9081,1.3996,2.1805,1.2805,8.3934,9.7554,11415,56.436,1390.53,15.272,3.9329,1.759,55.0893,1.7334,40.59,9.3822,1,4.7182,171.04,15.855,4.5527,57.06,133.85,4.8176,1.9458,2.4545,85.5119,0.4615,1525.6801,1.71,8.635,1.2516,8.5799,3709,2.4168,653.346,2438.8,643.53,1.229,100.26,216.69,44.885,91.4711,6.91,16.7635,2.4186,1.7621,33.343,6234.2002,9.8747,23.28,49.027,1439.99,12272.5996,109.55,0.8714,96.541,5154.3999,0.3536,181.35,10169.5,1886,139.534,9.2462,1.622,10.7174,15.5703,2550.79,60.147,7.9288,9.8848,335.33,39.777,185.755,8.93,186.73,26.196,89.255,0.4705,1.2328,3.4924,3.3776,105.84,5841.7998,4.4325,98.7415,713.07,4.7144,15.0147,2.7551,1917,22354.1992,10.77,57.563,9.2265,1.8527,7.8418,38.8646,1742.04,9.834,2659.6001,23.375,1943.8199,5.394,23500,642.957,642.957,116.86,2.3744,0.9994,3.8784
2010-05-14,1.236,114.23,1.9484,25.453,7.4396,15.6466,0.8502,276.46,3.4522,0.7062,4.0055,4.1784,9.5707,1.4006,7.7153,7.2526,37.5692,1.9083,1.3946,2.2315,1.2795,8.4343,9.628,11250,55.954,1399.33,15.446,3.9507,1.7472,55.239,1.7159,40.02,9.3278,1,4.6583,157.17,15.619,4.5483,56.51,133.83,4.8214,1.9458,2.4308,84.6863,0.4643,1511.61,1.7001,8.5515,1.2397,8.5517,3679,2.3934,646.662,2390.3,626.09,1.217,99.73,214.66,44.453,90.07,6.895,16.6026,2.3992,1.7462,32.971,6176.8999,9.7607,23.055,48.554,1426.09,12147.9004,108.497,0.8587,91.99,5107.2998,0.3585,179.57,10089.0996,1857,140.61,9.2073,1.6126,10.889,15.4595,2526.2,60.578,7.8522,9.7938,331.47,38.2,184.182,8.912,185.18,25.946,88.595,0.4748,1.2212,3.4543,3.2839,104.2,5785.3999,4.5053,99.68,706.35,4.6452,13.247,2.7285,1892.3,22139.5996,10.666,56.881,9.1848,1.8495,7.7849,38.5313,1727.15,9.7397,2639,23.211,1925.11,5.327,23318,642.957,642.957,116.86,2.3744,0.9898,3.8784
2010-05-15,1.236,114.23,1.9484,25.453,7.4396,15.6466,0.8502,276.46,3.4522,0.7062,4.0055,4.1784,9.5707,1.4006,7.7153,7.2526,37.5692,1.9083,1.3946,2.2315,1.2795,8.4343,9.628,11250,55.954,1399.33,15.446,3.9507,1.7472,55.239,1.7159,40.02,9.3278,1,4.6583,157.17,15.619,4.5483,56.51,133.83,4.8214,1.9458,2.4308,84.6863,0.4643,1511.61,1.7001,8.5515,1.2397,8.5517,3679,2.3934,646.662,2390.3,626.09,1.217,99.73,214.66,44.453,90.07,6.895,16.6026,2.3992,1.7462,32.971,6176.8999,9.7607,23.055,48.554,1426.09,12147.9004,108.497,0.8587,91.99,5107.2998,0.3585,179.57,10089.0996,1857,140.61,9.2073,1.6126,10.889,15.4595,2526.2,60.578,7.8522,9.7938,331.47,38.2,184.182,8.912,185.18,25.946,88.595,0.4748,1.2212,3.4543,3.2839,104.2,5785.3999,4.5053,99.68,706.35,4.6452,13.247,2.7285,1892.3,22139.5996,10.666,56.881,9.1848,1.8495,7.7849,38.5313,1727.15,9.7397,2639,23.211,1925.11,5.327,23318,642.957,642.957,116.86,2.3744,0.9898,3.8784
2010-05-16,1.236,114.23,1.9484,25.453,7.4396,15.6466,0.8502,276.46,3.4522,0.7062,4.0055,4.1784,9.5707,1.4006,7.7153,7.2526,37.5692,1.9083,1.3946,2.2315,1.2795,8.4343,9.628,11250,55.954,1399.33,15.446,3.9507,1.7472,55.239,1.7159,40.02,9.3278,1,4.6583,157.17,15.619,4.5483,56.51,133.83,4.8214,1.9458,2.4308,84.6863,0.4643,1511.61,1.7001,8.5515,1.2397,8.5517,3679,2.3934,646.662,2390.3,626.09,1.217,99.73,214.66,44.453,90.07,6.895,16.6026,2.3992,1.7462,32.971,6176.8999,9.7607,23.055,48.554,1426.09,12147.9004,108.497,0.8587,91.99,5107.2998,0.3585,179.57,10089.0996,1857,140.61,9.2073,1.6126,10.889,15.4595,2526.2,60.578,7.8522,9.7938,331.47,38.2,184.182,8.912,185.18,25.946,88.595,0.4748,1.2212,3.4543,3.2839,104.2,5785.3999,4.5053,99.68,706.35,4.6452,13.247,2.7285,1892.3,22139.5996,10.666,56.881,9.1848,1.8495,7.7849,38.5313,1727.15,9.7397,2639,23.211,1925.11,5.327,23318,642.957,642.957,116.86,2.3744,0.9898,3.8784
2010-05-17,1.2393,114.68,1.9459,25.505,7.44,15.6466,0.8557,277.154,3.4031,0.7059,4.012,4.1857,9.5535,1.4024,7.7056,7.2527,37.6084,1.9107,1.4118,2.2333,1.2797,8.378,9.6637,11082,56.377,1417.3199,15.497,3.965,1.773,55.335,1.7205,39.548,9.3532,1,4.6653,155.71,15.639,4.5152,55.8,133.65,4.7947,1.9458,2.4127,83.6249,0.4512,1492.72,1.6888,8.4441,1.2244,8.475,3639,2.3819,645.819,2386.2,614.6,1.201,98.48,211.91,44.452,89.533,6.874,16.4163,2.3984,1.7247,32.526,6097.5,9.6453,22.766,47.946,1408.22,12001.9004,107.15,0.8558,91.71,5040.8999,0.3476,177.71,9957.9004,1808.9,139.71,9.129,1.585,10.6733,15.3139,2510.5901,60.724,7.7537,9.6668,327.31,38.79,181.657,8.837,183.14,25.626,88.484,0.4717,1.206,3.4164,3.2779,102.418,5712.7998,4.4724,100.762,697.95,4.6037,13.142,2.6939,1874.7,21863.5996,10.532,56.473,9.1102,1.8486,7.6506,38.2308,1722.83,9.6178,2613.5,22.796,1901.05,5.2767,23014,642.957,642.957,116.86,2.3744,0.9959,3.8784
2010-05-18,1.2179,111.91,1.9484,25.544,7.4404,15.6466,0.8516,279.29,3.4522,0.706,4.0356,4.1851,9.5693,1.4004,7.7417,7.2508,37.4749,1.9004,1.413,2.2181,1.2671,8.4152,9.4952,11102,55.656,1415.29,15.42,3.9666,1.7671,55.569,1.7001,39.87,9.323,1,4.6083,155.76,15.509,4.5354,56.22,134.25,4.8193,1.9458,2.4186,84.117,0.4632,1497.1899,1.6954,8.5083,1.2335,8.527,3667,2.3814,659.033,2407.3,622.93,1.211,99.22,213.52,44.23,89.942,6.899,16.5402,2.4304,1.7409,32.805,6140.3999,9.7178,22.939,48.31,1418.9,12099.2002,107.891,0.8624,91.77,5125.6001,0.3583,178.76,10035,1864,140.34,9.1857,1.6089,10.884,15.6057,2539.54,60.862,7.8126,9.7674,331.66,39.34,183.034,8.886,185.49,25.831,88.633,0.4737,1.2152,3.4455,3.2565,104.41,5756.2002,4.4926,101.279,702.79,4.6247,13.314,2.7143,1889,22028.5996,10.612,56.904,9.1633,1.8431,7.7086,38.5161,1737.09,9.6916,2644.3999,23.094,1919.54,5.3016,23182,642.957,642.957,116.86,2.3744,0.9848,3.8784
2010-05-19,1.2393,113.432,1.9494,25.632,7.4412,15.6466,0.8596,279.729,3.4022,0.7059,4.082,4.1921,9.6764,1.4281,7.9352,7.2614,37.887,1.9524,1.4612,2.2738,1.293,8.3886,9.6626,11120,56.916,1432.96,15.777,4.0019,1.8168,56.399,1.729,39.592,9.6111,1,4.7039,154.23,15.639,4.521,55.19,134.29,4.8064,1.9458,2.3863,82.5995,0.4614,1470.3199,1.6814,8.3514,1.2112,8.5785,3606,2.3558,649.953,2357.8,607.87,1.188,97.4,209.65,44.028,89.577,6.897,16.2377,2.4367,1.7064,32.17,6031.2002,9.5275,22.517,47.421,1392.8,11870.5996,105.86,0.8554,92.6,4985.7998,0.3571,175.65,9846.5996,1789.1,139.83,9.3581,1.5925,10.882,15.402,2531.8701,61.065,7.6688,9.5891,325.55,39.94,180.55,9.0606,182.16,25.36,88.772,0.4721,1.1932,3.3814,3.2437,101.242,5650.1001,4.4752,101.628,689.7,4.6081,13.287,2.6645,1817.7,21625.4004,10.416,55.975,9.3406,1.8512,7.567,38.0387,1730.23,9.5132,2641,22.606,1884.33,5.2831,22739,642.957,642.957,116.86,2.3744,0.985,3.8784
