date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF
2012-06-12,1.2478,98.955,1.948,25.604,7.4322,0.8057,297.49,3.4521,0.6948,4.3527,4.4588,8.872,1.2009,7.5357,7.5247,40.9304,2.2823,1.2631,2.5724,1.2863,7.934,9.6797,11689,4.8451,69.373,1460.12,17.592,3.9693,1.623,53.423,1.604,39.484,10.561,1,4.5814,59.66,136.49,2.2704,5.5974,1.9458,2.4627,101.127,0.467,1759.84,1.5828,8.607,1.2494,9.5641,10302,2.354,616.876,2180,618.07,1.226,109.2,216.61,48.066,95.76,7.505,22.0295,2.3031,2.3866,37.285,8943.2002,9.6755,23.44,51.729,1431.14,15182.4004,161.66,108.608,0.8771,103.68,5059.7998,0.3492,1.0165,183.86,9819.5996,1851.4,164.29,10.2341,1.5711,10.733,14.7888,2655.55,60.713,1035.85,9.8389,363.62,36.02,19.045,335.227,10.2341,201.53,28.989,106.635,0.4801,1.231,3.2876,2.453,117.71,5542.3999,4.5384,115.54,741.96,4.6705,17.088,3.3107,2001.6,23393.8008,10.751,78.692,10.2641,2.0114,7.8906,36.5649,1961.3101,10.027,3077,26.663,2316.1799,5.3525,25971,642.957,3.8654,642.957,116.86
2012-06-13,1.2505,99.428,1.948,25.646,7.4314,0.803,296.62,3.4521,0.6956,4.3201,4.46,8.8373,1.201,7.5112,7.553,41.2844,2.2798,1.2559,2.5827,1.283,7.9573,9.6991,11731,4.8503,69.687,1460.41,17.459,3.9601,1.6076,53.569,1.6029,39.467,10.4925,1,4.5911,59.22,136.21,2.2704,5.6078,1.9458,2.4509,100.643,0.4687,1741.4,1.5795,8.5657,1.2435,9.5787,10254,2.3427,615.914,2163.3999,615.1,1.22,109.2,215.57,47.843,96.084,7.527,21.9324,2.3027,2.3765,38.031,8900.7002,9.6292,23.327,51.481,1423.02,15109.9004,161.51,108.09,0.8801,104.81,5031.2002,0.3497,1.0116,183.2,9770.5,1842.6,165.22,10.291,1.5664,10.754,14.7823,2657.22,61.208,1032.13,9.7923,361.26,36.25,19.02,334.109,10.291,201.2,28.862,106.126,0.4814,1.2253,3.275,2.4421,117.95,5515.7998,4.5486,116.272,738.41,4.6849,17.07,3.295,1992,23282.3008,10.699,78.498,10.321,2.0083,7.8529,36.4572,1950.71,10.0105,3074.8999,26.535,2305.1399,5.3665,25747,642.957,3.8654,642.957,116.86
2012-06-14,1.2574,99.796,1.9483,25.479,7.4305,0.8099,296.11,3.4521,0.6949,4.3082,4.46,8.835,1.201,7.5117,7.53,40.8274,2.288,1.2636,2.6014,1.2931,7.9974,9.755,11799,4.8661,69.938,1465.0699,17.612,3.9939,1.6183,53.28,1.6104,39.589,10.5397,1,4.6152,59.37,136.14,2.2704,5.6315,1.9458,2.4564,101.125,0.4708,1745.29,1.579,8.5849,1.2462,9.5925,10264,2.348,617.299,2175.1001,614.61,1.223,109.2,216.05,47.949,96.586,7.574,21.9887,2.2897,2.3843,38.117,8920.5,9.6721,23.38,51.597,1426.22,15143.7002,161.63,108.394,0.8832,105.26,5041.8999,0.3512,1.0139,183.66,9796.9004,1846.7,165.75,10.2956,1.5687,10.76,14.8343,2668.8201,61.252,1035.7,9.8143,362.69,36.79,19.235,334.859,10.303,201.4,28.931,106.226,0.4837,1.2281,3.2792,2.4492,118.83,5528.2002,4.5737,116.663,740.07,4.7106,17.135,3.3023,1996.5,23334.1992,10.723,78.673,10.3256,2.0113,7.8705,36.5145,1952.5601,10.0021,3076.7,25.968,2318.5801,5.3937,25867,642.957,3.8654,642.957,116.86
2012-06-15,1.2628,100.286,1.948,25.4575,7.4315,0.8119,295.04,3.4521,0.6956,4.2819,4.455,8.8509,1.2008,7.4997,7.5232,41.0645,2.2899,1.2605,2.593,1.2922,8.035,9.7959,11859,4.881,70.388,1469.04,17.518,4.0024,1.6115,53.445,1.6139,39.731,10.5646,1,4.6342,59.62,136,2.2704,5.6672,1.9458,2.4513,101.176,0.4733,1751.84,1.5869,8.6112,1.25,9.637,10383,2.4136,617.177,2193.7,613.16,1.227,109.19,216.71,48.303,97.691,7.616,22.0552,2.2939,2.389,38.277,8947.5,9.6922,23.451,51.754,1430.58,15159.5996,160.57,108.843,0.8873,104.88,5057.8999,0.3525,1.0107,184.3,9824.5,1852.3,166.22,10.369,1.5712,10.759,14.8561,2677.5801,61.278,1041.38,9.8443,363.8,36.94,19.204,335.86,10.378,201.96,29.023,106.549,0.4858,1.2317,3.2861,2.4532,118.68,5545.1001,4.595,117.046,742.31,4.7314,17.309,3.3123,2002.5,23914.5,10.756,78.831,10.3999,2.0073,7.8819,36.6796,1962.27,10.0325,3084.8,26.424,2325.6299,5.4184,25946,642.957,3.8654,642.957,116.86
2012-06-16,1.2628,100.286,1.948,25.4575,7.4315,0.8119,295.04,3.4521,0.6956,4.2819,4.455,8.8509,1.2008,7.4997,7.5232,41.0645,2.2899,1.2605,2.593,1.2922,8.035,9.7959,11859,4.881,70.388,1469.04,17.518,4.0024,1.6115,53.445,1.6139,39.731,10.5646,1,4.6342,59.62,136,2.2704,5.6672,1.9458,2.4513,101.176,0.4733,1751.84,1.5869,8.6112,1.25,9.637,10383,2.4136,617.177,2193.7,613.16,1.227,109.19,216.71,48.303,97.691,7.616,22.0552,2.2939,2.389,38.277,8947.5,9.6922,23.451,51.754,1430.58,15159.5996,160.57,108.843,0.8873,104.88,5057.8999,0.3525,1.0107,184.3,9824.5,1852.3,166.22,10.369,1.5712,10.759,14.8561,2677.5801,61.278,1041.38,9.8443,363.8,36.94,19.204,335.86,10.378,201.96,29.023,106.549,0.4858,1.2317,3.2861,2.4532,118.68,5545.1001,4.595,117.046,742.31,4.7314,17.309,3.3123,2002.5,23914.5,10.756,78.831,10.3999,2.0073,7.8819,36.6796,1962.27,10.0325,3084.8,26.424,2325.6299,5.4184,25946,642.957,3.8654,642.957,116.86
2012-06-17,1.2628,100.286,1.948,25.4575,7.4315,0.8119,295.04,3.4521,0.6956,4.2819,4.455,8.8509,1.2008,7.4997,7.5232,41.0645,2.2899,1.2605,2.593,1.2922,8.035,9.7959,11859,4.881,70.388,1469.04,17.518,4.0024,1.6115,53.445,1.6139,39.731,10.5646,1,4.6342,59.62,136,2.2704,5.6672,1.9458,2.4513,101.176,0.4733,1751.84,1.5869,8.6112,1.25,9.637,10383,2.4136,617.177,2193.7,613.16,1.227,109.19,216.71,48.303,97.691,7.616,22.0552,2.2939,2.389,38.277,8947.5,9.6922,23.451,51.754,1430.58,15159.5996,160.57,108.843,0.8873,104.88,5057.8999,0.3525,1.0107,184.3,9824.5,1852.3,166.22,10.369,1.5712,10.759,14.8561,2677.5801,61.278,1041.38,9.8443,363.8,36.94,19.204,335.86,10.378,201.96,29.023,106.549,0.4858,1.2317,3.2861,2.4532,118.68,5545.1001,4.595,117.046,742.31,4.7314,17.309,3.3123,2002.5,23914.5,10.756,78.831,10.3999,2.0073,7.8819,36.6796,1962.27,10.0325,3084.8,26.424,2325.6299,5.4184,25946,642.957,3.8654,642.957,116.86
2012-06-18,1.2705,100.436,1.9482,25.357,7.4325,0.8083,290.16,3.4516,0.6945,4.2393,4.3608,8.8396,1.2011,7.5378,7.399,41.0028,2.2914,1.2559,2.57,1.2962,8.0357,9.8562,11744.5,4.8924,69.925,1470.8101,17.2072,3.9052,1.6038,52.0573,1.6087,38.8884,10.4926,1,4.5638,59.91,136.06,2.2704,5.5847,1.9458,2.4731,101.71,0.4626,1757.11,1.5815,8.6435,1.2546,9.627,10408,2.364,617.974,2209.3,614.25,1.232,109.19,217.52,48.274,96.2062,7.478,22.1444,2.2786,2.4066,38.375,8980.5,9.7366,23.539,51.947,1435.92,15267.0996,159.32,109.254,0.8748,105.479,5067.8999,0.3421,1.0208,184.95,9850,1859.3,162.772,10.3337,1.5771,10.759,14.901,2681.8899,60.709,1045.27,9.8817,366.42,37.7296,19.293,337.111,10.3337,202.82,29.135,106.957,0.4717,1.2368,3.2871,2.4676,118.96,5588,4.4436,115.064,745.1,4.6566,18.1325,3.3246,2010,24514.5,10.796,79.062,10.3654,2.0069,7.9239,36.733,1965.77,10.0388,3102.6001,26.46,2334.27,5.4227,26042,642.957,3.8654,642.957,116.86
2012-06-19,1.2598,99.518,1.9483,25.541,7.4315,0.8031,290.84,3.4521,0.6954,4.2689,4.4625,8.8383,1.2009,7.5288,7.5179,41.0558,2.2808,1.2456,2.5955,1.2873,7.9963,9.7717,11785,4.8694,70.347,1456.72,17.419,3.9689,1.5901,53.089,1.5989,39.572,10.453,1,4.6231,59.94,135.78,2.2704,5.6602,1.9458,2.4756,101.529,0.4718,1732.97,1.581,8.6522,1.2558,9.5989,10355,2.3664,618.031,2202.8,614.87,1.233,108.62,217.74,48.323,97.446,7.591,22.1817,2.2739,2.409,38.743,8898,9.7389,23.563,52,1441.16,15282.4004,157.76,109.427,0.8857,104.23,5073.1001,0.3515,1.0218,185.07,9886.5,1861.1,166.05,10.2853,1.5787,10.761,14.9565,2675.75,61.057,1048.85,9.891,366.79,36.85,19.168,341.837,10.2853,203.09,29.168,107.065,0.4847,1.2376,3.2784,2.4649,118.12,5571.5,4.5835,115.612,752.15,4.7202,17.261,3.328,2012.1,23515.6992,10.807,79.141,10.3153,2.0014,7.9319,36.7577,1963.96,10.054,3093.1001,26.424,2336.6101,5.404,26062,642.957,3.8654,642.957,116.86
2012-06-20,1.2681,100.21,1.9481,25.357,7.4331,0.8065,287.7,3.4521,0.6947,4.24,4.4613,8.8342,1.2008,7.5367,7.5185,41.0115,2.2835,1.2451,2.5683,1.2903,8.0516,9.8363,11892,4.8847,70.868,1461.89,17.345,3.9912,1.5932,53.51,1.6056,39.805,10.3893,1,4.6563,59.89,135.53,2.2704,5.6943,1.9458,2.4722,101.673,0.4752,1756.47,1.5739,8.6403,1.2541,9.5632,10405,2.3467,616.046,2204.8,614.03,1.231,109.24,217.44,48.257,97.983,7.646,22.1591,2.3186,2.4058,38.361,8977.2998,9.704,23.53,51.928,1439.1801,15240.7002,157.57,109.215,0.8921,104.86,5069.2002,0.3535,1.0204,184.74,9848.9004,1858.6,167.88,10.2171,1.5765,10.76,14.9404,2697.9399,61.429,1049.9399,9.8787,366.29,37.12,19.334,336.989,10.2171,199.97,29.128,106.906,0.4882,1.236,3.2562,2.4661,119.01,5601.7002,4.6124,115.303,744.83,4.75,17.405,3.3234,2009.3,24505.6992,10.792,79.159,10.2471,2.0031,7.921,36.6791,1962.54,10.0478,3095.1001,26.388,2333.4199,5.4395,26039,642.957,3.8654,642.957,116.86
2012-06-21,1.2681,100.708,1.9483,25.563,7.4332,0.8072,286.317,3.4521,0.6951,4.2294,4.4601,8.8252,1.2011,7.4875,7.5194,41.3028,2.2765,1.2433,2.5646,1.2931,8.0546,9.8374,11908,4.9012,71.196,1460.1899,17.36,3.9973,1.584,53.362,1.6091,39.972,10.3786,1,4.655,60.13,135.55,2.2704,5.6931,1.9458,2.475,102.005,0.4751,1767.4399,1.5839,8.682,1.2619,9.5704,10456,2.4369,614.969,2196.1001,619.09,1.239,109.21,218.8,48.793,98.131,7.65,22.3044,2.2985,2.4243,38.602,9033,9.7414,23.678,52.254,1448.21,15305.5,157.8,109.891,0.89,104.07,5101,0.3537,1.0205,185.91,9911.5996,1870.3,168.32,10.1979,1.5864,10.762,15.1007,2697.0601,61.412,1057.79,9.9394,368.58,37.11,19.368,339.091,10.2105,202.97,29.326,107.573,0.488,1.2441,3.2647,2.473,119.31,5636.8999,4.6132,114.557,749.49,4.7508,17.412,3.3442,2021.9,24658.4004,10.86,79.578,10.2274,2.0031,7.958,36.8942,1974.78,10.1104,3114.3999,26.744,2352.1001,5.4403,26170,642.957,3.8654,642.957,116.86
2012-06-22,1.2552,100.389,1.9483,25.811,7.4329,0.8043,287.821,3.4521,0.6895,4.2932,4.4623,8.8045,1.2011,7.4845,7.4998,41.5726,2.2623,1.2489,2.5851,1.2904,7.9779,9.7362,11797,4.8829,70.563,1447.28,17.444,3.9993,1.5926,53.225,1.6037,39.88,10.5046,1,4.6071,60.05,135.7,2.2704,5.6528,1.9458,2.4842,102.166,0.4701,1764.96,1.5861,8.6824,1.2601,9.572,10442,2.3588,613.975,2191.1001,618.41,1.237,109.2,218.5,48.49,97.27,7.57,22.2809,2.2784,2.4173,38.547,9020.4004,9.7271,23.645,52.18,1446.17,15284,157.9,109.679,0.8807,102.92,5097.6001,0.3499,1.0254,185.95,9895.7002,1867.6,166.46,10.2113,1.5842,10.737,15.0731,2707.8401,60.562,1058.84,9.9267,368.06,37.15,19.166,338.611,10.2035,203.11,29.29,107.423,0.483,1.242,3.2601,2.4782,118.28,5667,4.5657,113.935,748.43,4.7008,17.235,3.3395,2019,24623.9004,10.845,79.517,10.2409,2.0058,7.9594,36.8736,1970.75,10.0963,3093.6001,26.643,2348.8101,5.3828,26108,642.957,3.8654,642.957,116.86
2012-06-23,1.2552,100.389,1.9483,25.811,7.4329,0.8043,287.821,3.4521,0.6895,4.2932,4.4623,8.8045,1.2011,7.4845,7.4998,41.5726,2.2623,1.2489,2.5851,1.2904,7.9779,9.7362,11797,4.8829,70.563,1447.28,17.444,3.9993,1.5926,53.225,1.6037,39.88,10.5046,1,4.6071,60.05,135.7,2.2704,5.6528,1.9458,2.4842,102.166,0.4701,1764.96,1.5861,8.6824,1.2601,9.572,10442,2.3588,613.975,2191.1001,618.41,1.237,109.2,218.5,48.49,97.27,7.57,22.2809,2.2784,2.4173,38.547,9020.4004,9.7271,23.645,52.18,1446.17,15284,157.9,109.679,0.8807,102.92,5097.6001,0.3499,1.0254,185.95,9895.7002,1867.6,166.46,10.2113,1.5842,10.737,15.0731,2707.8401,60.562,1058.84,9.9267,368.06,37.15,19.166,338.611,10.2035,203.11,29.29,107.423,0.483,1.242,3.2601,2.4782,118.28,5667,4.5657,113.935,748.43,4.7008,17.235,3.3395,2019,24623.9004,10.845,79.517,10.2409,2.0058,7.9594,36.8736,1970.75,10.0963,3093.6001,26.643,2348.8101,5.3828,26108,642.957,3.8654,642.957,116.86
2012-06-24,1.2552,100.389,1.9483,25.811,7.4329,0.8043,287.821,3.4521,0.6895,4.2932,4.4623,8.8045,1.2011,7.4845,7.4998,41.5726,2.2623,1.2489,2.5851,1.2904,7.9779,9.7362,11797,4.8829,70.563,1447.28,17.444,3.9993,1.5926,53.225,1.6037,39.88,10.5046,1,4.6071,60.05,135.7,2.2704,5.6528,1.9458,2.4842,102.166,0.4701,1764.96,1.5861,8.6824,1.2601,9.572,10442,2.3588,613.975,2191.1001,618.41,1.237,109.2,218.5,48.49,97.27,7.57,22.2809,2.2784,2.4173,38.547,9020.4004,9.7271,23.645,52.18,1446.17,15284,157.9,109.679,0.8807,102.92,5097.6001,0.3499,1.0254,185.95,9895.7002,1867.6,166.46,10.2113,1.5842,10.737,15.0731,2707.8401,60.562,1058.84,9.9267,368.06,37.15,19.166,338.611,10.2035,203.11,29.29,107.423,0.483,1.242,3.2601,2.4782,118.28,5667,4.5657,113.935,748.43,4.7008,17.235,3.3395,2019,24623.9004,10.845,79.517,10.2409,2.0058,7.9594,36.8736,1970.75,10.0963,3093.6001,26.643,2348.8101,5.3828,26108,642.957,3.8654,642.957,116.86
2012-06-25,1.2538,100.99,1.9483,25.714,7.4333,0.8045,287.162,3.4516,0.6947,4.2668,4.4694,8.8074,1.2009,7.487,7.3526,41.666,2.2701,1.2491,2.5952,1.287,7.9865,9.729,11819,4.9049,71.737,1455.0601,17.416,3.923,1.5916,53.195,1.6027,39.982,10.5448,1,4.6151,59.47,135.74,2.2704,5.6662,1.9458,2.4475,101.177,0.4602,1760.46,1.5773,8.5854,1.2481,9.5766,10405,2.4099,617.102,2181.8999,613.46,1.225,109.22,216.38,48.254,98.228,7.578,22.0742,2.2576,2.4004,38.174,8933.7998,9.6521,23.415,51.775,1432.13,15136.2998,157.7,108.613,0.869,103.47,5048.2002,0.3409,1.0091,184.32,9796.7002,1849.5,163.798,10.2608,1.5688,10.74,15.0465,2698.5601,60.627,1051.0699,9.8316,363.87,37.7183,19.166,335.353,10.2608,201.38,29.01,106.385,0.4825,1.2299,3.2509,2.4453,118.28,5668.2998,4.573,114.177,741.17,4.7088,17.117,3.3073,1999.5,24386.4004,10.739,78.685,10.2908,1.997,7.8698,36.6076,1951.72,10.0046,3055,26.572,2326.1399,5.3922,25837,642.957,3.8654,642.957,116.86
2012-06-26,1.2505,99.575,1.9483,25.845,7.4329,0.8031,287.52,3.4521,0.6954,4.2557,4.4665,8.8232,1.2008,7.5027,7.527,41.5697,2.2756,1.2486,2.5738,1.2861,7.946,9.7012,11768,4.9018,71.212,1451.76,17.388,3.9924,1.5876,53.194,1.6014,39.759,10.5859,1,4.591,59.21,135.7,2.2704,5.6407,1.9458,2.4468,100.332,0.4685,1750.98,1.5773,8.5513,1.2414,9.5931,10299,2.3232,611.386,2185.6001,609.01,1.218,109.21,215.21,47.763,97.899,7.552,21.9634,2.295,2.3907,37.968,8886,9.6093,23.288,51.495,1424.39,15084.7002,157.53,107.972,0.8776,103.11,5020.8999,0.3498,1.0099,183.4,9743.4004,1875,166.76,10.3172,1.5603,10.73,15.0335,2658.3999,61.161,1047.88,9.7772,361.9,36.58,18.943,333.561,10.3172,200.63,28.857,105.825,0.4813,1.2231,3.2351,2.4319,117.92,5606.3999,4.5496,114.56,737.16,4.6838,17.037,3.2895,1988.7,24255.3008,10.681,78.573,10.3467,1.9865,7.8398,36.4145,1939.98,9.9421,3038.5,26.365,2313.6299,5.3643,25723,642.957,3.8654,642.957,116.86
2012-06-27,1.2488,99.221,1.9483,25.869,7.4335,0.7986,285.63,3.4521,0.6952,4.2447,4.4527,8.8205,1.2008,7.5102,7.5155,41.0536,2.2573,1.2425,2.5839,1.2784,7.9354,9.6871,11750,4.9172,71.112,1445.89,17.18,3.9776,1.5806,52.932,1.5964,39.749,10.5206,1,4.584,59.18,135.77,2.2704,5.6209,1.9458,2.4358,100.455,0.4678,1757.04,1.5744,8.5441,1.2422,9.599,10393,2.3983,622.317,2202.8,611.14,1.219,109.12,215.34,48.023,97.94,7.541,21.9855,2.2611,2.394,37.991,8891.4004,9.6246,23.303,51.527,1421.51,15093.9004,157.5,108.038,0.8762,102.7,5024,0.349,1.0043,183.56,9755.7002,1874,167,10.3478,1.5402,10.744,15.0645,2660.03,61.192,1052.27,9.782,360.25,36.52,18.957,333.758,10.3478,199.86,28.886,105.889,0.4804,1.2238,3.2434,2.4461,117.83,5609.7998,4.5427,115.352,737.63,4.6801,17.106,3.2915,1989.9,24270.0996,10.688,78.683,10.3778,1.9869,7.8321,36.4308,1937.41,9.9513,3037.8999,26.507,2315.04,5.3563,25738,642.957,3.8654,642.957,116.86
2012-06-28,1.2473,99.369,1.9485,25.858,7.4333,0.8009,286.35,3.4521,0.6951,4.2528,4.4492,8.784,1.2008,7.5259,7.4941,41.0947,2.2612,1.2374,2.5855,1.2782,7.9165,9.6735,11741,4.9175,70.865,1439.76,16.91,3.9749,1.5746,52.683,1.592,39.685,10.5195,1,4.578,59.31,135.79,2.2704,5.6262,1.9458,2.4485,100.401,0.4672,1752.1899,1.5704,8.5572,1.2423,9.5542,10369,2.3248,620.994,2202.3999,610,1.219,109.17,215.36,47.796,98.284,7.534,21.9948,2.2568,2.3917,37.994,8892.0996,9.5248,23.304,51.531,1421.63,15095.2002,157.4,108.047,0.8757,102.94,5035.7002,0.3488,1.0106,183.43,9755.2002,1868,166.05,10.2411,1.5403,10.724,15.0221,2704.6001,61.082,1061.1,9.784,360.28,36.47,18.917,333.791,10.2411,200.07,28.897,105.898,0.4786,1.2242,3.2461,2.4397,117.86,5535.2998,4.5368,115.745,739.87,4.6711,17.145,3.2917,1990,24272.0996,10.688,78.689,10.2703,1.9883,7.8452,36.3876,1935.0699,9.9521,3046.8999,26.446,2319.52,5.3501,25697,642.957,3.8654,642.957,116.86
2012-06-29,1.2441,98.678,1.9491,25.726,7.4316,0.8016,290.04,3.4521,0.6954,4.2854,4.4471,8.7558,1.2008,7.5393,7.5171,41.1711,2.2732,1.2397,2.5803,1.2856,7.8999,9.6514,11714,4.9048,70.594,1439.37,16.943,3.9732,1.5801,52.581,1.5931,39.657,10.4514,1,4.5676,58.93,135.75,2.2704,5.6214,1.9458,2.4228,99.8633,0.4661,1752.62,1.5642,8.4982,1.2356,9.5402,10313,2.3855,615.253,2177.7,607.86,1.213,109.19,214.14,47.767,98.226,7.513,21.8844,2.2514,2.3801,37.788,8844.2998,9.542,23.178,51.251,1413.9,15013.5,157.24,107.456,0.8731,102.39,5013.8999,0.3484,0.9989,182.66,9702,1828.2,166.53,10.2399,1.5319,10.735,14.9094,2696.1499,60.892,1062.79,9.7296,358.32,36.39,18.886,331.993,10.2399,199.36,28.741,105.325,0.4788,1.2173,3.2334,2.4177,117.12,5505.2002,4.5259,115.78,735.85,4.6612,17.042,3.274,1979.2,24141,10.63,78.319,10.2701,1.9846,7.7902,36.1947,1923.37,9.8983,3030.3999,26.364,2306.99,5.3368,25601,642.957,3.8654,642.957,116.86
2012-06-30,1.2441,98.678,1.9491,25.726,7.4316,0.8016,290.04,3.4521,0.6954,4.2854,4.4471,8.7558,1.2008,7.5393,7.5171,41.1711,2.2732,1.2397,2.5803,1.2856,7.8999,9.6514,11714,4.9048,70.594,1439.37,16.943,3.9732,1.5801,52.581,1.5931,39.657,10.4514,1,4.5676,58.93,135.75,2.2704,5.6214,1.9458,2.4228,99.8633,0.4661,1752.62,1.5642,8.4982,1.2356,9.5402,10313,2.3855,615.253,2177.7,607.86,1.213,109.19,214.14,47.767,98.226,7.513,21.8844,2.2514,2.3801,37.788,8844.2998,9.542,23.178,51.251,1413.9,15013.5,157.24,107.456,0.8731,102.39,5013.8999,0.3484,0.9989,182.66,9702,1828.2,166.53,10.2399,1.5319,10.735,14.9094,2696.1499,60.892,1062.79,9.7296,358.32,36.39,18.886,331.993,10.2399,199.36,28.741,105.325,0.4788,1.2173,3.2334,2.4177,117.12,5505.2002,4.5259,115.78,735.85,4.6612,17.042,3.274,1979.2,24141,10.63,78.319,10.2701,1.9846,7.7902,36.1947,1923.37,9.8983,3030.3999,26.364,2306.99,5.3368,25601,642.957,3.8654,642.957,116.86
2012-07-01,1.2441,98.678,1.9491,25.726,7.4316,0.8016,290.04,3.4521,0.6954,4.2854,4.4471,8.7558,1.2008,7.5393,7.5171,41.1711,2.2732,1.2397,2.5803,1.2856,7.8999,9.6514,11714,4.9048,70.594,1439.37,16.943,3.9732,1.5801,52.581,1.5931,39.657,10.4514,1,4.5676,58.93,135.75,2.2704,5.6214,1.9458,2.4228,99.8633,0.4661,1752.62,1.5642,8.4982,1.2356,9.5402,10313,2.3855,615.253,2177.7,607.86,1.213,109.19,214.14,47.767,98.226,7.513,21.8844,2.2514,2.3801,37.788,8844.2998,9.542,23.178,51.251,1413.9,15013.5,157.24,107.456,0.8731,102.39,5013.8999,0.3484,0.9989,182.66,9702,1828.2,166.53,10.2399,1.5319,10.735,14.9094,2696.1499,60.892,1062.79,9.7296,358.32,36.39,18.886,331.993,10.2399,199.36,28.741,105.325,0.4788,1.2173,3.2334,2.4177,117.12,5505.2002,4.5259,115.78,735.85,4.6612,17.042,3.274,1979.2,24141,10.63,78.319,10.2701,1.9846,7.7902,36.1947,1923.37,9.8983,3030.3999,26.364,2306.99,5.3368,25601,642.957,3.8654,642.957,116.86
2012-07-02,1.2655,101.032,1.9484,25.509,7.4329,0.8069,286,3.4516,0.6942,4.2169,4.3519,8.7558,1.2016,7.5337,7.361,41.1168,2.2844,1.2358,2.5872,1.2882,7.793,9.8153,11585.7998,4.9502,70.21,1410.74,16.6093,3.9148,1.5779,51.5989,1.602,39.1163,10.3135,1,4.6472,59.61,135.57,2.2704,5.7265,1.9458,2.4534,101.356,0.4613,1764.66,1.5713,8.606,1.251,9.5169,10417,2.4157,627.643,2223.7,615.57,1.228,109.21,216.9,48.369,99.179,7.4716,22.1663,2.2683,2.4193,38.265,8955,9.6627,23.471,51.899,1433.05,15202.5996,157.79,108.81,0.8884,104.72,5072.2998,0.3415,1.0116,185.07,9824.0996,1853.9,164.946,10.1359,1.5513,10.76,15.0832,2717.6001,61.959,1078.75,9.8502,362.85,37.87,19.282,336.157,10.1359,202.24,29.107,106.652,0.4703,1.2327,3.2713,2.4497,119.57,5575,4.4306,115.622,745.16,4.7437,18.081,3.3152,2004.3,24444.5996,10.765,79.238,10.1659,1.9996,7.8886,36.5513,1948.83,10.0228,3066,26.699,2336.02,5.4306,25898,642.957,3.8654,642.957,116.86
2012-07-03,1.2582,99.944,1.9484,25.518,7.4338,0.8017,285.26,3.4521,0.6947,4.2098,4.4471,8.7106,1.201,7.5079,7.5,40.9843,2.2685,1.2286,2.4931,1.2795,7.9784,9.757,11764,4.9293,69.655,1437.34,16.773,3.9713,1.5654,52.573,1.5942,39.715,10.2684,1,4.6176,59.81,135.6,2.2704,5.6879,1.9458,2.4743,101.696,0.4712,1770.58,1.5728,8.6477,1.2552,9.4747,10451,2.3493,618.022,2200.2,616.7,1.232,109.2,217.63,48.613,98.948,7.593,22.2403,2.2536,2.4179,38.394,8984.9004,9.7047,23.55,52.073,1437.88,15252.4004,157.59,109.37,0.8827,103.97,5079.8999,0.3516,1.0213,185.72,9858.5996,1860.2,167.36,10.0556,1.5565,10.743,15.1247,2736.2,61.002,1086.17,9.8839,364.07,37.44,19.135,337.273,10.0556,202.67,29.208,107.009,0.4841,1.237,3.2843,2.4657,118.92,5600.2002,4.576,115.632,747.67,4.7142,17.239,3.3263,2011,24526.3008,10.801,79.542,10.0856,2.0004,7.9278,36.713,1966.72,10.0563,3078.8,26.7,2343.8401,5.3966,25973,642.957,3.8654,642.957,116.86
2012-07-04,1.2606,100.65,1.9483,25.539,7.4342,0.8033,284.3,3.4521,0.6952,4.1903,4.4531,8.7429,1.201,7.5207,7.4638,40.5097,2.2627,1.2253,2.5313,1.2758,7.9989,9.7727,11738,4.9456,68.442,1427.55,16.8,3.96,1.5654,52.323,1.5909,39.562,10.1694,1,4.6271,59.61,135.48,2.2704,5.6997,1.9458,2.4535,101.127,0.4722,1774.17,1.5638,8.6064,1.2511,9.4508,10417,2.3422,615.654,2184.3,615.59,1.228,109.2,216.9,48.371,99.256,7.607,22.1829,2.254,2.419,38.6,8955.4004,9.6631,23.472,51.901,1433.11,15202,157.61,109.066,0.8855,103.94,5063,0.3519,1.0116,185.12,9835.7998,1854,167.7,10.0084,1.5514,10.763,15.0828,2727.1499,61.281,1085.08,9.8493,362.87,37.57,19.135,336.164,10.0084,202.25,29.123,106.656,0.4851,1.2328,3.257,2.4498,118.92,5556.3999,4.5855,114.874,745.19,4.7229,17.34,5.5245,2004.3,24445.5,10.765,79.323,10.0384,2.0028,7.8889,36.5691,1957.72,10.0301,3068.7,26.825,2341,5.4077,25881,642.957,3.8654,642.957,116.86
