date,USD,JPY,BGN,CZK,DKK,EEK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF
2011-03-16,1.3986,113.371,1.9482,24.371,7.4586,,0.8703,273.98,3.4522,0.704,4.042,4.1772,8.9571,1.2841,7.9072,7.3819,40.1987,2.2062,1.4066,2.3262,1.376,9.1812,10.9017,12208,63.224,1589.16,16.814,4.2865,1.9092,61.04,1.7857,42.51,9.7342,1,5.1336,58.75,137.37,2.3744,5.6337,1.9458,2.7266,97.5329,0.5242,1685.16,1.7549,9.532,1.3813,9.0585,4147,2.7058,659.395,2558.6001,677.37,1.358,108.26,238.04,51.435,100.809,8.265,23.0248,2.5477,2.0912,36.417,9142.2002,10.4934,25.732,55.018,4.9714,1605.42,14049.5,273,116.733,0.9823,117.99,5504.6001,0.3875,1.1253,199.73,10925.7998,2098,154.2,9.4566,1.6747,10.965,16.3596,2737.71,61.389,8.7637,10.948,387.28,38.68,17.683,206.536,9.4685,213.27,30.177,98.799,0.5371,1.364,3.7607,3.4607,119.57,5860.5,5.0883,102.504,817.29,5.2395,16.056,3.8443,2188.2,24403.6992,11.905,63.468,9.4862,1.9498,8.6657,40.0208,2068.4199,10.9143,3321.6001,26.125,2283.6699,6.0014,28571,642.957,3.8784,642.957,116.86
2011-03-17,1.3885,109.857,1.9475,24.484,7.4585,,0.8682,274.08,3.4522,0.7041,4.1014,4.1772,8.9998,1.2548,7.8838,7.3729,39.9057,2.2144,1.4171,2.3206,1.378,9.1407,10.8266,12202,62.549,1580.83,16.826,4.2439,1.9221,60.799,1.7837,42.26,9.947,1,5.1115,58.98,137.33,2.3744,5.616,1.9458,2.7257,98.528,0.5222,1693.1801,1.7606,9.5775,1.3878,9.1078,4164,2.6838,659.758,2586.6001,684.73,1.365,108.26,239.17,51.77,100.141,8.234,23.1373,2.5545,2.1083,36.591,8892.5,10.5539,25.855,55.28,4.9593,1614.47,14116.4004,278,117.281,0.9779,117.56,5532.2002,0.3863,1.1098,200.33,10978.0996,2089,153.25,9.5329,1.6717,10.959,16.4376,2743.0901,61.007,8.8055,10.9995,389.12,38.48,17.536,207.312,9.5329,215.08,30.325,98.991,0.5349,1.37,3.7815,3.4529,118.88,5888.6001,5.067,102.426,821.18,5.2177,15.874,3.8839,2191.7,24282.1992,11.962,63.779,9.5622,1.9471,8.7488,40.2045,2077.54,10.9647,3343,26.32,2300.1499,5.987,28700,642.957,3.8784,642.957,116.86
2011-03-18,1.4033,111.54,1.9485,24.376,7.4577,,0.869,273.77,3.4522,0.7041,4.0659,4.1701,8.9899,1.2618,7.9171,7.3603,40.1478,2.2253,1.4252,2.3408,1.381,9.2041,10.9463,12292,63.131,1587.79,16.947,4.2771,1.9421,61.306,1.7922,42.35,9.9248,1,5.1454,59.29,137.78,2.3744,5.6561,1.9458,2.74,99.0739,0.5255,1702.0699,1.7701,9.628,1.395,9.1929,4185,2.6979,666.881,2603.7,688.33,1.372,108.44,240.36,52.041,100.721,8.286,23.2678,2.5832,2.1208,36.784,9233.2998,10.6094,25.991,55.571,4.9865,1622.96,14298.5996,273,117.896,0.9867,118.01,5522,0.3874,1.1156,201.4,11036.0996,2102,154.43,9.6809,1.6746,10.992,16.5469,2763.8101,61.36,8.8519,11.0665,392.57,38.57,17.536,208.613,9.6809,216.41,30.488,99.524,0.5381,1.3774,3.8042,3.4338,119.51,5905.6001,5.0997,102.84,825.5,5.2513,16.52,3.8963,2210.2,24926.8008,12.025,64.003,9.7107,1.9387,8.7948,40.4452,2086.3201,11.0227,3331,26.459,2312.2,6.0128,28850,642.957,3.8784,642.957,116.86
2011-03-19,1.4033,111.54,1.9485,24.376,7.4577,,0.869,273.77,3.4522,0.7041,4.0659,4.1701,8.9899,1.2618,7.9171,7.3603,40.1478,2.2253,1.4252,2.3408,1.381,9.2041,10.9463,12292,63.131,1587.79,16.947,4.2771,1.9421,61.306,1.7922,42.35,9.9248,1,5.1454,59.29,137.78,2.3744,5.6561,1.9458,2.74,99.0739,0.5255,1702.0699,1.7701,9.628,1.395,9.1929,4185,2.6979,666.881,2603.7,688.33,1.372,108.44,240.36,52.041,100.721,8.286,23.2678,2.5832,2.1208,36.784,9233.2998,10.6094,25.991,55.571,4.9865,1622.96,14298.5996,273,117.896,0.9867,118.01,5522,0.3874,1.1156,201.4,11036.0996,2102,154.43,9.6809,1.6746,10.992,16.5469,2763.8101,61.36,8.8519,11.0665,392.57,38.57,17.536,208.613,9.6809,216.41,30.488,99.524,0.5381,1.3774,3.8042,3.4338,119.51,5905.6001,5.0997,102.84,825.5,5.2513,16.52,3.8963,2210.2,24926.8008,12.025,64.003,9.7107,1.9387,8.7948,40.4452,2086.3201,11.0227,3331,26.459,2312.2,6.0128,28850,642.957,3.8784,642.957,116.86
2011-03-20,1.4033,111.54,1.9485,24.376,7.4577,,0.869,273.77,3.4522,0.7041,4.0659,4.1701,8.9899,1.2618,7.9171,7.3603,40.1478,2.2253,1.4252,2.3408,1.381,9.2041,10.9463,12292,63.131,1587.79,16.947,4.2771,1.9421,61.306,1.7922,42.35,9.9248,1,5.1454,59.29,137.78,2.3744,5.6561,1.9458,2.74,99.0739,0.5255,1702.0699,1.7701,9.628,1.395,9.1929,4185,2.6979,666.881,2603.7,688.33,1.372,108.44,240.36,52.041,100.721,8.286,23.2678,2.5832,2.1208,36.784,9233.2998,10.6094,25.991,55.571,4.9865,1622.96,14298.5996,273,117.896,0.9867,118.01,5522,0.3874,1.1156,201.4,11036.0996,2102,154.43,9.6809,1.6746,10.992,16.5469,2763.8101,61.36,8.8519,11.0665,392.57,38.57,17.536,208.613,9.6809,216.41,30.488,99.524,0.5381,1.3774,3.8042,3.4338,119.51,5905.6001,5.0997,102.84,825.5,5.2513,16.52,3.8963,2210.2,24926.8008,12.025,64.003,9.7107,1.9387,8.7948,40.4452,2086.3201,11.0227,3331,26.459,2312.2,6.0128,28850,642.957,3.8784,642.957,116.86
2011-03-21,1.4171,114.786,1.9457,24.346,7.457,,0.8733,272.11,3.4517,0.7039,4.0636,4.0696,8.8638,1.2803,7.8704,7.3786,39.2325,2.236,1.4201,2.3647,1.3936,9.2978,11.0488,12168.2002,63.784,1593.48,16.729,4.3231,1.9345,61.616,1.8028,42.0422,9.9121,1,5.1224,59.85,137.7,2.3744,5.7189,1.9458,2.7633,99.9157,0.5201,1717.92,1.7765,9.71,1.4067,9.2271,4221,2.7209,667.333,2608.3,694.19,1.384,108.27,242.4,52.482,99.7249,8.2354,23.4684,2.5848,2.1422,39.252,9318.2002,10.6996,26.212,56.043,5.0204,1635.34,14318.2002,273,118.895,0.9952,118.311,5602.2002,0.3806,1.1251,203.29,11127.5,2091.2,152.643,9.6812,1.6813,10.9577,16.6573,2780.9299,61.467,8.9272,11.157,394.49,39.4318,17.886,209.148,9.6812,216.9,30.751,100.404,0.5444,1.3889,3.8338,3.456,119.13,5948.8999,4.998,101.993,832.51,5.31,16.36,3.3043,2229,24418,12.127,64.549,9.7081,1.9373,8.8694,40.8377,2098.3301,11.106,3349.3,26.684,2331.79,6.0819,29083,642.957,3.8784,642.957,116.86
2011-03-22,1.4217,115.465,1.9461,24.403,7.4565,,0.8716,271.74,3.4522,0.7037,4.0237,4.1559,8.9071,1.2867,7.8755,7.3482,40.1317,2.2382,1.4128,2.3569,1.3911,9.301,11.0836,12385,63.84,1589.39,17,4.2973,1.9323,61.619,1.7993,42.91,9.839,1,5.2063,59.98,137.7,2.3744,5.7264,1.9458,2.7835,100.135,0.5317,1719.5601,1.7697,9.7314,1.4098,9.1977,4230,2.7622,665.828,2605.7,691.82,1.387,108.27,242.94,52.597,100.022,8.394,23.5238,2.5979,2.1497,37.178,9331.4004,10.6884,26.269,56.166,5.0225,1638.9301,14455.9004,273,119.162,0.9984,119.065,5602.3999,0.3916,1.1488,203.73,11147.7998,2085.8,156.38,9.6279,1.6938,10.9617,16.6443,2790.5801,61.104,8.9468,11.18,395.36,39.06,17.886,210.708,9.6279,217.73,30.823,100.32,0.5446,1.392,3.8409,3.5592,121.38,5969.1001,5.1602,102.963,834.34,5.3255,16.308,3.9241,2226.8,25003.5996,12.154,64.691,9.6592,1.9419,8.8464,40.8883,2106.46,11.1267,3355.2,26.672,2336.8899,6.1075,29175,642.957,3.8784,642.957,116.86
2011-03-23,1.4168,114.818,1.9462,24.402,7.4569,,0.866,269.85,3.4522,0.7061,4.0336,4.126,8.9482,1.2811,7.9069,7.3759,40.0925,2.2147,1.4041,2.3605,1.3912,9.2994,11.0422,12337,63.681,1591.64,17.03,4.3011,1.9155,61.448,1.7911,42.85,9.7795,1,5.2168,60.24,137.75,2.3744,5.7387,1.9458,2.7983,100.668,0.5329,1729.4,1.7744,9.7833,1.4172,9.2032,4251,2.7769,670.375,2618.1001,695.51,1.394,108.27,244.3,52.876,100.404,8.423,23.6479,2.571,2.1547,37.376,9380.5996,10.7467,26.409,56.464,5.0014,1649.0699,14518.4004,263,119.794,0.9971,118.62,5629.3999,0.3923,1.1549,204.81,11207.2998,2129,156.65,9.6166,1.7025,10.9552,16.6457,2804.71,60.888,8.9944,11.2388,397.46,38.98,17.9,211.972,9.6166,217.81,30.999,100.76,0.5459,1.3989,3.8834,3.5346,121.18,5979.6001,5.171,103.014,838.78,5.3242,16.4,3.9432,2245.8,24919.3008,12.218,65.037,9.6477,1.9493,8.929,41.105,2115.48,11.2069,3380.1001,26.815,2349.28,6.0976,29301,642.957,3.8784,642.957,116.86
2011-03-24,1.4106,114.06,1.946,24.38,7.4571,,0.868,269.01,3.4522,0.7065,4.0276,4.1044,8.9373,1.2804,7.8875,7.3612,40.0451,2.1949,1.392,2.3423,1.3828,9.2514,10.9924,12283,63.136,1586.73,16.949,4.2712,1.8964,61.295,1.7827,42.71,9.7706,1,5.1834,59.87,137.77,2.3744,5.7036,1.9458,2.7785,100.875,0.5297,1717.89,1.7636,9.7139,1.4073,9.1504,4228,2.7573,666.466,2590,690.58,1.384,108.25,242.57,52.503,99.7644,8.39,23.4889,2.5567,2.1416,37.111,9314.7998,10.6735,26.222,56.065,4.9973,1635.99,14422.7998,273,118.949,0.9967,118.711,5597.2998,0.3908,1.1468,203.37,11127.5996,2118,155.71,9.5551,1.6742,10.9579,16.5225,2794.0601,61.168,8.9307,11.1536,396.06,38.63,17.9,211.39,9.5551,215.78,30.785,99.787,0.5422,1.389,3.8552,3.5324,120.3,5901.7998,5.1396,103.218,832.84,5.2919,16.288,3.9143,2222.8,24194.3008,12.132,64.787,9.5852,1.9457,8.8658,40.8264,2090.6699,11.128,3356.3,26.624,2337.73,6.0605,29148,642.957,3.8784,642.957,116.86
2011-03-25,1.4172,114.79,1.9484,24.523,7.4569,,0.8789,266.42,3.4522,0.7063,4.0129,4.0886,8.9583,1.2872,7.8679,7.3821,40.1084,2.1939,1.389,2.3442,1.3836,9.2931,11.0428,12355,63.191,1585.8,16.941,4.2907,1.886,61.441,1.7864,42.83,9.7264,1,5.2061,59.84,137.56,2.3744,5.7279,1.9458,2.7772,100.721,0.5317,1717.8,1.7585,9.7093,1.4066,9.14,4235,2.756,664.74,2589.3,690.26,1.384,108.27,242.39,52.479,101.53,8.416,23.4822,2.5715,2.1413,38.649,9278.5996,10.6685,26.21,56.039,5.0436,1635.22,14416.0996,273,118.893,0.9977,118.36,5594.7002,0.3922,1.1462,203.16,11126.7002,2127,156.28,9.5267,1.6918,11.002,16.4971,2792.75,61.392,8.9265,11.1491,397.29,38.72,17.906,209.133,9.5185,217.31,30.774,99.443,0.5444,1.3884,3.8477,3.5353,120.67,5884.8999,5.1623,103.368,832.45,5.318,16.363,3.911,2221.8,24183,12.126,64.756,9.5553,1.9503,8.8617,40.8108,2084.04,11.1229,3350.5,26.612,2336.6399,6.0935,29130,642.957,3.8784,642.957,116.86
2011-03-26,1.4172,114.79,1.9484,24.523,7.4569,,0.8789,266.42,3.4522,0.7063,4.0129,4.0886,8.9583,1.2872,7.8679,7.3821,40.1084,2.1939,1.389,2.3442,1.3836,9.2931,11.0428,12355,63.191,1585.8,16.941,4.2907,1.886,61.441,1.7864,42.83,9.7264,1,5.2061,59.84,137.56,2.3744,5.7279,1.9458,2.7772,100.721,0.5317,1717.8,1.7585,9.7093,1.4066,9.14,4235,2.756,664.74,2589.3,690.26,1.384,108.27,242.39,52.479,101.53,8.416,23.4822,2.5715,2.1413,38.649,9278.5996,10.6685,26.21,56.039,5.0436,1635.22,14416.0996,273,118.893,0.9977,118.36,5594.7002,0.3922,1.1462,203.16,11126.7002,2127,156.28,9.5267,1.6918,11.002,16.4971,2792.75,61.392,8.9265,11.1491,397.29,38.72,17.906,209.133,9.5185,217.31,30.774,99.443,0.5444,1.3884,3.8477,3.5353,120.67,5884.8999,5.1623,103.368,832.45,5.318,16.363,3.911,2221.8,24183,12.126,64.756,9.5553,1.9503,8.8617,40.8108,2084.04,11.1229,3350.5,26.612,2336.6399,6.0935,29130,642.957,3.8784,642.957,116.86
2011-03-27,1.4172,114.79,1.9484,24.523,7.4569,,0.8789,266.42,3.4522,0.7063,4.0129,4.0886,8.9583,1.2872,7.8679,7.3821,40.1084,2.1939,1.389,2.3442,1.3836,9.2931,11.0428,12355,63.191,1585.8,16.941,4.2907,1.886,61.441,1.7864,42.83,9.7264,1,5.2061,59.84,137.56,2.3744,5.7279,1.9458,2.7772,100.721,0.5317,1717.8,1.7585,9.7093,1.4066,9.14,4235,2.756,664.74,2589.3,690.26,1.384,108.27,242.39,52.479,101.53,8.416,23.4822,2.5715,2.1413,38.649,9278.5996,10.6685,26.21,56.039,5.0436,1635.22,14416.0996,273,118.893,0.9977,118.36,5594.7002,0.3922,1.1462,203.16,11126.7002,2127,156.28,9.5267,1.6918,11.002,16.4971,2792.75,61.392,8.9265,11.1491,397.29,38.72,17.906,209.133,9.5185,217.31,30.774,99.443,0.5444,1.3884,3.8477,3.5353,120.67,5884.8999,5.1623,103.368,832.45,5.318,16.363,3.911,2221.8,24183,12.126,64.756,9.5553,1.9503,8.8617,40.8108,2084.04,11.1229,3350.5,26.612,2336.6399,6.0935,29130,642.957,3.8784,642.957,116.86
2011-03-28,1.4026,114.218,1.9457,24.463,7.4567,,0.8762,265.78,3.4032,0.6993,4.0136,3.9785,8.971,1.2934,7.8817,7.3697,39.0416,2.183,1.369,2.3282,1.3759,9.2163,10.93,12108.7998,62.946,1561.6,16.6129,4.2537,1.867,60.72,1.7702,42.0568,9.616,1,5.1312,59.95,137.8,2.3744,5.6814,1.9458,2.7821,100.934,0.5209,1720.8199,1.7601,9.7265,1.4091,9.1317,4242,2.7609,664.5,2592.8,691.48,1.386,108.27,242.81,52.571,99.9998,8.2769,23.5276,2.5346,2.1437,38.575,9029.4004,10.6873,26.256,56.138,4.982,1638.11,14441.5,273,119.102,0.9908,118.015,5606,0.3818,1.1482,203.05,11145,2086.2,152.761,9.4997,1.6964,10.9623,16.5737,2796.26,60.738,8.9423,11.1688,399.41,39.2158,17.806,210.532,9.4997,216.67,30.833,99.505,0.54,1.3906,3.8595,3.5104,118.764,5867,5.0065,102.561,833.92,5.2711,16.089,3.9179,2232.8,24762.6992,12.148,64.871,9.5297,1.9374,8.8773,40.7147,2090.53,11.1459,3355.6001,26.659,2340.75,6.0358,29160,642.957,3.8784,642.957,116.86
2011-03-29,1.408,115.103,1.9504,24.526,7.4564,,0.8805,267.17,3.4522,0.7064,3.9925,4.1075,8.99,1.2905,7.8809,7.3633,39.9509,2.1909,1.3745,2.3366,1.3766,9.2418,10.9753,12275,63.016,1566.91,16.858,4.2641,1.8752,61.119,1.7773,42.66,9.6604,1,5.1774,59.49,137.68,2.3744,5.699,1.9458,2.7611,100.377,0.5283,1706.45,1.7499,9.6529,1.3986,9.0931,4221,2.74,659.048,2579.8,686.25,1.376,108.27,241.05,52.196,101.051,8.365,23.3569,2.5425,2.1283,36.878,9256.9004,10.5939,26.058,55.714,4.9569,1627.14,14376.2002,273,118.206,0.9924,116.64,5552.3999,0.3899,1.1396,201.63,11062.5996,2117,155.44,9.4563,1.691,10.978,16.4518,2782.1799,61.213,8.8747,11.0943,396.39,38.55,17.782,209.152,9.4563,215.42,30.605,99.275,0.5415,1.3806,3.8394,3.4983,120.12,5864.7002,5.1326,103.545,827.63,5.2894,16.268,3.2849,2208.8999,24576.4004,12.056,64.38,9.4871,1.9484,8.8104,40.4518,2084.6499,11.0657,3335.3,26.457,2323.1299,6.064,28969,642.957,3.8784,642.957,116.86
2011-03-30,1.4111,116.29,1.946,24.522,7.4573,,0.8813,267.51,3.4522,0.7066,3.9917,4.124,8.9396,1.2992,7.8863,7.3843,39.9708,2.194,1.3709,2.3308,1.3746,9.2343,10.9936,12260,62.912,1565.67,16.851,4.2645,1.8654,60.965,1.7796,42.66,9.6568,1,5.1706,59.62,137.78,2.3744,5.6955,1.9458,2.7668,100.344,0.5281,1703.63,1.7545,9.6729,1.4014,9.0997,4230,2.7316,662.736,2597.8,690.06,1.378,108.26,241.55,52.304,100.985,8.358,23.4048,2.5476,2.1313,36.955,9240.7002,10.6207,26.112,55.829,4.9725,1630.5,14410,268,118.449,0.9903,115.85,5555.3999,0.3898,1.1419,202.03,11085.5,2112,155.28,9.4457,1.6939,10.9331,16.5012,2787.9299,61.192,8.8931,11.1137,382.42,38.52,17.782,208.349,9.4457,216.64,30.681,98.958,0.5408,1.3831,3.883,3.5129,119.95,5785.2998,5.1251,103.312,829.34,5.2781,16.256,3.8931,2213.3999,24170.1992,12.081,64.513,9.4842,1.9482,8.8286,40.5105,2092.46,11.0842,3340.8,26.512,2327.9099,6.0445,29007,642.957,3.8784,642.957,116.86
2011-03-31,1.4121,117.41,1.9459,24.51,7.4568,,0.8787,265.92,3.4522,0.7065,4.0096,4.0953,8.932,1.2973,7.8707,7.3762,40.2242,2.1913,1.368,2.2901,1.3719,9.2298,10.9898,12285,62.991,1550.97,16.8,4.2625,1.8534,61.077,1.7809,42.68,9.6246,1,5.1737,59.58,138.09,2.3744,5.7017,1.9458,2.7677,100.659,0.5282,1709.8199,1.7544,9.676,1.4019,9.0784,4241,2.7466,665.136,2606.3999,690.41,1.379,108.26,241.56,52.321,101.1,8.385,23.4166,2.5496,2.1284,38.376,9243.5996,10.6425,26.12,55.847,4.9431,1631.03,14416.0996,263,118.488,0.989,115.2,5570.6001,0.3899,1.1423,202.27,11089.7998,2113,155.29,9.4072,1.6968,10.9497,16.5066,2781.79,61.37,8.8959,11.1074,384.66,38.53,17.82,210.145,9.4072,216.85,30.695,99.258,0.5412,1.3837,3.8852,3.5158,120.02,5766,5.127,103.251,829.61,5.2873,16.198,3.8937,2214.2,24192.1992,12.085,64.534,9.4379,1.9455,8.8314,40.5491,2088.21,11.0921,3341.2,26.52,2328.6699,6.062,29045,642.957,3.8784,642.957,116.86
2011-04-01,1.4159,118.021,1.946,24.508,7.4553,,0.8829,265.58,3.403,0.7065,4.0217,4.1274,8.9436,1.3017,7.8323,7.3722,40.3152,2.1866,1.3701,2.3072,1.3727,9.2773,11.0113,12345,63,1556.3101,16.897,4.2886,1.8601,61.335,1.7841,42.84,9.5766,1,5.2066,60.15,138.2,2.3744,5.7427,1.9458,2.7916,101.243,0.5317,1718.87,1.7655,9.7598,1.4138,9.1081,4278,2.7561,670.755,2616.1001,690.15,1.391,109.53,243.64,52.771,101.464,8.434,23.6258,2.5675,2.1311,38.743,9340.5996,10.7593,26.346,56.329,4.9159,1645.12,14547.5996,263,119.508,0.9992,115.79,5593.8999,0.3927,1.1522,203.88,11185.2998,2129,156.44,9.4201,1.7048,10.991,16.6693,2789.47,61.323,8.9728,11.1948,388.99,38.82,17.902,210.218,9.409,217.22,30.962,99.482,0.5446,1.3953,3.9061,3.5353,120.72,5759.2002,5.1616,103,836.77,5.3149,16.304,3.9271,2233.3,24400.3008,12.189,66.124,9.4501,1.9545,8.9502,40.7808,2104.04,11.1767,3364.8999,26.75,2348.72,6.0858,29288,642.957,3.8784,642.957,116.86
2011-04-02,1.4159,118.021,1.946,24.508,7.4553,,0.8829,265.58,3.403,0.7065,4.0217,4.1274,8.9436,1.3017,7.8323,7.3722,40.3152,2.1866,1.3701,2.3072,1.3727,9.2773,11.0113,12345,63,1556.3101,16.897,4.2886,1.8601,61.335,1.7841,42.84,9.5766,1,5.2066,60.15,138.2,2.3744,5.7427,1.9458,2.7916,101.243,0.5317,1718.87,1.7655,9.7598,1.4138,9.1081,4278,2.7561,670.755,2616.1001,690.15,1.391,109.53,243.64,52.771,101.464,8.434,23.6258,2.5675,2.1311,38.743,9340.5996,10.7593,26.346,56.329,4.9159,1645.12,14547.5996,263,119.508,0.9992,115.79,5593.8999,0.3927,1.1522,203.88,11185.2998,2129,156.44,9.4201,1.7048,10.991,16.6693,2789.47,61.323,8.9728,11.1948,388.99,38.82,17.902,210.218,9.409,217.22,30.962,99.482,0.5446,1.3953,3.9061,3.5353,120.72,5759.2002,5.1616,103,836.77,5.3149,16.304,3.9271,2233.3,24400.3008,12.189,66.124,9.4501,1.9545,8.9502,40.7808,2104.04,11.1767,3364.8999,26.75,2348.72,6.0858,29288,642.957,3.8784,642.957,116.86
2011-04-03,1.4159,118.021,1.946,24.508,7.4553,,0.8829,265.58,3.403,0.7065,4.0217,4.1274,8.9436,1.3017,7.8323,7.3722,40.3152,2.1866,1.3701,2.3072,1.3727,9.2773,11.0113,12345,63,1556.3101,16.897,4.2886,1.8601,61.335,1.7841,42.84,9.5766,1,5.2066,60.15,138.2,2.3744,5.7427,1.9458,2.7916,101.243,0.5317,1718.87,1.7655,9.7598,1.4138,9.1081,4278,2.7561,670.755,2616.1001,690.15,1.391,109.53,243.64,52.771,101.464,8.434,23.6258,2.5675,2.1311,38.743,9340.5996,10.7593,26.346,56.329,4.9159,1645.12,14547.5996,263,119.508,0.9992,115.79,5593.8999,0.3927,1.1522,203.88,11185.2998,2129,156.44,9.4201,1.7048,10.991,16.6693,2789.47,61.323,8.9728,11.1948,388.99,38.82,17.902,210.218,9.409,217.22,30.962,99.482,0.5446,1.3953,3.9061,3.5353,120.72,5759.2002,5.1616,103,836.77,5.3149,16.304,3.9271,2233.3,24400.3008,12.189,66.124,9.4501,1.9545,8.9502,40.7808,2104.04,11.1767,3364.8999,26.75,2348.72,6.0858,29288,642.957,3.8784,642.957,116.86
2011-04-04,1.4223,119.786,1.9456,24.438,7.456,,0.8822,265.2,3.4517,0.7063,4.0165,4.038,8.9375,1.3161,7.8018,7.351,39.1903,2.1731,1.368,2.2921,1.3698,9.2964,11.0615,12087.5996,63.294,1543.53,16.4992,4.2977,1.8499,61.359,1.7918,42.0671,9.5211,1,5.1302,59.88,138.14,2.3744,5.7571,1.9458,2.7676,100.924,0.5208,1713.5601,1.7635,9.7255,1.4089,9.0521,4263,2.7252,662.305,2599.8999,692.25,1.386,108.27,242.86,52.587,100.47,8.2881,23.5463,2.5089,2.1059,38.571,9290.2998,10.6883,26.253,56.132,4.9246,1637.9301,14503.7002,250,118.87,0.998,116.515,5567.1001,0.3821,1.1269,203.42,11119.7002,2094.5,152.745,9.333,1.7039,10.9611,16.574,2793.8401,61.582,8.9413,11.147,388.04,38.9284,17.973,209.479,9.333,215.47,30.858,99.324,0.5457,1.3894,3.8909,3.4571,119.169,5696.3999,5.0059,101.594,833.83,5.3252,16.411,3.9134,2225.3999,24315,12.146,65.784,9.3616,1.9497,8.8834,40.4186,2100.9299,11.1553,3331.8999,26.656,2345.1299,6.0983,29211,642.957,3.8784,642.957,116.86
2011-04-05,1.422,119.61,1.9483,24.419,7.4569,,0.8814,264.69,3.4522,0.7069,4.0225,4.0313,8.9966,1.3122,7.8034,7.3495,39.17,2.1764,1.3716,2.2856,1.3744,9.2909,11.0504,12294,62.951,1544.91,16.5191,4.2997,1.8509,60.2624,1.7916,42.1679,9.5375,1,5.2195,60.13,138.21,2.3744,5.6825,1.9458,2.7932,101.657,0.5332,1714.17,1.7669,9.7654,1.4146,9.0473,4280,2.7719,662.326,2577.8,689.76,1.392,109.1,243.85,52.801,100.321,8.439,23.6421,2.5382,2.1159,38.765,9345.9004,10.6916,26.361,56.362,4.924,1644.64,14554.5,258,119.363,1.0016,116.96,5574.2998,0.3834,1.1528,204.2,11189.5996,2093.1001,156.81,9.3105,1.7079,10.9604,16.6241,2791.78,61.02,8.978,11.1863,389.63,39.0891,17.984,210.339,9.3105,217.63,30.988,99.589,0.546,1.3965,3.9083,3.519,119.698,5606.2002,5.0265,101.681,837.25,5.3282,17.2464,3.323,2234.6001,24329,12.196,66.226,9.3404,1.9543,8.9553,40.5818,2108.8,11.2037,3338.3999,26.695,2354.71,6.1022,29269,642.957,3.8784,642.957,116.86
2011-04-06,1.4219,121.078,1.946,24.342,7.457,,0.8723,263.54,3.4522,0.7068,3.9932,4.1047,8.9891,1.3161,7.7779,7.3499,40.226,2.1721,1.3778,2.2855,1.3703,9.2971,11.0523,12305,63.002,1546.65,16.815,4.3019,1.8523,61.454,1.7917,42.88,9.5545,1,5.223,59.98,138.57,2.3744,5.7607,1.9458,2.7835,101.304,0.5332,1719.5601,1.7624,9.7314,1.4098,9.0397,4273,2.7481,658.602,2568,688.71,1.387,108.27,243.01,52.619,101.95,8.441,23.5698,2.5392,2.1178,37.178,9331.4004,10.6431,26.269,56.166,4.926,1624.76,14523.9004,258,118.95,0.9998,117.17,5544.2998,0.3936,1.1276,203.18,11152,2132,156.8,9.3087,1.7038,10.9555,16.5172,2790.5801,61.369,8.9468,11.1482,391.11,38.7,17.984,210.85,9.3087,215.18,30.894,98.939,0.5462,1.3915,3.9011,3.4949,121.16,5600.7998,5.1765,101.929,834.34,5.3318,16.361,3.89,2226.8,24775.0996,12.154,65.995,9.339,1.9632,8.9243,40.4364,2102.9199,11.1621,3326.8999,26.46,2350.8401,6.106,29175,642.957,3.8784,642.957,116.86
