date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,EUR,AED,ANG,BAM,BBD,BND,BOB,BRL,BSD,BYR,CNY,COP,EGP,FJD,HRK,IDR,ILS,INR,JMD,JOD,KES,LBP,MUR,MXN,MYR,SAR,TTD,UGX,TRY,KWD,MGA,RUB,UZS,PHP,THB,PKR,RON,BDT,BMD,BWP,BZD,KZT,PEN,UYU,XAF
2005-05-20,1.2557,135.77,1.9557,0.5769,30.28,7.4473,15.6466,0.6864,251.56,3.4529,0.696,0.4293,4.1739,36173,9.1722,239.5,38.91,1.5481,81.96,8.1285,,1.6641,1.5882,9.7782,1265,1.7694,2.083,8.1782,1,4.6132,2.1479,1.9378,2.4031,2.0685,10.1619,2.9339,1.2559,2604,10.3662,2933.8999,7.223,2.0971,7.3197,11847.2002,5.4779,54.422,73.559,0.875,95.9609,1899,36.4352,13.725,4.7684,4.7063,7.5849,2240.7,1.7275,0.3663,,35.295,1330.37,68.803,50.372,74.791,,,,,,,,,
2005-05-21,1.2557,135.77,1.9557,0.5769,30.28,7.4473,15.6466,0.6864,251.56,3.4529,0.696,0.4293,4.1739,36173,9.1722,239.5,38.91,1.5481,81.96,8.1285,,1.6641,1.5882,9.7782,1265,1.7694,2.083,8.1782,1,4.6132,2.1479,1.9378,2.4031,2.0685,10.1619,2.9339,1.2559,2604,10.3662,2933.8999,7.223,2.0971,7.3197,11847.2002,5.4779,54.422,73.559,0.875,95.9609,1899,36.4352,13.725,4.7684,4.7063,7.5849,2240.7,1.7275,0.3663,,35.295,1330.37,68.803,50.372,74.791,,,,,,,,,
2005-05-22,1.2557,135.77,1.9557,0.5769,30.28,7.4473,15.6466,0.6864,251.56,3.4529,0.696,0.4293,4.1739,36173,9.1722,239.5,38.91,1.5481,81.96,8.1285,,1.6641,1.5882,9.7782,1265,1.7694,2.083,8.1782,1,4.6132,2.1479,1.9378,2.4031,2.0685,10.1619,2.9339,1.2559,2604,10.3662,2933.8999,7.223,2.0971,7.3197,11847.2002,5.4779,54.422,73.559,0.875,95.9609,1899,36.4352,13.725,4.7684,4.7063,7.5849,2240.7,1.7275,0.3663,,35.295,1330.37,68.803,50.372,74.791,,,,,,,,,
2005-05-23,1.2571,135.43,1.9594,0.5767,30.306,7.4489,15.6466,0.687,252.29,3.4527,0.6962,0.4293,4.1747,36165,9.1737,239.5,39.04,1.5477,81.93,8.1232,,1.6556,1.5817,9.7898,1261.8,1.7679,2.0854,8.1788,1,4.6199,2.1335,1.9354,2.387,2.0581,10.1769,2.9122,1.2478,2586,10.3852,2926.27,7.246,2.1082,7.3107,11883,5.4883,54.621,73.09,0.8737,96.0959,1900.54,36.4888,13.738,4.7752,4.7131,7.5213,2230.7,1.739,0.3671,,35.215,1321.49,68.65,50.303,74.603,,,,,,,,,
2005-05-24,1.2568,135.22,1.9605,0.5767,30.417,7.4475,15.6466,0.6877,254.09,3.4527,0.696,0.4293,4.1627,36163,9.1725,239.48,38.975,1.5459,81.03,8.0823,,1.6521,1.5844,9.7751,1251.5,1.7632,2.0799,8.2315,1,4.6224,2.1431,1.9376,2.3977,2.059,10.1821,2.9084,1.2532,2597,10.3997,2934.0801,6.9611,2.1013,7.3103,11895.2998,5.4894,54.582,73.558,0.8528,96.2714,1901.52,36.5454,13.499,4.7741,4.7119,7.5551,2227,1.7475,0.3672,,35.336,1330.8199,68.794,50.487,74.58,,,,,,,,,
2005-05-25,1.2599,135.67,1.9557,0.5767,30.535,7.4453,15.6466,0.6874,253.87,3.4529,0.696,0.4293,4.1808,36175,9.1885,239.52,39.215,1.546,81.11,8.0263,,1.6518,1.5922,9.8006,1260.9,1.7622,2.0856,8.137,1,4.6282,2.1356,1.9305,2.3893,2.0555,10.1954,2.9001,1.249,2590,10.4096,2936.6599,7.254,2.1009,7.318,11925.9004,5.5144,54.742,73.301,0.876,96.4292,1904.64,36.5555,13.47,4.7859,4.7236,7.5289,2207.7,1.7384,0.3678,,35.23,1326.21,68.392,50.486,74.763,,,,,,,,,
2005-05-26,1.2514,135.15,1.9561,0.5764,30.545,7.4446,15.6466,0.6873,253.34,3.4527,0.6959,0.4293,4.1793,36144,9.2017,239.52,39.21,1.5464,81.02,7.995,,1.6488,1.5839,9.7338,1252.4,1.7624,2.0526,8.2695,1,4.5958,2.1327,1.928,2.3862,2.055,10.1239,2.8711,1.2474,2587,10.3393,2918.54,7.201,2.0941,7.3189,11862.9004,5.511,54.423,73.204,0.8732,95.7832,1890.64,36.3113,13.69,4.7539,4.691,7.5188,2203,1.732,0.3653,,35.18,1324.45,67.925,50.599,74.456,,,,,,,,,
2005-05-27,1.2582,135.83,1.9557,0.5764,30.466,7.4432,15.6466,0.6885,252.82,3.4529,0.6962,0.4293,4.1355,36168,9.1939,239.53,39.189,1.5465,81.13,7.9871,,1.6474,1.5779,9.7806,1257.1,1.7599,2.0855,8.2349,1,4.6226,2.1312,1.9267,2.3845,2.0538,10.1826,2.8691,1.2465,2588,10.3815,2943,7.249,2.1024,7.3128,11911,5.51,54.684,73.152,0.871,96.9675,1901.59,36.5343,13.639,4.7767,4.7143,7.5189,2211.5,1.72,0.3671,,35.235,1323.51,68.246,50.779,74.821,,,,,,,,,
2005-05-28,1.2582,135.83,1.9557,0.5764,30.466,7.4432,15.6466,0.6885,252.82,3.4529,0.6962,0.4293,4.1355,36168,9.1939,239.53,39.189,1.5465,81.13,7.9871,,1.6474,1.5779,9.7806,1257.1,1.7599,2.0855,8.2349,1,4.6226,2.1312,1.9267,2.3845,2.0538,10.1826,2.8691,1.2465,2588,10.3815,2943,7.249,2.1024,7.3128,11911,5.51,54.684,73.152,0.871,96.9675,1901.59,36.5343,13.639,4.7767,4.7143,7.5189,2211.5,1.72,0.3671,,35.235,1323.51,68.246,50.779,74.821,,,,,,,,,
2005-05-29,1.2582,135.83,1.9557,0.5764,30.466,7.4432,15.6466,0.6885,252.82,3.4529,0.6962,0.4293,4.1355,36168,9.1939,239.53,39.189,1.5465,81.13,7.9871,,1.6474,1.5779,9.7806,1257.1,1.7599,2.0855,8.2349,1,4.6226,2.1312,1.9267,2.3845,2.0538,10.1826,2.8691,1.2465,2588,10.3815,2943,7.249,2.1024,7.3128,11911,5.51,54.684,73.152,0.871,96.9675,1901.59,36.5343,13.639,4.7767,4.7143,7.5189,2211.5,1.72,0.3671,,35.235,1323.51,68.246,50.779,74.821,,,,,,,,,
2005-05-30,1.2483,134.71,1.9459,0.5763,30.455,7.4413,15.6466,0.6843,253.62,3.4528,0.696,0.4293,4.1455,36195,9.1734,239.52,39.134,1.5447,80.56,7.9708,,1.6395,1.567,9.707,1250.8,1.7534,2.0728,8.2736,1,4.5818,2.1254,1.9298,2.378,2.046,10.0931,2.8293,1.2433,2579,10.302,2915.9099,7.182,2.0873,7.3204,11832.5996,5.4792,54.359,72.953,0.8673,96.0537,1884.9,36.2384,13.513,4.7418,4.6796,7.4986,2208.3,1.6912,0.3643,,35.061,1323.51,67.866,50.37,73.189,,,,,,,,,
2005-05-31,1.2308,133.41,1.9559,0.576,30.344,7.4409,15.6466,0.677,253.37,3.4529,0.696,0.4293,4.1665,36215,9.155,239.48,39.064,1.5351,79.81,7.9416,,1.6274,1.5434,9.5743,1239.1,1.7453,2.0498,8.3571,1,4.5192,2.0937,1.9193,2.3425,2.0275,9.9552,2.7714,1.2254,2541,10.2011,2877.29,7.108,2.0625,7.3283,11699.5996,5.4164,53.711,71.861,0.858,94.8639,1857.29,35.7431,13.428,4.6753,4.6141,7.3868,2158.8999,1.6765,0.3605,,34.837,1303.83,67.229,50.058,73.039,,,,,,,,,
2005-06-01,1.2196,132.54,1.9559,0.5751,30.396,7.4403,15.6466,0.6736,253.07,3.4529,0.696,0.4293,4.1404,36199,9.1493,239.5,39.185,1.5318,79.14,7.9002,,1.6278,1.5217,9.4926,1237.6,1.7491,2.046,8.4041,1,4.4732,2.0774,1.919,2.3243,2.027,9.8537,2.772,1.2163,2524,10.1038,2847.9399,7.038,2.0586,7.297,11661.5996,5.3763,53.271,71.302,0.8519,93.8354,1837.74,35.403,13.24,4.6327,4.5725,7.3295,2133.3999,1.657,0.357,,34.728,1293.74,66.71,49.864,72.371,,,,,,,,,
2005-06-02,1.2267,132.75,1.9557,0.5751,30.225,7.44,15.6466,0.6756,250.82,3.4527,0.696,0.4293,4.1159,36164,9.1354,239.5,38.896,1.5355,79.77,7.9071,,1.6244,1.5294,9.547,1242.5,1.7502,2.0515,8.3237,1,4.5061,2.0831,1.9427,2.3306,2.027,9.9261,2.8429,1.2195,2529,10.1307,2865.8101,7.06,2.0763,7.3285,11732.4004,5.3962,53.517,71.497,0.8526,94.2796,1850.63,35.6631,13.222,4.6605,4.5995,7.3495,2134.3,1.651,0.358,,34.772,1297.27,66.901,49.894,72.925,,,,,,,,,
2005-06-03,1.223,131.56,1.9559,0.5747,30.151,7.4389,15.6466,0.6739,249.36,3.4527,0.6959,0.4293,4.1028,36150,9.1337,239.5,38.769,1.531,80.66,7.897,,1.6178,1.525,9.5144,1232.3,1.7395,2.041,8.3323,1,4.4934,2.0861,1.9318,2.334,2.0225,9.8986,2.8141,1.2212,2533,10.1013,2856.6399,7.04,2.059,7.3297,11711.5996,5.3791,53.252,71.601,0.8497,93.9571,1845.5,35.5643,13.199,4.6449,4.5841,7.3602,2129.8999,1.668,0.3569,,34.85,1299.15,67.006,50.035,72.885,,,,,,,,,
2005-06-04,1.223,131.56,1.9559,0.5747,30.151,7.4389,15.6466,0.6739,249.36,3.4527,0.6959,0.4293,4.1028,36150,9.1337,239.5,38.769,1.531,80.66,7.897,,1.6178,1.525,9.5144,1232.3,1.7395,2.041,8.3323,1,4.4934,2.0861,1.9318,2.334,2.0225,9.8986,2.8141,1.2212,2533,10.1013,2856.6399,7.04,2.059,7.3297,11711.5996,5.3791,53.252,71.601,0.8497,93.9571,1845.5,35.5643,13.199,4.6449,4.5841,7.3602,2129.8999,1.668,0.3569,,34.85,1299.15,67.006,50.035,72.885,,,,,,,,,
2005-06-05,1.223,131.56,1.9559,0.5747,30.151,7.4389,15.6466,0.6739,249.36,3.4527,0.6959,0.4293,4.1028,36150,9.1337,239.5,38.769,1.531,80.66,7.897,,1.6178,1.525,9.5144,1232.3,1.7395,2.041,8.3323,1,4.4934,2.0861,1.9318,2.334,2.0225,9.8986,2.8141,1.2212,2533,10.1013,2856.6399,7.04,2.059,7.3297,11711.5996,5.3791,53.252,71.601,0.8497,93.9571,1845.5,35.5643,13.199,4.6449,4.5841,7.3602,2129.8999,1.668,0.3569,,34.85,1299.15,67.006,50.035,72.885,,,,,,,,,
2005-06-06,1.226,130.98,1.9559,0.5746,30.116,7.4397,15.6466,0.672,249.04,3.4529,0.6959,0.4293,4.0806,36208,9.1374,239.47,38.739,1.5313,79.38,7.8678,,1.6033,1.5238,9.538,1231.4,1.7293,2.0367,8.2115,1,4.5027,2.0828,1.9348,2.3303,2.0155,9.9184,2.8256,1.2193,2529,9.7495,2869.1001,6.7695,1.9863,7.3317,11740.7998,5.3917,53.399,71.378,0.8288,94.3904,1849.1899,35.6354,13.324,4.6567,4.5951,7.3331,2114.5,1.6655,0.3577,,34.882,1297.11,66.91,49.79,72.859,,,,,,,,,
2005-06-07,1.2279,130.91,1.9557,0.5745,30.073,7.4427,15.6466,0.6696,249.5,3.4528,0.696,0.4293,4.059,36178,9.136,239.52,38.598,1.5303,78.56,7.8665,,1.5978,1.5298,9.5521,1232.5,1.7177,2.0136,8.1279,1,4.5125,2.0886,1.8885,2.3368,2.0155,9.9402,2.8587,1.2226,2536,9.7764,2863.1399,6.792,1.9745,7.3294,11705.2002,5.4011,53.339,71.576,0.8311,94.5984,1853.88,35.714,13.041,4.6643,4.6036,7.3535,2121.3,1.667,0.3584,,34.893,1292.39,66.953,49.765,72.987,,,,,,,,,
2005-06-08,1.2238,131.19,1.956,0.5744,30.046,7.445,15.6466,0.6706,249.54,3.4527,0.6962,0.4293,4.0399,36144,9.192,239.52,38.575,1.5343,78.54,7.9081,,1.5965,1.5311,9.519,1230.7,1.713,2.0341,8.2397,1,4.4932,2.094,1.9321,2.3429,2.021,9.8982,2.8853,1.2256,2543,10.1742,2883.4399,7.091,2.0509,7.319,11726.2998,5.3832,53.157,71.763,0.8566,94.0757,1846.04,35.5384,13.327,4.6483,4.5879,7.3725,2125.3,1.6635,0.3599,,34.95,1295.73,67.418,49.995,72.746,,,,,,,,,
2005-06-09,1.2228,131.39,1.9556,0.5743,30.06,7.444,15.6466,0.6715,249.5,3.4527,0.696,0.4293,4.0402,36175,9.1934,239.49,38.685,1.5336,78.73,7.9005,,1.5933,1.5362,9.5098,1226,1.7149,2.0346,8.2505,1,4.4919,2.0796,1.9375,2.3268,2.011,9.8948,2.8568,1.2175,2525,9.7346,2883.1001,6.7576,1.966,7.3141,11752.4004,5.4059,53.121,71.268,0.8276,93.8003,1844.8199,35.5267,13.03,4.6441,4.5837,7.3219,2117.5,1.6564,0.3568,,34.819,1286.86,67.315,49.821,72.873,,,,,,,,,
2005-06-10,1.2137,131.87,1.9556,0.574,29.94,7.4434,15.6466,0.6686,249.72,3.4528,0.696,0.4293,4.0199,36133,9.2239,239.51,38.651,1.5372,78.8,7.85,,1.5914,1.5173,9.4344,1222.7,1.7088,2.0274,8.1514,1,4.4512,2.0781,1.9356,2.3251,2.015,9.805,2.9048,1.2167,2523,9.7275,2839.6499,6.7572,1.9614,7.305,11632.7002,5.397,52.729,71.216,0.827,92.9685,1827.25,35.23,13.004,4.6088,4.5488,7.3166,2109.8999,1.6516,0.3537,,34.805,1285.9301,67.412,49.701,72.259,,,,,,,,,
2005-06-11,1.2137,131.87,1.9556,0.574,29.94,7.4434,15.6466,0.6686,249.72,3.4528,0.696,0.4293,4.0199,36133,9.2239,239.51,38.651,1.5372,78.8,7.85,,1.5914,1.5173,9.4344,1222.7,1.7088,2.0274,8.1514,1,4.4512,2.0781,1.9356,2.3251,2.015,9.805,2.9048,1.2167,2523,9.7275,2839.6499,6.7572,1.9614,7.305,11632.7002,5.397,52.729,71.216,0.827,92.9685,1827.25,35.23,13.004,4.6088,4.5488,7.3166,2109.8999,1.6516,0.3537,,34.805,1285.9301,67.412,49.701,72.259,,,,,,,,,
2005-06-12,1.2137,131.87,1.9556,0.574,29.94,7.4434,15.6466,0.6686,249.72,3.4528,0.696,0.4293,4.0199,36133,9.2239,239.51,38.651,1.5372,78.8,7.85,,1.5914,1.5173,9.4344,1222.7,1.7088,2.0274,8.1514,1,4.4512,2.0781,1.9356,2.3251,2.015,9.805,2.9048,1.2167,2523,9.7275,2839.6499,6.7572,1.9614,7.305,11632.7002,5.397,52.729,71.216,0.827,92.9685,1827.25,35.23,13.004,4.6088,4.5488,7.3166,2109.8999,1.6516,0.3537,,34.805,1285.9301,67.412,49.701,72.259,,,,,,,,,
2005-06-13,1.2118,132.59,1.9555,0.574,29.998,7.441,15.6466,0.6699,249.49,3.4527,0.6958,0.4293,4.0503,36160,9.281,239.43,38.645,1.5387,79.14,7.8699,,1.5903,1.5211,9.419,1231.7,1.7164,2.0327,8.262,1,4.4472,2.0443,1.9225,2.2873,1.998,9.7966,2.8297,1.1977,2484,9.942,2842.3501,6.927,2.0103,7.3001,11638.7002,5.3762,52.792,70.044,0.8362,92.8684,1826.49,35.2343,13.046,4.6016,4.5416,7.2175,2091.6001,1.665,0.3513,,34.339,1265.1,66.552,49.345,72.02,,,,,,,,,
2005-06-14,1.2026,131.56,1.956,0.5742,29.972,7.443,15.6466,0.6657,248.18,3.4527,0.6959,0.4293,4.0303,36162,9.2829,239.43,38.565,1.5366,79.66,7.8601,,1.5749,1.5056,9.3483,1220.5,1.6985,2.0169,8.2666,1,4.419,2.057,1.9344,2.3015,2.053,9.7343,2.8183,1.2048,2499,9.9416,2812.25,6.934,2.024,7.3053,11550,5.3562,52.393,70.48,0.8392,92.4583,1814.28,35.0103,13.028,4.5689,4.5095,7.2733,2098.7,1.662,0.3514,,34.595,1272.9399,66.938,49.562,71.501,,,,,,,,,
2005-06-15,1.2122,132.34,1.9559,0.5742,30.015,7.4425,15.6466,0.6644,248.67,3.4527,0.696,0.4293,4.039,36157,9.2751,239.41,38.32,1.5394,79.79,7.888,,1.5752,1.4994,9.4209,1227.7,1.6982,2.0271,8.1837,1,4.4499,2.0433,1.928,2.2862,1.993,9.8022,2.7802,1.1971,2482,9.9999,2825.3999,6.96,2.0279,7.3024,11624.5,5.4071,52.839,70.01,0.8423,93.3461,1826.9399,35.2789,13.061,4.6046,4.5449,7.225,2083.2,1.6625,0.3537,,34.521,1264.5,66.699,49.423,72.059,,,,,,,,,
2005-06-16,1.2099,131.84,1.9559,0.5742,29.896,7.442,15.6466,0.6636,247.16,3.4529,0.6959,0.4293,4.0374,36162,9.2677,239.43,38.394,1.5392,79.07,7.8685,,1.5638,1.4944,9.4052,1226.4,1.6923,2.025,8.1037,1,4.4443,2.0576,1.9402,2.3022,2.002,9.7901,2.8107,1.2052,2499,9.985,2813.8601,6.6836,1.9431,7.3053,11637.7998,5.4299,52.686,70.502,0.8393,93.049,1824.6801,35.2352,12.786,4.5955,4.5356,7.2755,2093.1001,1.6385,0.353,,34.62,1273.3199,67.026,49.599,71.917,,,,,,,,,
2005-06-17,1.2279,133.23,1.956,0.5738,29.92,7.445,15.6466,0.6699,247.46,3.4528,0.6962,0.4293,4.065,36153,9.2174,239.43,38.315,1.5434,79.31,7.8834,,1.5778,1.5093,9.5407,1238.2,1.7144,2.0477,8.204,1,4.5132,2.0669,1.9453,2.3125,2.009,9.9418,2.7814,1.2104,2507,10.11,2854.3899,7.041,2.0365,7.3144,11766.4004,5.4741,53.371,70.819,0.8517,94.368,1852.34,35.8058,13.161,4.6627,4.6021,7.3081,2120.3,1.6595,0.3572,,34.74,1279.02,67.552,50.058,73.304,,,,,,,,,
2005-06-18,1.2279,133.23,1.956,0.5738,29.92,7.445,15.6466,0.6699,247.46,3.4528,0.6962,0.4293,4.065,36153,9.2174,239.43,38.315,1.5434,79.31,7.8834,,1.5778,1.5093,9.5407,1238.2,1.7144,2.0477,8.204,1,4.5132,2.0669,1.9453,2.3125,2.009,9.9418,2.7814,1.2104,2507,10.11,2854.3899,7.041,2.0365,7.3144,11766.4004,5.4741,53.371,70.819,0.8517,94.368,1852.34,35.8058,13.161,4.6627,4.6021,7.3081,2120.3,1.6595,0.3572,,34.74,1279.02,67.552,50.058,73.304,,,,,,,,,
2005-06-19,1.2279,133.23,1.956,0.5738,29.92,7.445,15.6466,0.6699,247.46,3.4528,0.6962,0.4293,4.065,36153,9.2174,239.43,38.315,1.5434,79.31,7.8834,,1.5778,1.5093,9.5407,1238.2,1.7144,2.0477,8.204,1,4.5132,2.0669,1.9453,2.3125,2.009,9.9418,2.7814,1.2104,2507,10.11,2854.3899,7.041,2.0365,7.3144,11766.4004,5.4741,53.371,70.819,0.8517,94.368,1852.34,35.8058,13.161,4.6627,4.6021,7.3081,2120.3,1.6595,0.3572,,34.74,1279.02,67.552,50.058,73.304,,,,,,,,,
2005-06-20,1.2152,132.89,1.9558,0.5735,29.95,7.4457,15.6466,0.6664,247.61,3.4528,0.6959,0.4293,4.05,36155,9.2403,239.53,38.449,1.5438,79.64,7.8613,,1.5636,1.5009,9.4452,1226.7,1.6956,2.0328,8.1273,1,4.4633,2.0746,1.9355,2.3212,2.017,9.8318,2.7656,1.2147,2517,10.0273,2811.1299,6.98,2.0138,7.3241,11733,5.4988,52.823,71.036,0.8449,93.0805,1831.84,35.4095,13.109,4.6153,4.5556,7.3038,2124.2,1.6525,0.3543,,34.793,1283.79,68.04,50.195,72.219,,,,,,,,,
2005-06-21,1.2174,131.98,1.9555,0.5736,29.89,7.4467,15.6466,0.6657,247.67,3.4528,0.6959,0.4293,4.0518,36174,9.2354,239.44,38.439,1.5408,79.71,7.8585,,1.5618,1.5001,9.4587,1226.7,1.6969,2.0325,8.1782,1,4.4748,2.051,1.925,2.2947,1.9993,9.8573,2.7423,1.2014,2488,10.0223,2821.28,6.985,2.0194,7.3244,11741.5996,5.4924,52.903,70.2,0.8444,93.2608,1836.59,35.5013,13.058,4.624,4.5639,7.2401,2095.7,1.644,0.3552,,34.603,1269.21,67.298,49.837,72.365,,,,,,,,,
2005-06-22,1.2121,131.82,1.9559,0.5735,29.774,7.4488,15.6466,0.6655,247.35,3.4527,0.696,0.4293,4.0284,36129,9.325,239.45,38.314,1.5417,79.54,7.8744,,1.5577,1.4956,9.4148,1223.9,1.6975,2.026,8.1218,1,4.4547,2.058,1.9293,2.3026,2.0015,9.8132,2.7233,1.2054,2497,10.0198,2813.45,6.98,2.0187,7.3253,11687.7998,5.474,52.628,70.332,0.8422,92.7831,1828.98,35.3303,13.023,4.6042,4.5443,7.2649,2107.3999,1.6321,0.3541,,34.657,1294.04,67.355,49.883,72.039,,,,,,,,,
2005-06-23,1.2029,131.03,1.9559,0.5736,29.804,7.4475,15.6466,0.6624,246.54,3.4528,0.6961,0.4293,4.0075,36080,9.3829,239.43,38.321,1.5395,79.85,7.9342,,1.5628,1.4839,9.3458,1215,1.7086,2.012,8.1073,1,4.4218,2.0512,1.9295,2.295,1.9925,9.7408,2.733,1.2016,2491,9.9544,2792.99,6.937,1.9983,7.325,11592.0996,5.4416,52.249,70.258,0.8382,92.0382,1815.48,35.0696,12.967,4.57,4.5095,7.2452,2092.8999,1.6212,0.3517,,34.561,1289.8101,67.28,49.485,71.501,,,,,,,,,
2005-06-24,1.2098,131.9,1.9576,0.5735,29.861,7.4492,15.6466,0.6625,246.85,3.4528,0.6961,0.4293,4.0064,36133,9.3752,239.43,38.32,1.5401,79.67,7.9496,,1.5707,1.4875,9.398,1224.8,1.714,2.0242,8.0949,1,4.4407,2.0494,1.9421,2.2929,1.9955,9.7824,2.7462,1.2005,2487,9.9826,2810.3601,6.955,2.0326,7.3273,11658.0996,5.4645,52.584,70.254,0.8391,92.5495,1824.35,35.256,12.963,4.594,4.5342,7.2386,2107.3999,1.6295,0.3529,,34.598,1288.65,67.242,49.595,72.105,,,,,,,,,
2005-06-25,1.2098,131.9,1.9576,0.5735,29.861,7.4492,15.6466,0.6625,246.85,3.4528,0.6961,0.4293,4.0064,36133,9.3752,239.43,38.32,1.5401,79.67,7.9496,,1.5707,1.4875,9.398,1224.8,1.714,2.0242,8.0949,1,4.4407,2.0494,1.9421,2.2929,1.9955,9.7824,2.7462,1.2005,2487,9.9826,2810.3601,6.955,2.0326,7.3273,11658.0996,5.4645,52.584,70.254,0.8391,92.5495,1824.35,35.256,12.963,4.594,4.5342,7.2386,2107.3999,1.6295,0.3529,,34.598,1288.65,67.242,49.595,72.105,,,,,,,,,
2005-06-26,1.2098,131.9,1.9576,0.5735,29.861,7.4492,15.6466,0.6625,246.85,3.4528,0.6961,0.4293,4.0064,36133,9.3752,239.43,38.32,1.5401,79.67,7.9496,,1.5707,1.4875,9.398,1224.8,1.714,2.0242,8.0949,1,4.4407,2.0494,1.9421,2.2929,1.9955,9.7824,2.7462,1.2005,2487,9.9826,2810.3601,6.955,2.0326,7.3273,11658.0996,5.4645,52.584,70.254,0.8391,92.5495,1824.35,35.256,12.963,4.594,4.5342,7.2386,2107.3999,1.6295,0.3529,,34.598,1288.65,67.242,49.595,72.105,,,,,,,,,
2005-06-27,1.2164,132.93,1.9561,0.5737,30.028,7.4497,15.6466,0.6651,247.85,3.4529,0.6962,0.4293,4.058,36055,9.3995,239.46,38.328,1.5426,78.94,7.9392,,1.5819,1.4959,9.4478,1232,1.7229,2.0128,8.0254,1,4.4676,2.068,1.9378,2.3138,2.0165,9.8415,2.7555,1.211,2510,10.0347,2826.8,6.7183,1.9574,7.326,11736.2998,5.5151,52.788,70.895,0.823,92.99,1832.4301,35.4688,12.832,4.621,4.5609,7.3161,2131.8,1.6325,0.3551,,34.745,1300.33,67.601,49.976,72.312,,,,,,,,,
2005-06-28,1.2073,132.49,1.9558,0.5737,30,7.4499,15.6466,0.6637,247.42,3.4527,0.696,0.4293,4.0506,36056,9.4143,239.44,38.439,1.5447,78.98,7.939,,1.5796,1.4861,9.3795,1234.8,1.7189,2.0281,7.9983,1,4.4271,2.0546,1.9263,2.2988,2.0075,9.7521,2.7242,1.2035,2495,9.9751,2806.54,6.6746,1.944,7.3153,11703.0996,5.4917,52.468,70.446,0.8407,91.663,1815.78,35.1466,12.783,4.586,4.5266,7.2343,2109.8999,1.6133,0.3525,,34.618,1294.65,67.339,49.892,71.753,,,,,,,,,
2005-06-29,1.2078,133.38,1.956,0.5735,30.029,7.4453,15.6466,0.6684,247.1,3.4527,0.6963,0.4293,4.0402,36041,9.4457,239.46,38.407,1.5475,78.99,7.9062,,1.5839,1.4829,9.3837,1244.2,1.7252,2.0364,8.0192,1,4.4337,2.0472,1.9352,2.2905,2.0055,9.7667,2.7035,1.1993,2486,9.5839,2811.3401,6.6481,1.9463,7.3104,11706,5.5018,52.496,70.193,0.8147,91.981,1818.5,35.1991,12.969,4.5852,4.5256,7.2251,2092,1.614,0.3525,,34.566,1290.03,67.472,49.803,71.789,,,,,,,,,
2005-06-30,1.2091,133.99,1.956,0.5735,30.069,7.4457,15.6466,0.675,246.6,3.4527,0.6961,0.4293,4.0395,36030,9.4408,239.47,38.414,1.551,78.71,7.9009,,1.5855,1.4802,9.3906,1249.7,1.736,2.0366,8.0296,1,4.4471,2.0457,1.9338,2.2888,2.0065,9.7962,2.6894,1.1985,2485,9.5769,2818.02,6.957,1.9515,7.3123,11789.9004,5.5215,52.514,70.165,0.8141,92.1986,1823.99,35.3055,12.647,4.5921,4.5323,7.2197,2094.2,1.6029,0.3529,,34.637,1289.08,67.685,49.938,71.86,,,,,,,,,
2005-07-01,1.1936,133.36,1.956,0.5735,30.015,7.4421,15.6466,0.6745,246.72,3.4527,0.6962,0.4293,4.0064,,9.4651,239.45,38.315,1.5497,78.76,7.8521,,1.5869,1.4814,9.2728,1230.3,1.7395,2.0216,8.1429,1,4.3913,2.0515,1.9391,2.2953,2.014,9.6736,2.674,1.2017,2492,9.8746,2782.76,6.883,2.0168,7.3116,11686.4004,5.4781,51.9,70.364,0.8341,91.2841,1801.17,34.8638,12.803,4.5332,4.4745,7.2541,2098,1.5935,0.3489,,34.63,1292.7,67.482,49.923,71.35,3.6035,,,,,,,,
2005-07-02,1.1936,133.36,1.956,0.5735,30.015,7.4421,15.6466,0.6745,246.72,3.4527,0.6962,0.4293,4.0064,,9.4651,239.45,38.315,1.5497,78.76,7.8521,,1.5869,1.4814,9.2728,1230.3,1.7395,2.0216,8.1429,1,4.3913,2.0515,1.9391,2.2953,2.014,9.6736,2.674,1.2017,2492,9.8746,2782.76,6.883,2.0168,7.3116,11686.4004,5.4781,51.9,70.364,0.8341,91.2841,1801.17,34.8638,12.803,4.5332,4.4745,7.2541,2098,1.5935,0.3489,,34.63,1292.7,67.482,49.923,71.35,3.6035,,,,,,,,
2005-07-03,1.1936,133.36,1.956,0.5735,30.015,7.4421,15.6466,0.6745,246.72,3.4527,0.6962,0.4293,4.0064,,9.4651,239.45,38.315,1.5497,78.76,7.8521,,1.5869,1.4814,9.2728,1230.3,1.7395,2.0216,8.1429,1,4.3913,2.0515,1.9391,2.2953,2.014,9.6736,2.674,1.2017,2492,9.8746,2782.76,6.883,2.0168,7.3116,11686.4004,5.4781,51.9,70.364,0.8341,91.2841,1801.17,34.8638,12.803,4.5332,4.4745,7.2541,2098,1.5935,0.3489,,34.63,1292.7,67.482,49.923,71.35,3.6035,,,,,,,,
