date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VND,XAF,XOF,XPF,ZMW,AMD,AOA,AZN,BTN,GEL,GMD,SBD,TJS,TMT,XDR,ANG,AWG,BTC,BYN,CDF,CLF,CNH,CUC,ERN,FKP,GGP,GIP,GYD,IMP,IRR,JEP,KGS,KMF,KPW,LRD,MNT,MRO,MRU,MZN,SHP,SLL,SRD,SSP,STD,STN,SYP,TOP,VEF,VES,VUV,WST,XAG,XAU,XCD,XPD,XPT,YER,ZWL
2020-11-24,1.189235,124.255181,1.955924,26.140746,7.443165,0.890184,360.6739,4.465127,4.871462,10.160378,1.083522,160.903451,10.588168,7.560431,89.765217,9.514353,1.616043,6.390947,1.545707,7.839316,9.21852,16812.549262,3.968417,87.952585,1321.005887,23.819151,4.860997,1.705606,57.265708,1.595921,36.088634,18.078777,1,4.368297,91.571069,124.094024,95.964976,1.959966,2.378469,100.842414,0.448406,2305.265975,1.189235,1.597544,8.211653,1.189235,13.184313,2.397259,920.229121,4328.843311,713.535367,30.622793,111.015056,211.722094,69.374956,152.600059,18.609631,45.340844,2.480743,6.937536,11673.20573,9.264139,28.898402,76.735367,1417.922404,175.202824,0.843167,130.577967,4816.421146,0.363871,0.990958,506.127687,11032.04477,1804.059134,220.72474,18.256216,1.613605,10.83367,20.426987,4670.269501,61.743996,1560.892538,9.494978,47.450463,18.314214,905.712298,18.219075,453.34512,41.455325,140.899974,0.457837,1.189235,4.289577,4.18625,190.314649,8365.537274,4.330004,117.561793,1175.078521,4.459967,24.748681,65.764677,689.145423,10.40596,18.262926,3.257314,8.072063,33.779377,2757.791175,33.735091,4406.187123,50.856209,12345.121858,27477.167694,655.957,655.957,119.331742,24.968692,572.754715,774.637732,2.024672,88.062556,3.936367,61.542894,9.554551,13.471145,4.162321,0.833885,2.134633,2.140622,0.000062,3.040516,2339.236975,0.03335,7.819958,1.18927,17.838342,0.890184,0.890184,0.890184,248.936983,0.890184,50072.725689,0.890184,100.841177,493.383379,1070.311201,186.709846,3381.247187,424.556776,44.636553,88.062829,0.890184,12345.613453,16.832427,154.909708,24855.651784,24.843112,610.019411,2.733967,295510.118677,928998.905091,133.516281,3.068812,0.050833,0.000658,3.213966,0.000505,0.001232,297.724978,382.933563
2020-11-25,1.191527,124.456451,1.955981,26.146151,7.443263,0.890287,360.999941,4.464583,4.871676,10.130237,1.082403,160.903792,10.529397,7.559285,90.074667,9.451442,1.618196,6.344047,1.549409,7.839055,9.235472,16845.380078,3.957049,87.951843,1318.490523,23.790588,4.870366,1.701405,57.360105,1.596565,36.091588,18.028546,1,4.376512,91.643479,124.013366,96.266139,1.961141,2.383054,101.037249,0.449254,2309.680697,1.191527,1.60038,8.214733,1.191527,13.165355,2.401604,911.278088,4320.365024,714.578421,30.681818,110.99073,212.121839,69.454145,152.895837,18.659311,45.419904,2.480878,6.960687,11701.164434,9.281536,28.929085,76.684239,1420.5532,175.267851,0.844793,130.948806,4823.016068,0.363959,0.992839,504.696864,11051.213914,1803.84531,221.30374,18.189824,1.615815,10.850257,20.49038,4660.130373,61.782318,1550.618193,9.512342,47.541922,18.361429,903.487996,18.206531,454.00037,41.53268,140.928573,0.458693,1.191527,4.298307,4.192413,189.846411,8394.817799,4.338647,117.579874,1176.196698,4.468788,24.795142,65.891437,691.423479,10.425234,18.183113,3.262699,8.087098,33.954703,2763.009766,33.842252,4410.837398,50.843332,12415.330002,27523.76872,655.957,655.957,119.331742,25.020761,573.858689,781.459935,2.028575,88.08031,3.943954,61.691305,9.557606,13.496351,4.18226,0.836218,2.138692,2.144748,0.000064,3.055074,2344.638019,0.033026,7.824048,1.191366,17.87279,0.890287,0.890287,0.890287,249.386982,0.890287,50169.239912,0.890287,101.059015,492.845396,1072.374205,187.367607,3384.574703,425.375101,44.169902,88.196821,0.890287,12114.72198,16.864872,155.208293,24903.560579,24.80759,611.180714,2.727661,296079.708794,1092153.551916,133.394969,3.065572,0.051018,0.000659,3.220161,0.000509,0.001232,298.298712,383.67166
2020-11-26,1.191052,124.181457,1.953062,26.146091,7.443535,0.89169,360.866164,4.475702,4.874142,10.155276,1.080032,160.506159,10.586469,7.555795,90.127615,9.382809,1.618863,6.356405,1.550569,7.831881,9.231656,16817.653378,3.956972,87.935614,1317.964765,23.83684,4.844604,1.701064,57.313618,1.594568,36.09066,18.110124,1,4.374867,91.630927,123.944898,96.338236,1.957329,2.382104,101.006752,0.449093,2308.024205,1.191052,1.594247,8.213289,1.191052,13.140562,2.401038,912.701689,4306.157458,715.757072,30.669587,110.946488,212.051364,69.291045,152.971362,18.628171,45.527661,2.470659,6.97444,11710.480904,9.288312,28.897126,78.559157,1421.112111,175.372277,0.844456,130.896608,4835.916148,0.363864,0.99256,504.396267,11049.512683,1801.080259,220.488737,18.110166,1.611534,10.834596,20.505293,4656.35677,61.662212,1566.434855,9.510381,47.45928,18.35411,903.277583,18.199274,453.997731,41.512786,140.721721,0.458503,1.191052,4.293087,4.191645,189.607174,8396.119638,4.336918,117.574692,1177.731413,4.466757,24.785624,65.894949,689.12747,10.42198,18.102461,3.261398,8.081588,33.973566,2762.359124,33.880443,4407.365377,50.777786,12341.928791,27573.226108,655.957,655.957,119.331742,25.026862,573.629942,769.800689,2.027766,87.953463,3.942382,61.666714,9.553796,13.493131,4.180592,0.835706,2.138137,2.143893,0.000069,3.059943,2341.516339,0.033077,7.82483,1.191212,17.86567,0.89169,0.89169,0.89169,249.390961,0.89169,50149.24189,0.89169,101.000608,492.648942,1071.946745,187.29292,3385.381425,425.205542,44.164206,88.29268,0.89169,12109.893009,16.858149,155.146426,24893.63374,24.797701,610.989003,2.726871,295961.688101,1101886.769077,133.257097,3.064797,0.050694,0.000658,3.218877,0.000498,0.001234,298.179806,383.518724
2020-11-27,1.1963,124.55276,1.956835,26.195859,7.442062,0.899034,361.653442,4.483314,4.873248,10.16209,1.082156,159.000228,10.558358,7.556058,91.013066,9.373249,1.619809,6.393147,1.554179,7.868065,9.27209,16837.35973,3.965052,88.450172,1321.947349,23.963924,4.868342,1.703161,57.564389,1.600889,36.267725,18.263301,1,4.39401,92.115099,123.996491,96.894719,1.962375,2.3926,101.437732,0.451072,2323.21453,1.1963,1.60114,8.26025,1.1963,13.204039,2.411342,919.594705,4313.046519,721.335833,30.804724,111.14823,213.001209,69.684473,154.211483,18.709827,45.42351,2.488902,6.992373,11723.739646,9.348881,29.0342,78.629255,1423.596957,175.301677,0.847937,131.651742,4841.425954,0.365457,0.996925,507.863884,11111.234064,1804.279043,221.668804,18.255537,1.615005,10.859413,20.624195,4676.224834,61.821195,1573.095154,9.549952,47.672554,18.42302,915.169472,18.255537,455.192136,41.691054,141.699612,0.460531,1.1963,4.311465,4.210976,190.630399,8431.421779,4.355429,117.584323,1182.542514,4.486556,24.860653,66.155388,697.442879,10.467913,18.255537,3.277264,8.116069,34.116681,2774.152623,34.10264,4426.181659,51.032825,12459.464123,27614.883785,655.957,655.957,119.331742,25.136637,576.157476,780.75919,2.036701,88.562185,3.965734,61.908523,9.57285,13.550795,4.18705,0.839324,2.147262,2.15334,0.00007,3.070291,2357.907229,0.033327,7.864117,1.19629,17.944121,0.899034,0.899034,0.899034,250.455291,0.899034,50370.209978,0.899034,101.445281,493.820674,1076.669967,188.148073,3400.560713,427.079087,44.400673,88.586011,0.899034,12163.251774,16.93243,155.830033,25003.320316,24.972762,613.647274,2.738886,297265.757428,1106741.913491,133.851903,3.079069,0.052712,0.000669,3.23306,0.000493,0.001236,299.463763,385.208588
2020-11-28,1.196375,124.560576,1.956957,26.197503,7.442529,0.899091,361.676136,4.483595,4.873553,10.162727,1.082775,159.010205,10.559021,7.556532,91.018777,9.373838,1.61991,6.393548,1.554277,7.868559,9.272672,16838.416272,3.965301,88.486828,1322.030301,23.972484,4.868648,1.703268,57.575548,1.600989,36.270001,18.264447,1,4.394286,92.12088,124.004272,96.900802,1.962498,2.39275,101.444097,0.4511,2323.360311,1.196375,1.601241,8.260768,1.196375,13.204868,2.411494,919.652409,4313.317163,721.381096,30.806657,111.155204,213.014574,69.688846,154.22116,18.711001,45.42636,2.489058,6.992812,11724.475309,9.349468,29.036022,78.634189,1423.686287,175.312677,0.847991,131.660003,4841.729753,0.36548,0.996988,507.895752,11111.931293,1810.001031,221.682714,18.256683,1.615106,10.84514,20.625489,4676.518267,61.825074,1573.193865,9.550551,47.675545,18.424176,915.226899,18.256683,455.220699,41.69367,141.708504,0.46056,1.196375,4.310539,4.21124,190.761999,8431.95085,4.355703,117.591702,1182.616719,4.486838,24.862213,66.159539,697.486643,10.46857,18.256683,3.277469,8.116578,34.118821,2774.326701,34.104779,4426.459401,51.036027,12460.245953,27616.616615,655.957,655.957,119.331742,25.138215,576.19363,780.808182,2.036828,88.567742,3.965983,61.912408,9.573451,13.551646,4.187313,0.839377,2.147397,2.153475,0.000067,3.070484,2358.055187,0.033329,7.866046,1.196365,17.945512,0.899091,0.899091,0.899091,250.471007,0.899091,50373.370702,0.899091,101.451648,493.851661,1076.737528,188.15988,3412.89093,427.105886,44.391496,88.591569,0.899091,12120.6485,16.933492,155.839812,25004.889271,24.974329,613.686979,2.739058,297284.410815,1163196.874561,133.323839,3.098855,0.052715,0.000669,3.233263,0.000493,0.001236,299.482554,385.23276
2020-11-29,1.196755,124.534994,1.956689,26.194562,7.443028,0.897953,361.67249,4.488852,4.88071,10.192283,1.082336,159.375319,10.566546,7.558929,91.006865,9.389269,1.619911,6.396694,1.553993,7.871054,9.275727,16838.485711,3.96654,88.499254,1322.454752,23.999201,4.870192,1.70173,57.56798,1.601442,36.269985,18.26105,1,4.395698,92.138483,124.204434,96.900347,1.963121,2.393509,101.476275,0.451241,2320.891602,1.196755,1.601749,8.263389,1.196755,13.209056,2.412259,919.946448,4313.441071,721.609918,30.816429,111.082755,213.057424,69.63082,154.27031,18.71107,45.407508,2.490829,7.002106,11756.358963,9.352433,29.04275,78.659132,1426.854758,175.368286,0.84826,131.686837,4845.34526,0.365651,0.997304,508.056856,11103.121683,1811.794803,221.753031,18.257028,1.617776,10.865087,20.638892,4621.08255,61.844685,1573.692882,9.55358,47.690341,18.43002,910.693475,18.262474,455.71802,41.706293,141.753454,0.46071,1.196755,4.31185,4.211654,190.747847,8434.625463,4.357304,117.587116,1183.201637,4.488548,24.870099,66.180525,694.445995,10.471891,18.255398,3.278509,8.119153,34.130941,2775.211342,34.115597,4427.863473,51.019925,12425.182449,27618.9998,655.957,655.957,119.331742,25.146189,576.376399,781.055855,2.037475,88.595836,3.967241,61.932046,9.576488,13.555944,4.188641,0.839643,2.148078,2.154158,0.000066,3.098006,2355.660851,0.03334,7.865316,1.196745,17.951204,0.897953,0.897953,0.897953,250.550456,0.897953,50389.349126,0.897953,101.483828,493.038885,1077.079069,188.219564,3413.877962,427.241364,44.893836,88.672328,0.897953,12124.493167,16.938863,155.889244,25012.820818,24.922413,613.877652,2.739927,297378.709379,1163565.840409,133.366125,3.099838,0.052725,0.000669,3.234289,0.000493,0.001236,299.54772,385.354956
2020-11-30,1.193072,124.495707,1.956329,26.258315,7.442569,0.895092,359.212179,4.479056,4.874295,10.231653,1.083421,158.797851,10.617425,7.553934,91.209859,9.341835,1.624251,6.362295,1.551323,7.8491,9.248528,16837.039431,3.943299,88.302866,1324.310804,24.077038,4.860574,1.701414,57.422342,1.600121,36.128002,18.452883,1,4.382179,91.926189,123.703717,97.015176,1.94689,2.386144,101.197422,0.449867,2317.026108,1.193072,1.595474,8.22782,1.193072,13.178389,2.405355,909.000548,4323.851573,720.560885,30.721598,110.06087,212.420974,69.349152,154.148949,18.679805,45.526837,2.486183,6.992692,11734.181378,9.328566,28.945737,78.957449,1423.12066,174.954661,0.845888,131.357201,4846.222037,0.364433,0.994434,507.977686,11066.406665,1807.904564,221.714355,18.360398,1.612951,10.837606,20.556825,4513.91316,61.318028,1569.185548,9.527453,47.54391,18.385236,911.034387,18.409097,457.279026,41.58305,141.174736,0.459324,1.193072,4.299545,4.20045,190.24475,8412.182908,4.343676,117.565291,1179.807026,4.474814,24.828331,66.006695,692.422721,10.442053,18.232383,3.261858,8.106676,34.039292,2767.250814,34.00297,4418.819315,50.88953,12395.657102,27738.717217,655.957,655.957,119.331742,25.059235,574.60272,781.24367,2.031205,88.234058,3.978894,61.801117,9.62405,13.517033,4.187682,0.835759,2.141965,2.147529,0.000061,3.09041,2347.963411,0.032943,7.853508,1.193321,17.895924,0.895092,0.895092,0.895092,250.031994,0.895092,50234.2864,0.895092,101.170815,491.843877,1073.764583,187.908762,3406.018458,425.926618,44.794737,88.564101,0.895092,12087.172708,16.886738,155.409527,24935.849072,24.660793,611.903263,2.728695,296463.588345,1092830.305012,133.490093,3.068109,0.052733,0.000671,3.224336,0.000501,0.001233,298.685468,384.169106
2020-12-01,1.207251,125.940641,1.95905,26.272306,7.444106,0.899154,356.606652,4.449515,4.870652,10.237242,1.086169,158.004946,10.62666,7.552801,91.751038,9.447701,1.637225,6.28567,1.56188,7.934412,9.358234,17045.579355,3.970743,88.691078,1335.706197,24.186924,4.928601,1.708121,58.056677,1.614803,36.496994,18.407798,1,4.434231,92.958291,124.920657,98.317395,1.97304,2.414501,102.393655,0.455179,2344.192438,1.207251,1.619641,8.338131,1.207251,13.357816,2.434031,917.510154,4304.73327,729.161081,31.0867,111.006684,214.964328,70.376166,155.618714,18.906147,46.136709,2.498526,7.07493,11882.952897,9.436916,29.334272,79.899939,1439.59733,176.765928,0.855941,133.087296,4890.091842,0.368163,1.006277,514.044119,11200.446024,1827.514582,224.665252,18.517684,1.631924,10.941311,20.791793,4595.278294,62.157181,1595.176731,9.641883,48.117828,18.591658,922.188743,18.537331,459.755455,42.083746,142.311528,0.464765,1.207251,4.356203,4.249164,192.658141,8497.159618,4.395599,117.556018,1193.441516,4.528121,25.123387,66.760953,701.652828,10.566166,18.509588,3.292172,8.205373,34.387444,2800.296391,34.496201,4467.871424,51.435753,12594.877848,27688.660911,655.957,655.957,119.331742,25.382605,581.431434,790.528154,2.055344,88.944146,4.008072,62.475214,9.699294,13.675386,4.225377,0.844597,2.167507,2.173051,0.000064,3.124857,2376.541287,0.033251,7.907954,1.207533,18.108286,0.899154,0.899154,0.899154,253.006882,0.899154,50831.282487,0.899154,102.374722,493.644598,1086.525454,190.44373,3443.683993,430.98843,45.424394,89.386839,0.899154,12235.354446,17.087424,157.256451,25232.192573,24.808998,619.286754,2.762389,299986.83143,1099245.256536,135.067299,3.105263,0.050312,0.000665,3.262655,0.000499,0.001204,302.235243,388.734662
2020-12-02,1.211298,126.496118,1.955941,26.37663,7.44462,0.905804,359.494014,4.477658,4.871479,10.259963,1.083846,155.385366,10.659198,7.554649,91.010183,9.514432,1.633827,6.31995,1.564906,7.950236,9.389772,17208.311546,3.984506,89.35809,1332.920002,24.198602,4.937858,1.713512,58.245488,1.620734,36.583636,18.515498,1,4.449099,93.209412,123.915832,98.70968,1.966526,2.422597,102.76021,0.456662,2355.975501,1.211298,1.624068,8.355769,1.211298,13.42828,2.442788,915.739938,4276.637062,731.770852,31.190935,110.682397,215.611126,70.6187,156.424684,18.969977,46.301884,2.506419,7.080039,11894.950859,9.470616,29.414571,79.459379,1442.050814,176.910807,0.858811,133.969609,4902.73051,0.368889,1.009893,514.931086,11234.7932,1839.962358,225.104278,18.50864,1.633911,10.944377,20.859473,4506.030264,62.012814,1603.302056,9.675727,48.209679,18.653997,935.728059,18.50864,461.333722,42.201638,143.064974,0.466291,1.211298,4.372192,4.272855,194.061258,8531.057608,4.410338,117.568628,1197.700597,4.543238,25.685006,66.984805,706.187001,10.604555,18.50864,3.282316,8.234907,34.550956,2809.111448,34.445595,4478.857991,51.365833,12627.786427,27874.127832,655.957,655.957,119.331742,25.479914,583.380995,793.178822,2.062236,89.415512,4.027567,62.721034,9.790228,13.727399,4.251658,0.846974,2.175293,2.180337,0.000063,3.141592,2386.257963,0.033187,7.926687,1.211882,18.169367,0.905804,0.905804,0.905804,254.020537,0.905804,51001.721582,0.905804,102.717622,492.605078,1090.168612,191.385118,3449.420742,432.43355,44.939173,89.87835,0.905804,12273.352097,17.144718,157.783737,25316.797011,24.771053,621.362155,2.769414,300992.697924,1085052.632763,135.299887,3.113902,0.050263,0.000661,3.273595,0.000503,0.001193,303.248522,390.038104
2020-12-03,1.214383,126.124558,1.956152,26.41866,7.444355,0.902658,357.198361,4.469439,4.872225,10.266225,1.081957,153.194362,10.64871,7.546781,90.469438,9.455486,1.63286,6.257228,1.562302,7.945584,9.412764,17244.232618,3.967485,89.790542,1326.535666,24.168412,4.949216,1.716429,58.363429,1.619953,36.642901,18.430784,1,4.460427,93.568188,124.027225,98.976275,1.958576,2.428765,102.995707,0.457931,2356.405819,1.214383,1.623503,8.387097,1.214383,13.406717,2.448373,911.516714,4275.37477,732.177761,31.270351,110.569534,216.236386,70.724899,157.578681,19.026946,46.490449,2.511707,7.109975,11998.771083,9.492465,29.499857,81.237227,1448.32455,177.337575,0.860997,134.675028,4921.288928,0.369435,1.012236,514.565686,11268.91467,1837.256344,225.923488,18.623517,1.637868,10.925736,20.907104,4690.546469,61.773838,1606.369391,9.697656,48.818184,18.737923,932.575737,18.41004,462.367362,42.321663,143.592709,0.467492,1.214383,4.375717,4.274288,194.700221,8540.427071,4.421567,117.558306,1200.39524,4.555297,25.750751,67.155357,703.841136,10.628076,18.622316,3.284905,8.257413,34.496966,2816.753898,34.406939,4482.14014,51.590618,12660.997947,28058.020886,655.957,655.957,119.331742,25.544144,584.866357,795.826193,2.067486,89.745696,4.03175,62.905018,9.81067,13.758803,4.250339,0.846721,2.180293,2.185889,0.000062,3.144609,2391.443173,0.033034,7.935189,1.214623,18.215572,0.902658,0.902658,0.902658,254.751373,0.902658,51131.578479,0.902658,102.976612,491.339119,1092.944321,192.176084,3466.402081,433.534581,45.090025,89.881312,0.902658,12307.637457,17.188371,158.185475,25381.256809,24.773405,622.876138,2.777435,301759.063774,1087815.315344,135.388712,3.121766,0.050459,0.00066,3.28193,0.000524,0.001174,303.960024,391.03119
2020-12-04,1.212305,126.307029,1.955112,26.468982,7.443431,0.902046,358.962289,4.46989,4.871284,10.251827,1.081679,152.13215,10.66849,7.5432,89.858469,9.456585,1.632756,6.251662,1.549823,7.918291,9.395788,17150.902691,3.96631,89.466349,1313.980986,23.9703,4.921958,1.720192,58.319011,1.618185,36.635858,18.44419,1,4.452796,93.286871,123.473261,98.994299,1.948669,2.42461,102.79307,0.4571,2360.357773,1.212305,1.615683,8.35914,1.212305,13.307912,2.443769,901.834472,4202.455172,729.577904,31.216853,110.562213,215.820592,70.556149,157.295037,18.994999,46.370665,2.51129,7.079861,11983.63461,9.480587,29.45901,80.982053,1443.855217,176.776858,0.859524,134.429997,4915.896646,0.36881,1.010258,512.947358,11256.251629,1833.462699,225.068086,18.390666,1.636612,10.894985,20.889317,4515.836006,61.364942,1603.902295,9.678255,48.249999,18.730112,933.474825,18.390666,461.28204,42.285197,143.024362,0.46666,1.212305,4.345507,4.267313,194.02941,8521.635305,4.414002,117.581459,1191.089631,4.547838,25.746715,67.040465,704.349187,10.607799,18.457343,3.279285,8.241874,34.207003,2811.460089,34.298358,4461.542548,51.693526,12632.217768,28146.427127,655.957,655.957,119.331742,25.498446,583.865746,792.320097,2.063949,89.391002,4.030914,62.736782,9.778084,13.730243,4.243067,0.843076,2.17614,2.182149,0.000065,3.114654,2388.240787,0.032683,7.899379,1.21231,18.184284,0.902046,0.902046,0.902046,254.736531,0.902046,51044.100685,0.902046,102.802117,491.346762,1091.074471,191.241071,3456.43268,432.792874,44.491592,89.559042,0.902046,12286.580724,17.158965,157.914845,25337.833617,24.755267,621.729026,2.772683,301242.803216,1131862.150742,135.084398,3.112469,0.050106,0.000659,3.276315,0.000516,0.001143,303.470215,390.3622
2020-12-05,1.212305,126.307029,1.955112,26.468982,7.443431,0.902046,358.962289,4.46989,4.871284,10.251827,1.081679,152.13215,10.66849,7.5432,89.858469,9.456585,1.632756,6.251662,1.549823,7.918291,9.395788,17150.902691,3.96631,89.466349,1313.980986,23.9703,4.921958,1.720192,58.319011,1.618185,36.635858,18.44419,1,4.452796,93.286871,123.473261,98.994299,1.948669,2.42461,102.79307,0.4571,2360.357773,1.212305,1.615683,8.35914,1.212305,13.307912,2.443769,901.834472,4202.455172,729.577904,31.216853,110.562213,215.820592,70.556149,157.295037,18.994999,46.370665,2.51129,7.079861,11983.63461,9.480587,29.45901,80.982053,1443.855217,176.776858,0.859524,134.429997,4915.896646,0.36881,1.010258,512.947358,11256.251629,1833.462699,225.068086,18.390666,1.636612,10.894985,20.889317,4515.836006,61.364942,1603.902295,9.678255,48.249999,18.730112,933.474825,18.390666,461.28204,42.285197,143.024362,0.46666,1.212305,4.345507,4.267313,194.02941,8521.635305,4.414002,117.581459,1191.089631,4.547838,25.746715,67.040465,704.349187,10.607799,18.457343,3.279285,8.241874,34.207003,2811.460089,34.298358,4461.542548,51.693526,12632.217768,28146.427127,655.957,655.957,119.331742,25.498446,583.865746,792.320097,2.063949,89.391002,4.030914,62.736782,9.778084,13.730243,4.243067,0.843076,2.17614,2.182149,0.000064,3.114654,2388.240787,0.032683,7.899379,1.21231,18.184459,0.902046,0.902046,0.902046,254.736531,0.902046,51044.100685,0.902046,102.805766,491.346762,1091.074471,191.241071,3458.334152,432.792874,44.491592,89.559042,0.902046,12295.673405,17.158965,157.914845,25337.833617,24.755267,621.728845,2.772683,301242.803216,1131862.150742,134.680294,3.114112,0.050106,0.000659,3.276315,0.000516,0.001143,303.470215,390.3622
2020-12-06,1.212767,126.349698,1.95633,26.492895,7.4436,0.903753,358.778042,4.470815,4.867405,10.256857,1.08103,151.884078,10.678728,7.54638,89.719734,9.465514,1.631956,6.253486,1.550007,7.921309,9.399793,17079.957003,3.967511,89.50581,1314.481649,23.990992,4.923834,1.721766,58.319576,1.617725,36.606553,18.433022,1,4.454471,93.329689,123.528094,98.992416,1.949412,2.425534,102.832241,0.457278,2354.8562,1.212767,1.616298,8.362326,1.212767,13.312983,2.4447,902.178106,4220.600293,729.855925,31.228749,110.604345,215.915102,70.606674,157.35771,18.994639,46.46371,2.506341,7.104698,11991.410327,9.484199,29.448285,82.363426,1446.467228,175.506088,0.859852,134.486101,4914.188739,0.368971,1.010643,510.169987,11252.632575,1835.525147,225.153853,18.404861,1.634788,10.890706,20.948241,4684.044591,61.430464,1604.513496,9.681943,48.268212,18.73725,927.49479,18.397675,461.470604,42.280496,143.078864,0.466846,1.212767,4.354219,4.268099,194.105274,8524.882656,4.423956,117.626266,1195.326885,4.549149,25.75624,67.066012,702.79297,10.611842,18.406058,3.280534,8.245015,34.220039,2812.535944,34.311428,4463.242714,51.673128,12642.941858,28147.441235,655.957,655.957,119.331742,25.508162,584.088241,792.622027,2.064736,89.425067,4.03245,62.760689,9.78181,13.735476,4.244684,0.843397,2.17697,2.182981,0.000063,3.115841,1803.031985,0.032696,7.899539,1.212772,18.191389,0.903753,0.903753,0.903753,254.833603,0.903753,51063.552129,0.903753,102.844942,491.534001,1091.490249,192.526801,3459.658017,432.957799,45.168344,89.789634,0.903753,12300.358934,17.165503,157.975022,25347.48914,24.764701,622.078961,2.768659,301357.598217,1132293.470979,134.731613,3.115299,0.050137,0.000659,3.277563,0.000516,0.001144,303.585859,390.510956
2020-12-07,1.211048,125.998744,1.956532,26.504985,7.444127,0.905653,360.545586,4.474482,4.872771,10.170153,1.078777,152.713093,10.592893,7.52473,89.295984,9.451742,1.632932,6.175374,1.550212,7.907898,9.386997,17082.363019,3.941584,89.38748,1313.629059,24.092887,4.931386,1.721183,58.333361,1.618989,36.531854,18.346468,1,4.448173,93.107018,124.00142,98.696861,1.956246,2.422095,102.73059,0.45659,2351.080478,1.211048,1.620718,8.329202,1.211048,13.350129,2.442099,902.473347,4198.260768,728.589199,31.184474,110.447534,215.666611,70.589066,158.273369,18.985961,46.416934,2.511046,7.232837,11985.890876,9.474037,29.406762,81.471652,1444.736761,175.318833,0.858633,134.903095,4930.892652,0.36881,1.009606,510.882178,11242.900629,1832.869285,225.824974,18.403917,1.631447,10.902455,20.979075,4682.92604,61.454387,1608.884113,9.671297,48.134671,18.710684,928.227486,18.33526,463.256389,42.19137,143.266096,0.466205,1.211048,4.362799,4.25794,194.103464,8532.667341,4.409424,117.574549,1196.404594,4.543241,25.679816,67.001204,702.922348,10.601167,18.417649,3.274672,8.236183,34.190293,2809.524295,34.143439,4458.408932,51.655299,12590.281605,28013.333936,655.957,655.957,119.331742,25.482809,583.26014,791.498274,2.061808,89.541093,3.990402,62.68382,9.769054,13.723448,4.250777,0.842821,2.174644,2.179886,0.000063,3.111223,2385.555119,0.032707,7.894322,1.211548,18.165549,0.905653,0.905653,0.905653,253.461793,0.905653,50991.155963,0.905653,102.694651,492.503009,1089.942771,192.253843,3446.540464,432.343966,44.118461,89.968126,0.905653,12340.444414,17.141167,157.75105,25311.552332,24.705369,621.144881,2.764733,300930.343674,1130688.143844,135.088621,3.109964,0.049481,0.000651,3.272916,0.000518,0.001181,303.216082,389.957302
2020-12-08,1.21061,126.0964,1.955609,26.346525,7.443395,0.906132,358.994876,4.448405,4.871738,10.256234,1.076258,153.105886,10.617003,7.540771,88.822721,9.460774,1.63345,6.199535,1.551574,7.909159,9.383741,17075.850938,3.946166,89.273135,1314.546037,23.951073,4.930211,1.719082,58.304522,1.619534,36.357654,18.156568,1,4.446567,93.156467,123.761375,98.776117,1.954499,2.421221,102.595246,0.456479,2349.377239,1.21061,1.618864,8.31823,1.21061,13.266862,2.438839,901.78233,4226.255163,727.72349,31.173216,110.589252,215.426388,70.450846,158.468669,18.97898,46.438846,2.512198,7.08699,11979.823638,9.455659,29.417731,84.084721,1443.386444,174.085405,0.858323,134.922519,4928.778996,0.368574,1.008213,508.643389,11233.525374,1833.01657,225.408331,18.250908,1.627863,10.887733,20.958869,4678.552249,61.633011,1611.621387,9.65924,47.880295,18.716036,922.784707,18.171261,462.66855,42.15146,142.490167,0.466071,1.21061,4.35736,4.258987,194.079254,8508.815049,4.407832,117.592633,1196.574519,4.541251,25.67146,66.94675,702.267935,10.586788,18.206577,3.27349,8.215803,34.187635,2805.846416,33.974957,4452.592568,51.615643,12640.458798,28003.22059,655.957,655.957,119.331742,25.457058,583.049572,791.218582,2.061064,89.056234,3.970802,62.649084,9.766956,13.705564,4.237136,0.843288,2.17182,2.179099,0.000065,3.095092,2383.014702,0.032682,7.891938,1.209976,18.158909,0.906132,0.906132,0.906132,253.13758,0.906132,50972.747187,0.906132,102.659311,492.222304,1089.549281,194.121355,3452.461918,432.187881,44.939477,89.91203,0.906132,12342.042399,17.134978,157.694099,25302.414381,24.756981,620.854823,2.76784,300821.702103,1127351.973947,134.957188,3.10823,0.049301,0.000647,3.271735,0.000521,0.001178,303.167053,389.81652
