date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,AWG,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BYN,BZD,CDF,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,GYD,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KMF,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,MZN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SLL,SOS,STD,SVC,SYP,SZL,TMT,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF,YER,ZMW,CUC
2018-09-21,1.1776,132.475,1.9484,25.5451,7.4569,0.8873,323.108,4.2899,4.6502,10.3291,1.1291,9.5928,7.425,78.161,7.3229,1.6162,4.7973,1.52,8.0527,9.2348,17465,4.2031,84.721,1314.3,22.1959,4.8657,1.7624,63.542,1.6068,38.069,16.8484,1,4.323,87.93,124,2.1233,44.987,2.1079,1.9458,2.296,96.596,0.441,2048.8,1.1691,0.8398,7.8991,1.1651,12.363,2.4488,2.3059,1873.55,782.73,3500.8,664.43,1.142,110.27,204.16,57.892,137.85,21.066,32.228,2.4855,5.5629,56.5362,10512.0996,8.8074,236.048,27.665,80.457,1368.5,49458.8984,129.06,158.04,0.828,116.7,4704.3999,493.411,0.3553,0.9568,414.64,9740.2002,1777,193.76,181.938,16.744,1.5858,10.706,19.425,3966.7,61.127,1868,9.2697,414.513,38.89,17.855,845.68,71.0088,16.744,422.47,37.018,133.34,0.4519,1.1471,3.8787,3.8171,145.35,6742.5,4.1175,117.98,1018.3,4.4115,15.021,21.047,9774.0195,638,23551.9004,10.016,605.283,16.782,4.0156,3.2478,7.7498,35.065,2677.6001,32.583,4436.3999,38.237,9388.5,71.75,26936,655.96,3.1656,655.96,119.26,294.28,13.364,
2018-09-22,1.1776,132.475,1.9484,25.5451,7.4569,0.8873,323.108,4.2899,4.6502,10.3291,1.1291,9.5928,7.425,78.161,7.3229,1.6162,4.7973,1.52,8.0527,9.2348,17465,4.2031,84.721,1314.3,22.1959,4.8657,1.7624,63.542,1.6068,38.069,16.8484,1,4.323,87.93,124,2.1233,44.987,2.1079,1.9458,2.296,96.596,0.441,2048.8,1.1691,0.8398,7.8991,1.1651,12.363,2.4488,2.3059,1873.55,782.73,3500.8,664.43,1.142,110.27,204.16,57.892,137.85,21.066,32.228,2.4855,5.5629,56.5362,10512.0996,8.8074,236.048,27.665,80.457,1368.5,49458.8984,129.06,158.04,0.828,116.7,4704.3999,493.411,0.3553,0.9568,414.64,9740.2002,1777,193.76,181.938,16.744,1.5858,10.706,19.425,3966.7,61.127,1868,9.2697,414.513,38.89,17.855,845.68,71.0088,16.744,422.47,37.018,133.34,0.4519,1.1471,3.8787,3.8171,145.35,6742.5,4.1175,117.98,1018.3,4.4115,15.021,21.047,9774.0195,638,23551.9004,10.016,605.283,16.782,4.0156,3.2478,7.7498,35.065,2677.6001,32.583,4436.3999,38.237,9388.5,71.75,26936,655.96,3.1656,655.96,119.26,294.28,13.364,
2018-09-23,1.1776,132.475,1.9484,25.5451,7.4569,0.8873,323.108,4.2899,4.6502,10.3291,1.1291,9.5928,7.425,78.161,7.3229,1.6162,4.7973,1.52,8.0527,9.2348,17465,4.2031,84.721,1314.3,22.1959,4.8657,1.7624,63.542,1.6068,38.069,16.8484,1,4.323,87.93,124,2.1233,44.987,2.1079,1.9458,2.296,96.596,0.441,2048.8,1.1691,0.8398,7.8991,1.1651,12.363,2.4488,2.3059,1873.55,782.73,3500.8,664.43,1.142,110.27,204.16,57.892,137.85,21.066,32.228,2.4855,5.5629,56.5362,10512.0996,8.8074,236.048,27.665,80.457,1368.5,49458.8984,129.06,158.04,0.828,116.7,4704.3999,493.411,0.3553,0.9568,414.64,9740.2002,1777,193.76,181.938,16.744,1.5858,10.706,19.425,3966.7,61.127,1868,9.2697,414.513,38.89,17.855,845.68,71.0088,16.744,422.47,37.018,133.34,0.4519,1.1471,3.8787,3.8171,145.35,6742.5,4.1175,117.98,1018.3,4.4115,15.021,21.047,9774.0195,638,23551.9004,10.016,605.283,16.782,4.0156,3.2478,7.7498,35.065,2677.6001,32.583,4436.3999,38.237,9388.5,71.75,26936,655.96,3.1656,655.96,119.26,294.28,13.364,
2018-09-24,1.1751,132.19,1.9482,25.5841,7.4593,0.8982,323.888,4.3082,4.6526,10.3157,1.126,9.5647,7.4288,78.0342,7.4076,1.6139,4.7552,1.5169,7.99,9.1749,17199.9004,4.1888,84.824,1308.7,22.1427,4.7776,1.7575,63.534,1.603,38.089,16.8573,1,4.3138,88.24,123.95,2.1168,43.751,2.104,1.9458,2.3043,96.77,0.44,2056.1001,1.1732,1.579,7.9274,1.1692,12.353,2.44,2.3141,1868.41,769.93,3484.3999,666.78,1.146,110.27,204.89,58.097,136.38,21.028,32.349,2.4631,5.5574,56.9337,10549.2002,8.8772,235.443,27.766,80.768,1373.4,49354.3008,129.03,157.87,0.8274,116.89,4716.5,491.486,0.3549,0.9602,415.86,9775.2002,1739.6,194.51,181.553,16.688,1.5908,10.7,19.454,3963.1001,60.579,1891.7,9.2627,414.811,38.63,17.87,850.3,70.8116,16.688,423.96,37.15,133.92,0.4509,1.1512,3.7979,3.83,143.34,6758.2998,4.1325,118.04,1021.9,4.4024,14.988,21.199,9753.3496,640.4,23502,10.052,604.002,16.718,3.9953,3.2533,7.7775,35.031,2635.2,32.692,4451,38.349,9419.2002,71.5575,27045,655.96,3.1589,655.96,119.26,293.599,13.638,
2018-09-25,1.1753,132.55,1.9484,25.5829,7.4582,0.896,323.186,4.2962,4.6547,10.3359,1.1335,9.5637,7.421,77.389,7.2321,1.6205,4.8061,1.5218,8.0488,9.179,17259.9004,4.202,85.325,1313.4,22.2888,4.7773,1.7695,63.578,1.6052,38.079,16.8786,1,4.3144,88.17,123.9,2.1209,43.832,2.1044,1.9458,2.3047,97.016,0.4401,2056.7,1.1734,1.5799,7.9288,1.1694,12.302,2.446,2.3145,1868.72,771.24,3478,667.16,1.146,110.27,204.93,58.137,137.69,21.03,32.355,2.4712,5.7216,56.8725,10551,8.8699,235.47,27.773,80.87,1373.7,49362.3984,130.05,157.95,0.8263,116.64,4722,490.627,0.3547,0.9603,413.76,9774.5996,1739.9,194.93,181.642,16.501,1.5899,10.692,19.469,3969.1001,61.127,1863.7,9.262,413.704,38.66,17.869,850.45,70.8233,16.501,424.62,37.156,134.91,0.451,1.1514,3.7932,3.8307,143.28,6768.8999,4.1341,118.09,1022.3,4.4027,14.989,21.125,9784.3301,640.5,23505.9004,10.054,604.102,16.536,4.0078,3.2538,7.7788,35.08,2636.8999,32.745,4437,38.109,9420.7998,71.5575,27054,655.96,3.1593,655.96,119.26,293.589,13.925,
2018-09-26,1.1763,132.889,1.9484,25.5752,7.4584,0.8923,323.866,4.2865,4.653,10.3667,1.1351,9.5646,7.4276,77.337,7.2815,1.6227,4.7906,1.5241,8.0678,9.1836,17553,4.2148,85.416,1312.4,22.333,4.866,1.7704,63.669,1.6067,38.099,16.863,1,4.3186,88.3,123.68,2.1203,45.028,2.1056,1.9458,2.3043,97.023,0.4405,2056.6001,1.1732,1.5118,7.9275,1.1692,12.353,2.4555,2.3141,1870.35,778.58,3481.5,666.87,1.146,110.27,204.89,57.827,137.8,21.05,32.185,2.4913,5.5884,56.9926,10549.2002,8.8714,236.122,27.77,80.861,1373.5,49405.3984,128.56,158.23,0.8272,116.76,4710.6001,491.701,0.355,0.9602,417.11,9772.9004,1777,194.92,181.741,16.651,1.5906,10.705,19.501,3963.8,61.129,1858.1,9.2613,414.064,38.73,17.898,846.33,70.8379,16.651,422.19,37.15,135,0.4513,1.1512,3.889,3.83,144.73,6774,4.1334,118.22,1022.3,4.407,15.005,21.121,9763.4404,640.4,23526.4004,10.052,604.628,16.681,4.0113,3.2659,7.7775,35.096,2684.2,32.704,4448,37.985,9467.7002,71.5575,27059,655.96,3.1621,655.96,119.26,293.844,13.988,
2018-09-27,1.1749,132.401,1.9479,25.6206,7.4574,0.8919,323.191,4.2706,4.6569,10.342,1.1338,9.52,7.4216,77.352,7.1663,1.6186,4.7344,1.5314,8.0706,9.1765,17505,4.2024,85.211,1308.6,22.1432,4.8637,1.763,63.565,1.6043,38.099,16.6026,1,4.3125,88.18,123.84,2.1179,45.255,2.103,1.9458,2.3018,96.954,0.4399,2054.3999,1.172,1.4972,7.9189,1.1679,12.319,2.4637,2.3116,1869.1899,770.28,3477.3999,666.73,1.145,110.27,204.67,57.759,137.72,21.015,32.158,2.4866,5.5865,57.4621,10538,8.8618,235.64,27.741,80.929,1372,49343.8008,128.72,158.72,0.826,116.71,4697.8999,491.676,0.3547,0.9592,420.54,9762.2998,1777,194.83,181.985,16.554,1.5878,10.689,19.521,3965.3999,61.113,1852,9.2544,414.723,38.74,17.857,844.72,70.7262,16.554,424.68,37.11,134.66,0.4507,1.15,3.8789,3.8259,145.29,6796.2998,4.128,118.36,1021.1,4.4006,14.983,21.099,9751.2803,639.7,23497.0996,10.041,603.875,16.59,3.9945,3.2635,7.7691,35.041,2676.8999,32.775,4446.2002,37.744,9457.7002,72.6735,27033,655.96,3.1581,655.96,119.26,293.537,14.137,
2018-09-28,1.1637,131.911,1.9484,25.6578,7.4561,0.89,323.291,4.2688,4.6576,10.3012,1.1368,9.4905,7.431,76.306,6.9834,1.6153,4.6652,1.517,8.0068,9.0946,17410,4.1923,84.363,1294,21.8745,4.8253,1.7583,62.784,1.592,37.739,16.4183,1,4.2711,87.98,123.75,2.0176,46.358,2.0831,1.9458,2.2958,96.615,0.4356,2049.3999,1.169,1.4152,7.8982,1.165,12.216,2.4536,2.3056,1850.34,763.12,3465.6001,664.68,1.142,110.27,204.14,57.622,136.83,20.825,32.242,2.4737,5.5699,57.0348,10512.7002,8.8299,233.725,27.676,80.762,1368.4,48877,128.36,156.07,0.818,115.57,4687.2998,490.26,0.3513,0.9567,421.11,9712.7998,1763,194.91,180.379,16.291,1.5827,10.647,19.477,4007.8999,61.122,1834.4,9.235,411.963,38.29,17.76,839.04,69.9639,16.291,419.24,37.044,134.4,0.4465,1.147,3.8535,3.816,144.36,6778.6001,4.1171,118.24,1020.5,4.3584,15.7,21.045,9659.0195,638,23274.8008,10.015,598.161,16.325,3.9683,3.2543,7.749,34.819,2658.6001,32.866,4434.7998,38.116,9433.5,72.27,26962,655.96,3.1282,655.96,119.26,290.702,14.16,
2018-09-29,1.1637,131.911,1.9484,25.6578,7.4561,0.89,323.291,4.2688,4.6576,10.3012,1.1368,9.4905,7.431,76.306,6.9834,1.6153,4.6652,1.517,8.0068,9.0946,17410,4.1923,84.363,1294,21.8745,4.8253,1.7583,62.784,1.592,37.739,16.4183,1,4.2711,87.98,123.75,2.0176,46.358,2.0831,1.9458,2.2958,96.615,0.4356,2049.3999,1.169,1.4152,7.8982,1.165,12.216,2.4536,2.3056,1850.34,763.12,3465.6001,664.68,1.142,110.27,204.14,57.622,136.83,20.825,32.242,2.4737,5.5699,57.0348,10512.7002,8.8299,233.725,27.676,80.762,1368.4,48877,128.36,156.07,0.818,115.57,4687.2998,490.26,0.3513,0.9567,421.11,9712.7998,1763,194.91,180.379,16.291,1.5827,10.647,19.477,4007.8999,61.122,1834.4,9.235,411.963,38.29,17.76,839.04,69.9639,16.291,419.24,37.044,134.4,0.4465,1.147,3.8535,3.816,144.36,6778.6001,4.1171,118.24,1020.5,4.3584,15.7,21.045,9659.0195,638,23274.8008,10.015,598.161,16.325,3.9683,3.2543,7.749,34.819,2658.6001,32.866,4434.7998,38.116,9433.5,72.27,26962,655.96,3.1282,655.96,119.26,290.702,14.16,
2018-09-30,1.1637,131.911,1.9484,25.6578,7.4561,0.89,323.291,4.2688,4.6576,10.3012,1.1368,9.4905,7.431,76.306,6.9834,1.6153,4.6652,1.517,8.0068,9.0946,17410,4.1923,84.363,1294,21.8745,4.8253,1.7583,62.784,1.592,37.739,16.4183,1,4.2711,87.98,123.75,2.0176,46.358,2.0831,1.9458,2.2958,96.615,0.4356,2049.3999,1.169,1.4152,7.8982,1.165,12.216,2.4536,2.3056,1850.34,763.12,3465.6001,664.68,1.142,110.27,204.14,57.622,136.83,20.825,32.242,2.4737,5.5699,57.0348,10512.7002,8.8299,233.725,27.676,80.762,1368.4,48877,128.36,156.07,0.818,115.57,4687.2998,490.26,0.3513,0.9567,421.11,9712.7998,1763,194.91,180.379,16.291,1.5827,10.647,19.477,4007.8999,61.122,1834.4,9.235,411.963,38.29,17.76,839.04,69.9639,16.291,419.24,37.044,134.4,0.4465,1.147,3.8535,3.816,144.36,6778.6001,4.1171,118.24,1020.5,4.3584,15.7,21.045,9659.0195,638,23274.8008,10.015,598.161,16.325,3.9683,3.2543,7.749,34.819,2658.6001,32.866,4434.7998,38.116,9433.5,72.27,26962,655.96,3.1282,655.96,119.26,290.702,14.16,
2018-10-01,1.1605,132.057,1.948,25.749,7.4562,0.89,322.939,4.2801,4.6539,10.3147,1.1388,9.4502,7.4272,76.009,7.0181,1.6065,4.6961,1.4902,7.9658,9.084,17297,4.2067,84.057,1286.7,21.6693,4.8023,1.752,62.534,1.5868,37.489,16.3775,1,4.2624,86.93,123.75,2.0103,47.906,2.0779,1.9458,2.268,95.239,0.4344,2024.8,1.155,1.3412,7.8022,1.1511,12.16,2.4518,2.2777,1846.41,750.9,3408,656.63,1.128,110.27,201.66,57.346,136.75,20.676,31.692,2.4507,5.5036,56.8547,10388.0996,8.7112,231.84,27.341,79.85,1351.8,48742.6016,128.35,154.58,0.8157,114.96,4627.2002,491.371,0.3508,0.945,417.58,9623.5996,1753,192.44,179.883,16.255,1.5668,10.632,19.271,3936.6001,61.122,1785.7,9.135,409.67,38.37,17.658,834.66,69.7715,16.255,419.26,36.674,132.61,0.4452,1.133,3.8293,3.7826,142.95,6700.2002,4.0673,118.17,1009.6,4.3465,14.795,20.866,9632.46,629.9,23210.6992,9.893,596.516,16.288,3.9458,3.2462,7.6553,34.321,2646.1001,32.432,4384.6001,37.564,9320.9004,71.84,26615,655.96,3.1196,655.96,119.26,289.96,14.125,
2018-10-02,1.1578,131.91,1.9484,25.7769,7.4556,0.8876,323.001,4.2858,4.6572,10.3513,1.1386,9.4356,7.43,75.214,6.8736,1.6018,4.6479,1.4829,7.9428,9.0619,17251,4.2071,84.345,1287.4,21.6579,4.7863,1.7523,62.55,1.5882,37.339,16.457,1,4.2503,87.11,123.9,2.005,45.696,2.0724,1.9458,2.2735,95.972,0.4336,2031,1.1578,1.3365,7.8214,1.1538,12.164,2.4429,2.2833,1840.83,749.64,3389.3999,658.25,1.131,110.27,202.16,57.074,136.39,20.711,31.958,2.4426,5.5198,56.6953,10413.2998,8.7327,232.246,27.407,80.053,1355.1,48625.6992,129.15,153.83,0.814,115,4639.7002,492.451,0.3496,0.9473,420.1,9647.4004,1748,192.8,179.799,16.133,1.5768,10.627,19.289,3954.8999,61.128,1790.1,9.1593,407.53,38.44,17.593,831.57,69.5348,16.133,420.27,36.763,133.64,0.4443,1.1358,3.8235,3.7919,142.54,6710.8999,4.0766,118.23,1012.3,4.337,14.752,20.845,9609.3701,631.5,23155.0996,9.917,595.086,16.158,3.9479,3.2425,7.7586,34.448,2636.3,32.442,4395.2002,37.772,9343.7998,71.788,26684,655.96,3.1123,655.96,119.26,289.207,14.49,
2018-10-03,1.1552,131.194,1.9483,25.7941,7.4558,0.8899,322.796,4.2966,4.6608,10.4045,1.1364,9.4369,7.429,75.58,6.9184,1.6072,4.5488,1.4803,7.9252,9.0503,17364,4.2147,84.159,1290.6,21.7154,4.7814,1.753,62.54,1.5858,37.339,16.5816,1,4.2409,86.48,123.33,1.999,43.978,2.0679,1.9458,2.2553,95.206,0.4326,2015.1,1.1488,1.3344,7.7586,1.1448,12.067,2.4545,2.265,1837.88,745.12,3405.3,656.55,1.122,110.27,200.54,56.718,136.36,20.666,31.706,2.4423,5.4866,56.7075,10329.9004,8.6685,230.654,27.187,79.402,1344.3,48517.3008,129.36,153.74,0.8133,114.74,4604.8999,491.746,0.3488,0.9398,415.58,9572.7002,1743,191.49,179.341,16.367,1.565,10.623,19.17,3932.8,61.136,1751.7,9.0948,407.777,38.41,17.563,830.42,69.2874,16.367,416.81,36.471,132.69,0.4433,1.1268,3.8237,3.7616,142.48,6658.7002,4.0435,118.17,1004.4,4.3275,14.717,20.681,9587.9502,626.3,23103.5,9.838,593.76,16.398,3.9276,3.2432,7.6128,34.33,2633.8999,32.266,4357.6001,37.46,9270.2998,71.788,26467,655.96,3.1053,655.96,119.26,288.62,13.8,
2018-10-04,1.1476,131.381,1.9485,25.6991,7.4556,0.8868,322.71,4.2991,4.6625,10.3997,1.1382,9.4454,7.429,75.648,6.9431,1.6171,4.473,1.478,7.8741,8.9943,17335,4.1675,84.091,1291.3,21.8533,4.7662,1.7649,62.147,1.5847,37.309,16.7987,1,4.2135,86.78,123.14,1.9887,43.317,2.0543,1.9458,2.2626,95.596,0.4297,2021.5,1.1523,1.3301,7.7835,1.1484,12.197,2.4485,2.2723,1824.73,749.4,3436.6001,658.97,1.125,110.27,201.18,56.8,135.4,20.532,31.813,2.4401,5.5066,56.3143,10362.5,8.702,230.33,27.274,79.654,1348.6,48200.5,130.96,153.28,0.8069,113.99,4619.6001,490.325,0.3477,0.9428,418.22,9605.2002,1743,192.74,178.514,16.41,1.5725,10.592,19.214,3954.5,61.124,1742.8,9.1271,403.966,38.11,17.526,827.76,68.7775,16.41,416.39,36.587,133.68,0.4404,1.1303,3.8114,3.8002,141.44,6688,4.0566,118.44,1007.7,4.2994,14.633,20.746,9525.3398,628.4,22952.5996,9.869,589.883,16.44,3.9019,3.2362,7.6371,34.464,2625.3999,32.379,4339.6001,37.556,9415.4004,71.68,26569,655.96,3.0851,655.96,119.26,286.736,13.323,
2018-10-05,1.1518,131.185,1.9486,25.7665,7.4572,0.8843,323.993,4.3091,4.6671,10.4258,1.1418,9.4954,7.4251,77.022,7.1208,1.6266,4.4588,1.488,7.8998,9.0218,17453,4.1825,84.731,1304.2,22.015,4.7628,1.7771,62.396,1.5892,37.689,17.094,1,4.2273,86.34,123.05,1.9946,44.457,2.0623,1.9458,2.2518,95.141,0.4311,2012.2,1.147,1.3287,7.7462,1.143,12.259,2.4763,2.2614,1832.53,749.12,3418.1001,655.85,1.12,110.27,200.22,56.652,135.96,20.576,31.678,2.4555,5.6673,56.7035,10311.9004,8.6604,230.995,27.144,79.277,1342.1,48375.8984,130.33,153.05,0.8095,114.25,4594.1001,492.513,0.3477,0.9383,419.76,9562,1738,192.05,179.337,16.625,1.5631,10.604,19.163,3955.8999,61.123,1728.8,9.08,405.437,38.23,17.497,826.89,69.0279,16.625,414.43,36.414,133.88,0.4419,1.125,3.8374,3.7814,140.81,6658,4.037,118.54,1003.3,4.3134,14.991,20.649,9560.0098,625.2,23036.1992,9.823,592.029,16.657,3.9277,3.2444,7.6007,34.454,2619.2,32.094,4290.2998,37.228,9371.2002,71.68,26452,655.96,3.0963,655.96,119.26,287.722,13.088,
2018-10-06,1.1518,131.185,1.9486,25.7665,7.4572,0.8843,323.993,4.3091,4.6671,10.4258,1.1418,9.4954,7.4251,77.022,7.1208,1.6266,4.4588,1.488,7.8998,9.0218,17453,4.1825,84.731,1304.2,22.015,4.7628,1.7771,62.396,1.5892,37.689,17.094,1,4.2273,86.34,123.05,1.9946,44.457,2.0623,1.9458,2.2518,95.141,0.4311,2012.2,1.147,1.3287,7.7462,1.143,12.259,2.4763,2.2614,1832.53,749.12,3418.1001,655.85,1.12,110.27,200.22,56.652,135.96,20.576,31.678,2.4555,5.6673,56.7035,10311.9004,8.6604,230.995,27.144,79.277,1342.1,48375.8984,130.33,153.05,0.8095,114.25,4594.1001,492.513,0.3477,0.9383,419.76,9562,1738,192.05,179.337,16.625,1.5631,10.604,19.163,3955.8999,61.123,1728.8,9.08,405.437,38.23,17.497,826.89,69.0279,16.625,414.43,36.414,133.88,0.4419,1.125,3.8374,3.7814,140.81,6658,4.037,118.54,1003.3,4.3134,14.991,20.649,9560.0098,625.2,23036.1992,9.823,592.029,16.657,3.9277,3.2444,7.6007,34.454,2619.2,32.094,4290.2998,37.228,9371.2002,71.68,26452,655.96,3.0963,655.96,119.26,287.722,13.088,
2018-10-07,1.1518,131.185,1.9486,25.7665,7.4572,0.8843,323.993,4.3091,4.6671,10.4258,1.1418,9.4954,7.4251,77.022,7.1208,1.6266,4.4588,1.488,7.8998,9.0218,17453,4.1825,84.731,1304.2,22.015,4.7628,1.7771,62.396,1.5892,37.689,17.094,1,4.2273,86.34,123.05,1.9946,44.457,2.0623,1.9458,2.2518,95.141,0.4311,2012.2,1.147,1.3287,7.7462,1.143,12.259,2.4763,2.2614,1832.53,749.12,3418.1001,655.85,1.12,110.27,200.22,56.652,135.96,20.576,31.678,2.4555,5.6673,56.7035,10311.9004,8.6604,230.995,27.144,79.277,1342.1,48375.8984,130.33,153.05,0.8095,114.25,4594.1001,492.513,0.3477,0.9383,419.76,9562,1738,192.05,179.337,16.625,1.5631,10.604,19.163,3955.8999,61.123,1728.8,9.08,405.437,38.23,17.497,826.89,69.0279,16.625,414.43,36.414,133.88,0.4419,1.125,3.8374,3.7814,140.81,6658,4.037,118.54,1003.3,4.3134,14.991,20.649,9560.0098,625.2,23036.1992,9.823,592.029,16.657,3.9277,3.2444,7.6007,34.454,2619.2,32.094,4290.2998,37.228,9371.2002,71.68,26452,655.96,3.0963,655.96,119.26,287.722,13.088,
2018-10-08,1.1523,131.022,1.9484,25.757,7.4592,0.8777,324.374,4.3028,4.6691,10.4497,1.1423,9.5164,7.272,76.7201,7.1072,1.6336,4.4179,1.4919,7.8596,9.0273,17223.8008,4.1692,84.91,1269,21.6209,4.6876,1.7892,61.209,1.5933,37.839,17.0807,1,4.1334,86.33,123.14,1.9888,43.589,2.0631,1.9458,2.2514,94.547,0.4204,2013.5,1.1468,1.5643,7.7451,1.1428,12.297,2.4691,2.2611,1833.24,759.81,3437.5,657.88,1.12,110.27,200.19,56.621,134.61,20.588,31.507,2.4242,5.4968,56.6912,10312.7002,8.6591,230.198,27.14,79.499,1342,48394.8984,131.03,151.64,0.7963,114.2,4591.1001,492.706,0.3383,0.9382,424.35,9558.9004,1699.6,192.19,179.407,16.759,1.5687,10.614,19.175,3959.8999,61.141,1737.2,9.0779,405.595,38.61,17.497,833.33,69.0203,16.759,415.24,36.414,134.15,0.4287,1.1248,3.7471,3.7808,140.09,6679.6001,4.0364,118.52,1003.2,4.2368,15.5,20.722,9563.75,625.2,23045.1992,9.821,592.261,16.781,3.9292,3.2245,7.5996,34.55,2577.3,31.992,4303.5,37.107,9369.9004,71.574,26426,655.96,3.0975,655.96,119.26,287.834,13.259,
2018-10-09,1.1494,129.988,1.9481,25.7602,7.4595,0.8779,325.194,4.3168,4.6637,10.4358,1.1405,9.5105,7.4012,76.606,7.0313,1.6249,4.3387,1.4887,7.9545,8.9969,17228.6992,4.1816,85.043,1302,21.7724,4.7737,1.7808,62.068,1.5905,37.799,17.062,1,4.2185,86.19,122.98,1.9906,43.094,2.0575,1.9458,2.2464,95.26,0.4302,2009.2,1.1443,1.3257,7.7334,1.1403,12.324,2.4748,2.256,1828.71,762.07,3429.3999,659.08,1.117,110.27,199.74,56.432,135.79,20.556,31.618,2.4516,5.4809,56.5396,10290,8.6398,227.974,27.08,79.511,1339,48275.3008,131.23,152.64,0.8078,114.12,4570.7998,490.799,0.3469,0.9361,424.8,9537.4004,1695.8,192.23,179.366,16.856,1.5607,10.601,19.175,3976.8999,61.121,1757.4,9.0528,63.2177,38.2,17.513,825.02,68.8038,16.856,413.46,36.333,134.23,0.4409,1.1223,3.8092,3.7724,141.08,6642.3999,4.0281,118.49,1001.1,4.3046,14.651,20.677,9540.1201,623.7,22988.1992,9.799,590.798,16.886,3.9195,3.2449,7.5826,34.52,2619.1001,31.916,4303.2002,37.369,9349.2998,71.67,26392,655.96,3.0898,655.96,119.26,287.181,13.631,
2018-10-10,1.1507,130,1.9484,25.8091,7.46,0.8744,324.38,4.3019,4.6577,10.4554,1.1408,9.5032,7.4122,76.172,7.0207,1.6167,4.2722,1.4885,7.9564,9.0115,17490,4.1821,85.445,1302.4,21.8514,4.7621,1.773,62.192,1.5893,37.819,16.754,1,4.2244,86.01,122.98,1.9925,42.965,2.0603,1.9458,2.2417,94.83,0.4308,2005,1.1419,1.3258,7.7113,1.1379,12.326,2.4734,2.2513,1829.61,767.29,3437.8,658.61,1.115,110.27,199.32,56.297,136.14,20.585,31.556,2.4549,5.628,56.5797,10267.4004,8.6215,228.24,27.023,79.345,1336.1,48329.1992,132.23,152.71,0.809,114.28,4561.2002,492.9,0.3485,0.9341,422.88,9518.4004,1734,192.17,179.508,16.918,1.5594,10.607,19.158,3971.5,61.127,1772.6,9.0387,405.045,38.28,17.461,825.1,68.8806,16.918,413.75,36.252,134.51,0.4415,1.1199,3.8183,3.7644,141.11,6629.7998,4.0195,118.34,999.12,4.3106,14.673,20.634,9550.7695,622.3,23013.9004,9.778,591.457,16.941,3.9124,3.2557,7.5667,34.5,2620.3999,31.826,4297.6001,37.245,9331.5996,71.67,26341,655.96,3.0933,655.96,119.26,287.501,14.233,
2018-10-11,1.1533,129.278,1.9485,25.8503,7.4596,0.8733,325.392,4.3198,4.6607,10.5252,1.1397,9.4795,7.4084,77.2,7.0074,1.6327,4.3276,1.505,7.9747,9.0385,17530,4.1828,85.556,1317.6,22.1008,4.7893,1.7852,62.287,1.5946,38.029,17.0259,1,4.2332,86.42,122.74,1.9977,42.877,2.0645,1.9458,2.2524,95.227,0.4317,2014.5,1.1473,1.3329,7.7485,1.1433,12.236,2.4616,2.2621,1834.96,770.5,3470,665.16,1.12,110.27,200.28,56.582,136.07,20.628,31.543,2.4594,5.4953,56.6865,10316.0996,8.6687,231.336,27.151,79.3,1342.5,48440.1016,134.05,153.48,0.8107,114.53,4561.1001,491.725,0.3484,0.9386,419.94,9563.0996,1742,193.54,180.209,16.582,1.568,10.61,19.261,4016.3,61.123,1805.8,9.086,405.974,38.43,17.542,829.48,69.0502,16.582,414.56,36.436,134.8,0.4425,1.1253,3.8398,3.7825,141.83,6666.6001,4.0382,118.2,1004,4.3202,14.706,20.731,9572.6904,625.4,23066.6992,9.825,592.815,16.609,3.9329,3.2562,7.603,34.651,2633.2,31.902,4326.1001,37.193,9375.5996,71.67,26460,655.96,3.1004,655.96,119.26,288.161,14.047,
